rank	source_id	year	doi	title	venue	type
1	10.1093/logcom/exw004	2016	10.1093/logcom/exw004	Partial order reduction for checking LTL formulae with the next-time operator	Journal of Logic and Computation	journal-article
2	10.1016/j.tcs.2009.03.002	2009	10.1016/j.tcs.2009.03.002	Efficient model checking for LTL with partial order snapshots	Theoretical Computer Science	journal-article
3	10.22541/au.170669001.13133158/v1	2024	10.22541/au.170669001.13133158/v1	Determining a first order perturbation of the buckling operator by partial boundary measurements		posted-content
4	10.1007/11691372_18	2006	10.1007/11691372_18	Efficient Model Checking for LTL with Partial Order Snapshots	Lecture Notes in Computer Science	book-chapter
5	10.1023/a:1006441703404	1999	10.1023/a:1006441703404	A Total Order in (0, 1] Defined Through a ‘Next’ Operator	Order	journal-article
6	10.1007/s10817-017-9418-4	2018	10.1007/s10817-017-9418-4	Formal Verification of an Executable LTL Model Checker with Partial Order Reduction	Journal of Automated Reasoning	journal-article
7	10.21203/rs.3.rs-2394996/v1	2023	10.21203/rs.3.rs-2394996/v1	A Partial Order OWA Operator for Solving the OWA Weighing Dilemma		posted-content
8	10.1007/978-3-319-40648-0_23	2016	10.1007/978-3-319-40648-0_23	Formal Verification of an Executable LTL Model Checker with Partial Order Reduction	Lecture Notes in Computer Science	book-chapter
9	10.1007/978-3-319-13338-6_20	2014	10.1007/978-3-319-13338-6_20	Partial-Order Reduction for Multi-core LTL Model Checking	Lecture Notes in Computer Science	book-chapter
10	10.1007/978-3-642-20398-5_29	2011	10.1007/978-3-642-20398-5_29	Combining Partial-Order Reduction and Symbolic Model Checking to Verify LTL Properties	Lecture Notes in Computer Science	book-chapter
11	10.1016/s0304-0208(08)71802-4	1994	10.1016/s0304-0208(08)71802-4	13. Partial Orders Compatible with a Nonlinear Partial Differential Operator	North-Holland Mathematics Studies	book-chapter
12	10.1007/978-3-642-00255-7_21	2009	10.1007/978-3-642-00255-7_21	Partial Order Reduction for State/Event LTL	Lecture Notes in Computer Science	book-chapter
13	10.7813/jmt.2013/4-2/6	2013	10.7813/jmt.2013/4-2/6	On a nonlocal problem for partial differential equation of the fourth order with the operator of fractional differentiation Djrbashian-Nersesian	Journal of Mathematics and Technology	journal-article
14	10.1016/j.padiff.2026.101361	2026	10.1016/j.padiff.2026.101361	Cauchy problem for a high-order equation with the Jrbashyan-Nersesyan operator	Partial Differential Equations in Applied Mathematics	journal-article
15	10.1007/978-3-642-71334-7_5	1987	10.1007/978-3-642-71334-7_5	First-Order Operator Equations	Springer Series in Soviet Mathematics	book-chapter
16	10.1007/978-3-642-71334-7_6	1987	10.1007/978-3-642-71334-7_6	Operator Equations of Higher Order	Springer Series in Soviet Mathematics	book-chapter
17	10.1137/24s1722067	2026	10.1137/24s1722067	Generalization Limits of In-Context Operator Networks for Higher-Order Partial Differential Equations	SIAM Undergraduate Research Online	journal-article
18	10.1088/0266-5611/31/10/105009	2015	10.1088/0266-5611/31/10/105009	An inverse problem on determining upto first order perturbations of a fourth order operator with partial boundary data	Inverse Problems	journal-article
19	10.28924/apjm/8-2	2021	10.28924/apjm/8-2	Differentiable and Analytic Results on ω−Order Preserving Partial Contraction Mapping in Semigroup of Linear Operator	Asia Pacific Journal of Mathematics	journal-article
20	10.1016/j.scico.2010.02.008	2011	10.1016/j.scico.2010.02.008	Partial order reduction for state/event LTL with application to component-interaction automata	Science of Computer Programming	journal-article
21	10.1093/jigpal/jzi015	2005	10.1093/jigpal/jzi015	Semipositive LTL with an Uninterpreted Past Operator	Logic Journal of the IGPL	journal-article
22	10.1080/03605302.2018.1475487	2018	10.1080/03605302.2018.1475487	Green’s formula and a Dirichlet-to-Neumann operator for fractional-order pseudodifferential operators	Communications in Partial Differential Equations	journal-article
23	10.4114/intartif.vol21iss62pp75-90	2018	10.4114/intartif.vol21iss62pp75-90	X and more Parallelism. Integrating LTL-Next into SAT-based Planning with Trajectory Constraints while Allowing for even more Parallelism	Inteligencia Artificial	journal-article
24	10.1080/03605302.2020.1774899	2020	10.1080/03605302.2020.1774899	The ∂¯-Neumann operator with Sobolev estimates up to a finite order	Communications in Partial Differential Equations	journal-article
25	10.1134/s0037446622060088	2022	10.1134/s0037446622060088	The Uniqueness Criterion for a Solution to a Boundary Value Problem for the Operator $ \frac{\partial^{2p}}{\partial t^{2p}}-A $ with an Elliptic Operator $ A $ of Arbitrary Order	Siberian Mathematical Journal	journal-article
26	10.1016/s0375-9474(99)00632-6	2000	10.1016/s0375-9474(99)00632-6	A next-to-next-to-leading-order pp → ppπ0 transition operator in chiral perturbation theory	Nuclear Physics A	journal-article
27	10.1109/access.2023.3282318	2023	10.1109/access.2023.3282318	A Partial Order OWA Operator for Solving the OWA Weighing Dilemma	IEEE Access	journal-article
28	10.1016/s0370-2693(99)01075-8	1999	10.1016/s0370-2693(99)01075-8	A next-to-next-to-leading-order pp→ppπ0 transition operator in chiral perturbation theory	Physics Letters B	journal-article
29	10.1002/num.1690010406	1985	10.1002/num.1690010406	On operator splitting of the Euler equations consistent with Harten's second‐order accurate TVD scheme	Numerical Methods for Partial Differential Equations	journal-article
30	10.4310/dpde.2021.v18.n4.a1	2021	10.4310/dpde.2021.v18.n4.a1	An invasive-invaded species dynamics with a high order diffusion operator	Dynamics of Partial Differential Equations	journal-article
31	10.1109/infcom.2013.6566833	2013	10.1109/infcom.2013.6566833	NSFIB construction &amp;amp; aggregation with next hop of strict partial order	2013 Proceedings IEEE INFOCOM	proceedings-article
32	10.1017/s0027763000026751	1968	10.1017/s0027763000026751	Note on Hypoellipticity of a First Order Linear Partial Differential Operator	Nagoya Mathematical Journal	journal-article
33	10.1002/anac.200310025	2004	10.1002/anac.200310025	High Dimensional Model Representation Approximation of an Evolution Operator with a First Order Partial Differential Operator Argument	Applied Numerical Analysis &amp; Computational Mathematics	journal-article
34	10.1080/03605309108820827	1991	10.1080/03605309108820827	A fundamental solution for a degenerate hyperbolic operator of second order and fourier integral operators of complex phase	Communications in Partial Differential Equations	journal-article
35	10.22541/au.165112384.44833101/v1	2022	10.22541/au.165112384.44833101/v1	Novel comparative analysis of fractional-order partial differential differential equations arising in quantum field theory pertaining to Caputo-Fabrizio derivative operator		posted-content
36	10.1080/03605300600635079	2006	10.1080/03605300600635079	Fourier-Integral-Operator Approximation of Solutions to First-Order Hyperbolic Pseudodifferential Equations I: Convergence in Sobolev Spaces	Communications in Partial Differential Equations	journal-article
37	10.3390/fractalfract8020105	2024	10.3390/fractalfract8020105	A Hybrided Method for Temporal Variable-Order Fractional Partial Differential Equations with Fractional Laplace Operator	Fractal and Fractional	journal-article
38	10.4135/9781483329796.n38	2008	10.4135/9781483329796.n38	Fads: Is Goldfish Gobbling Next?	Sociological Snapshots 5: Seeing Social Structure and Change in Everyday Life	book-chapter
39	10.5486/pmd.1988.35.1-2.16	2022	10.5486/pmd.1988.35.1-2.16	An integral operator generating solutions of partial differential equations of higher order	Publicationes Mathematicae Debrecen	journal-article
40	10.1007/978-3-319-04558-0_6	2014	10.1007/978-3-319-04558-0_6	Higher-order Differential Operators in $$L^p$$	Operator Theory: Advances and Applications	book-chapter
41	10.54254/2753-8818/34/20241113	2024	10.54254/2753-8818/34/20241113	Order-six complex hadamard matrices constructed by Schmidt rank and partial transpose in operator algebra	Theoretical and Natural Science	journal-article
42	10.32010/j.bmj.2024.12	2024	10.32010/j.bmj.2024.12	On the boundedness of the resolvent of the operator generated by partial operator-differential expressions of     higher order in Hilbert space	Baku Mathematical Journal	journal-article
43	10.1016/j.padiff.2022.100458	2022	10.1016/j.padiff.2022.100458	Rich complex dynamics in new fractional-order hyperchaotic systems using a modified Caputo operator based on the extended Gamma function	Partial Differential Equations in Applied Mathematics	journal-article
44	10.1080/00036811.2015.1092522	2016	10.1080/00036811.2015.1092522	Determination of lower order perturbations of the polyharmonic operator from partial boundary data	Applicable Analysis	journal-article
