rank	source_id	year	doi	title	venue	type
1	10.1109/acc.2009.5160266	2009	10.1109/acc.2009.5160266	Minimum initial marking estimation in labeled Petri nets	2009 American Control Conference	proceedings-article
2	10.1109/codit.2019.8820467	2019	10.1109/codit.2019.8820467	Towards a Minimum Initial Marking Estimation Procedure for P-Time Labelled Petri net Systems	2019 6th International Conference on Control, Decision and Information Technologies (CoDIT)	proceedings-article
3	10.1109/access.2019.2894352	2019	10.1109/access.2019.2894352	Minimum Initial Marking Estimation in Labeled Petri Nets With Unobservable Transitions	IEEE Access	journal-article
4	10.1002/tee.22276	2016	10.1002/tee.22276	An algorithm for the minimum initial marking problem of a structurally live Petri net with inhibitor arcs	IEEJ Transactions on Electrical and Electronic Engineering	journal-article
5	10.1109/icsmc.1997.625757	None	10.1109/icsmc.1997.625757	A heuristic algorithm for the minimum initial marking problem of Petri nets	1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation	proceedings-article
6	10.1109/tac.2012.2203050	2013	10.1109/tac.2012.2203050	Minimum Initial Marking Estimation in Labeled Petri Nets	IEEE Transactions on Automatic Control	journal-article
7	10.1109/access.2020.2967342	2020	10.1109/access.2020.2967342	Genetic-Based Approach for Minimum Initial Marking Estimation in Labeled Petri Nets	IEEE Access	journal-article
8	10.1109/skg49510.2019.00021	2019	10.1109/skg49510.2019.00021	GRASP-Based Approach for Minimum Initial Marking Estimation in Labeled Petri Nets	2019 15th International Conference on Semantics, Knowledge and Grids (SKG)	proceedings-article
9	10.1109/tac.2024.3510521	2025	10.1109/tac.2024.3510521	Minimum Initial Marking Estimation in Labeled Petri Nets Using Minimum Token Number Prediction	IEEE Transactions on Automatic Control	journal-article
10	10.1007/11538356_12	2005	10.1007/11538356_12	Studies on the Minimum Initial Marking of a Class of Hybrid Timed Petri Nets	Lecture Notes in Computer Science	book-chapter
