rank	source_id	year	doi	title	venue	type
1	10.1145/2813885.2737956	2015	10.1145/2813885.2737956	Dynamic partial order reduction for relaxed memory models	ACM SIGPLAN Notices	journal-article
2	10.1145/2737924.2737956	2015	10.1145/2737924.2737956	Dynamic partial order reduction for relaxed memory models	Proceedings of the 36th ACM SIGPLAN Conference on Programming Language Design and Implementation	proceedings-article
3	10.37099/mtu.dc.etdr/1795	None	10.37099/mtu.dc.etdr/1795	DYNAMIC MEMORY MANAGEMENT FOR KEY-VALUE STORE		dissertation
4	10.1109/compsac61105.2024.00348	2024	10.1109/compsac61105.2024.00348	Trace and Algebraic Semantics for Partial Store Order Memory Model	2024 IEEE 48th Annual Computers, Software, and Applications Conference (COMPSAC)	proceedings-article
5	10.1109/micro.1999.809454	None	10.1109/micro.1999.809454	Dynamic memory disambiguation in the presence of out-of-order store issuing	MICRO-32. Proceedings of the 32nd Annual ACM/IEEE International Symposium on Microarchitecture	proceedings-article
6	10.3758/bf03197688	1985	10.3758/bf03197688	Iconic store and partial report	Memory &amp; Cognition	journal-article
7	10.1109/sibgrapi.2012.27	2012	10.1109/sibgrapi.2012.27	Memory-Efficient Order-Independent Transparency with Dynamic Fragment Buffer	2012 25th SIBGRAPI Conference on Graphics, Patterns and Images	proceedings-article
8	10.1016/j.cag.2013.07.006	2014	10.1016/j.cag.2013.07.006	Memory-optimized order-independent transparency with Dynamic Fragment Buffer	Computers &amp; Graphics	journal-article
9	10.1109/ifost.2006.312342	2006	10.1109/ifost.2006.312342	Dynamic Behavior of Electrochemical Capacitor as Buffer-Store	2006 International Forum on Strategic Technology	proceedings-article
10	10.1145/2345156.1993521	2012	10.1145/2345156.1993521	Partial-coherence abstractions for relaxed memory models	ACM SIGPLAN Notices	journal-article
11	10.7551/mitpress/4877.003.0020	1999	10.7551/mitpress/4877.003.0020	Multi-Store versus Dynamic Models of Temporary Storage in Memory	The Nature of Cognition	book-chapter
12	10.1515/9783111636146-001	2025	10.1515/9783111636146-001	1 Classification of second-order partial dynamic equations	Partial Dynamic Equations	book-chapter
13	10.1109/tpami.2025.3619883/mm1	None	10.1109/tpami.2025.3619883/mm1	Release the Potential of Memory Buffer in Continual Learning: A Dynamic System Perspective_supp1-3619883.pdf		component
14	10.1145/1993316.1993521	2011	10.1145/1993316.1993521	Partial-coherence abstractions for relaxed memory models	ACM SIGPLAN Notices	journal-article
15	10.1007/3-540-63166-6_33	1997	10.1007/3-540-63166-6_33	Relaxed visibility enhances partial order reduction	Lecture Notes in Computer Science	book-chapter
16	10.1021/acs.cgd.4c00043.s001	None	10.1021/acs.cgd.4c00043.s001	Improvement of Carrier Mobility in Quantum Wells by the Surface Smoothing of Strain-Relaxed Buffer Layers		component
17	10.1145/1993498.1993521	2011	10.1145/1993498.1993521	Partial-coherence abstractions for relaxed memory models	Proceedings of the 32nd ACM SIGPLAN Conference on Programming Language Design and Implementation	proceedings-article
18	10.1109/12.752664	1999	10.1109/12.752664	An executable specification and verifier for relaxed memory order	IEEE Transactions on Computers	journal-article
19	10.1007/s10515-007-0017-1	2007	10.1007/s10515-007-0017-1	Lazy buffer semantics for partial order scenarios	Automated Software Engineering	journal-article
20	10.1016/j.cortex.2018.04.016	2019	10.1016/j.cortex.2018.04.016	Verbal working memory and the phonological buffer: The question of serial order	Cortex	journal-article
21	10.1111/nyas.15402/v1/review2	2025	10.1111/nyas.15402/v1/review2	"Review for ""Python cardiomyocytes store lipids to buffer against hyperlipidemia"""		peer-review
22	10.1111/nyas.15402/v1/review1	2025	10.1111/nyas.15402/v1/review1	"Review for ""Python cardiomyocytes store lipids to buffer against hyperlipidemia"""		peer-review
23	10.1007/978-3-662-53413-7_23	2016	10.1007/978-3-662-53413-7_23	From Array Domains to Abstract Interpretation Under Store-Buffer-Based Memory Models	Lecture Notes in Computer Science	book-chapter
24	10.21203/rs.3.rs-3257081/v1	2023	10.21203/rs.3.rs-3257081/v1	Dynamic Partial Order Reduction Based on Interference Solution		posted-content
25	10.1109/icct.2003.1209080	None	10.1109/icct.2003.1209080	Dynamic partial buffer sharing scheme: proportional packet loss rate	International Conference on Communication Technology Proceedings, 2003. ICCT 2003.	proceedings-article
26	10.1023/a:1011202615884	2001	10.1023/a:1011202615884	Relaxed Visibility Enhances Partial Order Reduction	Formal Methods in System Design	journal-article
27	10.1016/j.matchemphys.2022.126738	2022	10.1016/j.matchemphys.2022.126738	Fully-relaxed n-AlGaN on AlN / Al2O3 templates using strain-relaxed super-lattice buffer layers	Materials Chemistry and Physics	journal-article
28	10.1515/9783111636146-002	2025	10.1515/9783111636146-002	2 Classification and canonical forms for linear second-order partial dynamic equations in two independent variables	Partial Dynamic Equations	book-chapter
29	10.3758/bf03198231	1975	10.3758/bf03198231	Free recall measures of short-term store: Are rehearsal and order of recall data necessary?	Memory &amp; Cognition	journal-article
30	10.70675/5c9ea897z1b59z4f1bza9d9z9019d5a87c13	None	10.70675/5c9ea897z1b59z4f1bza9d9z9019d5a87c13	Compiler optimisations and relaxed memory consistency models		dissertation
31	10.1111/nyas.15402/v2/decision1	2025	10.1111/nyas.15402/v2/decision1	"Decision letter for ""Python cardiomyocytes store lipids to buffer against hyperlipidemia"""		peer-review
32	10.1111/nyas.15402/v1/decision1	2025	10.1111/nyas.15402/v1/decision1	"Decision letter for ""Python cardiomyocytes store lipids to buffer against hyperlipidemia"""		peer-review
33	10.1108/aeat.2000.12772fab.009	2000	10.1108/aeat.2000.12772fab.009	Buffer store doubles output	Aircraft Engineering and Aerospace Technology	journal-article
34	10.1016/j.omega.2024.103246	2025	10.1016/j.omega.2024.103246	Dynamic assignment of delivery order bundles to in-store customers	Omega	journal-article
35	10.26226/morressier.604907f41a80aac83ca25d45	2021	10.26226/morressier.604907f41a80aac83ca25d45	Modular Relaxed Dependencies in Weak Memory Concurrency		posted-content
36	10.1145/2345156.2254115	2012	10.1145/2345156.2254115	Dynamic synthesis for relaxed memory models	ACM SIGPLAN Notices	journal-article
37	10.1037/e520592012-745	2010	10.1037/e520592012-745	Rethinking buffer operations in a dual-store framework	PsycEXTRA Dataset	dataset
38	10.1109/micro50266.2020.00054	2020	10.1109/micro50266.2020.00054	Boosting Store Buffer Efficiency with Store-Prefetch Bursts	2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO)	proceedings-article
39	10.1145/215399.215413	1995	10.1145/215399.215413	An executable specification, analyzer and verifier for RMO (relaxed memory order)	Proceedings of the seventh annual ACM symposium on Parallel algorithms and architectures  - SPAA '95	proceedings-article
40	10.4028/www.scientific.net/ssp.108-109.797	2005	10.4028/www.scientific.net/ssp.108-109.797	Thin SiGe Relaxed Buffer for Strain Adjustment	Solid State Phenomena	journal-article
41	10.1007/978-3-031-01733-9_4	2011	10.1007/978-3-031-01733-9_4	Total Store Order and the x86 Memory Model	Synthesis Lectures on Computer Architecture	book-chapter
