rank	source_id	year	doi	title	venue	type
1	10.21203/rs.3.rs-9430237/v1	2026	10.21203/rs.3.rs-9430237/v1	A Compositional Exact-Search Calculus over a Single Binary Primitive: Bounded Enumeration, Macro Closure, and Stability Audits for EML Trees		posted-content
2	10.5817/cz.muni.eurocomb23-035	2023	10.5817/cz.muni.eurocomb23-035	Exact enumeration of graphs and bipartite graphs with degree constraints	Proceedings of the 12th European Conference on Combinatorics, Graph Theory and Applications	proceedings-article
3	10.29172/c8a21c51-a881-4efa-bcbe-3d0377b1a631	None	10.29172/c8a21c51-a881-4efa-bcbe-3d0377b1a631	Series expansions &amp; exact enumeration	Physics Subject Headings (PhySH)	dataset
4	10.1017/cbo9780511605826.027	2000	10.1017/cbo9780511605826.027	Exact enumeration	Diffusion and Reactions in Fractals and Disordered Systems	other
5	10.1515/sagmb-2013-0084	2014	10.1515/sagmb-2013-0084	Robust methods to detect disease-genotype association in genetic association studies: calculate p-values using exact conditional enumeration instead of simulated permutations or asymptotic approximations	Statistical Applications in Genetics and Molecular Biology	journal-article
6	10.5821/dissertation-2117-107956	None	10.5821/dissertation-2117-107956	Graph enumeration and random graphs		dissertation
7	10.1201/b15899-14	2016	10.1201/b15899-14	Graph Enumeration	Combinatorial Methods with Computer Applications	book-chapter
8	10.70675/5b855781z7162z4371z9dc4z68ce3612d035	None	10.70675/5b855781z7162z4371z9dc4z68ce3612d035	Efficient enumeration algorithms for minimal graph completions and deletions		dissertation
9	10.1090/spec/108/07	2025	10.1090/spec/108/07	Graph enumeration and probability	Spectrum	book-chapter
10	10.1201/9781315139111-15	2018	10.1201/9781315139111-15	Enumeration of Kekule Valence Structures	Chemical Graph Theory	book-chapter
11	10.1017/cbo9780511721649.005	2008	10.1017/cbo9780511721649.005	Cut Enumeration	Algorithmic Aspects of Graph Connectivity	book-chapter
12	10.21236/ada282914	1994	10.21236/ada282914	Conditional Graph Completions		report
13	10.1093/oso/9780198514978.003.0002	1997	10.1093/oso/9780198514978.003.0002	Enumeration	Graph Connections	book-chapter
14	10.1515/9783112480588-005	1988	10.1515/9783112480588-005	13. Appropriate state enumeration	Multivariable Control	book-chapter
15	10.1002/(sici)1097-0118(199610)23:2<105::aid-jgt1>3.3.co;2-s	1996	10.1002/(sici)1097-0118(199610)23:2<105::aid-jgt1>3.3.co;2-s	Enumeration of connected graph coverings	Journal of Graph Theory	journal-article
16	10.1201/9781315139111-18	2018	10.1201/9781315139111-18	Isomer Enumeration I. The Cayley Generating Functions	Chemical Graph Theory	book-chapter
17	10.1007/11847250_13	2006	10.1007/11847250_13	edge dominating set: Efficient Enumeration-Based Exact Algorithms	Lecture Notes in Computer Science	book-chapter
18	10.1201/9781420036190-12	2005	10.1201/9781420036190-12	Elements of Conditional Analysis	Exact Analysis of Discrete Data	book-chapter
