rank	source_id	year	doi	title	venue	type
1	10.1109/isvlsi.2009.16	2009	10.1109/isvlsi.2009.16	Synchronization-Based Abstraction Refinement for Modular Verification of Asynchronous Designs	2009 IEEE Computer Society Annual Symposium on VLSI	proceedings-article
2	10.1007/978-3-642-15769-1_22	2010	10.1007/978-3-642-15769-1_22	Thread-Modular Counterexample-Guided Abstraction Refinement	Lecture Notes in Computer Science	book-chapter
3	10.1007/978-3-540-30482-1_23	2004	10.1007/978-3-540-30482-1_23	Counterexample Guided Abstraction Refinement Via Program Execution	Lecture Notes in Computer Science	book-chapter
4	10.15476/elte.2019.217	None	10.15476/elte.2019.217	Program abstraction and efficient execution		dissertation
5	10.1016/j.ress.2015.03.012	2015	10.1016/j.ress.2015.03.012	Verifying large modular systems using iterative abstraction refinement	Reliability Engineering &amp; System Safety	journal-article
6	10.1109/tc.2009.187	2010	10.1109/tc.2009.187	Modular Model Checking of Large Asynchronous Designs with Efficient Abstraction Refinement	IEEE Transactions on Computers	journal-article
7	10.1007/0-387-34600-7_3	None	10.1007/0-387-34600-7_3	Abstraction	Series on Integrated Circuits and Systems	book-chapter
8	10.1007/0-387-34600-7_4	None	10.1007/0-387-34600-7_4	Refinement	Series on Integrated Circuits and Systems	book-chapter
9	10.1007/978-3-319-10575-8_13	2018	10.1007/978-3-319-10575-8_13	Abstraction and Abstraction Refinement	Handbook of Model Checking	book-chapter
10	10.21236/ada442050	2004	10.21236/ada442050	Compositional Abstraction and Refinement for Aspects (CARA)		report
11	10.15514/ispras-2023-35(3)-14	2023	10.15514/ispras-2023-35(3)-14	Predicate Abstraction Refinement in Thread-Modular Analysis	Proceedings of the Institute for System Programming of the RAS	journal-article
12	10.1109/icnsc.2014.6819595	2014	10.1109/icnsc.2014.6819595	A new abstraction-refinement based verifier for modular linear hybrid automata and its implementation	Proceedings of the 11th IEEE International Conference on Networking, Sensing and Control	proceedings-article
13	10.3724/sp.j.1001.2008.01149	2008	10.3724/sp.j.1001.2008.01149	Verification of Component Composition Based on Abstraction Refinement	Journal of Software	journal-article
14	10.1007/0-387-27006-x_4	None	10.1007/0-387-27006-x_4	Probabilistic data refinement: The steam boiler	Monographs in Computer Science	book-chapter
15	10.70675/e2f846eezbcafz4543za309z6a60439b9888	None	10.70675/e2f846eezbcafz4543za309z6a60439b9888	Abstraction and modular verification of inter-enterprise business processes		dissertation
16	10.1007/978-3-540-73580-9_27	None	10.1007/978-3-540-73580-9_27	An Analysis of Map-Based Abstraction and Refinement	Lecture Notes in Computer Science	book-chapter
17	10.1007/b138392	2005	10.1007/b138392	Abstraction, Refinement and Proof for Probabilistic Systems	Monographs in Computer Science	book
