rank	source_id	year	doi	title	venue	type
1	10.1006/jsco.1997.0167	1998	10.1006/jsco.1997.0167	A Polycyclic Quotient Algorithm	Journal of Symbolic Computation	journal-article
2	10.1016/s0747-7171(87)80060-3	1987	10.1016/s0747-7171(87)80060-3	Towards a soluble quotient algorithm	Journal of Symbolic Computation	journal-article
3	10.1006/jsco.1994.1064	1994	10.1006/jsco.1994.1064	A Finite Soluble Quotient Algorithm	Journal of Symbolic Computation	journal-article
4	10.1016/j.jsc.2004.11.010	2005	10.1016/j.jsc.2004.11.010	Bezoutian and quotient ring structure	Journal of Symbolic Computation	journal-article
5	10.1016/j.jsc.2026.102553	2026	10.1016/j.jsc.2026.102553	Sum-and-quotient characteristic decomposition of polynomial ideals	Journal of Symbolic Computation	journal-article
6	10.1016/s0747-7171(08)80084-3	1990	10.1016/s0747-7171(08)80084-3	Implementing the Baumslag-Cannonito-Miller polycyclic quotient algorithm	Journal of Symbolic Computation	journal-article
7	10.1109/dsn.2009.5270315	2009	10.1109/dsn.2009.5270315	Fitness-guided path exploration in dynamic symbolic execution	2009 IEEE/IFIP International Conference on Dependable Systems &amp; Networks	proceedings-article
8	10.1016/s0747-7171(08)80080-6	1990	10.1016/s0747-7171(08)80080-6	A nilpotent quotient algorithm for graded Lie rings	Journal of Symbolic Computation	journal-article
9	10.1145/3772726.3772846	2025	10.1145/3772726.3772846	Logic-Guided Exploration for Symbolic Gridworld Tasks via Safety-Constrained Masking and Goal-Oriented Shaping	Proceedings of the 2nd International Conference on Intelligent Computing and Data Analysis	proceedings-article
10	10.36948/ijfmr.2026.v08i02.73628	2026	10.36948/ijfmr.2026.v08i02.73628	Adversity Quotient (AQ) and Emotional Quotient (EQ) in Academic Learning: A Qualitative Exploration of Their Relationship	International Journal For Multidisciplinary Research	journal-article
11	10.7717/peerjcs.272/table-1	None	10.7717/peerjcs.272/table-1	"Table 1: Results of symbolic states from a forward symbolic exploration by timed automaton
                      <i>M</i>
                      ."		component
12	10.21467/abstracts.93.45	2020	10.21467/abstracts.93.45	Quotient-difference Algorithm: Application in Seismic Observation Results Processing	Abstracts of The Second Eurasian RISK-2020 Conference and Symposium	proceedings-article
13	10.1525/si.1994.17.3.239	1994	10.1525/si.1994.17.3.239	Naturalistic Observation in the Laboratory	Symbolic Interaction	journal-article
14	10.1162/thld_a_00295	2005	10.1162/thld_a_00295	Quotient City: A Topological Exploration of Space	Thresholds	journal-article
15	10.14711/thesis-b1477728	None	10.14711/thesis-b1477728	Context and precondition-guided search strategies in dynamic symbolic execution		dissertation
16	10.4324/9781410601728-5	2000	10.4324/9781410601728-5	First Steps: Symbolic Interactionism and Premarital Sexuality	To Dance the Dance	book-chapter
