rank	source_id	year	doi	title	venue	type
1	10.2307/2695099	2001	10.2307/2695099	Can partial indexings be totalized?	Journal of Symbolic Logic	journal-article
2	10.1525/si.1980.3.1.157	1980	10.1525/si.1980.3.1.157	Deliberation in Six Juries: A Participant Observer Study	Symbolic Interaction	journal-article
3	10.4324/9780429425165-24	2020	10.4324/9780429425165-24	Militant goodness and totalized meanings	Routledge Handbook of Political Islam	book-chapter
4	10.1109/tevc.2026.3698776/mm1	None	10.1109/tevc.2026.3698776/mm1	Symbolic Regression with Physics-Informed Residual and Structural Sensitivity Pruning_supp1-3698776.pdf		component
5	10.1109/cdc.2014.7039940	2014	10.1109/cdc.2014.7039940	Event-triggered projected Luenberger observer for linear systems under sparse sensor attacks	53rd IEEE Conference on Decision and Control	proceedings-article
6	10.20944/preprints202601.0352.v1	2026	10.20944/preprints202601.0352.v1	PT-Projected Projective Palatini Gravity: Two-Derivative Operator Basis, Admissible Equivalences, and a Local IR Residual		posted-content
7	10.2307/j.ctv6wgcs0.8	None	10.2307/j.ctv6wgcs0.8	Totalized Distortions and Fabrications	Unvarnishing Reality	book-chapter
8	10.1525/si.2003.26.4.515	2003	10.1525/si.2003.26.4.515	Residual Categories and Disciplinary Knowledge: Personal Identity in Sociological and Forensic Investigations	Symbolic Interaction	journal-article
9	10.21203/rs.3.rs-9348218/v1	2026	10.21203/rs.3.rs-9348218/v1	Neuro-Symbolic Residual Calibration for Fine-Grained Text-to-Image Alignment Assessment		posted-content
10	10.1109/acc.2013.6579977	2013	10.1109/acc.2013.6579977	A nonlinear switched observer with projected state estimates for diesel engine emissions reduction	2013 American Control Conference	proceedings-article
11	10.1525/si.1979.2.1.73	1979	10.1525/si.1979.2.1.73	Political Activist As Participant Observer: Conflicts Of Commitment In A Study Of The Draft Resistance Movement Of The 1960's*	Symbolic Interaction	journal-article
12	10.1109/mmul.2013.65	2014	10.1109/mmul.2013.65	Projected Residual Vector Quantization for ANN Search	IEEE MultiMedia	journal-article
13	10.1109/synasc61333.2023.00019	2023	10.1109/synasc61333.2023.00019	On the Variants of Subset Sum: Projected and Unbounded	2023 25th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC)	proceedings-article
