rank	source_id	year	doi	title	venue	type
1	10.5772/5322	2008	10.5772/5322	Scheduling Analysis of FMS Using the Unfolding Time Petri Nets	Petri Net, Theory and Applications	book-chapter
2	10.3724/sp.j.1001.2011.04018	2011	10.3724/sp.j.1001.2011.04018	Time Petri Net Model with Mixed Semantics	Journal of Software	journal-article
3	10.1007/978-3-662-04457-5_4	2001	10.1007/978-3-662-04457-5_4	Petri Net Semantics	Monographs in Theoretical Computer Science An EATCS Series	book-chapter
4	10.1007/3-540-50580-6_31	1988	10.1007/3-540-50580-6_31	Infinitary partial Petri net languages and their relationship to other Petri net semantics	Lecture Notes in Computer Science	book-chapter
5	10.1109/pnpm.1995.524325	None	10.1109/pnpm.1995.524325	Stochastic Petri net semantics for stochastic process algebras	Proceedings 6th International Workshop on Petri Nets and Performance Models	proceedings-article
6	10.21203/rs.3.rs-7272898/v1	2025	10.21203/rs.3.rs-7272898/v1	WITHDRAWN: A Stochastic Petri Net-Based Analysis of Non-Markovian Retrial Redundant Systems		posted-content
7	10.1109/tse.2003.1183940	2003	10.1109/tse.2003.1183940	Parametric fault tree for the dependability analysis of redundant systems and its high-level petri net semantics	IEEE Transactions on Software Engineering	journal-article
8	10.1109/dac.1996.545546	None	10.1109/dac.1996.545546	Verification of asynchronous circuits using time Petri net unfolding	33rd Design Automation Conference Proceedings, 1996	proceedings-article
9	10.1007/bf03345446	2010	10.1007/bf03345446	Petri Net Analysis of Non-Redundant and Redundant Execution Schemes	FERS-Mitteilungen	journal-article
10	10.1007/3-540-18086-9_27	1987	10.1007/3-540-18086-9_27	Operational Petri net semantics for CCSP	Lecture Notes in Computer Science	book-chapter
11	10.5220/0010744200003113	2021	10.5220/0010744200003113	Priority Petri Net Multimedia Model for Non-deterministic Events of Multimedia Presentations	Proceedings of the 1st International Conference on Emerging Issues in Technology, Engineering and Science	proceedings-article
12	10.1007/3-540-69108-1_9	1998	10.1007/3-540-69108-1_9	A Compositional Petri Net Semantics for SDL	Lecture Notes in Computer Science	book-chapter
13	10.1016/j.automatica.2015.08.011	2015	10.1016/j.automatica.2015.08.011	Synthesis of Petri net supervisors for FMS via redundant constraint elimination	Automatica	journal-article
14	10.1109/wsc.2009.5429681	2009	10.1109/wsc.2009.5429681	A Petri net model for service availability in redundant computing systems	Proceedings of the 2009 Winter Simulation Conference (WSC)	proceedings-article
15	10.1016/0304-3975(95)00121-2	1996	10.1016/0304-3975(95)00121-2	Process versus unfolding semantics for Place/Transition Petri nets	Theoretical Computer Science	journal-article
16	10.1109/tla.2017.7912599	2017	10.1109/tla.2017.7912599	Unfolding for Time Petri Net	IEEE Latin America Transactions	journal-article
17	10.1007/3-540-63139-9_39	1997	10.1007/3-540-63139-9_39	A compositional partial order semantics for Petri net components	Lecture Notes in Computer Science	book-chapter
18	10.1007/978-3-642-02424-5_2	2009	10.1007/978-3-642-02424-5_2	Unifying Petri Net Semantics with Token Flows	Lecture Notes in Computer Science	book-chapter
19	10.1016/0165-6074(88)90064-6	1988	10.1016/0165-6074(88)90064-6	Petri net semantics of smalltalk-80	Microprocessing and Microprogramming	journal-article
20	10.1109/icsmc.1997.637370	None	10.1109/icsmc.1997.637370	A concurrency characteristic in Petri net unfolding	1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation	proceedings-article
21	10.1016/0304-3975(92)90184-h	1992	10.1016/0304-3975(92)90184-h	Petri net semantics of priority systems	Theoretical Computer Science	journal-article
22	10.1145/1244002.1244359	2007	10.1145/1244002.1244359	A petri net semantics for web service choreography	Proceedings of the 2007 ACM symposium on Applied computing	proceedings-article
23	10.3233/fi-2009-134	2009	10.3233/fi-2009-134	Unfolding Semantics of Petri Nets Based on Token Flows	Fundamenta Informaticae	journal-article
24	10.1109/compsac.2005.148	None	10.1109/compsac.2005.148	Supervisory Control of Time Petri Nets Using Net Unfolding	29th Annual International Computer Software and Applications Conference (COMPSAC'05)	proceedings-article
25	10.1007/978-3-540-79230-7_6	None	10.1007/978-3-540-79230-7_6	A Feature-Complete Petri Net Semantics for WS-BPEL 2.0	Lecture Notes in Computer Science	book-chapter
26	10.1145/240518.240530	1996	10.1145/240518.240530	Verification of asynchronous circuits using time Petri net unfolding	Proceedings of the 33rd annual conference on Design automation conference  - DAC '96	proceedings-article
27	10.1109/pnpm.1995.524327	None	10.1109/pnpm.1995.524327	Giving a net semantics to Markovian process algebra	Proceedings 6th International Workshop on Petri Nets and Performance Models	proceedings-article
28	10.1109/skg.2005.143	2005	10.1109/skg.2005.143	Web Service Composition and Analysis: A Petri-net Based Approach	2005 First International Conference on Semantics, Knowledge and Grid	proceedings-article
29	10.1109/wkdd.2009.234	2009	10.1109/wkdd.2009.234	Ontology-oriented Petri Net Model of Semantics Service Composition	2009 Second International Workshop on Knowledge Discovery and Data Mining	proceedings-article
30	10.1016/j.tcs.2007.01.003	2007	10.1016/j.tcs.2007.01.003	Operational semantics for Petri net components	Theoretical Computer Science	journal-article
31	10.3182/20130904-3-uk-4041.00039	2013	10.3182/20130904-3-uk-4041.00039	Supervision Patterns: Formal Diagnosability Checking by Petri Net Unfolding	IFAC Proceedings Volumes	journal-article
32	10.1142/9789812562494_0041	2004	10.1142/9789812562494_0041	NET TRANSFORMATIONS FOR PETRI NET TECHNOLOGY	Current Trends in Theoretical Computer Science	book-chapter
33	10.1109/access.2024.3384489	2024	10.1109/access.2024.3384489	Petri Net Unfolding-Based Detection and Replay of Program Deadlocks	IEEE Access	journal-article
34	10.1002/9781119262114.ch10	2016	10.1002/9781119262114.ch10	Semantics, Properties and Evolution Rules of an SPN	Systems Dependability Assessment	other
35	10.1109/kam.2011.119	2011	10.1109/kam.2011.119	An Improved Approach to Remove Redundant Monitors from Liveness-Enforcing Petri Net Supervisor	2011 Fourth International Symposium on Knowledge Acquisition and Modeling	proceedings-article
