rank	source_id	year	doi	title	venue	type
1	10.1088/1361-6420/ae0e4c	2025	10.1088/1361-6420/ae0e4c	Stability estimates for an inverse potential problem by partial Neumann-to-Dirichlet map	Inverse Problems	journal-article
2	10.1088/1361-6420/abe10d	2021	10.1088/1361-6420/abe10d	Stably determining time-dependent convection–diffusion coefficients from a partial Dirichlet-to-Neumann map	Inverse Problems	journal-article
3	10.1109/83.563322	1997	10.1109/83.563322	Inverse halftoning via MAP estimation	IEEE Transactions on Image Processing	journal-article
4	10.5194/essd-2018-80-rc1	2018	10.5194/essd-2018-80-rc1	"Requested Peer Review of ""Digital map of the Coral Triangle: An online atlas for marine biodiversity conservation"""		peer-review
5	10.7717/peerj.8988/fig-1	None	10.7717/peerj.8988/fig-1	Figure 1: Map of the study area and sampling site locations (Olympic park image from 2014 Google Maps).		component
6	10.1016/j.image.2026.117532	2026	10.1016/j.image.2026.117532	MAP-based problem-agnostic diffusion model for inverse problems	Signal Processing: Image Communication	journal-article
7	10.1109/ivs.2015.7225742	2015	10.1109/ivs.2015.7225742	Effective height-grid map building using inverse perspective image	2015 IEEE Intelligent Vehicles Symposium (IV)	proceedings-article
8	10.1109/nccc49330.2021.9428854	2021	10.1109/nccc49330.2021.9428854	Logistic Sine Map (LSM) Based Partial Image Encryption	2021 National Computing Colleges Conference (NCCC)	proceedings-article
9	10.7717/peerj.6342/fig-9	None	10.7717/peerj.6342/fig-9	Figure 9: Inverse distance weighting interpolation map.		component
10	10.7717/peerj.20999/fig-1	None	10.7717/peerj.20999/fig-1	Figure 1: Study site map. Map data ©2025 Google.		component
11	10.1049/iet-ipr.2018.6347	2020	10.1049/iet-ipr.2018.6347	Segmentation‐based MAP despeckling of medical ultrasound images in shearlet domain based on normal inverse Gaussian distribution	IET Image Processing	journal-article
12	10.1109/spin.2014.6776953	2014	10.1109/spin.2014.6776953	A novel partial image encryption using chaotic logistic map	2014 International Conference on Signal Processing and Integrated Networks (SPIN)	proceedings-article
13	10.7717/peerj.11090/fig-1	None	10.7717/peerj.11090/fig-1	Figure 1: Site map.		component
14	10.7717/peerj.17091/fig-1	None	10.7717/peerj.17091/fig-1	Figure 1: Site map.		component
15	10.1016/j.eswa.2025.129574	2026	10.1016/j.eswa.2025.129574	A robust medical image encryption technique using inverse cosine chaotic map	Expert Systems with Applications	journal-article
16	10.1088/0266-5611/22/2/005	2006	10.1088/0266-5611/22/2/005	Partial inverse problems	Inverse Problems	journal-article
17	10.1007/0-387-32183-7_1	None	10.1007/0-387-32183-7_1	Inverse Problems	Applied Mathematical Sciences	book-chapter
18	10.3133/i2444	1997	10.3133/i2444	The planet Venus in four map sheets; 1, Radar image map of Venus; 2, Radar image and shaded relief map of Venus; 3, Altimetric radar image map of Venus; 4, Topographic map of Venus		report
19	10.1097/00149078-198812010-00011	1988	10.1097/00149078-198812010-00011	ON-SITE INCINERATION REQUESTED FOR LOW-LEVEL RADIOACTIVE WASTE	Biomedical Safety &amp; Standards	journal-article
20	10.1109/cvpr52733.2024.01128	2024	10.1109/cvpr52733.2024.01128	Diffusion Reflectance Map: Single-Image Stochastic Inverse Rendering of Illumination and Reflectance	2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)	proceedings-article
21	10.24926/265535.2352	1921	10.24926/265535.2352	Acceptance of Offers for Unilateral Contracts by Partial Performance of Service Requested	Minnesota Law Review	journal-article
22	10.7717/peerj-cs.3647/fig-5	None	10.7717/peerj-cs.3647/fig-5	Figure 5: Image distortion simulation effect map and residual map with cover image.		component
23	10.1007/0-387-32183-7_9	None	10.1007/0-387-32183-7_9	Inverse parabolic problems	Applied Mathematical Sciences	book-chapter
24	10.7554/elife.29718.006	None	10.7554/elife.29718.006	Figure 3. Outcome prediction signals in agent-referential preference space.		component
25	10.7717/peerj.3409/fig-2	None	10.7717/peerj.3409/fig-2	"Figure 2: Quarry map of the partial skeleton of
                      <i>Europatitan eastwoodi</i>
                      n. gen. n. sp. from the late Barremian–early Aptian, Early Cretaceous, of El Oterillo II site, Spain."		component
26	10.7717/peerj.1435/fig-1	None	10.7717/peerj.1435/fig-1	Figure 1: Collection site map.		component
27	10.3998/mpub.11885571.cmp.11	None	10.3998/mpub.11885571.cmp.11	Interactive site map of Gabii		component
28	10.1111/j.1547-5069.1998.tb01256.x	1998	10.1111/j.1547-5069.1998.tb01256.x	Clinical Trials ‐ Response from Reader's Requested	Image: the Journal of Nursing Scholarship	journal-article
29	10.7717/peerj.1861/fig-1	None	10.7717/peerj.1861/fig-1	Figure 1: Study site map.		component
30	10.7717/peerj.19364/fig-1	None	10.7717/peerj.19364/fig-1	Figure 1: Sampling site map.		component
31	10.7717/peerj.10563/supp-1	None	10.7717/peerj.10563/supp-1	Supplemental Information 1: Site map.		component
32	10.1006/jvci.1996.0034	1996	10.1006/jvci.1996.0034	Fast Inverse Motion Compensation Algorithms for MPEG and for Partial DCT Information	Journal of Visual Communication and Image Representation	journal-article
33	10.7717/peerj.1459/fig-2	None	10.7717/peerj.1459/fig-2	Figure 2: Study site map.		component
34	10.7717/peerj.15511/fig-1	None	10.7717/peerj.15511/fig-1	Figure 1: Study site map.		component
35	10.7717/peerj.1657/fig-1	None	10.7717/peerj.1657/fig-1	Figure 1: Study site map.		component
36	10.7717/peerj.12706/fig-1	None	10.7717/peerj.12706/fig-1	Figure 1: Collection site map.		component
37	10.4171/jst/212	2018	10.4171/jst/212	Stability result for elliptic inverse periodic coefficient problem by partial Dirichlet-to-Neumann map	Journal of Spectral Theory	journal-article
38	10.1142/9789812816689_0006	1998	10.1142/9789812816689_0006	Free inverse semigroups	Inverse Semigroups	book-chapter
39	10.1021/acsphotonics.3c00911.s001	None	10.1021/acsphotonics.3c00911.s001	Fast Multichannel Inverse Design through Augmented Partial Factorization		component
40	10.70675/5876adadz4f79z4939za831z63eae24aa248	None	10.70675/5876adadz4f79z4939za831z63eae24aa248	Some inverse problems with partial data		dissertation
41	10.1142/9789819816774_0008	2025	10.1142/9789819816774_0008	Boolean Inverse Monoids	Inverse Semigroups	book-chapter
42	10.1021/acsphotonics.3c00911.s002	None	10.1021/acsphotonics.3c00911.s002	Fast Multichannel Inverse Design through Augmented Partial Factorization		component
43	10.1109/iciip68302.2025.11346193	2025	10.1109/iciip68302.2025.11346193	Optimizing Acoustic Emission-Based Partial Discharge Identification with Metric-Driven Saliency Map Selection	2025 Eighth International Conference on Image Information Processing (ICIIP)	proceedings-article
