rank	source_id	year	doi	title	venue	type
1	10.1016/j.scico.2021.102624	2021	10.1016/j.scico.2021.102624	RT-MOBS: A compositional observer semantics of time Petri net for real-time property specification language based on μ-calculus	Science of Computer Programming	journal-article
2	10.1007/3-540-69108-1_9	1998	10.1007/3-540-69108-1_9	A Compositional Petri Net Semantics for SDL	Lecture Notes in Computer Science	book-chapter
3	10.1007/3-540-63139-9_39	1997	10.1007/3-540-63139-9_39	A compositional partial order semantics for Petri net components	Lecture Notes in Computer Science	book-chapter
4	10.4304/jsw.7.3.499-507	2012	10.4304/jsw.7.3.499-507	Compositional Verification of Liveness Property in Inhibitor-arc Connections of Petri Net Systems	Journal of Software	journal-article
5	10.1007/3-540-40911-4_19	2000	10.1007/3-540-40911-4_19	A Concurrent and Compositional Petri Net Semantics of Preemption	Lecture Notes in Computer Science	book-chapter
6	10.1016/s0167-6423(01)00004-1	2001	10.1016/s0167-6423(01)00004-1	Compositional high-level Petri net semantics of a parallel programming language with procedures	Science of Computer Programming	journal-article
7	10.3724/sp.j.1001.2011.04018	2011	10.3724/sp.j.1001.2011.04018	Time Petri Net Model with Mixed Semantics	Journal of Software	journal-article
8	10.1142/9789814324298_0003	2012	10.1142/9789814324298_0003	Petri Net Processes and Extension Operators	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
9	10.1007/978-3-662-04457-5_4	2001	10.1007/978-3-662-04457-5_4	Petri Net Semantics	Monographs in Theoretical Computer Science An EATCS Series	book-chapter
10	10.1007/3-540-50580-6_31	1988	10.1007/3-540-50580-6_31	Infinitary partial Petri net languages and their relationship to other Petri net semantics	Lecture Notes in Computer Science	book-chapter
11	10.1109/pnpm.1995.524325	None	10.1109/pnpm.1995.524325	Stochastic Petri net semantics for stochastic process algebras	Proceedings 6th International Workshop on Petri Nets and Performance Models	proceedings-article
12	10.1142/9789814324298_0005	2012	10.1142/9789814324298_0005	Property-Preserving Refinements	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
13	10.1142/9789814324298_0006	2012	10.1142/9789814324298_0006	Property-Preserving Reductions	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
14	10.1007/bf01186644	1995	10.1007/bf01186644	A compositional dataflow semantics for Petri nets	Acta Informatica	journal-article
15	10.1007/s002360050029	1995	10.1007/s002360050029	A compositional dataflow semantics for Petri nets	Acta Informatica	journal-article
16	10.1007/3-540-58027-1_12	1994	10.1007/3-540-58027-1_12	Compositional process semantics of Petri Boxes	Lecture Notes in Computer Science	book-chapter
17	10.3233/fi-1990-13203	1990	10.3233/fi-1990-13203	A Compositional Semantics for Timed Petri Nets1	Fundamenta Informaticae	journal-article
18	10.1142/9789814324298_0001	2012	10.1142/9789814324298_0001	Introduction	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
19	10.1007/3-540-18086-9_27	1987	10.1007/3-540-18086-9_27	Operational Petri net semantics for CCSP	Lecture Notes in Computer Science	book-chapter
20	10.3923/itj.2007.110.116	2006	10.3923/itj.2007.110.116	A Compositional Petri Nets Semantics for Basic Lotos	Information Technology Journal	journal-article
21	10.1109/icoia.2013.6650266	2013	10.1109/icoia.2013.6650266	Modelling of distributed programming systems with using of property-preserving Petri net process algebras and P/T Petri net processes	2013 Second International Conference on Informatics &amp; Applications (ICIA)	proceedings-article
22	10.1142/9789814324298_fmatter	2012	10.1142/9789814324298_fmatter	FRONT MATTER	Property-Preserving Petri Net Process Algebra in Software Engineering	other
23	10.4304/jcp.7.1.292-300	2012	10.4304/jcp.7.1.292-300	Structural Property Analysis of Petri Net	Journal of Computers	journal-article
24	10.1142/9789814324298_bmatter	2012	10.1142/9789814324298_bmatter	BACK MATTER	Property-Preserving Petri Net Process Algebra in Software Engineering	other
25	10.1007/1-4020-2673-0_32	None	10.1007/1-4020-2673-0_32	Engineering Multiagent Systems Based on Interaction Protocols: A Compositional Petri Net Approach	Enterprise Information Systems V	book-chapter
26	10.1109/access.2017.2772829	2017	10.1109/access.2017.2772829	A Compositional Analysis Method for Petri-Net Models	IEEE Access	journal-article
27	10.1142/9789814324298_0004	2012	10.1142/9789814324298_0004	Composition Operators of PPPA	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
28	10.1007/978-3-642-02424-5_2	2009	10.1007/978-3-642-02424-5_2	Unifying Petri Net Semantics with Token Flows	Lecture Notes in Computer Science	book-chapter
29	10.1016/0165-6074(88)90064-6	1988	10.1016/0165-6074(88)90064-6	Petri net semantics of smalltalk-80	Microprocessing and Microprogramming	journal-article
30	10.1016/0304-3975(92)90184-h	1992	10.1016/0304-3975(92)90184-h	Petri net semantics of priority systems	Theoretical Computer Science	journal-article
31	10.1007/3-540-50580-6_35	1988	10.1007/3-540-50580-6_35	Compositional semantics of pure place/transition systems	Lecture Notes in Computer Science	book-chapter
32	10.21203/rs.2.15608/v1	2019	10.21203/rs.2.15608/v1	Petri net Modeling and Property Analysis of C3 plant Photosynthesis and Photorespiration		posted-content
33	10.1145/1244002.1244359	2007	10.1145/1244002.1244359	A petri net semantics for web service choreography	Proceedings of the 2007 ACM symposium on Applied computing	proceedings-article
34	10.2991/jcis.2008.27	2008	10.2991/jcis.2008.27	A Petri-Net Based Approach to Verifying Compositional Correctness of System Components	Proceedings of the 11th Joint Conference on Information Sciences (JCIS)	proceedings-article
35	10.1142/9789814324298	2012	10.1142/9789814324298	Property-Preserving Petri Net Process Algebra in Software Engineering		monograph
36	10.1142/9789814324298_0002	2012	10.1142/9789814324298_0002	Fundamentals on PPPA and Related Work	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
37	10.1109/csie.2009.424	2009	10.1109/csie.2009.424	Property Preservation of Petri Refinement Net	2009 WRI World Congress on Computer Science and Information Engineering	proceedings-article
38	10.1007/978-3-540-79230-7_6	None	10.1007/978-3-540-79230-7_6	A Feature-Complete Petri Net Semantics for WS-BPEL 2.0	Lecture Notes in Computer Science	book-chapter
39	10.1142/9789814324298_0007	2012	10.1142/9789814324298_0007	Place-Merging Operators for Resource Sharing	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
40	10.1109/pnpm.1995.524327	None	10.1109/pnpm.1995.524327	Giving a net semantics to Markovian process algebra	Proceedings 6th International Workshop on Petri Nets and Performance Models	proceedings-article
41	10.1109/skg.2005.143	2005	10.1109/skg.2005.143	Web Service Composition and Analysis: A Petri-net Based Approach	2005 First International Conference on Semantics, Knowledge and Grid	proceedings-article
42	10.1109/acc.1999.786217	1999	10.1109/acc.1999.786217	An original Petri net state estimation by a reduced Luenberger observer	Proceedings of the 1999 American Control Conference (Cat. No. 99CH36251)	proceedings-article
43	10.1109/wkdd.2009.234	2009	10.1109/wkdd.2009.234	Ontology-oriented Petri Net Model of Semantics Service Composition	2009 Second International Workshop on Knowledge Discovery and Data Mining	proceedings-article
44	10.1016/j.tcs.2007.01.003	2007	10.1016/j.tcs.2007.01.003	Operational semantics for Petri net components	Theoretical Computer Science	journal-article
45	10.1142/9789812562494_0041	2004	10.1142/9789812562494_0041	NET TRANSFORMATIONS FOR PETRI NET TECHNOLOGY	Current Trends in Theoretical Computer Science	book-chapter
46	10.1109/isfee.2016.7803199	2016	10.1109/isfee.2016.7803199	Petri net control strategy for series multilevel converters using a state observer	2016 International Symposium on Fundamentals of Electrical Engineering (ISFEE)	proceedings-article
47	10.1142/9789814324298_0011	2012	10.1142/9789814324298_0011	Application of PPPA to Security Policy Design	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
48	10.1007/978-1-4615-1009-3_7	2002	10.1007/978-1-4615-1009-3_7	Delay Time Petri Nets and Net Reduction	Compositional Verification of Concurrent and Real-Time Systems	book-chapter
49	10.1142/7919	2012	10.1142/7919	Property-Preserving Petri Net Process Algebra in Software Engineering		monograph
50	10.1002/9781119262114.ch10	2016	10.1002/9781119262114.ch10	Semantics, Properties and Evolution Rules of an SPN	Systems Dependability Assessment	other
51	10.1142/9789814324298_0009	2012	10.1142/9789814324298_0009	Application of PPPA to Multi-Agent System Design	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
52	10.1109/seke.1992.227976	1992	10.1109/seke.1992.227976	A Petri net semantics for logic programs with negation	Proceedings Fourth International Conference on Software Engineering and Knowledge Engineering	proceedings-article
53	10.1142/9789814324298_0010	2012	10.1142/9789814324298_0010	Application of PPPA to Job-Shop Scheduling Systems	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
54	10.5772/5321	2008	10.5772/5321	Timed Hierarchical Object-Oriented Petri Net	Petri Net, Theory and Applications	book-chapter
55	10.1109/isise.2008.56	2008	10.1109/isise.2008.56	Structural Property Preservation of a Kind of Petri Net Refinement	2008 International Symposium on Information Science and Engineering	proceedings-article
56	10.1016/s0096-0551(99)00014-4	1999	10.1016/s0096-0551(99)00014-4	Compositional Petri net models of advanced tasking in Ada-95	Computer Languages	journal-article
57	10.1007/bfb0022479	None	10.1007/bfb0022479	A Petri net definition of a system description language	Lecture Notes in Computer Science	book-chapter
58	10.7551/mitpress/8811.003.0010	2011	10.7551/mitpress/8811.003.0010	Analyzing Petri Net Models	Modeling Business Processes	book-chapter
59	10.1109/icnc.2015.7377979	2015	10.1109/icnc.2015.7377979	Conversion and verification of recursive structure in PI-calculus with compositional petri-NET	2015 11th International Conference on Natural Computation (ICNC)	proceedings-article
60	10.1109/access.2022.3170094	2022	10.1109/access.2022.3170094	Dynamic Slicing of Time Petri Net Based on MTL Property	IEEE Access	journal-article
61	10.3233/fun-2006-70303	2006	10.3233/fun-2006-70303	Petri Net Semantics of the Finite π-calculus Terms	Fundamenta Informaticae	journal-article
62	10.1109/icycs.2008.128	2008	10.1109/icycs.2008.128	Property Preservation by Petri-Net-Based Refinements in System Design	2008 The 9th International Conference for Young Computer Scientists	proceedings-article
63	10.1109/sera.2011.32	2011	10.1109/sera.2011.32	Probabilistic Petri Net and its Logical Semantics	2011 Ninth International Conference on Software Engineering Research, Management and Applications	proceedings-article
64	10.1007/978-3-662-04457-5_3	2001	10.1007/978-3-662-04457-5_3	Syntax and Operational Semantics	Monographs in Theoretical Computer Science An EATCS Series	book-chapter
65	10.4204/eptcs.89.10	2012	10.4204/eptcs.89.10	An Operational Petri Net Semantics for the Join-Calculus	Electronic Proceedings in Theoretical Computer Science	journal-article
66	10.1007/bfb0019971	None	10.1007/bfb0019971	Semantics, composition and net properties of algebraic high-level nets	Lecture Notes in Computer Science	book-chapter
67	10.1109/icis.2014.6912160	2014	10.1109/icis.2014.6912160	Game theory semantics for PCTL model checking label-extended probabilistic Petri net	2014 IEEE/ACIS 13th International Conference on Computer and Information Science (ICIS)	proceedings-article
68	10.3233/fi-2011-501	2011	10.3233/fi-2011-501	"An Operational Petri Net Semantics for A
                    <sup>2</sup>
                    CCS"	Fundamenta Informaticae	journal-article
69	10.1007/springerreference_21281	None	10.1007/springerreference_21281	Petri net	SpringerReference	reference-entry
