rank	source_id	year	doi	title	venue	type
1	10.1016/0165-6074(90)90167-8	1990	10.1016/0165-6074(90)90167-8	A demand-driven macro-dataflow schema for distributed graph reduction on multiple G-machines	Microprocessing and Microprogramming	journal-article
2	10.1109/icpp.1993.66	1993	10.1109/icpp.1993.66	Dataflow Graph Optimization for Dataflow Architectures a Dataflow Otimizing Compiler	1993 International Conference on Parallel Processing - ICPP'93 Vol2	proceedings-article
3	10.2172/764038	1998	10.2172/764038	Visualizing Macro-Dataflow Graph Final Report CRADA No. TSB-0725-93		report
4	10.21236/ada428029	2004	10.21236/ada428029	DIF - A Language for Dataflow Graph Specification and Exchange		report
5	10.1002/scj.4690270402	1996	10.1002/scj.4690270402	A compiling technique for dataflow machines — new algorithm for optimum translation from control flow graph into dataflow graph	Systems and Computers in Japan	journal-article
6	10.3724/sp.j.1087.2011.00935	2011	10.3724/sp.j.1087.2011.00935	Operation partitioning for heterogeneous VLIW DSP based on dataflow graph	Journal of Computer Applications	journal-article
7	10.2139/ssrn.6875241	2026	10.2139/ssrn.6875241	Graph as App: A GPU Dataflow Substrate for Domain-Agnostic Living Networks		posted-content
8	10.1109/spl.2007.371755	2007	10.1109/spl.2007.371755	Execution of Algorithms Using a Dynamic Dataflow Model for Reconfigurable Hardware - Commands in Dataflow Graph	2007 3rd Southern Conference on Programmable Logic	proceedings-article
9	10.2172/1426077	2018	10.2172/1426077	Visualizing Macro-Dataflow Graph Final Report CRADA No. TSB-0725-93		report
10	10.1109/aero.2015.7119053	2015	10.1109/aero.2015.7119053	Graph-based terrain relative navigation with optimal landmark database selection	2015 IEEE Aerospace Conference	proceedings-article
11	10.1109/cvpr.2011.5995567	2011	10.1109/cvpr.2011.5995567	Exhaustive family of energies minimizable exactly by a graph cut	CVPR 2011	proceedings-article
12	10.32614/cran.package.exhaustivesearch	2021	10.32614/cran.package.exhaustivesearch	ExhaustiveSearch: A Fast and Scalable Exhaustive Feature Selection Framework	CRAN: Contributed Packages	dataset
13	10.11606/t.45.2022.tde-09082022-154351	None	10.11606/t.45.2022.tde-09082022-154351	A data-driven systematic, consistent and non-exhaustive approach to Model Selection		dissertation
14	10.1145/2523616.2525962	2013	10.1145/2523616.2525962	Pregelix	Proceedings of the 4th annual Symposium on Cloud Computing	proceedings-article
15	10.1016/0026-2714(87)90819-5	1987	10.1016/0026-2714(87)90819-5	Reliability analysis of computer systems using dataflow graph models	Microelectronics Reliability	journal-article
16	10.2478/msr-2025-0023	2025	10.2478/msr-2025-0023	Adaptive Measurement Selection for Scalable Distributed Graph Optimization in Multi-UAV Relative Positioning	Measurement Science Review	journal-article
17	10.1145/142920.134087	1992	10.1145/142920.134087	CONDOR: constraint-based dataflow	ACM SIGGRAPH Computer Graphics	journal-article
18	10.7287/peerj.13200v0.1/reviews/2	2022	10.7287/peerj.13200v0.1/reviews/2	"Peer Review #2 of ""ExhauFS: exhaustive search-based feature selection for classification and survival regression (v0.1)"""		peer-review
19	10.7287/peerj.13200v0.2/reviews/3	2022	10.7287/peerj.13200v0.2/reviews/3	"Peer Review #3 of ""ExhauFS: exhaustive search-based feature selection for classification and survival regression (v0.2)"""		peer-review
20	10.1007/978-3-319-66128-5_2	2017	10.1007/978-3-319-66128-5_2	Discrepancy Reduction Between the Topology of Dataflow Graph and the Topology of FPGA Structure	Computer Communications and Networks	book-chapter
21	10.32614/cran.package.exhaustiverasch	2024	10.32614/cran.package.exhaustiverasch	exhaustiveRasch: Item Selection and Exhaustive Search for Rasch Models	CRAN: Contributed Packages	dataset
22	10.7287/peerj.13200v0.2/reviews/1	2022	10.7287/peerj.13200v0.2/reviews/1	"Peer Review #1 of ""ExhauFS: exhaustive search-based feature selection for classification and survival regression (v0.2)"""		peer-review
23	10.2139/ssrn.1147578	2008	10.2139/ssrn.1147578	Relative Demand Shocks		posted-content
24	10.7287/peerj.13200v0.1/reviews/3	2022	10.7287/peerj.13200v0.1/reviews/3	"Peer Review #3 of ""ExhauFS: exhaustive search-based feature selection for classification and survival regression (v0.1)"""		peer-review
25	10.7287/peerj.13200v0.1/reviews/1	2022	10.7287/peerj.13200v0.1/reviews/1	"Peer Review #1 of ""ExhauFS: exhaustive search-based feature selection for classification and survival regression (v0.1)"""		peer-review
26	10.2307/2553697	1981	10.2307/2553697	On Mutually Exclusive and Collectively Exhaustive Properties of Demand Functions	Economica	journal-article
27	10.1109/sips50750.2020.9195261	2020	10.1109/sips50750.2020.9195261	Graph Coordination for Compact Representation of Regular Dataflow Structures	2020 IEEE Workshop on Signal Processing Systems (SiPS)	proceedings-article
28	10.1002/jgt.22151	2018	10.1002/jgt.22151	Exhaustive generation of <i>k</i>‐critical ‐free graphs	Journal of Graph Theory	journal-article
29	10.1145/204362.204364	1995	10.1145/204362.204364	apE—the original dataflow visualization environment	ACM SIGGRAPH Computer Graphics	journal-article
