rank	source_id	year	doi	title	venue	type
1	10.1007/bfb0022475	None	10.1007/bfb0022475	An extensional treatment of dataflow deadlock	Lecture Notes in Computer Science	book-chapter
2	10.1017/cbo9780511770524.005	2009	10.1017/cbo9780511770524.005	The semantics of dataflow with firing	From Semantics to Computer Science	book-chapter
3	10.1007/bfb0018344	None	10.1007/bfb0018344	Compositional relational semantics for indeterminate dataflow networks	Lecture Notes in Computer Science	book-chapter
4	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	None	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	Mechanized semantics for circuits : from dataflow to hardware		dissertation
5	10.17771/pucrio.acad.30650	None	10.17771/pucrio.acad.30650	DATAFLOW SEMANTICS FOR END-USER PROGRAMMABLE APPLICATIONS		dissertation
6	10.1007/bfb0055650	1998	10.1007/bfb0055650	Fibrational semantics of dataflow networks	Lecture Notes in Computer Science	book-chapter
7	10.1007/s11265-015-1083-4	2016	10.1007/s11265-015-1083-4	Dataflow Programs Analysis and Optimization Using Model Predictive Control Techniques	Journal of Signal Processing Systems	journal-article
8	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	None	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	Mechanized semantics and verified compilation for a dataflow synchronous language with reset		dissertation
9	10.1016/0304-3975(81)90108-0	1981	10.1016/0304-3975(81)90108-0	An extensional treatment of dataflow deadlock	Theoretical Computer Science	journal-article
10	10.1109/5.381846	1995	10.1109/5.381846	Dataflow process networks	Proceedings of the IEEE	journal-article
11	10.1016/j.ic.2016.03.004	2017	10.1016/j.ic.2016.03.004	Deadlock analysis of unbounded process networks	Information and Computation	journal-article
12	10.7717/peerj-cs.2914/fig-7	None	10.7717/peerj-cs.2914/fig-7	Figure 7: Dataflow of encryption/decryption process.		component
13	10.1109/sips.2008.4671769	2008	10.1109/sips.2008.4671769	Hierarchical run time deadlock detection in process networks	2008 IEEE Workshop on Signal Processing Systems	proceedings-article
14	10.1109/icpp.2009.66	2009	10.1109/icpp.2009.66	Optimizing Communication Scheduling Using Dataflow Semantics	2009 International Conference on Parallel Processing	proceedings-article
15	10.1109/sips.2011.6088974	2011	10.1109/sips.2011.6088974	Efficient multicore scheduling of dataflow process networks	2011 IEEE Workshop on Signal Processing Systems (SiPS)	proceedings-article
16	10.18127/j00338486-202601-15	2026	10.18127/j00338486-202601-15	Automatization of deadlock-free routs tracking process for networks with redundancy and wormhole routing	Radioengineering	journal-article
17	10.1145/1176887.1176895	2006	10.1145/1176887.1176895	A causality interface for deadlock analysis in dataflow	Proceedings of the 6th ACM &amp; IEEE International conference on Embedded software  - EMSOFT '06	proceedings-article
18	10.1109/icassp.2005.1416243	None	10.1109/icassp.2005.1416243	Deadlock Detection For Distributed Process Networks	Proceedings. (ICASSP '05). IEEE International Conference on Acoustics, Speech, and Signal Processing, 2005.	proceedings-article
