rank	source_id	year	doi	title	venue	type
1	10.1007/springerreference_72115	None	10.1007/springerreference_72115	Bilevel Linear Programming: Complexity, Equivalence to Minmax, Concave Programs	SpringerReference	reference-entry
2	10.1016/0377-2217(91)90312-j	1991	10.1016/0377-2217(91)90312-j	The equivalence of an LCP to a parametric linear program with a scalar parameter	European Journal of Operational Research	journal-article
3	10.1007/0-306-48332-7_29	2001	10.1007/0-306-48332-7_29	Bilevel Linear Programming: Complexity, Equivalence to Minmax, Concave Programs	Encyclopedia of Optimization	book-chapter
4	10.1007/978-0-387-74759-0_37	2008	10.1007/978-0-387-74759-0_37	Bilevel Linear Programming: Complexity, Equivalence to Minmax, Concave Programs	Encyclopedia of Optimization	book-chapter
5	10.1007/s11704-021-0340-x	2022	10.1007/s11704-021-0340-x	The parametric complexity of bisimulation equivalence of normed pushdown automata	Frontiers of Computer Science	journal-article
6	10.1155/2020/9342640	2020	10.1155/2020/9342640	Predicting Metabolite-Disease Associations Based on Linear Neighborhood Similarity with Improved Bipartite Network Projection Algorithm	Complexity	journal-article
7	10.1007/s00186-016-0554-0	2016	10.1007/s00186-016-0554-0	Equivalence between polyhedral projection, multiple objective linear programming and vector linear programming	Mathematical Methods of Operations Research	journal-article
8	10.1109/icvd.1998.646665	None	10.1109/icvd.1998.646665	Efficient signatures with linear space complexity for detecting Boolean function equivalence	Proceedings Eleventh International Conference on VLSI Design	proceedings-article
9	10.1023/a:1026142613465	2003	10.1023/a:1026142613465	A Note on the Equivalence and Complexity of Linear Grammars	Grammars	journal-article
10	10.1016/j.chemphys.2012.02.022	2012	10.1016/j.chemphys.2012.02.022	Parametric projection operator technique for second order non-linear response	Chemical Physics	journal-article
11	10.1515/ms-2025-1033	2026	10.1515/ms-2025-1033	Equivalence analysis on BLUEs of partial parametric functions under a two-stage linear model	Mathematica Slovaca	journal-article
12	10.1016/j.tcs.2015.03.006	2015	10.1016/j.tcs.2015.03.006	Program equivalence in linear contexts	Theoretical Computer Science	journal-article
13	10.1109/compeng50184.2022.9905468	2022	10.1109/compeng50184.2022.9905468	On the equivalence of the three-link to the almost linear form	2022 IEEE Workshop on Complexity in Engineering (COMPENG)	proceedings-article
14	10.1155/2018/8073481	2018	10.1155/2018/8073481	Robust Stability of Fractional‐Order Linear Time‐Invariant Systems: Parametric versus Unstructured Uncertainty Models	Complexity	journal-article
15	10.1007/bf01581642	1980	10.1007/bf01581642	Computational complexity of parametric linear programming	Mathematical Programming	journal-article
16	10.1016/j.econlet.2011.09.028	2012	10.1016/j.econlet.2011.09.028	News shocks or parametric indeterminacy? An observational equivalence result in linear rational expectations models	Economics Letters	journal-article
17	10.1007/978-3-319-58741-7_15	2017	10.1007/978-3-319-58741-7_15	Turing Computable Embeddings, Computable Infinitary Equivalence, and Linear Orders	Lecture Notes in Computer Science	book-chapter
18	10.1016/j.orl.2021.06.005	2021	10.1016/j.orl.2021.06.005	Complexity of linear minimization and projection on some sets	Operations Research Letters	journal-article
19	10.1007/978-3-642-46709-7_11	1990	10.1007/978-3-642-46709-7_11	Equivalence and parametric analysis in linear fractional programming	Lecture Notes in Economics and Mathematical Systems	book-chapter
20	10.1016/j.ifacol.2020.12.569	2020	10.1016/j.ifacol.2020.12.569	Low-complexity stabilizing PWA controllers for linear systems with parametric uncertainties	IFAC-PapersOnLine	journal-article
21	10.1109/spawc.2009.5161786	2009	10.1109/spawc.2009.5161786	Piecewise linear relaying: A low complexity parametric relaying	2009 IEEE 10th Workshop on Signal Processing Advances in Wireless Communications	proceedings-article
22	10.1007/s12095-025-00790-x	2025	10.1007/s12095-025-00790-x	On the sample complexity of linear code equivalence for all code rates	Cryptography and Communications	journal-article
23	10.1007/s10107-014-0823-8	2015	10.1007/s10107-014-0823-8	A polynomial projection algorithm for linear feasibility problems	Mathematical Programming	journal-article
24	10.1017/s0956796899003639	2000	10.1017/s0956796899003639	Program equivalence in a linear functional language	Journal of Functional Programming	journal-article
