rank	source_id	year	doi	title	venue	type
1	10.1007/978-3-319-45994-3_7	2016	10.1007/978-3-319-45994-3_7	Safety Property-Driven Stubborn Sets	Lecture Notes in Computer Science	book-chapter
2	10.3403/30211243	None	10.3403/30211243	Reciprocating internal combustion engine driven generating sets. Safety		standard
3	10.3403/02170952u	None	10.3403/02170952u	Reciprocating internal combustion engine driven generating sets. Safety		standard
4	10.3403/02170952	None	10.3403/02170952	Reciprocating internal combustion engine driven generating sets. Safety		standard
5	10.3403/30297344	None	10.3403/30297344	Reciprocating internal combustion engine driven alternating current generating sets		standard
6	10.3403/30297344u	None	10.3403/30297344u	Reciprocating internal combustion engine driven alternating current generating sets		standard
7	10.3403/01786280	None	10.3403/01786280	Reciprocating internal combustion engine driven alternating current generating sets		standard
8	10.3403/01786280u	None	10.3403/01786280u	Reciprocating internal combustion engine driven alternating current generating sets		standard
9	10.3403/30446489	None	10.3403/30446489	Tracked Changes. Reciprocating internal combustion engine driven alternating current generating sets		standard
10	10.3403/30446489u	None	10.3403/30446489u	Tracked Changes. Reciprocating internal combustion engine driven alternating current generating sets		standard
11	10.3233/fi-2011-613	2011	10.3233/fi-2011-613	Can Stubborn Sets Be Optimal?	Fundamenta Informaticae	journal-article
12	10.1007/978-3-642-30344-9_12	2013	10.1007/978-3-642-30344-9_12	Property-Driven Rough Sets Approximations of Relations	Intelligent Systems Reference Library	book-chapter
13	10.3233/fi-2000-43123418	2000	10.3233/fi-2000-43123418	Stable Models for Stubborn Sets	Fundamenta Informaticae	journal-article
14	10.63634/henh2090	2009	10.63634/henh2090	Towards and beyond the 2010 road safety targets—identifying the stubborn issues and their solutions		proceedings
15	10.1007/978-3-319-67089-8_12	2017	10.1007/978-3-319-67089-8_12	Stubborn Sets with Frozen Actions	Lecture Notes in Computer Science	book-chapter
16	10.1097/01.numa.0000891448.37703.dc	2022	10.1097/01.numa.0000891448.37703.dc	Safety issues	Nursing Management	journal-article
17	10.1109/acsd.2011.25	2011	10.1109/acsd.2011.25	Compositional Analysis for Weak Stubborn Sets	2011 Eleventh International Conference on Application of Concurrency to System Design	proceedings-article
18	10.24963/ijcai.2021/573	2021	10.24963/ijcai.2021/573	On Weak Stubborn Sets in Classical Planning	Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence	proceedings-article
19	10.1609/socs.v9i1.18467	2021	10.1609/socs.v9i1.18467	Stubborn Sets Pruning for Privacy Preserving Planning	Proceedings of the International Symposium on Combinatorial Search	journal-article
20	10.1007/3-540-56922-7_33	1993	10.1007/3-540-56922-7_33	On-the-fly verification with stubborn sets	Lecture Notes in Computer Science	book-chapter
21	10.21136/cmj.1992.128364	1992	10.21136/cmj.1992.128364	Two theorems on measurable sets and sets having the Baire property	Czechoslovak Mathematical Journal	journal-article
22	10.3233/fi-2021-2001	2021	10.3233/fi-2021-2001	Stubborn Sets, Frozen Actions, and Fair Testing	Fundamenta Informaticae	journal-article
23	10.1007/978-3-540-30182-0_58	2004	10.1007/978-3-540-30182-0_58	Stubborn Sets for Priority Nets	Lecture Notes in Computer Science	book-chapter
24	10.3403/30358866	None	10.3403/30358866	Reciprocating internal combustion engine driven alternating current generating sets		standard
25	10.3403/30067109	None	10.3403/30067109	Reciprocating internal combustion engine driven alternating current generating sets		standard
26	10.3403/30440309	None	10.3403/30440309	Reciprocating internal combustion engine driven alternating current generating sets		standard
27	10.1007/3-540-48745-x_4	1999	10.1007/3-540-48745-x_4	Stubborn Sets for Standard Properties	Lecture Notes in Computer Science	book-chapter
28	10.3403/30229677	None	10.3403/30229677	Reciprocating internal combustion engine driven alternating current generating sets		standard
