rank	source_id	year	doi	title	venue	type
1	10.1017/cbo9780511730344.008	2010	10.1017/cbo9780511730344.008	Linear Inverse Problems	Sparse Image and Signal Processing	book-chapter
2	10.1109/tip.2026.3662583/mm1	None	10.1109/tip.2026.3662583/mm1	DeepGSR: Deep group-based sparse representation network for solving image inverse problems_supp1-3662583.pdf		component
3	10.70675/f9a5c7a1zedd2z4c6aza032z9c1687f5063c	None	10.70675/f9a5c7a1zedd2z4c6aza032z9c1687f5063c	Feature selection, sparse coding and normalization for material image Classification		dissertation
4	10.7551/mitpress/8996.003.0019	2011	10.7551/mitpress/8996.003.0019	Optimization Methods for Sparse Inverse Covariance Selection	Optimization for Machine Learning	book-chapter
5	10.1017/cbo9781316104514.008	2015	10.1017/cbo9781316104514.008	Linear Inverse Problems	Sparse Image and Signal Processing	book-chapter
6	10.1109/icig.2013.123	2013	10.1109/icig.2013.123	Multi-focus Image Fusion Based on Sparse Representation with Adaptive Sparse Domain Selection	2013 Seventh International Conference on Image and Graphics	proceedings-article
7	10.1088/0266-5611/26/9/095001	2010	10.1088/0266-5611/26/9/095001	Nonnegative image reconstruction from sparse Fourier data: a new deconvolution algorithm	Inverse Problems	journal-article
8	10.21236/ada513259	2010	10.21236/ada513259	Image Modeling and Enhancement via Structured Sparse Model Selection		report
9	10.1088/1361-6420/ad0c42	2024	10.1088/1361-6420/ad0c42	An image inpainting algorithm using exemplar matching and low-rank sparse prior	Inverse Problems	journal-article
10	10.1016/j.imavis.2007.12.006	2008	10.1016/j.imavis.2007.12.006	Non-negative sparse coding shrinkage for image denoising using normal inverse Gaussian density model	Image and Vision Computing	journal-article
11	10.1109/icip.2010.5653853	2010	10.1109/icip.2010.5653853	Image modeling and enhancement via structured sparse model selection	2010 IEEE International Conference on Image Processing	proceedings-article
12	10.3403/30203208	None	10.3403/30203208	Safety of machinery. Interlocking devices associated with guards. Principles for design and selection		standard
13	10.1109/tip.2026.3662583	2026	10.1109/tip.2026.3662583	DeepGSR: Deep Group-Based Sparse Representation Network for Solving Image Inverse Problems	IEEE Transactions on Image Processing	journal-article
14	10.1016/j.csda.2021.107380	2022	10.1016/j.csda.2021.107380	Fourier transform sparse inverse regression estimators for sufficient variable selection	Computational Statistics &amp; Data Analysis	journal-article
