rank	source_id	year	doi	title	venue	type
1	10.1109/cdc.1997.652507	None	10.1109/cdc.1997.652507	Petri net state estimators based on event observation	Proceedings of the 36th IEEE Conference on Decision and Control	proceedings-article
2	10.2139/ssrn.5009694	2024	10.2139/ssrn.5009694	Petri Net Identification of Automated Discrete Event Systems by Variation Character of Observable Marking Vectors		posted-content
3	10.1007/s10626-007-0036-x	2008	10.1007/s10626-007-0036-x	On-Line Monitoring of Large Petri Net Models Under Partial Observation	Discrete Event Dynamic Systems	journal-article
4	10.5772/5325	2008	10.5772/5325	Diagnosis of Discrete Event Systems with Petri Nets	Petri Net, Theory and Applications	book-chapter
5	10.1016/j.ins.2019.07.008	2019	10.1016/j.ins.2019.07.008	Optimal Petri net supervisor synthesis for forbidden state problems using marking mask	Information Sciences	journal-article
6	10.3182/20050703-6-cz-1902.00348	2005	10.3182/20050703-6-cz-1902.00348	ON THE EXISTENCE OF PETRI NET CONTROLLER FOR DISCRETE EVENT SYSTEMS UNDER PARTIAL OBSERVATION	IFAC Proceedings Volumes	journal-article
7	10.1109/roman.2011.6005232	2011	10.1109/roman.2011.6005232	Context-aware Bayesian intention estimator using Self-Organizing Map and Petri net	2011 RO-MAN	proceedings-article
8	10.1007/s10626-009-0060-0	2009	10.1007/s10626-009-0060-0	State Observer for DES Under Partial Observation with Time Petri Nets	Discrete Event Dynamic Systems	journal-article
9	10.3724/sp.j.1087.2009.00529	2009	10.3724/sp.j.1087.2009.00529	Consistent varying-weight fuzzy Petri net attack model based on both-branch fuzzy set	Journal of Computer Applications	journal-article
10	10.1007/978-3-030-76983-3_13	2021	10.1007/978-3-030-76983-3_13	Edge, Event and State Removal: The Complexity of Some Basic Techniques that Make Transition Systems Petri Net Implementable	Lecture Notes in Computer Science	book-chapter
11	10.1007/978-1-4615-3126-5_8	1993	10.1007/978-1-4615-3126-5_8	Augmentation of Petri Nets	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	book-chapter
12	10.1007/978-1-4615-3126-5_5	1993	10.1007/978-1-4615-3126-5_5	Hybrid Synthesis of Petri Nets	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	book-chapter
13	10.1016/s1474-6670(17)31659-2	2004	10.1016/s1474-6670(17)31659-2	State Feedback Control of Discrete Event Systems by using Petri net Unfoldings	IFAC Proceedings Volumes	journal-article
14	10.1007/978-1-4615-3126-5_2	1993	10.1007/978-1-4615-3126-5_2	Petri Nets and Manufacturing Systems	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	book-chapter
15	10.1002/9781119262114.ch2	2016	10.1002/9781119262114.ch2	Petri Nets and Event Languages	Systems Dependability Assessment	other
16	10.1142/9789812839763_0010	1999	10.1142/9789812839763_0010	REAL-TIME PETRI NETS FOR DISCRETE EVENT CONTROL	Modeling, Simulation, and Control of Flexible Manufacturing Systems	book-chapter
17	10.1007/978-1-4615-3126-5_9	1993	10.1007/978-1-4615-3126-5_9	Petri Nets: Past, Present and Future	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	book-chapter
18	10.1007/978-1-4615-3126-5	1993	10.1007/978-1-4615-3126-5	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems		book
19	10.1109/acc.2003.1238961	None	10.1109/acc.2003.1238961	Marking estimation of Petri nets based on partial observation	Proceedings of the 2003 American Control Conference, 2003.	proceedings-article
20	10.1007/978-1-4471-4276-8_15	2013	10.1007/978-1-4471-4276-8_15	Diagnosis with Petri Net Unfoldings	Lecture Notes in Control and Information Sciences	book-chapter
21	10.1007/978-1-4615-3126-5_7	1993	10.1007/978-1-4615-3126-5_7	Discrete Event Control of FMS	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	book-chapter
22	10.3182/20130904-3-uk-4041.00031	2013	10.3182/20130904-3-uk-4041.00031	State-Stability Analysis of Discrete Event Systems using Petri-net Branching Processes	IFAC Proceedings Volumes	journal-article
23	10.23919/acc.1991.4791934	1991	10.23919/acc.1991.4791934	Petri Net based Models for Condition/Event Systems	1991 American Control Conference	proceedings-article
24	10.1109/simsym.2000.844905	None	10.1109/simsym.2000.844905	Event-driven simulation of timed Petri net models	Proceedings 33rd Annual Simulation Symposium (SS 2000)	proceedings-article
25	10.1109/wodes.2002.1167694	None	10.1109/wodes.2002.1167694	On minimal representations of Petri net languages	Sixth International Workshop on Discrete Event Systems, 2002. Proceedings.	proceedings-article
26	10.12988/jite.2016.6831	2016	10.12988/jite.2016.6831	Modeling of adaptive traffic lights using basic Petri net marking	Journal of Innovative Technology and Education	journal-article
27	10.1007/978-1-4615-4493-7_40	2000	10.1007/978-1-4615-4493-7_40	An Architecture of A Petri Net Based Event-Driven Controller	Discrete Event Systems	book-chapter
28	10.23919/ecc.2003.7085022	2003	10.23919/ecc.2003.7085022	Petri net control of systems under discrete-event supervision	2003 European Control Conference (ECC)	proceedings-article
29	10.1007/978-1-4615-3126-5_1	1993	10.1007/978-1-4615-3126-5_1	Introduction	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	book-chapter
30	10.70675/5bf2842czf58ez4da8z8e88z2adfc529949f	None	10.70675/5bf2842czf58ez4da8z8e88z2adfc529949f	Hybrid techniques for state estimation : event-triggered sampling and performance improvement		dissertation
31	10.1007/978-3-642-75329-9_3	1992	10.1007/978-3-642-75329-9_3	Condition-Event Nets	Springer Compass International	book-chapter
32	10.1007/3-540-56689-9_41	1993	10.1007/3-540-56689-9_41	The Devnet: A Petri net for discrete event simulation	Lecture Notes in Computer Science	book-chapter
33	10.1109/acc.2011.5991379	2011	10.1109/acc.2011.5991379	Necessary condition for a Petri net model that incorporates resources to produce an event stream from an unknown initial state	Proceedings of the 2011 American Control Conference	proceedings-article
34	10.1109/icsmc.2002.1167945	None	10.1109/icsmc.2002.1167945	Improving the calculus of the marking graph of petri net with BDD like structure	IEEE International Conference on Systems, Man and Cybernetics	proceedings-article
35	10.1007/s10626-026-00450-z	2026	10.1007/s10626-026-00450-z	Marking and firing transition estimation for partially observed petri nets without observable transitions	Discrete Event Dynamic Systems	journal-article
36	10.1007/978-3-540-73094-1_5	None	10.1007/978-3-540-73094-1_5	Generating Petri Net State Spaces	Lecture Notes in Computer Science	book-chapter
37	10.1007/s10626-014-0207-5	2016	10.1007/s10626-014-0207-5	Diagnosability of Petri nets with observation graphs	Discrete Event Dynamic Systems	journal-article
38	10.7763/lnse.2014.v2.130	2014	10.7763/lnse.2014.v2.130	Transforming UML State Machine Diagram to High Level Petri Net Using Genetic Algorithm	Lecture Notes on Software Engineering	journal-article
39	10.1007/978-1-4615-3126-5_3	1993	10.1007/978-1-4615-3126-5_3	Parallel Mutual Exclusions	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	book-chapter
40	10.1109/cac59555.2023.10451722	2023	10.1109/cac59555.2023.10451722	PNAT: A Petri Net based Analysis Tool for Discrete Event Systems	2023 China Automation Congress (CAC)	proceedings-article
41	10.1007/978-1-4615-3126-5_4	1993	10.1007/978-1-4615-3126-5_4	Sequential Mutual Exclusion	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	book-chapter
42	10.1007/978-1-84628-877-7_7	None	10.1007/978-1-84628-877-7_7	Petri Net Models of DEDS	Advanced Textbooks in Control and Signal Processing	book-chapter
43	10.1109/wodes.2016.7497843	2016	10.1109/wodes.2016.7497843	Fourier-Motzkin method for failure diagnosis in Petri Net models of discrete event systems	2016 13th International Workshop on Discrete Event Systems (WODES)	proceedings-article
44	10.1007/3-540-48745-x_12	1999	10.1007/3-540-48745-x_12	Monitoring Discrete Event Systems Using Petri Net Embeddings	Lecture Notes in Computer Science	book-chapter
45	10.5772/5321	2008	10.5772/5321	Timed Hierarchical Object-Oriented Petri Net	Petri Net, Theory and Applications	book-chapter
46	10.70675/6320a317z76d7z4635zbe53ze0b73f13a189	None	10.70675/6320a317z76d7z4635zbe53ze0b73f13a189	Contributions to event driven control of batches Petri nets for steady state reaching		dissertation
47	10.7551/mitpress/8811.003.0010	2011	10.7551/mitpress/8811.003.0010	Analyzing Petri Net Models	Modeling Business Processes	book-chapter
48	10.1007/978-1-4615-3126-5_6	1993	10.1007/978-1-4615-3126-5_6	Illustration of Hybrid Synthesis	Petri Net Synthesis for Discrete Event Control of Manufacturing Systems	book-chapter
49	10.1023/a:1008271916548	1997	10.1023/a:1008271916548	A Survey of Petri Net Methods for Controlled Discrete Event Systems	Discrete Event Dynamic Systems	journal-article
50	10.1002/9781119486305.ch6	2019	10.1002/9781119486305.ch6	Path and Task Planning Using Petri Net Models	Path Planning of Cooperative Mobile Robots Using Discrete Event Models	other
51	10.1515/auto-2021-0175	2024	10.1515/auto-2021-0175	Petri net based diagnostic approach for concurrent discrete event systems	at - Automatisierungstechnik	journal-article
52	10.1023/b:disc.0000028197.25480.d6	2004	10.1023/b:disc.0000028197.25480.d6	A Sufficient Condition for Reachability in a General Petri Net	Discrete Event Dynamic Systems	journal-article
53	10.1109/pnpm.2003.1231549	None	10.1109/pnpm.2003.1231549	State class timed automaton of a time Petri net	10th International Workshop on Petri Nets and Performance Models, 2003. Proceedings.	proceedings-article
54	10.1007/s10626-013-0162-6	2014	10.1007/s10626-013-0162-6	A Petri net based approach for multi-robot path planning	Discrete Event Dynamic Systems	journal-article
55	10.1007/978-1-4757-6656-1_9	2002	10.1007/978-1-4757-6656-1_9	Optimal Petri Net Monitor Design	Synthesis and Control of Discrete Event Systems	book-chapter
56	10.1007/3-540-69108-1_16	1998	10.1007/3-540-69108-1_16	Petri Net Based Certification of Event-Driven Process Chains	Lecture Notes in Computer Science	book-chapter
57	10.1002/9781119262114.ch3	2016	10.1002/9781119262114.ch3	Comparison Petri Nets – Finite State Automaton	Systems Dependability Assessment	other
58	10.1007/springerreference_21281	None	10.1007/springerreference_21281	Petri net	SpringerReference	reference-entry
59	10.1007/978-1-4615-4493-7_17	2000	10.1007/978-1-4615-4493-7_17	Closed-Loop Live Petri Net Supervisors for GMEC	Discrete Event Systems	book-chapter
60	10.1109/wodes.2002.1167680	None	10.1109/wodes.2002.1167680	Undirected colored Petri net for modelling and supervisory control of AGV systems	Sixth International Workshop on Discrete Event Systems, 2002. Proceedings.	proceedings-article
61	10.1007/978-1-4612-3462-3_61	1990	10.1007/978-1-4612-3462-3_61	Petri-Net-Based Fairness Concepts for Discrete Event Systems	Realization and Modelling in System Theory	book-chapter
62	10.2139/ssrn.2489051	2014	10.2139/ssrn.2489051	Straightforward Petri Net-based Event Log Generation in ProM	SSRN Electronic Journal	journal-article
63	10.1007/978-3-030-76983-3_20	2021	10.1007/978-3-030-76983-3_20	Firing Partial Orders in a Petri Net	Lecture Notes in Computer Science	book-chapter
64	10.1007/s10626-017-0238-9	2017	10.1007/s10626-017-0238-9	Fluid approximation of Petri net models with relatively small populations	Discrete Event Dynamic Systems	journal-article
65	10.1007/978-1-4471-4276-8_12	2013	10.1007/978-1-4471-4276-8_12	Supervisory Control of Petri Nets with Language Specifications	Lecture Notes in Control and Information Sciences	book-chapter
66	10.1023/a:1008343317511	2001	10.1023/a:1008343317511	Generalised Batches Petri Net: Hybrid Model For High Speed Systems With Variable Delays	Discrete Event Dynamic Systems	journal-article
67	10.1007/s10626-011-0100-4	2011	10.1007/s10626-011-0100-4	Relevant Timed Schedules/Clock Vectors for Constructing Time Petri Net Reachability Graphs	Discrete Event Dynamic Systems	journal-article
68	10.31274/td-20250502-64	None	10.31274/td-20250502-64	Under-approximation and over-approximation of the state space of a Petri net using decision diagrams		dissertation
69	10.3182/20140514-3-fr-4046.00060	2014	10.3182/20140514-3-fr-4046.00060	Observation Equivalence of Petri Net Generators	IFAC Proceedings Volumes	journal-article
70	10.1049/cp:19980339	1998	10.1049/cp:19980339	A formal technique for the synthesis of Petri net supervisors for discrete event systems	UKACC International Conference on Control (CONTROL '98)	proceedings-article
71	10.1007/978-1-4419-9184-3_17	2004	10.1007/978-1-4419-9184-3_17	Petri Net Toolbox — Teaching Discrete Event Systems Under MATLAB	Advances in Automatic Control	book-chapter
72	10.1007/s10626-019-00300-1	2020	10.1007/s10626-019-00300-1	Path planning for robotic teams based on LTL specifications and Petri net models	Discrete Event Dynamic Systems	journal-article
73	10.1007/3-540-26821-9_7	None	10.1007/3-540-26821-9_7	Hybrid Petri Nets with Speeds Depending on the C-Marking	Discrete, Continuous, and Hybrid Petri Nets	book-chapter
74	10.1023/a:1015621532472	2002	10.1023/a:1015621532472	Design and Implementation of Discrete Event Control Systems: A Petri Net Based Hardware Approach	Discrete Event Dynamic Systems	journal-article
75	10.1109/icise.2009.570	2009	10.1109/icise.2009.570	Event Driving Based Alarm Correlation Approach by Using Petri Net	2009 First International Conference on Information Science and Engineering	proceedings-article
76	10.1007/3-540-56863-8_56	1993	10.1007/3-540-56863-8_56	Marking optimization of stochastic timed event graphs	Lecture Notes in Computer Science	book-chapter
77	10.1109/pnpm.1999.796560	None	10.1109/pnpm.1999.796560	A mapping of autonomous net condition event systems to GSPNs	Proceedings 8th International Workshop on Petri Nets and Performance Models (Cat. No.PR00331)	proceedings-article
78	10.1007/s10626-019-00289-7	2019	10.1007/s10626-019-00289-7	"Throughput maximization of complex resource allocation systems
through timed-continuous-Petri-net modeling"	Discrete Event Dynamic Systems	journal-article
79	10.5772/10294	2010	10.5772/10294	Petri Net as a Manufacturing System Scheduling Tool	Advances in Petri Net Theory and Applications	book-chapter
80	10.1007/3-540-60029-9_34	1995	10.1007/3-540-60029-9_34	A Petri net based environment for the design of event-driven interfaces	Lecture Notes in Computer Science	book-chapter
81	10.1007/978-1-4471-4276-8_14	2013	10.1007/978-1-4471-4276-8_14	Diagnosis of Petri Nets	Lecture Notes in Control and Information Sciences	book-chapter
82	10.1109/ikt.2016.7777791	2016	10.1109/ikt.2016.7777791	Modelling and analysis of the monotonic read consistent distributed system using coloured Petri net	2016 Eighth International Conference on Information and Knowledge Technology (IKT)	proceedings-article
83	10.1007/978-1-4471-4276-8_10	2013	10.1007/978-1-4471-4276-8_10	Introduction to Petri Nets	Lecture Notes in Control and Information Sciences	book-chapter
84	10.1007/s10626-011-0116-9	2011	10.1007/s10626-011-0116-9	On fluidization of discrete event models: observation and control of continuous Petri nets	Discrete Event Dynamic Systems	journal-article
