rank	source_id	year	doi	title	venue	type
1	10.1007/978-3-658-12680-3_4	2016	10.1007/978-3-658-12680-3_4	Dynamic Partial Order Reduction in Stateful Model Checking	Complete Symbolic Simulation of SystemC Models	book-chapter
2	10.1007/978-3-658-12680-3_3	2016	10.1007/978-3-658-12680-3_3	Static Partial Order Reduction in Stateful Model Checking	Complete Symbolic Simulation of SystemC Models	book-chapter
3	10.1007/978-3-642-02658-4_31	2009	10.1007/978-3-642-02658-4_31	Monotonic Partial Order Reduction: An Optimal Symbolic Partial Order Reduction Technique	Lecture Notes in Computer Science	book-chapter
4	10.1007/0-387-23905-7_12	None	10.1007/0-387-23905-7_12	Hierarchical Symbolic Analysis and Hierarchical Model Order Reduction	Symbolic Analysis and Reduction of VLSI Circuits	book-chapter
5	10.1007/0-387-23905-7_3	None	10.1007/0-387-23905-7_3	Model-Order Reduction	Symbolic Analysis and Reduction of VLSI Circuits	book-chapter
6	10.1023/a:1010043619517	1999	10.1023/a:1010043619517	Partial Evaluation of Computation Process, Revisited	Higher-Order and Symbolic Computation	journal-article
7	10.1023/a:1010004307057	1999	10.1023/a:1010004307057	Partial Evaluation of the Euclidean Algorithm, Revisited	Higher-Order and Symbolic Computation	journal-article
8	10.1023/a:1026551132647	2000	10.1023/a:1026551132647	Glossary for Partial Evaluation and Related Topics	Higher-Order and Symbolic Computation	journal-article
9	10.70675/f5fc5032zc27dz4fffza3cbzd9a01566f10d	None	10.70675/f5fc5032zc27dz4fffza3cbzd9a01566f10d	Partial order reduction for timed systems		dissertation
10	10.1023/b:lisp.0000029447.02190.42	2004	10.1023/b:lisp.0000029447.02190.42	Cost-Augmented Partial Evaluation of Functional Logic Programs	Higher-Order and Symbolic Computation	journal-article
11	10.1007/978-1-4615-3190-6_9	1993	10.1007/978-1-4615-3190-6_9	A Partial Order Approach	Symbolic Model Checking	book-chapter
12	10.1007/978-3-642-20398-5_43	2011	10.1007/978-3-642-20398-5_43	Milestones: A Model Checker Combining Symbolic Model Checking and Partial Order Reduction	Lecture Notes in Computer Science	book-chapter
13	10.1007/978-3-642-20398-5_29	2011	10.1007/978-3-642-20398-5_29	Combining Partial-Order Reduction and Symbolic Model Checking to Verify LTL Properties	Lecture Notes in Computer Science	book-chapter
14	10.1023/a:1010095604496	1999	10.1023/a:1010095604496	Partial Evaluation of Computation Process--An Approach to a Compiler-Compiler	Higher-Order and Symbolic Computation	journal-article
15	10.1023/a:1010072901408	1999	10.1023/a:1010072901408	An Early Use of Continuations and Partial Evaluation for Compiling Rules Written in First-Order Predicate Calculus	Higher-Order and Symbolic Computation	journal-article
16	10.1023/a:1012992731199	2001	10.1023/a:1012992731199	The Second Futamura Projection for Type-Directed Partial Evaluation	Higher-Order and Symbolic Computation	journal-article
17	10.1023/a:1012984529382	2001	10.1023/a:1012984529382	A Hybrid Approach to Online and Offline Partial Evaluation	Higher-Order and Symbolic Computation	journal-article
18	10.1007/11560548_25	2005	10.1007/11560548_25	Symbolic Partial Order Reduction for Rule Based Transition Systems	Lecture Notes in Computer Science	book-chapter
19	10.1023/a:1020839128338	2002	10.1023/a:1020839128338	Optimizing Nested Loops Using Local CPS Conversion	Higher-Order and Symbolic Computation	journal-article
20	10.1016/j.ipl.2007.11.015	2008	10.1016/j.ipl.2007.11.015	Ant colony optimization with partial order reduction for discovering safety property violations in concurrent models	Information Processing Letters	journal-article
21	10.1023/a:1008767206905	2001	10.1023/a:1008767206905	Partial-Order Reduction in Symbolic State-Space Exploration	Formal Methods in System Design	journal-article
22	10.1006/jsco.2001.0509	2002	10.1006/jsco.2001.0509	Size Reduction and Partial Decoupling of Systems of Equations	Journal of Symbolic Computation	journal-article
23	10.7763/ijmo.2014.v4.380	2014	10.7763/ijmo.2014.v4.380	Partial Order Reduction for Verification of WS-BPEL	International Journal of Modeling and Optimization	journal-article
24	10.1007/3-540-63166-6_34	1997	10.1007/3-540-63166-6_34	Partial-order reduction in symbolic state space exploration	Lecture Notes in Computer Science	book-chapter
25	10.26226/morressier.604907f51a80aac83ca25d7e	2021	10.26226/morressier.604907f51a80aac83ca25d7e	Partial Order Reduction for Deep Bug Finding in Synchronous Hardware		posted-content
26	10.21099/tkbjm/1496163167	1997	10.21099/tkbjm/1496163167	Reduction property and dimensional order property	Tsukuba Journal of Mathematics	journal-article
27	10.5040/9781526529961.0177	2024	10.5040/9781526529961.0177	Finance (Local Property Tax) Act 2012 (Section 13(3)) Order 2020	Capital Tax Acts 2024	other
28	10.5040/9781526529961.0176	2024	10.5040/9781526529961.0176	Finance (Local Property Tax) Act 2012 (Section 13(3)) Order 2019	Capital Tax Acts 2024	other
29	10.1016/j.jsc.2011.12.041	2012	10.1016/j.jsc.2011.12.041	Serre’s reduction of linear partial differential systems with holonomic adjoints	Journal of Symbolic Computation	journal-article
