rank	source_id	year	doi	title	venue	type
1	10.1017/cbo9780511730344.008	2010	10.1017/cbo9780511730344.008	Linear Inverse Problems	Sparse Image and Signal Processing	book-chapter
2	10.1109/tip.2026.3662583/mm1	None	10.1109/tip.2026.3662583/mm1	DeepGSR: Deep group-based sparse representation network for solving image inverse problems_supp1-3662583.pdf		component
3	10.1017/cbo9781316104514.008	2015	10.1017/cbo9781316104514.008	Linear Inverse Problems	Sparse Image and Signal Processing	book-chapter
4	10.1088/0266-5611/26/9/095001	2010	10.1088/0266-5611/26/9/095001	Nonnegative image reconstruction from sparse Fourier data: a new deconvolution algorithm	Inverse Problems	journal-article
5	10.2307/30134435	1988	10.2307/30134435	Input on Leucocytozoonosis Requested	AAV Today	journal-article
6	10.1145/3799902.3811099	2026	10.1145/3799902.3811099	Sparse-to-Complete: From Sparse Image Captures to Complete 3D Scenes	Proceedings of the Special Interest Group on Computer Graphics and Interactive Techniques Conference Conference Papers	proceedings-article
7	10.1088/1361-6420/ad0c42	2024	10.1088/1361-6420/ad0c42	An image inpainting algorithm using exemplar matching and low-rank sparse prior	Inverse Problems	journal-article
8	10.1016/j.neucom.2005.02.019	2005	10.1016/j.neucom.2005.02.019	A general solution to blind inverse problems for sparse input signals	Neurocomputing	journal-article
9	10.1016/j.imavis.2007.12.006	2008	10.1016/j.imavis.2007.12.006	Non-negative sparse coding shrinkage for image denoising using normal inverse Gaussian density model	Image and Vision Computing	journal-article
10	10.1109/dicta.2013.6691499	2013	10.1109/dicta.2013.6691499	Image Matting for Sparse User Input by Iterative Refinement	2013 International Conference on Digital Image Computing: Techniques and Applications (DICTA)	proceedings-article
11	10.1016/j.mri.2020.08.014	2020	10.1016/j.mri.2020.08.014	Magnetic resonance image enhancement using highly sparse input	Magnetic Resonance Imaging	journal-article
12	10.7554/elife.13214.012	None	10.7554/elife.13214.012	Figure 4—figure supplement 1. Basal forebrain input from the prefrontal cortex.		component
13	10.1007/s11760-025-04704-5	2025	10.1007/s11760-025-04704-5	Constrained maximum correntropy criterion based sparse algorithm for sparse channel estimation against noisy input	Signal, Image and Video Processing	journal-article
14	10.1049/iet-ipr.2019.0129	2020	10.1049/iet-ipr.2019.0129	Single image super‐resolution based on sparse representation using dictionaries trained with input image patches	IET Image Processing	journal-article
