rank	source_id	year	doi	title	venue	type
1	10.1007/3-540-49213-5_3	1998	10.1007/3-540-49213-5_3	Compositionality in dataflow synchronous languages: specification &amp; code generation	Lecture Notes in Computer Science	book-chapter
2	10.1006/inco.2000.9999	2000	10.1006/inco.2000.9999	Compositionality in Dataflow Synchronous Languages: Specification and Distributed Code Generation	Information and Computation	journal-article
3	10.22152/programming-journal.org/2021/5/12	2021	10.22152/programming-journal.org/2021/5/12	Transparent Synchronous Dataflow	The Art, Science, and Engineering of Programming	journal-article
4	10.1109/compsac51774.2021.00018/video	None	10.1109/compsac51774.2021.00018/video	Video for Synthesis of Heterogeneous Dataflow Models from Synchronous Specifications		component
5	10.3990/1.9789036540414	None	10.3990/1.9789036540414	On the analysis of synchronous dataflow graphs		dissertation
6	10.70675/39a5d53bzce3fz4517z9ee1z77b5242313f9	None	10.70675/39a5d53bzce3fz4517z9ee1z77b5242313f9	Verified compilation of a synchronous dataflow language with state machines		dissertation
7	10.1007/3-540-49213-5_16	1998	10.1007/3-540-49213-5_16	Compositionality Criteria for Defining Mixed-Styles Synchronous Languages	Lecture Notes in Computer Science	book-chapter
8	10.1007/978-1-4419-6345-1_30	2010	10.1007/978-1-4419-6345-1_30	Decidable Signal Processing Dataflow Graphs: Synchronous and Cyclo-Static Dataflow Graphs	Handbook of Signal Processing Systems	book-chapter
9	10.1145/3299710.3211339	2018	10.1145/3299710.3211339	Compositionality in scenario-aware dataflow: a rendezvous perspective	ACM SIGPLAN Notices	journal-article
10	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	None	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	Mechanized semantics and verified compilation for a dataflow synchronous language with reset		dissertation
11	10.1007/978-1-4614-6859-2_33	2013	10.1007/978-1-4614-6859-2_33	Decidable Dataflow Models for Signal Processing: Synchronous Dataflow and Its Extensions	Handbook of Signal Processing Systems	book-chapter
12	10.70675/6f1bb95ez3f2fz485fz94f7z7b9e2575e76a	None	10.70675/6f1bb95ez3f2fz485fz94f7z7b9e2575e76a	Modeling, Scheduling, Pipelining and Configuration of Synchronous Dataflow Graphs with Throughput Constraints		dissertation
13	10.1007/978-1-4615-4325-1_12	2000	10.1007/978-1-4615-4325-1_12	Synchronous Dataflow	Languages for Digital Embedded Systems	book-chapter
14	10.17918/00001103	None	10.17918/00001103	Mapping DNNs onto a NoC-based MPSoC using synchronous dataflow graphs		dissertation
15	10.1007/978-1-4613-1389-2_3	1996	10.1007/978-1-4613-1389-2_3	Synchronous dataflow	The Kluwer International Series in Engineering and Computer Science	book-chapter
16	10.1145/3211332.3211339	2018	10.1145/3211332.3211339	Compositionality in scenario-aware dataflow: a rendezvous perspective	Proceedings of the 19th ACM SIGPLAN/SIGBED International Conference on Languages, Compilers, and Tools for Embedded Systems	proceedings-article
17	10.21236/ada538756	2009	10.21236/ada538756	Compositionality in Synchronous Data Flow: Modular Code Generation from Hierarchical SDF Graphs		report
18	10.1145/1629911.1630146	2009	10.1145/1629911.1630146	Reduction techniques for synchronous dataflow graphs	Proceedings of the 46th Annual Design Automation Conference	proceedings-article
19	10.1109/mm.2004.57	2004	10.1109/mm.2004.57	Synchronous dataflow architecture for network processors	IEEE Micro	journal-article
20	10.32408/compositionality	None	10.32408/compositionality	Compositionality		journal
21	10.1016/0165-6074(89)90065-3	1989	10.1016/0165-6074(89)90065-3	Synchronous dataflow-based architecture	Microprocessing and Microprogramming	journal-article
22	10.1109/tsp.2002.800830	2002	10.1109/tsp.2002.800830	Multidimensional synchronous dataflow	IEEE Transactions on Signal Processing	journal-article
23	10.1109/asap.1997.606831	None	10.1109/asap.1997.606831	Optimized software synthesis for synchronous dataflow	Proceedings IEEE International Conference on Application-Specific Systems, Architectures and Processors	proceedings-article
24	10.1109/date.2004.1268954	None	10.1109/date.2004.1268954	Integrating the synchronous dataflow model with UML	Proceedings Design, Automation and Test in Europe Conference and Exhibition	proceedings-article
25	10.3390/electronics7120448	2018	10.3390/electronics7120448	Improving Synchronous Dataflow Analysis Supported by Petri Net Mappings	Electronics	journal-article
26	10.1109/iceccs.2019.00022	2019	10.1109/iceccs.2019.00022	Efficient Retiming of Unfolded Synchronous Dataflow Graphs	2019 24th International Conference on Engineering of Complex Computer Systems (ICECCS)	proceedings-article
27	10.1145/1774088.1774189	2010	10.1145/1774088.1774189	Reactive parallel processing for synchronous dataflow	Proceedings of the 2010 ACM Symposium on Applied Computing	proceedings-article
28	10.1109/rtss.2017.00036	2017	10.1109/rtss.2017.00036	Global EDF-Based Scheduling of Multiple Independent Synchronous Dataflow Graphs	2017 IEEE Real-Time Systems Symposium (RTSS)	proceedings-article
29	10.1007/3-540-49213-5_19	1998	10.1007/3-540-49213-5_19	On the Combination of Synchronous Languages	Lecture Notes in Computer Science	book-chapter
