rank	source_id	year	doi	title	venue	type
1	10.21236/ada078597	1979	10.21236/ada078597	Nonlinear Systems with Gaussian Inputs: Representation, Identification and Inverse Problems.		report
2	10.1109/wodes.2006.382511	2006	10.1109/wodes.2006.382511	Hierarchical Discrete Event Systems with Inputs and Outputs	2006 8th International Workshop on Discrete Event Systems	proceedings-article
3	10.1096/tgfsrc2024.s05	2024	10.1096/tgfsrc2024.s05	Session 4: Regulatory Inputs into Reproductive Biology	Event Digital Object Group	dataset
4	10.21236/ada622227	2014	10.21236/ada622227	Solving Inverse Problems for Mechanistic Systems Biology Models with Unknown Inputs		report
5	10.1007/springerreference_9489	None	10.1007/springerreference_9489	caller identification	SpringerReference	reference-entry
6	10.1007/springerreference_9488	None	10.1007/springerreference_9488	caller ID	SpringerReference	reference-entry
7	10.1021/jacs.1c05549.s001	None	10.1021/jacs.1c05549.s001	Inverse Conformational Selection in LipidProtein Binding		component
8	10.1007/springerreference_9487	None	10.1007/springerreference_9487	caller	SpringerReference	reference-entry
9	10.1088/0266-5611/24/2/025004	2008	10.1088/0266-5611/24/2/025004	The Gel'fand–Levitan theory for one-dimensional hyperbolic systems with impulsive inputs	Inverse Problems	journal-article
10	10.1515/9783110944839.213	2002	10.1515/9783110944839.213	Chapter 4. Finite-dimensional approximation of inputs. Examples	Dynamical Inverse Problems of Distributed Systems	book-chapter
11	10.1515/9783110944839.59	2002	10.1515/9783110944839.59	Chapter 2. Approximation of inputs in parabolic equations	Dynamical Inverse Problems of Distributed Systems	book-chapter
12	10.1515/9783110944839.157	2002	10.1515/9783110944839.157	Chapter 3. Approximation of inputs in parabolic variational inequalities	Dynamical Inverse Problems of Distributed Systems	book-chapter
13	10.4324/9780203416532_chapter_3	None	10.4324/9780203416532_chapter_3	Choosing the right inputs for your event	Essential Tips for Organizing Conferences &amp; Events	book-chapter
14	10.2139/ssrn.4881790	2024	10.2139/ssrn.4881790	Sgv-Caller: Sars-Cov-2 Genome Variation Caller		posted-content
15	10.1093/oed/1004839529	2026	10.1093/oed/1004839529	caller, n.	Oxford English Dictionary	book-chapter
16	10.31390/gradschool_theses.2374	None	10.31390/gradschool_theses.2374	Caller ID		dissertation
17	10.1016/0005-1098(81)90024-8	1981	10.1016/0005-1098(81)90024-8	Inverse systems for reproducing linear functions of inputs	Automatica	journal-article
18	10.1088/0266-5611/1/1/007	1985	10.1088/0266-5611/1/1/007	Signal restoration for linear systems with weighted inputs. Singular value analysis for two cases of low-pass filtering	Inverse Problems	journal-article
19	10.55277/researchhub.6wczyh2o.1	2026	10.55277/researchhub.6wczyh2o.1	(Exclusive Now) Caller Unknown		report
20	10.1007/s10626-017-0242-0	2017	10.1007/s10626-017-0242-0	Latticed-LTL synthesis in the presence of noisy inputs	Discrete Event Dynamic Systems	journal-article
21	10.55277/researchhub.632jglyx.1	2026	10.55277/researchhub.632jglyx.1	Read Caller Unknown		report
22	10.1016/j.heliyon.2025.e42613	2025	10.1016/j.heliyon.2025.e42613	SGV-caller: SARS-CoV-2 genome variation caller	Heliyon	journal-article
23	10.55277/researchhub.bcczz712.1	2026	10.55277/researchhub.bcczz712.1	Read Caller Unknown		report
