rank	source_id	year	doi	title	venue	type
1	10.1145/1932682.1869493	2010	10.1145/1932682.1869493	Symbolic heap abstraction with demand-driven axiomatization of memory invariants	ACM SIGPLAN Notices	journal-article
2	10.1145/1869459.1869493	2010	10.1145/1869459.1869493	Symbolic heap abstraction with demand-driven axiomatization of memory invariants	Proceedings of the ACM international conference on Object oriented programming systems languages and applications	proceedings-article
3	10.1145/2926697.2926708	2016	10.1145/2926697.2926708	Rethinking a heap hierarchy as a cache hierarchy: a higher-order theory of memory demand (HOTM)	Proceedings of the 2016 ACM SIGPLAN International Symposium on Memory Management	proceedings-article
4	10.1016/j.top.2006.06.001	2006	10.1016/j.top.2006.06.001	Bordism invariants of the mapping class group	Topology	journal-article
5	10.1016/j.jsc.2008.02.012	2009	10.1016/j.jsc.2008.02.012	Separating invariants	Journal of Symbolic Computation	journal-article
6	10.1201/b18545-17	2015	10.1201/b18545-17	Heap Memory	Intermediate C Programming	book-chapter
7	10.1007/978-0-387-21798-7_12	2003	10.1007/978-0-387-21798-7_12	Object models as heap invariants	Monographs in Computer Science	book-chapter
8	10.1017/s1755020316000034	2016	10.1017/s1755020316000034	OBLIGATION AS WEAKEST PERMISSION: A STRONGLY COMPLETE AXIOMATIZATION	The Review of Symbolic Logic	journal-article
9	10.1016/j.jsc.2010.08.014	2011	10.1016/j.jsc.2010.08.014	Sparse polynomial division using a heap	Journal of Symbolic Computation	journal-article
10	10.3792/chmm/1263317252	1914	10.3792/chmm/1263317252	Part II: Theory of invariants in non-symbolic notation	Cornell University Library Historical Math Monographs	book-chapter
11	10.2307/2964176	1957	10.2307/2964176	The axiomatization of arithmetic	Journal of Symbolic Logic	journal-article
12	10.2307/2274480	1990	10.2307/2274480	The axiomatization of randomness	Journal of Symbolic Logic	journal-article
13	10.2307/2273585	1982	10.2307/2273585	Axiomatization of polynomial substitution algebras	Journal of Symbolic Logic	journal-article
14	10.2139/ssrn.6475498	2026	10.2139/ssrn.6475498	Topological Invariants for Sequential Intelligence: A Neural–Topological–Symbolic Framework		posted-content
15	10.29007/zrct	None	10.29007/zrct	Quantified Heap Invariants for Object-Oriented Programs	EPiC Series in Computing	proceedings-article
16	10.2307/2963685	1962	10.2307/2963685	Hao Wang. The axiomatization of arithmetic. The journal of symbolic logic, vol. 22 (1957), pp. 145–158.	Journal of Symbolic Logic	journal-article
17	10.1017/s1755020313000099	2013	10.1017/s1755020313000099	NONASSOCIATIVE SUBSTRUCTURAL LOGICS AND THEIR SEMILINEAR EXTENSIONS: AXIOMATIZATION AND COMPLETENESS PROPERTIES	The Review of Symbolic Logic	journal-article
18	10.1145/3241624.2926708	2018	10.1145/3241624.2926708	Rethinking a heap hierarchy as a cache hierarchy: a higher-order theory of memory demand (HOTM)	ACM SIGPLAN Notices	journal-article
19	10.1016/j.jsc.2024.102330	2024	10.1016/j.jsc.2024.102330	Computations of Gromov–Witten invariants of toric varieties	Journal of Symbolic Computation	journal-article
20	10.2307/2695091	2001	10.2307/2695091	An axiomatization of full Computation Tree Logic	Journal of Symbolic Logic	journal-article
21	10.2178/bsl/1052669290	2003	10.2178/bsl/1052669290	Foundations and Applications: Axiomatization and Education	Bulletin of Symbolic Logic	journal-article
22	10.4304/jmm.9.6.843-850	2014	10.4304/jmm.9.6.843-850	Dynamic Obfuscation Algorithm based on Demand-Driven Symbolic Execution	Journal of Multimedia	journal-article
23	10.1201/b18545-18	2015	10.1201/b18545-18	Programming Problems Using Heap Memory	Intermediate C Programming	book-chapter
24	10.1145/224538.224648	1995	10.1145/224538.224648	Gated SSA-based demand-driven symbolic analysis for parallelizing compilers	Proceedings of the 9th international conference on Supercomputing  - ICS '95	proceedings-article
25	10.1017/jsl.2024.58	2026	10.1017/jsl.2024.58	AXIOMATIZATION AND FORCING IN SET THEORY WITH URELEMENTS	The Journal of Symbolic Logic	journal-article
26	10.4324/9781315076935-11	2013	10.4324/9781315076935-11	Sterility, aridity, drought: some invariants of symbolic thought	The Meaning of Illness	book-chapter
27	10.1016/j.jsc.2023.102258	2024	10.1016/j.jsc.2023.102258	Invariants of SDP exactness in quadratic programming	Journal of Symbolic Computation	journal-article
28	10.2307/2273332	1983	10.2307/2273332	The optimality of induction as an axiomatization of arithmetic	Journal of Symbolic Logic	journal-article
29	10.1016/j.jsc.2014.09.006	2015	10.1016/j.jsc.2014.09.006	Explicit computations of invariants of plane quartic curves	Journal of Symbolic Computation	journal-article
30	10.1017/jsl.2018.82	2019	10.1017/jsl.2018.82	"AXIOMATIZATION OF PROVABLE
                    <i>n</i>
                    -PROVABILITY"	The Journal of Symbolic Logic	journal-article
