rank	source_id	year	doi	title	venue	type
1	10.1109/icst.2017.29	2017	10.1109/icst.2017.29	Non-Semantics-Preserving Transformations for Higher-Coverage Test Generation Using Symbolic Execution	2017 IEEE International Conference on Software Testing, Verification and Validation (ICST)	proceedings-article
2	10.1109/ast58925.2023.00012	2023	10.1109/ast58925.2023.00012	Structural Test Input Generation for 3-Address Code Coverage Using Path-Merged Symbolic Execution	2023 IEEE/ACM International Conference on Automation of Software Test (AST)	proceedings-article
3	10.1007/978-981-10-8848-3_59	2019	10.1007/978-981-10-8848-3_59	A Path Coverage-Based Reduction of Test Cases and Execution Time Using Parallel Execution	Advances in Intelligent Systems and Computing	book-chapter
4	10.5220/0001992701440150	2009	10.5220/0001992701440150	SYMBOLIC EXECUTION FOR DYNAMIC, EVOLUTIONARY TEST DATA GENERATION	Proceedings of the 11th International Conference on Enterprise Information	proceedings-article
5	10.1109/icices.2013.6508273	2013	10.1109/icices.2013.6508273	GASE -an input domain reduction and branch coverage system based on Genetic Algorithm and Symbolic Execution	2013 International Conference on Information Communication and Embedded Systems (ICICES)	proceedings-article
6	10.1109/sere.2014.23	2014	10.1109/sere.2014.23	Automated Coverage-Driven Test Data Generation Using Dynamic Symbolic Execution	2014 Eighth International Conference on Software Security and Reliability	proceedings-article
7	10.3724/sp.j.1016.2010.00589	2010	10.3724/sp.j.1016.2010.00589	Symbolic Test Generation and Execution of Route Protocol	Chinese Journal of Computers	journal-article
8	10.1109/icis.2017.7960112	2017	10.1109/icis.2017.7960112	Path reduction of multiple test points in dynamic symbolic execution	2017 IEEE/ACIS 16th International Conference on Computer and Information Science (ICIS)	proceedings-article
9	10.1145/2610384.2610392	2014	10.1145/2610384.2610392	Using test case reduction and prioritization to improve symbolic execution	Proceedings of the 2014 International Symposium on Software Testing and Analysis	proceedings-article
10	10.1109/icstw.2017.6	2017	10.1109/icstw.2017.6	Coverage-Based Reduction of Test Execution Time: Lessons from a Very Large Industrial Project	2017 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)	proceedings-article
11	10.1109/iwast.2012.6228982	2012	10.1109/iwast.2012.6228982	All-values symbolic execution	2012 7th International Workshop on Automation of Software Test (AST)	proceedings-article
12	10.1109/synasc.2005.26	2005	10.1109/synasc.2005.26	Colored Petri nets state-space reduction via symbolic execution	Seventh International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC'05)	proceedings-article
13	10.1016/j.softx.2023.101396	2023	10.1016/j.softx.2023.101396	HEFactory: A symbolic execution compiler for privacy-preserving Deep Learning with Homomorphic Encryption	SoftwareX	journal-article
14	10.4028/www.scientific.net/amr.718-720.2314	2013	10.4028/www.scientific.net/amr.718-720.2314	Fast Loop Boundary Coverage Testing in Symbolic Execution	Advanced Materials Research	journal-article
15	10.1007/springerreference_26145	None	10.1007/springerreference_26145	symbolic execution	SpringerReference	reference-entry
16	10.1109/tse.2017.2777831	2019	10.1109/tse.2017.2777831	Combining Code and Requirements Coverage with Execution Cost for Test Suite Reduction	IEEE Transactions on Software Engineering	journal-article
17	10.1109/ats.2001.990277	None	10.1109/ats.2001.990277	Test time reduction through minimum execution of tester-hardware setting instructions	Proceedings 10th Asian Test Symposium	proceedings-article
18	10.3724/sp.j.1016.2011.00879	2011	10.3724/sp.j.1016.2011.00879	A Test Suite Reduction Technique for Partial Coverage of Test Requirements	Chinese Journal of Computers	journal-article
19	10.5120/ijca2024923951	2024	10.5120/ijca2024923951	Symbolic Execution-Based Code Coverage Framework for Augmented Software Testing	International Journal of Computer Applications	journal-article
20	10.1109/icst.2014.30	2014	10.1109/icst.2014.30	Efficient Leveraging of Symbolic Execution to Advanced Coverage Criteria	2014 IEEE Seventh International Conference on Software Testing, Verification and Validation	proceedings-article
