rank	source_id	year	doi	title	venue	type
1	10.7717/peerj-cs.1053/fig-1	None	10.7717/peerj-cs.1053/fig-1	Figure 1: Structure of a deep neural network.		component
2	10.7717/peerj-cs.1903/fig-5	None	10.7717/peerj-cs.1903/fig-5	Figure 5: The structure of the deep learning neural network.		component
3	10.23919/ecc55457.2022.9837999	2022	10.23919/ecc55457.2022.9837999	A Deep Recurrent Neural Network Model for affine quasi-LPV System Identification	2022 European Control Conference (ECC)	proceedings-article
4	10.7717/peerj-cs.689/fig-3	None	10.7717/peerj-cs.689/fig-3	Figure 3: (A) Subsets of artificial intelligence; (B) deep neural network structure.		component
5	10.52202/068431-1775	2022	10.52202/068431-1775	Exact Solutions of a Deep Linear Network	Advances in Neural Information Processing Systems 35	proceedings-article
6	10.1021/acs.jpcc.2c08581.s001	None	10.1021/acs.jpcc.2c08581.s001	Characterizing Structure-Dependent TiS2/Water Interfaces Using Deep-Neural-Network-Assisted Molecular Dynamics		component
7	10.23919/ecc51009.2020.9143957	2020	10.23919/ecc51009.2020.9143957	Exact representation of piecewise affine functions via neural networks	2020 European Control Conference (ECC)	proceedings-article
8	10.1021/acs.jpcc.2c08581.s002	None	10.1021/acs.jpcc.2c08581.s002	Characterizing Structure-Dependent TiS2/Water Interfaces Using Deep-Neural-Network-Assisted Molecular Dynamics		component
9	10.1098/rsos.260379/v2/decision1	2026	10.1098/rsos.260379/v2/decision1	"Decision letter for ""Investigation of Exact Solitary Wave Solutions for the Modified Veronese Web Equation: New Analytical Residual Neural Network Approach"""		peer-review
10	10.1098/rsos.260379/v3/decision1	2026	10.1098/rsos.260379/v3/decision1	"Decision letter for ""Investigation of Exact Solitary Wave Solutions for the Modified Veronese Web Equation: New Analytical Residual Neural Network Approach"""		peer-review
11	10.1098/rsos.260379/v1/decision1	2026	10.1098/rsos.260379/v1/decision1	"Decision letter for ""Investigation of Exact Solitary Wave Solutions for the Modified Veronese Web Equation: New Analytical Residual Neural Network Approach"""		peer-review
12	10.1109/cdc56724.2024.10886414	2024	10.1109/cdc56724.2024.10886414	Reachability analysis for piecewise affine systems with neural network-based controllers	2024 IEEE 63rd Conference on Decision and Control (CDC)	proceedings-article
13	10.1016/j.neuroimage.2022.119842	2023	10.1016/j.neuroimage.2022.119842	Affine transformation edited and refined deep neural network for quantitative susceptibility mapping	NeuroImage	journal-article
14	10.14357/19922264200408	2020	10.14357/19922264200408	DEEP LEARNING NEURAL NETWORK STRUCTURE OPTIMIZATION	Informatics and Applications	journal-article
15	10.1002/cem.3529/v1/decision1	2023	10.1002/cem.3529/v1/decision1	"Decision letter for ""Adaptive deep fusion neural network based soft sensor for industrial process"""		peer-review
16	10.1002/cem.3529/v2/decision1	2023	10.1002/cem.3529/v2/decision1	"Decision letter for ""Adaptive deep fusion neural network based soft sensor for industrial process"""		peer-review
17	10.26226/morressier.5f5f8e69aa777f8ba5bd60d3	2020	10.26226/morressier.5f5f8e69aa777f8ba5bd60d3	Parsimonious structure-exploiting deep neural network surrogates for Bayesian inverse problems		posted-content
18	10.1002/prot.26056/v1/decision1	2021	10.1002/prot.26056/v1/decision1	"Decision letter for ""DeepCys : Structure‐based multiple cysteine function prediction method trained on deep neural network: Case study on domains of unknown functions belonging to COX2 domains"""		peer-review
19	10.1016/j.cognition.2021.104815	2021	10.1016/j.cognition.2021.104815	Learning exact enumeration and approximate estimation in deep neural network models	Cognition	journal-article
20	10.1109/fdl68117.2025.11165399	2025	10.1109/fdl68117.2025.11165399	Reachability Analysis of Deep Neural Networks Using Affine Arithmetic Decision Diagrams	2025 Forum on Specification &amp;amp; Design Languages (FDL)	proceedings-article
21	10.11606/d.3.2022.tde-22052023-110138	None	10.11606/d.3.2022.tde-22052023-110138	Design of a floating offshore structure by a deep neural network.		dissertation
22	10.1109/itnec.2016.7560389	2016	10.1109/itnec.2016.7560389	Exact clothing retrieval approach based on deep neural network	2016 IEEE Information Technology, Networking, Electronic and Automation Control Conference	proceedings-article
23	10.7554/elife.29797.027	2017	10.7554/elife.29797.027	Decision letter: Neuromodulatory connectivity defines the structure of a behavioral neural network		peer-review
24	10.7717/peerj.6335/fig-2	None	10.7717/peerj.6335/fig-2	Figure 2: The structure of the deep convolutional neural network, which was applied to image classification.		component
25	10.1002/cjce.25054/v2/decision1	2023	10.1002/cjce.25054/v2/decision1	"Decision letter for ""Control valve stiction detection using Markov transition field and deep convolutional neural network"""		peer-review
26	10.1002/cjce.25054/v1/decision1	2023	10.1002/cjce.25054/v1/decision1	"Decision letter for ""Control valve stiction detection using Markov transition field and deep convolutional neural network"""		peer-review
27	10.1109/hpec.2018.8547742	2018	10.1109/hpec.2018.8547742	Sparse Deep Neural Network Exact Solutions	2018 IEEE High Performance extreme Computing Conference (HPEC)	proceedings-article
28	10.32469/10355/62043	None	10.32469/10355/62043	Empirical study of deep neural network architectures for protein secondary structure prediction		dissertation
29	10.1002/cjce.25054/v3/decision1	2023	10.1002/cjce.25054/v3/decision1	"Decision letter for ""Control valve stiction detection using Markov transition field and deep convolutional neural network"""		peer-review
30	10.1111/odi.13825/v2/decision1	2021	10.1111/odi.13825/v2/decision1	"Decision letter for ""A Novel Lightweight Deep Convolutional Neural Network for early detection of oral cancer"""		peer-review
31	10.1111/odi.13825/v1/decision1	2021	10.1111/odi.13825/v1/decision1	"Decision letter for ""A Novel Lightweight Deep Convolutional Neural Network for early detection of oral cancer"""		peer-review
32	10.1109/cdc.2005.1582808	None	10.1109/cdc.2005.1582808	Neural Network -based Nearly Optimal Hamilton-Jacobi-Bellman Solution for Affine Nonlinear Discrete-Time Systems	Proceedings of the 44th IEEE Conference on Decision and Control	proceedings-article
33	10.1201/9781003373261-2	2023	10.1201/9781003373261-2	Deep Neural Network Architecture and Applications in Healthcare	Deep Learning for Healthcare Decision Making	book-chapter
