rank	source_id	year	doi	title	venue	type
1	10.1007/978-3-540-89287-8_12	2008	10.1007/978-3-540-89287-8_12	McMillan’s Complete Prefix for Contextual Nets	Lecture Notes in Computer Science	book-chapter
2	10.1007/3-540-48068-4_11	2002	10.1007/3-540-48068-4_11	Computing a Finite Prefix of a Time Petri Net	Lecture Notes in Computer Science	book-chapter
3	10.2174/9789815322705125010006	2025	10.2174/9789815322705125010006	Theoretical Aspects of Petri Nets	Analysis of Boundedness and Safeness in a Petri Net-Based Specification of Concurrent Control Systems	book-chapter
4	10.2174/97898153227051250101	2025	10.2174/97898153227051250101	Analysis of Boundedness and Safeness in a Petri Net-Based Specification of Concurrent Control Systems		monograph
5	10.2514/6.1991-3716	1991	10.2514/6.1991-3716	Verifying concurrent system behavior with Petri net invariants	8th Computing in Aerospace Conference	proceedings-article
6	10.1007/978-981-19-6309-4_1	2022	10.1007/978-981-19-6309-4_1	Elementary Net Systems	Petri Nets	book-chapter
7	10.1007/3-540-45397-0_23	2001	10.1007/3-540-45397-0_23	A Cooperative Petri Net Editor	Lecture Notes in Computer Science	book-chapter
8	10.1007/0-8176-4488-1_3	2006	10.1007/0-8176-4488-1_3	The Supervision of Petri Nets	Systems and Control: Foundations &amp; Applications	book-chapter
9	10.1007/0-8176-4488-1_2	2006	10.1007/0-8176-4488-1_2	An Introduction to Petri Nets	Systems and Control: Foundations &amp; Applications	book-chapter
10	10.1007/0-8176-4488-1_5	2006	10.1007/0-8176-4488-1_5	Decentralized Supervision of Petri Nets	Systems and Control: Foundations &amp; Applications	book-chapter
11	10.1109/hicss.1990.205211	None	10.1109/hicss.1990.205211	Petri net models of concurrent Ada programs	Twenty-Third Annual Hawaii International Conference on System Sciences	proceedings-article
12	10.1115/imece1997-0024	1997	10.1115/imece1997-0024	Petri Net Modeling for Disassembly Process Planning	Concurrent Product Design and Environmentally Conscious Manufacturing	proceedings-article
13	10.1177/1063293x10379765	2010	10.1177/1063293x10379765	Petri Net-based Coordination Component for Collaborative Design	Concurrent Engineering	journal-article
14	10.1007/3-540-45397-0_8	2001	10.1007/3-540-45397-0_8	OB(PN)2: An Object Based Petri Net Programming Notation	Lecture Notes in Computer Science	book-chapter
15	10.2174/9789815322705125010004	2025	10.2174/9789815322705125010004	Acknowledgement	Analysis of Boundedness and Safeness in a Petri Net-Based Specification of Concurrent Control Systems	book-chapter
16	10.2174/9789815322705125010001	2025	10.2174/9789815322705125010001	Foreword	Analysis of Boundedness and Safeness in a Petri Net-Based Specification of Concurrent Control Systems	book-chapter
17	10.1016/0026-2714(91)90004-q	1991	10.1016/0026-2714(91)90004-q	Petri net models of concurrent Ada programs	Microelectronics Reliability	journal-article
18	10.2174/9789815322705125010003	2025	10.2174/9789815322705125010003	Dedication	Analysis of Boundedness and Safeness in a Petri Net-Based Specification of Concurrent Control Systems	book-chapter
19	10.2174/9789815322705125010014	2025	10.2174/9789815322705125010014	Acronyms	Analysis of Boundedness and Safeness in a Petri Net-Based Specification of Concurrent Control Systems	book-chapter
20	10.2174/9789815322705125010002	2025	10.2174/9789815322705125010002	Preface	Analysis of Boundedness and Safeness in a Petri Net-Based Specification of Concurrent Control Systems	book-chapter
21	10.1007/0-8176-4488-1_9	2006	10.1007/0-8176-4488-1_9	DES Control of Concurrent Hybrid Systems	Systems and Control: Foundations &amp; Applications	book-chapter
22	10.1007/0-8176-4488-1_6	2006	10.1007/0-8176-4488-1_6	Deadlock and Liveness Properties of Petri Nets	Systems and Control: Foundations &amp; Applications	book-chapter
23	10.1515/auto-2021-0101	2022	10.1515/auto-2021-0101	Learning Petri net models from sensor data of conveying systems based on the merging of prefix and postfix trees	at - Automatisierungstechnik	journal-article
24	10.1515/auto-2021-0175	2024	10.1515/auto-2021-0175	Petri net based diagnostic approach for concurrent discrete event systems	at - Automatisierungstechnik	journal-article
25	10.2174/9789815322705125010015	2025	10.2174/9789815322705125010015	Subject Index	Analysis of Boundedness and Safeness in a Petri Net-Based Specification of Concurrent Control Systems	book-chapter
26	10.2139/ssrn.7193125	2026	10.2139/ssrn.7193125	POOH: A research software platform for Petri-net-based concurrent control systems and XT/R-exact hypergraph decomposition		posted-content
