rank	source_id	year	doi	title	venue	type
1	10.1109/access.2019.2894352	2019	10.1109/access.2019.2894352	Minimum Initial Marking Estimation in Labeled Petri Nets With Unobservable Transitions	IEEE Access	journal-article
2	10.23919/ecc.1999.7099435	1999	10.23919/ecc.1999.7099435	An iterative linear relaxation and tabu search approach to minimum initial marking problems of timed marked graphs	1999 European Control Conference (ECC)	proceedings-article
3	10.1007/11538356_12	2005	10.1007/11538356_12	Studies on the Minimum Initial Marking of a Class of Hybrid Timed Petri Nets	Lecture Notes in Computer Science	book-chapter
4	10.1109/icsmc.2000.884458	None	10.1109/icsmc.2000.884458	Minimum initial marking in timed marked graphs	SMC 2000 Conference Proceedings. 2000 IEEE International Conference on Systems, Man and Cybernetics. 'Cybernetics Evolving to Systems, Humans, Organizations, and their Complex Interactions' (Cat. No.00CH37166)	proceedings-article
5	10.1109/tsmc.2024.3357742	2024	10.1109/tsmc.2024.3357742	Minimum Initial Marking Estimation in Labeled Petri Nets With Unobservable Transitions Based on Minimal Explanations	IEEE Transactions on Systems, Man, and Cybernetics: Systems	journal-article
6	10.1587/transfun.e96.a.540	2013	10.1587/transfun.e96.a.540	Two Heuristic Algorithms for the Minimum Initial Marking Problem of Timed Petri Nets	IEICE Transactions on Fundamentals of Electronics, Communications and Computer Sciences	journal-article
7	10.1109/acc.2009.5160266	2009	10.1109/acc.2009.5160266	Minimum initial marking estimation in labeled Petri nets	2009 American Control Conference	proceedings-article
8	10.64861/aikj9678	2024	10.64861/aikj9678	Minimum Observation Methods of Initial Maneuver Determination	AMOS 2024 Technical Papers	proceedings-article
9	10.1016/j.ins.2025.122618	2026	10.1016/j.ins.2025.122618	Minimum initial state estimation of labeled time Petri nets in the presence of unobservable transitions	Information Sciences	journal-article
10	10.1109/icsmc.1997.625757	None	10.1109/icsmc.1997.625757	A heuristic algorithm for the minimum initial marking problem of Petri nets	1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation	proceedings-article
11	10.1109/tac.2012.2203050	2013	10.1109/tac.2012.2203050	Minimum Initial Marking Estimation in Labeled Petri Nets	IEEE Transactions on Automatic Control	journal-article
12	10.1109/access.2020.2967342	2020	10.1109/access.2020.2967342	Genetic-Based Approach for Minimum Initial Marking Estimation in Labeled Petri Nets	IEEE Access	journal-article
13	10.1109/skg49510.2019.00021	2019	10.1109/skg49510.2019.00021	GRASP-Based Approach for Minimum Initial Marking Estimation in Labeled Petri Nets	2019 15th International Conference on Semantics, Knowledge and Grids (SKG)	proceedings-article
14	10.1109/tac.2024.3510521	2025	10.1109/tac.2024.3510521	Minimum Initial Marking Estimation in Labeled Petri Nets Using Minimum Token Number Prediction	IEEE Transactions on Automatic Control	journal-article
15	10.1016/j.ins.2024.121623	2025	10.1016/j.ins.2024.121623	Configuration of liveness-enforcing initial marking with the minimum resources for resource allocation systems	Information Sciences	journal-article
16	10.3403/30387860	None	10.3403/30387860	Road marking materials. Retroreflecting road studs		standard
17	10.3403/30184643	None	10.3403/30184643	Road marking materials. Retroreflecting road studs		standard
18	10.3403/01250453u	None	10.3403/01250453u	Road marking materials. Retroreflecting road studs		standard
19	10.3403/01250453	None	10.3403/01250453	Road marking materials. Retroreflecting road studs		standard
20	10.1109/ic_aset49463.2020.9318298	2020	10.1109/ic_aset49463.2020.9318298	Minimum Initial Marking Estimation in Labeled Petri Nets through Genetic Algorithm and Tabu Search	2020 4th International Conference on Advanced Systems and Emergent Technologies (IC_ASET)	proceedings-article
21	10.1109/codit.2019.8820467	2019	10.1109/codit.2019.8820467	Towards a Minimum Initial Marking Estimation Procedure for P-Time Labelled Petri net Systems	2019 6th International Conference on Control, Decision and Information Technologies (CoDIT)	proceedings-article
22	10.1109/etfa.2013.6648063	2013	10.1109/etfa.2013.6648063	Marking estimation of Time Petri nets with unobservable transitions	2013 IEEE 18th Conference on Emerging Technologies &amp; Factory Automation (ETFA)	proceedings-article
23	10.3233/faia190063	2019	10.3233/faia190063	Minimum Initial Marking Estimation in Labeled Petri Nets Using Simulated Annealing	Frontiers in Artificial Intelligence and Applications	book-chapter
24	10.1007/978-1-4899-6782-4_3	1981	10.1007/978-1-4899-6782-4_3	A Drop of Milk: Observer, Observation, Observable and Unobservable	Mathematics and Physics	book-chapter
25	10.1080/01969722.2020.1770505	2020	10.1080/01969722.2020.1770505	Minimum Initial Marking Estimation of Labeled Petri Nets Based on GRASP Inspired Method (GMIM)	Cybernetics and Systems	journal-article
26	10.1007/978-3-030-57628-8_9	2020	10.1007/978-3-030-57628-8_9	Active Learning of Timed Automata with Unobservable Resets	Lecture Notes in Computer Science	book-chapter
27	10.46916/05032026-978-5-00276-022-0	2026	10.46916/05032026-978-5-00276-022-0	OPTIMIZATION OF LASER MARKING PARAMETERS BASED ON INITIAL SURFACE ROUGHNESS OF WORKPIECES	OPTIMIZATION OF LASER MARKING PARAMETERS BASED ON INITIAL SURFACE ROUGHNESS OF WORKPIECES	book-chapter
28	10.1080/0005772x.2016.1205327	2016	10.1080/0005772x.2016.1205327	Observation Hive Marking Apparatus (OHMA): An Inexpensive Method For Mass-Marking Honey Bees In Observation Hives	Bee World	journal-article
29	10.1016/j.chemphys.2020.111046	2021	10.1016/j.chemphys.2020.111046	Initial estimate for minimum energy pathways and transition states using velocities in internal coordinates	Chemical Physics	journal-article
30	10.17816/dd633976-4384171	None	10.17816/dd633976-4384171	Fig. 2. Box plots of the distribution of residual liquid marking quality indicators: a — average residual liquid density; b — maximum residual liquid density; c — minimum residual liquid density. OM — single-stage marking; DM — two-stage marking.		component
