rank	source_id	year	doi	title	venue	type
1	10.1109/snr.2016.7479381	2016	10.1109/snr.2016.7479381	Model reduction of discrete time hybrid systems: A structural approach based on observability	2016 International Workshop on Symbolic and Numerical Methods for Reachability Analysis (SNR)	proceedings-article
2	10.1109/synasc.2011.16	2011	10.1109/synasc.2011.16	Reachability Analysis of Time Basic Petri Nets: A Time Coverage Approach	2011 13th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing	proceedings-article
3	10.1109/reldis.2002.1180176	None	10.1109/reldis.2002.1180176	Service time optimal self-stabilizing token circulation protocol on anonymous undirectional rings	21st IEEE Symposium on Reliable Distributed Systems, 2002. Proceedings.	proceedings-article
4	10.3724/sp.j.1001.2008.03111	2009	10.3724/sp.j.1001.2008.03111	Symbolic Reachability Analysis of Hybrid Systems	Journal of Software	journal-article
5	10.70675/f273f52az0906z443cza443z172023a62cf5	None	10.70675/f273f52az0906z443cza443z172023a62cf5	Automatic Symbolic Goal Abstraction via Reachability Analysis in Hierarchical Reinforcement Learning		dissertation
6	10.1109/snr39519.2016	2016	10.1109/snr39519.2016	2016 International Workshop on Symbolic and Numerical Methods for Reachability Analysis (SNR)		proceedings
7	10.1109/rtss52674.2021.00061	2021	10.1109/rtss52674.2021.00061	Work-in-Progress: Partial-Order Reduction in Reachability-Based Response-Time Analyses	2021 IEEE Real-Time Systems Symposium (RTSS)	proceedings-article
8	10.1007/978-3-642-15349-5_2	2010	10.1007/978-3-642-15349-5_2	Symbolic and Compositional Reachability for Timed Automata	Lecture Notes in Computer Science	book-chapter
9	10.1109/snr.2016.7479375	2016	10.1109/snr.2016.7479375	Copyright	2016 International Workshop on Symbolic and Numerical Methods for Reachability Analysis (SNR)	proceedings-article
10	10.1007/978-3-319-40648-0_20	2016	10.1007/978-3-319-40648-0_20	Bandwidth and Wavefront Reduction for Static Variable Ordering in Symbolic Reachability Analysis	Lecture Notes in Computer Science	book-chapter
11	10.1006/jsco.2001.0472	2001	10.1006/jsco.2001.0472	Symbolic Reachability Computation for Families of Linear Vector Fields	Journal of Symbolic Computation	journal-article
12	10.29007/249v	None	10.29007/249v	Symbolic-Numeric Reachability Analysis of Hybrid Systems	EPiC Series in Computing	proceedings-article
13	10.1109/snr.2016.7479374	2016	10.1109/snr.2016.7479374	Front cover	2016 International Workshop on Symbolic and Numerical Methods for Reachability Analysis (SNR)	proceedings-article
14	10.1016/j.tcs.2017.01.015	2017	10.1016/j.tcs.2017.01.015	Symbolic optimal expected time reachability computation and controller synthesis for probabilistic timed automata	Theoretical Computer Science	journal-article
