rank	source_id	year	doi	title	venue	type
1	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	None	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	Mechanized semantics and verified compilation for a dataflow synchronous language with reset		dissertation
2	10.70675/39a5d53bzce3fz4517z9ee1z77b5242313f9	None	10.70675/39a5d53bzce3fz4517z9ee1z77b5242313f9	Verified compilation of a synchronous dataflow language with state machines		dissertation
3	10.1145/3373108	2019	10.1145/3373108	Models, Algorithms, and Proofs for &amp;quot;Mechanized Semantics and Verified Compilation for a Dataflow Synchronous Language with Reset&amp;quot;	Artifact Digital Object Group	dataset
4	10.1145/3371112	2020	10.1145/3371112	Mechanized semantics and verified compilation for a dataflow synchronous language with reset	Proceedings of the ACM on Programming Languages	journal-article
5	10.1145/3608102	2023	10.1145/3608102	Verified Compilation of Synchronous Dataflow with State Machines	ACM Transactions on Embedded Computing Systems	journal-article
6	10.1201/b12211-4	2017	10.1201/b12211-4	Steady-State Behavior of Synchronous Machines	Analysis of Synchronous Machines	book-chapter
7	10.1002/9781119371083.ch1	2016	10.1002/9781119371083.ch1	Synchronous Finite State Machines	Digital Electronics 3	other
8	10.1201/9781439882979-9	2009	10.1201/9781439882979-9	Synchronous Machines: Steady State	Electric Machines	book-chapter
9	10.1145/215465.215582	1995	10.1145/215465.215582	Clock analysis of synchronous dataflow programs	Proceedings of the 1995 ACM SIGPLAN symposium on Partial evaluation and semantics-based program manipulation  - PEPM '95	proceedings-article
10	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	None	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	Mechanized semantics for circuits : from dataflow to hardware		dissertation
11	10.17771/pucrio.acad.30650	None	10.17771/pucrio.acad.30650	DATAFLOW SEMANTICS FOR END-USER PROGRAMMABLE APPLICATIONS		dissertation
12	10.1145/331119.331418	1996	10.1145/331119.331418	Specification of a functional synchronous dataflow language for parallel implementations with the denotational semantics	Proceedings of the 1996 ACM symposium on Applied Computing  - SAC '96	proceedings-article
13	10.1002/9780470522622.ch8	2009	10.1002/9780470522622.ch8	Axiomatic Semantics of State Machines	UML 2 Semantics and Applications	other
14	10.1093/oso/9780198593782.003.0004	1993	10.1093/oso/9780198593782.003.0004	Steady-State and Transient Operation Of Synchronous Machines and Synchronous Motor Drives	Electrical Machines and Drives	book-chapter
15	10.1109/compsac51774.2021.00018/video	None	10.1109/compsac51774.2021.00018/video	Video for Synthesis of Heterogeneous Dataflow Models from Synchronous Specifications		component
16	10.1201/9781003214519-6	2021	10.1201/9781003214519-6	Synchronous Machines	Electric Machines	book-chapter
17	10.3990/1.9789036540414	None	10.3990/1.9789036540414	On the analysis of synchronous dataflow graphs		dissertation
18	10.1111/j.1749-6632.1992.tb26038.x	1992	10.1111/j.1749-6632.1992.tb26038.x	The LUSTRE Synchronous Dataflow Programming Language: Design and Semantics	Annals of the New York Academy of Sciences	journal-article
19	10.1109/isorc.2000.839516	None	10.1109/isorc.2000.839516	A semantics of UML state-machines using synchronous pre-order transition systems	Proceedings Third IEEE International Symposium on Object-Oriented Real-Time Distributed Computing (ISORC 2000) (Cat. No. PR00607)	proceedings-article
20	10.1145/3609131	2023	10.1145/3609131	A Constructive State-based Semantics and Interpreter for a Synchronous Data-flow Language with State Machines	ACM Transactions on Embedded Computing Systems	journal-article
21	10.1007/978-1-4615-1417-6_5	2001	10.1007/978-1-4615-1417-6_5	OPTIMIST: Optimal State Minimization for Synchronous FSM’s	Sequential Optimization of Asynchronous and Synchronous Finite-State Machines	book-chapter
22	10.1007/3-540-36498-6_35	2003	10.1007/3-540-36498-6_35	Parallelism versus Nondeterminism — On the Semantics of Abstract State Machines	Lecture Notes in Computer Science	book-chapter
23	10.1007/978-1-4419-6345-1_30	2010	10.1007/978-1-4419-6345-1_30	Decidable Signal Processing Dataflow Graphs: Synchronous and Cyclo-Static Dataflow Graphs	Handbook of Signal Processing Systems	book-chapter
24	10.1007/978-1-4615-1417-6_6	2001	10.1007/978-1-4615-1417-6_6	OPTIMISTO: Synchronous State Minimization for Optimum Output Logic	Sequential Optimization of Asynchronous and Synchronous Finite-State Machines	book-chapter
25	10.1201/9781439882979-13	2009	10.1201/9781439882979-13	Synchronous Machine Transients	Electric Machines	book-chapter
26	10.1145/2841316.2841327	2016	10.1145/2841316.2841327	Intuitionistic Logic and Kripke Semantics	Verified Functional Programming in Agda	book-chapter
27	10.3390/machines14060681	2026	10.3390/machines14060681	Dual-Motor Position Control Based on a Synchronous State Observer	Machines	journal-article
28	10.1007/978-1-4614-6859-2_33	2013	10.1007/978-1-4614-6859-2_33	Decidable Dataflow Models for Signal Processing: Synchronous Dataflow and Its Extensions	Handbook of Signal Processing Systems	book-chapter
29	10.70675/6f1bb95ez3f2fz485fz94f7z7b9e2575e76a	None	10.70675/6f1bb95ez3f2fz485fz94f7z7b9e2575e76a	Modeling, Scheduling, Pipelining and Configuration of Synchronous Dataflow Graphs with Throughput Constraints		dissertation
30	10.1109/9780470544914.app1	2009	10.1109/9780470544914.app1	Appendix: Principles of Operation of Synchronous Machines	Inspection of Large Synchronous Machines	book-chapter
31	10.1201/b12211-5	2017	10.1201/b12211-5	Transient Analysis of Synchronous Machines	Analysis of Synchronous Machines	book-chapter
