rank	source_id	year	doi	title	venue	type
1	10.1007/978-3-642-24288-5_19	2011	10.1007/978-3-642-24288-5_19	A Fully Symbolic Bisimulation Algorithm	Lecture Notes in Computer Science	book-chapter
2	10.3390/logics3030011	2025	10.3390/logics3030011	Bisimulation Quotient in Inquisitive Modal Logic	Logics	journal-article
3	10.1109/cdc.2007.4434911	2007	10.1109/cdc.2007.4434911	Symbolic models for nonlinear control systems using approximate bisimulation	2007 46th IEEE Conference on Decision and Control	proceedings-article
4	10.1142/s012905411340011x	2013	10.1142/s012905411340011x	AN EFFICIENT FULLY SYMBOLIC BISIMULATION ALGORITHM FOR NON-DETERMINISTIC SYSTEMS	International Journal of Foundations of Computer Science	journal-article
5	10.1109/cmpsac.2000.884774	None	10.1109/cmpsac.2000.884774	Region Encoding Diagram for fully symbolic verification of real-time systems	Proceedings 24th Annual International Computer Software and Applications Conference. COMPSAC2000	proceedings-article
6	10.1109/dac.1990.114842	None	10.1109/dac.1990.114842	Coded time-symbolic simulation using shared binary decision diagram	27th ACM/IEEE Design Automation Conference	proceedings-article
7	10.1007/978-1-4939-1103-5_3	2014	10.1007/978-1-4939-1103-5_3	Binary Decision Diagram for Symbolic Analysis	Advanced Symbolic Analysis for VLSI Systems	book-chapter
8	10.1109/icmel.2006.1650989	None	10.1109/icmel.2006.1650989	Reordering in Topology Decision Diagram Method for Symbolic Circuit Analysis	2006 25th International Conference on Microelectronics	proceedings-article
9	10.1006/jsco.1997.0167	1998	10.1006/jsco.1997.0167	A Polycyclic Quotient Algorithm	Journal of Symbolic Computation	journal-article
10	10.1016/s0747-7171(87)80060-3	1987	10.1016/s0747-7171(87)80060-3	Towards a soluble quotient algorithm	Journal of Symbolic Computation	journal-article
11	10.1007/978-1-4939-1103-5_7	2014	10.1007/978-1-4939-1103-5_7	Graph-Pair Decision Diagram	Advanced Symbolic Analysis for VLSI Systems	book-chapter
12	10.1006/jsco.1994.1064	1994	10.1006/jsco.1994.1064	A Finite Soluble Quotient Algorithm	Journal of Symbolic Computation	journal-article
13	10.1016/j.jsc.2004.11.010	2005	10.1016/j.jsc.2004.11.010	Bezoutian and quotient ring structure	Journal of Symbolic Computation	journal-article
14	10.1017/jsl.2020.77	2021	10.1017/jsl.2020.77	INQUISITIVE BISIMULATION	The Journal of Symbolic Logic	journal-article
15	10.1145/123186.123240	1990	10.1145/123186.123240	Coded time-symbolic simulation using shared binary decision diagram	Conference proceedings on 27th ACM/IEEE design automation conference  - DAC '90	proceedings-article
16	10.7717/peerj.18961/fig-4	None	10.7717/peerj.18961/fig-4	Figure 4: Upset diagram of proteins in different ammonium sulfate saturation segments.		component
17	10.1017/s1755020309990426	2010	10.1017/s1755020309990426	A BISIMULATION CHARACTERIZATION THEOREM FOR HYBRID LOGIC WITH THE CURRENT-STATE BINDER	The Review of Symbolic Logic	journal-article
18	10.1016/j.jsc.2026.102553	2026	10.1016/j.jsc.2026.102553	Sum-and-quotient characteristic decomposition of polynomial ideals	Journal of Symbolic Computation	journal-article
19	10.1109/ddecs.2006.1649562	None	10.1109/ddecs.2006.1649562	Minimization of Large State Spaces using Symbolic Branching Bisimulation	2006 IEEE Design and Diagnostics of Electronic Circuits and systems	proceedings-article
20	10.1007/bfb0014325	1996	10.1007/bfb0014325	Symbolic bisimulation for timed processes	Lecture Notes in Computer Science	book-chapter
21	10.1016/s0747-7171(08)80084-3	1990	10.1016/s0747-7171(08)80084-3	Implementing the Baumslag-Cannonito-Miller polycyclic quotient algorithm	Journal of Symbolic Computation	journal-article
22	10.1016/j.tcs.2012.07.034	2012	10.1016/j.tcs.2012.07.034	A complete symbolic bisimulation for full applied pi calculus	Theoretical Computer Science	journal-article
23	10.1145/3372884.3373161	2020	10.1145/3372884.3373161	Symbolic bisimulation for open and parameterized systems	Proceedings of the 2020 ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation	proceedings-article
24	10.1201/9781420037586-7	2018	10.1201/9781420037586-7	FUNDAMENTALS OF DECISION DIAGRAM TECHNIQUES	Decision Diagram Techniques for Micro- and Nanoelectronic Design Handbook	book-chapter
25	10.1109/acc.2000.876986	2000	10.1109/acc.2000.876986	Supervisory control problem using symbolic bisimulation techniques	Proceedings of the 2000 American Control Conference. ACC (IEEE Cat. No.00CH36334)	proceedings-article
26	10.1007/0-306-47003-9_12	None	10.1007/0-306-47003-9_12	A Symbolic Semantics and Bisimulation for Full Lotos	IFIP International Federation for Information Processing	book-chapter
27	10.1201/9781420037586-8	2018	10.1201/9781420037586-8	DECISION DIAGRAM TECHNIQUES FOR SWITCHING FUNCTIONS	Decision Diagram Techniques for Micro- and Nanoelectronic Design Handbook	book-chapter
28	10.1201/9781420037586.ch20	2005	10.1201/9781420037586.ch20	Probabilistic Decision Diagram Techniques	Decision Diagram Techniques for Micro- and Nanoelectronic Design Handbook	book-chapter
29	10.1007/3-540-63166-6_14	1997	10.1007/3-540-63166-6_14	Weak bisimulation for fully probabilistic processes	Lecture Notes in Computer Science	book-chapter
30	10.1201/9781420037586-9	2018	10.1201/9781420037586-9	DECISION DIAGRAM TECHNIQUES FOR MULTIVALUED FUNCTIONS	Decision Diagram Techniques for Micro- and Nanoelectronic Design Handbook	book-chapter
