rank	source_id	year	doi	title	venue	type
1	10.1109/isqed.2006.61	None	10.1109/isqed.2006.61	Equivalence Checking of C Programs by Locally Performing Symbolic Simulation on Dependence Graphs	7th International Symposium on Quality Electronic Design (ISQED'06)	proceedings-article
2	10.1103/physreva.98.032305	2018	10.1103/physreva.98.032305	Local equivalence of complete bipartite and repeater graph states	Physical Review A	journal-article
3	10.1109/fpl.2012.6339261	2012	10.1109/fpl.2012.6339261	Verification of streaming designs by combining symbolic simulation and equivalence checking	22nd International Conference on Field Programmable Logic and Applications (FPL)	proceedings-article
4	10.1007/s10494-025-00698-9	2026	10.1007/s10494-025-00698-9	On Local Equivalence Ratio Dependence of the Burning Rate in Premixed Turbulent Lean Hydrogen/Air Flames: A Direct Numerical Simulation Analysis	Flow, Turbulence and Combustion	journal-article
5	10.1109/icccas.2009.5250316	2009	10.1109/icccas.2009.5250316	Equivalence checking of high-level designs based on symbolic simulation	2009 International Conference on Communications, Circuits and Systems	proceedings-article
6	10.1103/physreva.75.032325	2007	10.1103/physreva.75.032325	Local unitary versus local Clifford equivalence of stabilizer and graph states	Physical Review A	journal-article
7	10.1109/date.1998.655923	None	10.1109/date.1998.655923	On the reuse of symbolic simulation results for incremental equivalence verification of switch-level circuits	Proceedings Design, Automation and Test in Europe	proceedings-article
8	10.1002/(sici)1097-0118(199602)21:2<211::aid-jgt11>3.0.co;2-m	1996	10.1002/(sici)1097-0118(199602)21:2<211::aid-jgt11>3.0.co;2-m	On ?-equivalence and ?-equivalence of graphs	Journal of Graph Theory	journal-article
9	10.1002/(sici)1097-0118(199602)21:2<211::aid-jgt11>3.3.co;2-j	1996	10.1002/(sici)1097-0118(199602)21:2<211::aid-jgt11>3.3.co;2-j	On σ‐equivalence and χ‐equivalence of graphs	Journal of Graph Theory	journal-article
10	10.1007/0-387-29906-8_3	None	10.1007/0-387-29906-8_3	Symbolic Simulation	Scalable Hardware Verification with Symbolic Simulation	book-chapter
11	10.1109/hpcs48598.2019.9188053	2019	10.1109/hpcs48598.2019.9188053	Parallel construction of the Symbolic Observation Graph	2019 International Conference on High Performance Computing &amp; Simulation (HPCS)	proceedings-article
12	10.2178/bsl.1904020	2013	10.2178/bsl.1904020	Analytic equivalence relations and the forcing method	Bulletin of Symbolic Logic	journal-article
13	10.1007/978-1-4615-3190-6_8	1993	10.1007/978-1-4615-3190-6_8	Equivalence Computations	Symbolic Model Checking	book-chapter
14	10.3150/25-bej1852	2026	10.3150/25-bej1852	Rates of convergence and normal approximations for estimators of local dependence random graph models	Bernoulli	journal-article
15	10.2307/2268782	1956	10.2307/2268782	On Equivalence Relations.	The Journal of Symbolic Logic	journal-article
16	10.32469/10355/43138	None	10.32469/10355/43138	Passage-related local item dependence and spurious latent classes in the mixture Rasch model : a simulation study		dissertation
17	10.1109/9780470546512.ch10	2009	10.1109/9780470546512.ch10	Symbolic Signal Flow Graph Methods in SwitchedCapacitor Design	Symbolic Analysis Techniques	book-chapter
18	10.7203/celestinesca.1.19447	1977	10.7203/celestinesca.1.19447	«Hilado-Cordón-Cadena»: Symbolic Equivalence in &lt;i&gt;La Celestina&lt;/i&gt;	Celestinesca	journal-article
19	10.1017/s175502031800045x	2018	10.1017/s175502031800045x	ON MORITA EQUIVALENCE AND INTERPRETABILITY	The Review of Symbolic Logic	journal-article
20	10.1017/s1755020326101154	2026	10.1017/s1755020326101154	THE MODAL LOGIC OF EXACT EQUIVALENCE	The Review of Symbolic Logic	journal-article
21	10.1103/physreva.70.034302	2004	10.1103/physreva.70.034302	Efficient algorithm to recognize the local Clifford equivalence of graph states	Physical Review A	journal-article
22	10.1006/jsco.1993.1004	1993	10.1006/jsco.1993.1004	The Equivalence Problem for Finite Rings	Journal of Symbolic Computation	journal-article
23	10.1016/j.jsc.2008.09.004	2009	10.1016/j.jsc.2008.09.004	On the equivalence of binary quartics	Journal of Symbolic Computation	journal-article
24	10.1017/s1755020316000186	2016	10.1017/s1755020316000186	MORITA EQUIVALENCE	The Review of Symbolic Logic	journal-article
25	10.1201/9781032674858-6	2025	10.1201/9781032674858-6	Equivalence Principle	General Relativity	book-chapter
26	10.1016/s0747-7171(08)80053-3	1990	10.1016/s0747-7171(08)80053-3	The complexity of equivalence for commutative rings	Journal of Symbolic Computation	journal-article
27	10.1017/s1755020315000258	2016	10.1017/s1755020315000258	ON THE LOGIC OF FACTUAL EQUIVALENCE	The Review of Symbolic Logic	journal-article
28	10.1016/j.jsc.2025.102480	2026	10.1016/j.jsc.2025.102480	Subalgebra and Khovanskii bases equivalence	Journal of Symbolic Computation	journal-article
29	10.1017/s1755020319000303	2020	10.1017/s1755020319000303	ON MORITA EQUIVALENCE AND INTERPRETABILITY	The Review of Symbolic Logic	journal-article
30	10.1016/j.jsc.2010.09.009	2011	10.1016/j.jsc.2010.09.009	Symbolic graphs for attributed graph constraints	Journal of Symbolic Computation	journal-article
31	10.1515/9783110258417.36	None	10.1515/9783110258417.36	3.4 Local equivalence	Spaces of Dynamical Systems	book-chapter
32	10.1115/ht-fed2004-56084	2004	10.1115/ht-fed2004-56084	Hydraulic Simulation of a Ramjet Combustion Chamber: An Optical Method for Local Equivalence Ratios Measurements and Comparison With a CFD Code	Volume 1	proceedings-article
33	10.1525/si.2007.30.1.27	2007	10.1525/si.2007.30.1.27	The Construction of Historical Equivalence: Weighing the Red and Brown Scares	Symbolic Interaction	journal-article
34	10.31274/etd-180810-3900	None	10.31274/etd-180810-3900	Graph determined symbolic dynamics and hybrid systems		dissertation
35	10.1007/978-3-7908-2711-8_3	2004	10.1007/978-3-7908-2711-8_3	The Potential Dependence of Equivalence Scales on Income	Contributions to Economics	book-chapter
36	10.1007/978-981-97-9404-1_8	2025	10.1007/978-981-97-9404-1_8	Strong Shift Equivalence, Flow Equivalence and Cuntz–Krieger Algebras	Mathematical Physics Studies	book-chapter
37	10.1016/j.jsc.2014.08.003	2015	10.1016/j.jsc.2014.08.003	Point equivalence of second-order ODEs: Maximal invariant classification order	Journal of Symbolic Computation	journal-article
38	10.1007/3-540-40922-x_26	2000	10.1007/3-540-40922-x_26	Sequential Equivalence Checking by Symbolic Simulation	Lecture Notes in Computer Science	book-chapter
39	10.1016/j.csda.2026.108443	2026	10.1016/j.csda.2026.108443	Scalable signed exponential random graph models under local dependence	Computational Statistics &amp; Data Analysis	journal-article
40	10.1037/e636172009-001	2009	10.1037/e636172009-001	Emergence of Stimulus Equivalence Explained by Graph Theory	PsycEXTRA Dataset	dataset
41	10.1017/9781108899727.010	2021	10.1017/9781108899727.010	Finite-to-One Codes and Finite Equivalence	An Introduction to Symbolic Dynamics and Coding	book-chapter
42	10.1002/jgt.22500	2020	10.1002/jgt.22500	Edge Kempe equivalence of regular graph covers	Journal of Graph Theory	journal-article
43	10.1016/j.jsc.2018.04.011	2019	10.1016/j.jsc.2018.04.011	An equivalence theorem for regular differential chains	Journal of Symbolic Computation	journal-article
44	10.1037/e710802011-001	2011	10.1037/e710802011-001	Stimulus equivalence and graph theory applied to sign language teaching: Rebuilding the graph of equivalent stimuli	PsycEXTRA Dataset	dataset
45	10.1007/978-3-662-10176-6_2	2004	10.1007/978-3-662-10176-6_2	Zero Equivalence	Algorithms and Computation in Mathematics	book-chapter
