rank	source_id	year	doi	title	venue	type
1	10.7146/dpb.v29i543.7077	2000	10.7146/dpb.v29i543.7077	Improved Question-Guided Stubborn Set Methods for State Properties	DAIMI Report Series	journal-article
2	10.1007/s10703-006-0006-1	2006	10.1007/s10703-006-0006-1	Question-guided stubborn set methods for state properties	Formal Methods in System Design	journal-article
3	10.1007/3-540-44988-4_17	2000	10.1007/3-540-44988-4_17	Improved Question-Guided Stubborn Set Methods for State Properties	Lecture Notes in Computer Science	book-chapter
4	10.1613/jair.1.11576	2019	10.1613/jair.1.11576	Strong Stubborn Set Pruning for Star-Topology Decoupled State Space Search	Journal of Artificial Intelligence Research	journal-article
5	10.1016/j.eururo.2008.09.067	2009	10.1016/j.eururo.2008.09.067	Treat Early or Wait? A Stubborn Question that Remains Unanswered	European Urology	journal-article
6	10.2307/jj.30297147.5	2013	10.2307/jj.30297147.5	Canonical Strategies and the Question of Authority:	Stubborn Poetries	book-chapter
7	10.1021/acs.jcim.5c01958.s001	None	10.1021/acs.jcim.5c01958.s001	tmQMg* Data Set: Excited State Properties of 74k Transition Metal Complexes		component
8	10.3182/20060926-3-pl-4904.00038	2006	10.3182/20060926-3-pl-4904.00038	STUBBORN SET METHOD FOR INTERPRETED PETRI NETS	IFAC Proceedings Volumes	journal-article
9	10.1021/acs.jcim.5c02646.s001	None	10.1021/acs.jcim.5c02646.s001	Automatic Generation of a Mechanical Properties Question-Answering Data Set for Language Model Benchmarking: A Comparative Study of BERT XLNet, and LLaMA Models		component
10	10.1007/3-540-58152-9_30	1994	10.1007/3-540-58152-9_30	On combining the stubborn set method with the sleep set method	Lecture Notes in Computer Science	book-chapter
11	10.1287/lytx.2021.03.07	2021	10.1287/lytx.2021.03.07	State of pandemic one spring later: stubborn virus, beacon of hope	May/June 2021	dataset
12	10.1515/9789633862155-014	2019	10.1515/9789633862155-014	Illiberal State Censorship: A Must-have Accessory for Any Mafia State	Stubborn Structures	book-chapter
13	10.4159/9780674988835-004	2018	10.4159/9780674988835-004	3. Stubborn Nationalism: Example Two, Movement Literatures	Du Bois’s Telegram	book-chapter
14	10.1080/0014184032000160541	2003	10.1080/0014184032000160541	That Stubborn ‘doing good?’ question: Ethical/Epistemological concerns in the study of NGOs	Ethnos	journal-article
15	10.1007/s11229-023-04165-8	2023	10.1007/s11229-023-04165-8	Stubborn emotions, stubborn beliefs	Synthese	journal-article
16	10.1007/978-3-319-51046-0_13	2017	10.1007/978-3-319-51046-0_13	More Stubborn Set Methods for Process Algebras	Lecture Notes in Computer Science	book-chapter
17	10.3233/978-1-61499-098-7-891	2012	10.3233/978-1-61499-098-7-891	A Stubborn Set Algorithm for Optimal Planning	Frontiers in Artificial Intelligence and Applications	book-chapter
18	10.1007/bfb0023729	None	10.1007/bfb0023729	A stubborn attack on state explosion	Lecture Notes in Computer Science	book-chapter
19	10.4159/9780674988835-003	2018	10.4159/9780674988835-003	2. Stubborn Nationalism: Example One, Avant Garde Modernism	Du Bois’s Telegram	book-chapter
20	10.1515/9789633862155-010	2019	10.1515/9789633862155-010	Is Belarus a Classic Post-Communist Mafia State?	Stubborn Structures	book-chapter
21	10.1037/t21382-000	2013	10.1037/t21382-000	Organisational Question Set	PsycTESTS Dataset	dataset
22	10.31234/osf.io/ds9xv_v2	2025	10.31234/osf.io/ds9xv_v2	OCEAN-ELRM Interaction Integrity Question Set		posted-content
23	10.31234/osf.io/ds9xv_v1	2025	10.31234/osf.io/ds9xv_v1	OCEAN-ELRM Interaction Integrity Question Set		posted-content
24	10.32523/2077-9879-2018-9-2-68-81	2018	10.32523/2077-9879-2018-9-2-68-81	MODEL-THEORETIC PROPERTIES OF THE #-COMPANION OF A JONSSON SET	Eurasian Mathematical Journal	journal-article
25	10.1016/j.automatica.2017.10.022	2018	10.1016/j.automatica.2017.10.022	Stubborn state observers for linear time-invariant systems	Automatica	journal-article
26	10.1007/3-540-58152-9_28	1994	10.1007/3-540-58152-9_28	Symbolic, symmetry, and stubborn set searches	Lecture Notes in Computer Science	book-chapter
27	10.7717/peerjcs.1400/fig-8	None	10.7717/peerjcs.1400/fig-8	Figure 8: Question-guided attention (A) and co-attention (B).		component
28	10.1093/gmo/9781561592630.article.o003659	2002	10.1093/gmo/9781561592630.article.o003659	Stubborn Lovers, The	Oxford Music Online	reference-entry
29	10.31234/osf.io/pnqvj_v2	2025	10.31234/osf.io/pnqvj_v2	OCEAN-ELRM Question Set for Personality Evaluation		posted-content
30	10.1515/9781474482998-018	2024	10.1515/9781474482998-018	15 The Case of the Stubborn Heir: State and Non-state Actors in Zanzibar’s Kadhis’ Courts	Governance and Islam in East Africa	book-chapter
31	10.1007/3-540-55676-1_25	1992	10.1007/3-540-55676-1_25	The stubborn set method in practice	Lecture Notes in Computer Science	book-chapter
32	10.1007/978-3-662-55862-1_7	2017	10.1007/978-3-662-55862-1_7	Stubborn Set Intuition Explained	Lecture Notes in Computer Science	book-chapter
33	10.5876/9781602233058.c001	2015	10.5876/9781602233058.c001	Stubborn Gal	Stubborn Gal	book-chapter
34	10.7551/mitpress/10157.003.0014	2014	10.7551/mitpress/10157.003.0014	Conclusion: How Stubborn Is Moral Responsibility?	The Stubborn System of Moral Responsibility	book-chapter
35	10.23638/lmcs-17(1:21)2021	2021	10.23638/lmcs-17(1:21)2021	Stubborn Set Reduction for Two-Player Reachability Games	Logical Methods in Computer Science	journal-article
36	10.1039/d5ta03374h/v2/review1	2025	10.1039/d5ta03374h/v2/review1	"Review for ""Physics-Guided Machine Learning of Excited-State Properties for the Design of High-Performance TADF Emitters"""		peer-review
37	10.1039/d5ta03374h/v1/review2	2025	10.1039/d5ta03374h/v1/review2	"Review for ""Physics-Guided Machine Learning of Excited-State Properties for the Design of High-Performance TADF Emitters"""		peer-review
38	10.1039/d5ta03374h/v1/review1	2025	10.1039/d5ta03374h/v1/review1	"Review for ""Physics-Guided Machine Learning of Excited-State Properties for the Design of High-Performance TADF Emitters"""		peer-review
39	10.30829/tar.v27i1.687	2020	10.30829/tar.v27i1.687	APPLICATION OF GUIDED QUESTION AND ANSWER METHOD TO IMPROVE PAI LEARNING ACHIEVEMENT OF STATE JUNIOR HIGH SCHOOL 1 SEI RAMPAH	JURNAL TARBIYAH	journal-article
40	10.1090/dimacs/029/12	1997	10.1090/dimacs/029/12	Stubborn set methods for process algebras	DIMACS Series in Discrete Mathematics and Theoretical Computer Science	book-chapter
41	10.1093/oed/7866240602	2023	10.1093/oed/7866240602	stubborn, adj.	Oxford English Dictionary	book-chapter
42	10.31235/osf.io/fzjhu	2023	10.31235/osf.io/fzjhu	The Stubborn Unresponsiveness of Youth Voter Turnout to Civic Education:  Quasi-experimental Evidence from State-Mandated Civics Tests		posted-content
43	10.3990/1.9789036567268	None	10.3990/1.9789036567268	Interactive vision-language understanding : from question answering to guided segmentation		dissertation
44	10.1201/9781315139432-9	2017	10.1201/9781315139432-9	Set Theory with the Axiom of Choice	Classic Set Theory	book-chapter
45	10.1525/9780520941212-014	2019	10.1525/9780520941212-014	9. Panoptic Visions and Stubborn Realities in a New Era of Privacy	Searching Eyes	book-chapter
46	10.5220/0011586800003335	2022	10.5220/0011586800003335	Tag-Set-Sequence Learning for Generating Question-answer Pairs	Proceedings of the 14th International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management	proceedings-article
47	10.1017/cbo9780511753053.007	1982	10.1017/cbo9780511753053.007	Stubborn farmers	Defiant Maids and Stubborn Farmers	book-chapter
48	10.1016/j.jss.2024.112121	2024	10.1016/j.jss.2024.112121	Set evolution based test data generation for killing stubborn mutants	Journal of Systems and Software	journal-article
49	10.1016/j.eururo.2008.10.024	2009	10.1016/j.eururo.2008.10.024	Platinum Priority – Rebuttal from Authors re: Mario A. Eisenberger. Treat Early or Wait? A Stubborn Question that Remains unanswered. Eur Urol 2009;55:23–5	European Urology	journal-article
50	10.18296/set.0591	2006	10.18296/set.0591	"If ""research"" is the answer, what was the question?"	Set: Research Information for Teachers	journal-article
51	10.1109/tip.2024.3358726/mm1	None	10.1109/tip.2024.3358726/mm1	Event Graph Guided Compositional Spatial-Temporal Reasoning for Video Question Answering_supp1-3358726.pdf		component
52	10.1177/1365480207078046	2007	10.1177/1365480207078046	To set or not to set; is that the question?	Improving Schools	journal-article
53	10.1201/9781315139432	2017	10.1201/9781315139432	Classic Set Theory		book
54	10.1109/swc57546.2023.10449195	2023	10.1109/swc57546.2023.10449195	Question-Guided Graph Convolutional Network for Visual Question Answering Based on Object-Difference	2023 IEEE Smart World Congress (SWC)	proceedings-article
55	10.2139/ssrn.4558736	2023	10.2139/ssrn.4558736	Learning Neighbor-Enhanced Region Representations and Question-Guided Visual Representations for Visual Question Answering		posted-content
56	10.4324/9781315669038-13	2015	10.4324/9781315669038-13	The question of reserves	International Monetary Reform	book-chapter
57	10.1017/cbo9780511616143.014	2005	10.1017/cbo9780511616143.014	Question Set – Germany	The Politics of the Nazi Past in Germany and Austria	other
58	10.1017/cbo9780511616143.015	2005	10.1017/cbo9780511616143.015	Question Set – Austria	The Politics of the Nazi Past in Germany and Austria	other
59	10.1093/oed/6406139957	2023	10.1093/oed/6406139957	stubborn, v.	Oxford English Dictionary	book-chapter
60	10.1137/1.9781611973082.128	2011	10.1137/1.9781611973082.128	The stubborn problem is stubborn no more (a polynomial algorithm for 3–compatible colouring and the stubborn list partition problem)	Proceedings of the Twenty-Second Annual ACM-SIAM Symposium on Discrete Algorithms	proceedings-article
61	10.1109/acc.2014.6859421	2014	10.1109/acc.2014.6859421	Spectral properties of the grounded Laplacian matrix with applications to consensus in the presence of stubborn agents	2014 American Control Conference	proceedings-article
62	10.1007/bf00709154	1992	10.1007/bf00709154	A stubborn attack on state explosion	Formal Methods in System Design	journal-article
63	10.1201/9781315139432-1	2017	10.1201/9781315139432-1	Introduction	Classic Set Theory	book-chapter
64	10.18653/v1/2024.findings-acl.280	2024	10.18653/v1/2024.findings-acl.280	Planning First, Question Second: An LLM-Guided Method for Controllable Question Generation	Findings of the Association for Computational Linguistics ACL 2024	proceedings-article
65	10.1109/tpami.2023.3320731/mm1	None	10.1109/tpami.2023.3320731/mm1	Reconstruction Guided Meta-Learning for Few Shot Open Set Recognition_supp1-3320731.pdf		component
66	10.1017/9781316551585.021	2016	10.1017/9781316551585.021	Answer to Model Question Set-2	Basic Computation and Programming with C	other
67	10.46867/ijcp.2007.20.01.08	2007	10.46867/ijcp.2007.20.01.08	Stubborn Facts Call for Stubborn Scientists	International Journal of Comparative Psychology	journal-article
68	10.1093/acprof:oso/9780199899630.003.0008	2012	10.1093/acprof:oso/9780199899630.003.0008	Stubborn RootsWeeding Out Educational Inequality	Stubborn RootsRace, Culture, and Inequality in U.S. and South African Schools	book-chapter
69	10.1017/9781316551585.024	2016	10.1017/9781316551585.024	Answer to Model Question Set-5	Basic Computation and Programming with C	other
70	10.1017/9781316551585.022	2016	10.1017/9781316551585.022	Answer to Model Question Set-3	Basic Computation and Programming with C	other
71	10.4324/9780203085394-8	2013	10.4324/9780203085394-8	Introduction: Developmental State, the Dalit Question and Political Response	Developmental State and the Dalit Question in Madhya Pradesh: Congress Response	book-chapter
72	10.1017/9781316551585.023	2016	10.1017/9781316551585.023	Answer to Model Question Set-4	Basic Computation and Programming with C	other
73	10.4324/9780203142394	2013	10.4324/9780203142394	The Stubborn Structure		book
74	10.1017/9781316551585.020	2016	10.1017/9781316551585.020	Answer to Model Question Set-1	Basic Computation and Programming with C	other
75	10.59425/eabc.1692352801	2023	10.59425/eabc.1692352801	Indonesia’s stubborn logistics dilemma		report
76	10.2139/ssrn.4087657	2022	10.2139/ssrn.4087657	Question-Guided Feature Pyramid Network for Medical Visual Question Answering	SSRN Electronic Journal	journal-article
77	10.59350/633hs-wqs70	2023	10.59350/633hs-wqs70	Most Stubborn Animals		posted-content
78	10.5040/9780761875390.ch-3	2021	10.5040/9780761875390.ch-3	The Stage Is Set	Germany, Poland, and the Danzig Question, 1937–1939	other
79	10.7717/peerj.9611/table-2	None	10.7717/peerj.9611/table-2	Table 2: Examples of answers provided to the question posed after set-completion: “What were the limiting factors of the set and why couldn’t you perform another repetition?”.		component
80	10.18296/set.0742	2002	10.18296/set.0742	Developing numeracy through Cognitively Guided Instruction	Set: Research Information for Teachers	journal-article
81	10.18296/set.1589	2026	10.18296/set.1589	Evaluating and adapting social studies resources through guided professional conversations	Set: Research Information for Teachers	journal-article
82	10.7717/peerj-cs.3989/fig-6	None	10.7717/peerj-cs.3989/fig-6	Figure 6: XAI visualizations generated by LIME, Grad-CAM, guided Grad-CAM on test set.		component
83	10.1039/d5ta03374h/v2/response1	2025	10.1039/d5ta03374h/v2/response1	"Author response for ""Physics-Guided Machine Learning of Excited-State Properties for the Design of High-Performance TADF Emitters"""		peer-review
84	10.1080/00963402.2023.2293576	2024	10.1080/00963402.2023.2293576	Why a mind-set of stubborn optimism about the climate crisis is needed, now more than ever	Bulletin of the Atomic Scientists	journal-article
85	10.1201/9781315139432-7	2017	10.1201/9781315139432-7	Ordered Sets	Classic Set Theory	book-chapter
86	10.1201/9781315139432-8	2017	10.1201/9781315139432-8	Ordinal Numbers	Classic Set Theory	book-chapter
87	10.1007/3-540-48745-x_4	1999	10.1007/3-540-48745-x_4	Stubborn Sets for Standard Properties	Lecture Notes in Computer Science	book-chapter
88	10.18296/set.0751	2001	10.18296/set.0751	Guided reading for beginning readers: Do the guidelines work?	Set: Research Information for Teachers	journal-article
89	10.7717/peerj.8431/table-3	None	10.7717/peerj.8431/table-3	Table 3: Data set properties.		component
90	10.3724/sp.j.1146.2006.01689	2011	10.3724/sp.j.1146.2006.01689	Question Classification with Incremental Rule Learning Algorithm Based on Rough Set	Journal of Electronics &amp; Information Technology	journal-article
91	10.18260/p.26137	None	10.18260/p.26137	Scaffolding through Question Prompts to Avoid Pernicious Einstellung (Set) Effect	2016 ASEE Annual Conference &amp; Exposition Proceedings	proceedings-article
92	10.59962/9780774856058-016	2009	10.59962/9780774856058-016	Appendix: Standard Question Set	First Nations Cultural Heritage and Law	book-chapter
93	10.1007/3-540-53863-1_36	1991	10.1007/3-540-53863-1_36	Stubborn sets for reduced state space generation	Lecture Notes in Computer Science	book-chapter
94	10.1515/9781400823482-002	2000	10.1515/9781400823482-002	INTRODUCTION The New Social Question	The New Social Question	book-chapter
95	10.2307/j.ctv19fvzkw.6	2021	10.2307/j.ctv19fvzkw.6	The National Question and Problems in the Marxist Theory of the State	The State, Identity, and the National Question in China and Japan	book-chapter
96	10.1163/2468-1733_shafr_sim030060215	None	10.1163/2468-1733_shafr_sim030060215	Joel Barlow, Madison's Stubborn Minister	The SHAFR Guide Online	dataset
97	10.1021/acs.jcim.5c00840.s001	None	10.1021/acs.jcim.5c00840.s001	Autogenerating a Domain-Specific Question-Answering Data Set from a Thermoelectric Materials Database to Enable High-Performing BERT Models		component
98	10.2307/j.ctv19fvzkw.10	2021	10.2307/j.ctv19fvzkw.10	State, Nation, and the National Question in the Debate on Japanese Capitalism	The State, Identity, and the National Question in China and Japan	book-chapter
99	10.1007/0-306-48380-7_881	None	10.1007/0-306-48380-7_881	231Citrus Stubborn Disease	Encyclopedia of Entomology	book-chapter
100	10.1037/e559232012-001	None	10.1037/e559232012-001	Too Stubborn	PsycEXTRA Dataset	dataset
