rank	source_id	year	doi	title	venue	type
1	10.1007/978-3-030-81685-8_16	2021	10.1007/978-3-030-81685-8_16	Stateless Model Checking Under a Reads-Value-From Equivalence	Lecture Notes in Computer Science	book-chapter
2	10.1145/3360576	2019	10.1145/3360576	Optimal stateless model checking for reads-from equivalence under sequential consistency	Proceedings of the ACM on Programming Languages	journal-article
3	10.1017/cbo9780511626913.001	2009	10.1017/cbo9780511626913.001	Model checking and equivalence checking	Practical Design Verification	book-chapter
4	10.1007/1-4020-2603-x_5	None	10.1007/1-4020-2603-x_5	SAT and ATPG Based Equivalence Checking	Equivalence Checking of Digital Circuits	book-chapter
5	10.1145/3092282.3092287	2017	10.1145/3092282.3092287	Stateless model checking of the Linux kernel's hierarchical read-copy-update (tree RCU)	Proceedings of the 24th ACM SIGSOFT International SPIN Symposium on Model Checking of Software	proceedings-article
6	10.1007/978-1-4615-3190-6_8	1993	10.1007/978-1-4615-3190-6_8	Equivalence Computations	Symbolic Model Checking	book-chapter
7	10.1007/1-4020-2603-x_7	None	10.1007/1-4020-2603-x_7	Checking Equivalence for Partial Implementations	Equivalence Checking of Digital Circuits	book-chapter
8	10.1145/1379022.1375625	2008	10.1145/1379022.1375625	Fair stateless model checking	ACM SIGPLAN Notices	journal-article
9	10.1145/1375581.1375625	2008	10.1145/1375581.1375625	Fair stateless model checking	Proceedings of the 29th ACM SIGPLAN Conference on Programming Language Design and Implementation	proceedings-article
10	10.1145/2889160.2891042	2016	10.1145/2889160.2891042	Maximally stateless model checking for concurrent bugs under relaxed memory models	Proceedings of the 38th International Conference on Software Engineering Companion	proceedings-article
11	10.1145/2813885.2737975	2015	10.1145/2813885.2737975	Stateless model checking concurrent programs with maximal causality reduction	ACM SIGPLAN Notices	journal-article
12	10.1007/3-540-47813-2_5	2002	10.1007/3-540-47813-2_5	An Abstract Schema for Equivalence-Checking Games	Lecture Notes in Computer Science	book-chapter
13	10.1145/3022671.2984036	2016	10.1145/3022671.2984036	Stateless model checking with data-race preemption points	ACM SIGPLAN Notices	journal-article
14	10.1145/2737924.2737975	2015	10.1145/2737924.2737975	Stateless model checking concurrent programs with maximal causality reduction	Proceedings of the 36th ACM SIGPLAN Conference on Programming Language Design and Implementation	proceedings-article
15	10.1007/978-3-540-85114-1_15	None	10.1007/978-3-540-85114-1_15	Improved On-the-Fly Equivalence Checking Using Boolean Equation Systems	Lecture Notes in Computer Science	book-chapter
16	10.1007/978-3-642-39176-7_18	2013	10.1007/978-3-642-39176-7_18	Automatic Equivalence Checking of UF+IA Programs	Lecture Notes in Computer Science	book-chapter
17	10.1145/2858965.2814297	2015	10.1145/2858965.2814297	SATCheck: SAT-directed stateless model checking for SC and TSO	ACM SIGPLAN Notices	journal-article
18	10.1007/b105298	2004	10.1007/b105298	Equivalence Checking of Digital Circuits		book
19	10.1145/3276928	2018	10.1145/3276928	Replication Package for the paper	Artifact Digital Object Group	dataset
20	10.1109/iccad.2010.5653863	2010	10.1109/iccad.2010.5653863	Efficient state space exploration: Interleaving stateless and state-based model checking	2010 IEEE/ACM International Conference on Computer-Aided Design (ICCAD)	proceedings-article
21	10.1007/1-4020-2603-x_2	None	10.1007/1-4020-2603-x_2	Preliminaries	Equivalence Checking of Digital Circuits	book-chapter
22	10.1007/1-4020-2603-x_1	None	10.1007/1-4020-2603-x_1	Introduction	Equivalence Checking of Digital Circuits	book-chapter
23	10.1145/3360599	2019	10.1145/3360599	Effective lock handling in stateless model checking	Proceedings of the ACM on Programming Languages	journal-article
24	10.21817/ijcsenet/2020/v9i3/200903013	2020	10.21817/ijcsenet/2020/v9i3/200903013	Stateless Model Checking for the C/C++11 Memory Model	International Journal of Computer Science Engineering	journal-article
25	10.15760/etd.2459	2000	10.15760/etd.2459	Scalable Equivalence Checking for Behavioral Synthesis		report
26	10.1145/2983990.2984036	2016	10.1145/2983990.2984036	Stateless model checking with data-race preemption points	Proceedings of the 2016 ACM SIGPLAN International Conference on Object-Oriented Programming, Systems, Languages, and Applications	proceedings-article
27	10.15760/etd.1066	2000	10.15760/etd.1066	Equivalence Checking for High-Assurance Behavioral Synthesis		report
28	10.1007/1-4020-2603-x_6	None	10.1007/1-4020-2603-x_6	Exploiting Similarities	Equivalence Checking of Digital Circuits	book-chapter
29	10.1007/3-540-48387-x_20	1999	10.1007/3-540-48387-x_20	Implementing Model Checking and Equivalence Checking for Time Petri Nets by the RT-MEC Tool	Lecture Notes in Computer Science	book-chapter
30	10.1007/1-4020-2603-x_9	None	10.1007/1-4020-2603-x_9	Formal Basics	Equivalence Checking of Digital Circuits	book-chapter
31	10.21203/rs.3.rs-1789092/v1	2022	10.21203/rs.3.rs-1789092/v1	Stateless and Rule-Based Verification For Compliance Checking Applications		posted-content
32	10.1016/s0890-5401(03)00171-8	2004	10.1016/s0890-5401(03)00171-8	DP lower bounds for equivalence-checking and model-checking of one-counter automata	Information and Computation	journal-article
33	10.1109/apsec.2013.55	2013	10.1109/apsec.2013.55	Harnessing SMT-Based Bounded Model Checking through Stateless Explicit-State Exploration	2013 20th Asia-Pacific Software Engineering Conference (APSEC)	proceedings-article
34	10.1007/1-4020-2530-0_6	None	10.1007/1-4020-2530-0_6	Formal Verification for Nonlinear Analog Systems: Approaches to Model and Equivalence Checking	Advanced Formal Verification	book-chapter
35	10.1145/2858965.2814282	2015	10.1145/2858965.2814282	Stateless model checking of event-driven applications	ACM SIGPLAN Notices	journal-article
36	10.1145/2814270.2814297	2015	10.1145/2814270.2814297	SATCheck: SAT-directed stateless model checking for SC and TSO	Proceedings of the 2015 ACM SIGPLAN International Conference on Object-Oriented Programming, Systems, Languages, and Applications	proceedings-article
37	10.1007/978-3-030-84629-9_7	2021	10.1007/978-3-030-84629-9_7	PatEC: Pattern-Based Equivalence Checking	Lecture Notes in Computer Science	book-chapter
38	10.1007/s00236-016-0275-0	2017	10.1007/s00236-016-0275-0	Stateless model checking for TSO and PSO	Acta Informatica	journal-article
39	10.1007/1-4020-2603-x_10	None	10.1007/1-4020-2603-x_10	The Latch Correspondence Problem	Equivalence Checking of Digital Circuits	book-chapter
40	10.1145/3158105	2018	10.1145/3158105	Effective stateless model checking for C/C++ concurrency	Proceedings of the ACM on Programming Languages	journal-article
41	10.1007/1-4020-2603-x_8	None	10.1007/1-4020-2603-x_8	Permutation Independent Boolean Comparison	Equivalence Checking of Digital Circuits	book-chapter
42	10.1109/ised.2012.28	2012	10.1109/ised.2012.28	A Value Propagation Based Equivalence Checking Method for Verification of Code Motion Techniques	2012 International Symposium on Electronic System Design (ISED)	proceedings-article
43	10.1163/2211-4394_rwilwo_com_031988	None	10.1163/2211-4394_rwilwo_com_031988	III.G.7 CONVENTION RELATING TO THE STATUS OF STATELESS PERSONS (WITH SCHEDULE)	International Law &amp; World Order: Weston's &amp; Carlson's Basic Documents	dataset
44	10.1109/apsec.2001.991453	None	10.1109/apsec.2001.991453	Model checking value-passing processes	Proceedings Eighth Asia-Pacific Software Engineering Conference	proceedings-article
45	10.1007/s10703-025-00479-0	2025	10.1007/s10703-025-00479-0	Awaiting for Godot: stateless model checking that avoids executions where nothing happens	Formal Methods in System Design	journal-article
46	10.1007/1-4020-2603-x_4	None	10.1007/1-4020-2603-x_4	Use of Canonical Data Structures	Equivalence Checking of Digital Circuits	book-chapter
47	10.1109/icst.2009.39	2009	10.1109/icst.2009.39	Proving Functional Equivalence of Two AES Implementations Using Bounded Model Checking	2009 International Conference on Software Testing Verification and Validation	proceedings-article
48	10.1007/978-3-319-66845-1_15	2017	10.1007/978-3-319-66845-1_15	Testing and Verifying Chain Repair Methods for Corfu Using Stateless Model Checking	Lecture Notes in Computer Science	book-chapter
49	10.1163/2211-4394_ilwo_com_031988	None	10.1163/2211-4394_ilwo_com_031988	III.G.7 CONVENTION RELATING TO THE STATUS OF STATELESS PERSONS (WITH SCHEDULE)	International Law &amp; World Order: Weston's &amp; Carlson's Basic Documents	dataset
50	10.1145/2814270.2814282	2015	10.1145/2814270.2814282	Stateless model checking of event-driven applications	Proceedings of the 2015 ACM SIGPLAN International Conference on Object-Oriented Programming, Systems, Languages, and Applications	proceedings-article
51	10.1109/iccad.2010.5651402	2010	10.1109/iccad.2010.5651402	On behavioral model equivalence checking for large analog/mixed signal systems	2010 IEEE/ACM International Conference on Computer-Aided Design (ICCAD)	proceedings-article
52	10.1007/11506843_23	2005	10.1007/11506843_23	SDL Versus C Equivalence Checking	Lecture Notes in Computer Science	book-chapter
53	10.1093/comjnl/bxu127	2015	10.1093/comjnl/bxu127	Facilitating Multicore Bounded Model Checking with Stateless Explicit-State Exploration	The Computer Journal	journal-article
54	10.2139/ssrn.4092940	2022	10.2139/ssrn.4092940	Stateless and Rule-Based Verification for Compliance Checking Applications	SSRN Electronic Journal	journal-article
55	10.7554/elife.38070.002	None	10.7554/elife.38070.002	Figure 1. Overview of multi-reads and mHi-C pipeline.		component
56	10.1109/scam.2015.7335421	2015	10.1109/scam.2015.7335421	A translation validation framework for symbolic value propagation based equivalence checking of FSMDAs	2015 IEEE 15th International Working Conference on Source Code Analysis and Manipulation (SCAM)	proceedings-article
57	10.1145/3276505	2018	10.1145/3276505	Optimal stateless model checking under the release-acquire semantics	Proceedings of the ACM on Programming Languages	journal-article
58	10.1007/978-3-031-30167-4_5	2023	10.1007/978-3-031-30167-4_5	Model Checking Algorithms	Texts in Computer Science	book-chapter
59	10.1163/ilwo-iiig7	None	10.1163/ilwo-iiig7	III.G.7 Convention Relating to the Status of Stateless Persons (with schedule) (28 September 1954)	International Law &amp; World Order	book-chapter
60	10.5220/0014931700004015	2026	10.5220/0014931700004015	PLCEQ: Behavioural Equivalence Checking for Industrial PLC Software Migration	Proceedings of the 21st International Conference on Evaluation of Novel Approaches to Software Engineering	proceedings-article
61	10.4108/eai.14-12-2015.2262622	2016	10.4108/eai.14-12-2015.2262622	Equivalence and Minimization for Model Checking Labeled Markov Chains	Proceedings of the 9th EAI International Conference on Performance Evaluation Methodologies and Tools	proceedings-article
62	10.1007/springerreference_64294	None	10.1007/springerreference_64294	Value Equivalence	SpringerReference	reference-entry
63	10.1007/s10009-019-00514-6	2019	10.1007/s10009-019-00514-6	Stateless model checking of the Linux kernel’s read–copy update (RCU)	International Journal on Software Tools for Technology Transfer	journal-article
64	10.22541/au.174890229.95638720/v1	2025	10.22541/au.174890229.95638720/v1	Leveraging Sequential Equivalence Checking in PCIe Lane Bonding Logic Verification		posted-content
65	10.21236/ada538815	2010	10.21236/ada538815	Checking Equivalence of SPMD Programs Using Non-Interference		report
66	10.1007/978-90-481-3065-8_9	2009	10.1007/978-90-481-3065-8_9	Checking Equivalence of States and Circuits	Quantum Circuit Simulation	book-chapter
67	10.1007/1-4020-2603-x_3	None	10.1007/1-4020-2603-x_3	Representation of Boolean and Pseudo Boolean Functions	Equivalence Checking of Digital Circuits	book-chapter
68	10.1016/j.tcs.2017.07.007	2018	10.1016/j.tcs.2017.07.007	Equivalence between model-checking flat counter systems and Presburger arithmetic	Theoretical Computer Science	journal-article
69	10.1007/978-3-540-69850-0_6	None	10.1007/978-3-540-69850-0_6	Model Checking: From Tools to Theory	Lecture Notes in Computer Science	book-chapter
70	10.1007/s10270-014-0416-2	2016	10.1007/s10270-014-0416-2	Heuristic search for equivalence checking	Software &amp; Systems Modeling	journal-article
71	10.1007/3-540-45139-0_1	2001	10.1007/3-540-45139-0_1	From model checking to a temporal proof	Lecture Notes in Computer Science	book-chapter
72	10.1201/9781315215112-15	2017	10.1201/9781315215112-15	Equivalence Checking	Electronic Design Automation for IC Implementation, Circuit Design, and Process Technology	book-chapter
73	10.1145/3400302.3415739	2020	10.1145/3400302.3415739	ICCAD-2020 CAD contest in X-value equivalence checking and benchmark suite	Proceedings of the 39th International Conference on Computer-Aided Design	proceedings-article
74	10.1007/10722468_5	2000	10.1007/10722468_5	Verification and Optimization of a PLC Control Schedule	Lecture Notes in Computer Science	book-chapter
75	10.1109/date.1998.655922	None	10.1109/date.1998.655922	Sequential equivalence checking without state space traversal	Proceedings Design, Automation and Test in Europe	proceedings-article
76	10.7554/elife.38621.020	None	10.7554/elife.38621.020	Supplementary file 1. Reads from coding and noncoding genes pulled-down with Ago proteins in HCT116 Drosha k.o. pLenti-CD95L cells.		component
77	10.1007/978-3-030-59152-6_21	2020	10.1007/978-3-030-59152-6_21	Parallel Graph-Based Stateless Model Checking	Lecture Notes in Computer Science	book-chapter
78	10.5220/0005914802540259	2016	10.5220/0005914802540259	An Enhanced Equivalence Checking Method to Handle Bugs in Programs with Recurrences	Proceedings of the 11th International Conference on Evaluation of Novel Software Approaches to Software Engineering	proceedings-article
79	10.1016/j.ic.2015.07.001	2015	10.1016/j.ic.2015.07.001	Quantum Markov chains: Description of hybrid systems, decidability of equivalence, and model checking linear-time properties	Information and Computation	journal-article
80	10.1101/799452	2019	10.1101/799452	Excessive drinking and checking in the rat model of Schedule-Induced Polydipsia reveal impaired bi-directional plasticity at BNST GABA synapses		posted-content
81	10.4324/9781315610719-20	2016	10.4324/9781315610719-20	Stateless Law: From Legitimacy to Validity	Stateless Law	book-chapter
82	10.1016/s0019-9958(78)90139-0	1978	10.1016/s0019-9958(78)90139-0	The decidability of equivalence for deterministic stateless pushdown automata	Information and Control	journal-article
83	10.1109/fmcad.2016.7886660	2016	10.1109/fmcad.2016.7886660	Equivalence checking by logic relaxation	2016 Formal Methods in Computer-Aided Design (FMCAD)	proceedings-article
84	10.1109/mspec.1996.499956	1996	10.1109/mspec.1996.499956	Equivalence checking at Cray Research	IEEE Spectrum	journal-article
85	10.18255/1818-1015-2020-3-260-303	2020	10.18255/1818-1015-2020-3-260-303	Efficient Equivalence Checking Technique for Some Classes of Finite-State Machines	Modeling and Analysis of Information Systems	journal-article
86	10.2139/ssrn.4511773	2023	10.2139/ssrn.4511773	Equivalence, Identity, and Unitarity Checking in Black-Box Testing of Quantum Programs		posted-content
87	10.1111/1467-923x.12999	2021	10.1111/1467-923x.12999	From Fact‐checking to Value‐checking: Normative Reasoning in the New Public Sphere	The Political Quarterly	journal-article
88	10.5040/9781350919976	1966	10.5040/9781350919976	Anais Nin Reads from Her Diary	Anais Nin Reads from Her Diary	other
89	10.47205/jdss.2022(3-ii)91	2022	10.47205/jdss.2022(3-ii)91	Checking the Validity of Ricardian Equivalence Hypothesis: Analysis from Developed and Developing Countries	Journal of Development and Social Sciences	journal-article
90	10.64628/aai.ht346u7hm	2019	10.64628/aai.ht346u7hm	The value of trees: 4 essential reads		posted-content
91	10.5220/0005513903190329	2015	10.5220/0005513903190329	A Path-based Equivalence Checking Method for Petri Net based Models of Programs	Proceedings of the 10th International Conference on Software Engineering and Applications	proceedings-article
92	10.1109/vlsi-soc54400.2022.9939646	2022	10.1109/vlsi-soc54400.2022.9939646	A Comparison of SAT-based and SMT-based Frameworks for X-value Combinational Equivalence Checking	2022 IFIP/IEEE 30th International Conference on Very Large Scale Integration (VLSI-SoC)	proceedings-article
93	10.5422/fordham/9781531500184.003.0001	2022	10.5422/fordham/9781531500184.003.0001	Introduction	If Babel Had a Form	book-chapter
94	10.1007/978-3-662-44616-4_6	2015	10.1007/978-3-662-44616-4_6	Functional Equivalence Checking for Evolution of Complex Digital Circuits	Natural Computing Series	book-chapter
95	10.3390/electronics10182207	2021	10.3390/electronics10182207	Static Equivalence Checking for OpenFlow Networks	Electronics	journal-article
96	10.1007/978-3-031-30167-4_9	2023	10.1007/978-3-031-30167-4_9	Runtime Annotation Checking	Texts in Computer Science	book-chapter
97	10.1007/978-3-319-46520-3_20	2016	10.1007/978-3-319-46520-3_20	Equivalence-Based Abstraction Refinement for $$\mu $$ HORS Model Checking	Lecture Notes in Computer Science	book-chapter
98	10.1007/3-540-45139-0_2	2001	10.1007/3-540-45139-0_2	Model checking if your life depends on it: a view from intel’s trenches	Lecture Notes in Computer Science	book-chapter
99	10.1109/mp.2004.1309785	2004	10.1109/mp.2004.1309785	Equivalence checking for digital circuits	IEEE Potentials	journal-article
100	10.1109/dac.1997.597155	None	10.1109/dac.1997.597155	Equivalence Checking Using Cuts And Heaps	Proceedings of the 34th Design Automation Conference	proceedings-article
