rank	source_id	year	doi	title	venue	type
1	10.1109/cdc.1997.652508	None	10.1109/cdc.1997.652508	On a free-choice equivalent of a Petri net	Proceedings of the 36th IEEE Conference on Decision and Control	proceedings-article
2	10.1017/cbo9780511526558.005	1995	10.1017/cbo9780511526558.005	Liveness in free-choice systems	Free Choice Petri Nets	book-chapter
3	10.1109/icsmc.1998.725382	None	10.1109/icsmc.1998.725382	How to construct maximal conflict free processes from Petri net simulations	SMC'98 Conference Proceedings. 1998 IEEE International Conference on Systems, Man, and Cybernetics (Cat. No.98CH36218)	proceedings-article
4	10.1017/cbo9780511526558.003	1995	10.1017/cbo9780511526558.003	Analysis techniques for Petri nets	Free Choice Petri Nets	book-chapter
5	10.1017/cbo9780511526558.002	1995	10.1017/cbo9780511526558.002	Introduction	Free Choice Petri Nets	book-chapter
6	10.1017/cbo9780511526558.012	1995	10.1017/cbo9780511526558.012	References	Free Choice Petri Nets	book-chapter
7	10.1017/cbo9780511526558.001	1995	10.1017/cbo9780511526558.001	Preface	Free Choice Petri Nets	book-chapter
8	10.1007/s00236-017-0310-9	2018	10.1007/s00236-017-0310-9	Bounded choice-free Petri net synthesis: algorithmic issues	Acta Informatica	journal-article
9	10.1017/cbo9780511526558.011	1995	10.1017/cbo9780511526558.011	Generalizations	Free Choice Petri Nets	book-chapter
10	10.11648/j.ajomis.20190402.11	2019	10.11648/j.ajomis.20190402.11	Detecting FNE in Sound Free-choice Petri Net with Data	American Journal of Operations Management and Information Systems	journal-article
11	10.1007/978-3-031-48278-6_15	2024	10.1007/978-3-031-48278-6_15	Bounded Choice-Free Net Synthesis	Computer Science Foundations and Applied Logic	book-chapter
12	10.1109/sysose.2006.1652277	None	10.1109/sysose.2006.1652277	Observability Analysis of Free-Choice Petri Net Models	2006 IEEE/SMC International Conference on System of Systems Engineering	proceedings-article
13	10.1017/cbo9780511526558.009	1995	10.1017/cbo9780511526558.009	Home markings	Free Choice Petri Nets	book-chapter
14	10.1007/978-3-031-48278-6_12	2024	10.1007/978-3-031-48278-6_12	Persistent Transition Systems and Choice-Free Petri Nets	Computer Science Foundations and Applied Logic	book-chapter
15	10.1017/cbo9780511526558.006	1995	10.1017/cbo9780511526558.006	The Coverability Theorems	Free Choice Petri Nets	book-chapter
16	10.1017/cbo9780511526558.007	1995	10.1017/cbo9780511526558.007	The Rank Theorem	Free Choice Petri Nets	book-chapter
17	10.1017/cbo9780511526558.008	1995	10.1017/cbo9780511526558.008	Reduction and synthesis	Free Choice Petri Nets	book-chapter
18	10.1016/0026-2714(83)90782-5	1983	10.1016/0026-2714(83)90782-5	Enumeration of all simple paths in a directed graph using Petri Net: a systematic approach	Microelectronics Reliability	journal-article
19	10.1017/cbo9780511526558.013	1995	10.1017/cbo9780511526558.013	List of main results	Free Choice Petri Nets	other
20	10.1017/cbo9780511526558.010	1995	10.1017/cbo9780511526558.010	Reachability and shortest sequences	Free Choice Petri Nets	book-chapter
21	10.1007/978-3-030-51831-8_5	2020	10.1007/978-3-030-51831-8_5	A New Property of Choice-Free Petri Net Systems	Lecture Notes in Computer Science	book-chapter
22	10.1017/cbo9780511526558.004	1995	10.1017/cbo9780511526558.004	S-systems and T-systems	Free Choice Petri Nets	book-chapter
23	10.46298/.7346	2023	10.46298/.7346	Maximal and minimal dynamic Petri net slicing	Fundamenta Informaticae	journal-article
24	10.1016/0026-2714(83)91381-1	1983	10.1016/0026-2714(83)91381-1	Enumeration of all simple paths in a directed graph using Petri net: A systematic approach	Microelectronics Reliability	journal-article
25	10.1017/cbo9780511526558	1995	10.1017/cbo9780511526558	Free Choice Petri Nets		monograph
26	10.26756/th.2007.51	None	10.26756/th.2007.51	Maximal clique enumeration. (c2007)		dissertation
27	10.2139/ssrn.7193125	2026	10.2139/ssrn.7193125	POOH: A research software platform for Petri-net-based concurrent control systems and XT/R-exact hypergraph decomposition		posted-content
28	10.1109/pnpm.1991.238796	None	10.1109/pnpm.1991.238796	Free choice simulation of Petri nets	Proceedings of the Fourth International Workshop on Petri Nets and Performance Models PNPM91	proceedings-article
29	10.5772/5321	2008	10.5772/5321	Timed Hierarchical Object-Oriented Petri Net	Petri Net, Theory and Applications	book-chapter
30	10.4304/jsw.9.3.582-588	2014	10.4304/jsw.9.3.582-588	A Fast Method for Extracting all Minimal Siphons from Maximal Unmarked Siphons of a Petri Net	Journal of Software	journal-article
31	10.1007/3-540-56863-8_54	1993	10.1007/3-540-56863-8_54	Linear time algorithm to find a minimal deadlock in a strongly connected free-choice net	Lecture Notes in Computer Science	book-chapter
32	10.7551/mitpress/8811.003.0010	2011	10.7551/mitpress/8811.003.0010	Analyzing Petri Net Models	Modeling Business Processes	book-chapter
33	10.3233/fi-222148	2023	10.3233/fi-222148	Maximal and Minimal Dynamic Petri Net Slicing	Fundamenta Informaticae	journal-article
34	10.1007/bfb0046840	None	10.1007/bfb0046840	Structure theory of Petri nets: the free choice hiatus	Lecture Notes in Computer Science	book-chapter
35	10.1109/cimat.1994.389097	None	10.1109/cimat.1994.389097	Continuous Petri net with maximal speeds depending on time	Proceedings of the Fourth International Conference on Computer Integrated Manufacturing and Automation Technology	proceedings-article
36	10.1007/springerreference_21281	None	10.1007/springerreference_21281	Petri net	SpringerReference	reference-entry
37	10.4028/www.scientific.net/amr.490-495.1353	2012	10.4028/www.scientific.net/amr.490-495.1353	An Algorithm for Seeking the Minimal Cost Maximal Flow Based on Petri Net	Advanced Materials Research	journal-article
38	10.29172/c8a21c51-a881-4efa-bcbe-3d0377b1a631	None	10.29172/c8a21c51-a881-4efa-bcbe-3d0377b1a631	Series expansions &amp; exact enumeration	Physics Subject Headings (PhySH)	dataset
39	10.1299/jamdsm.4.701	2010	10.1299/jamdsm.4.701	Dynamic Optimization of Simultaneous Dispatching and Conflict-free Routing for Automated Guided Vehicles  - Petri Net Decomposition Approach -	Journal of Advanced Mechanical Design, Systems, and Manufacturing	journal-article
40	10.1109/indin.2011.6034958	2011	10.1109/indin.2011.6034958	IOPT Petri net state space generation algorithm with maximal-step execution semantics	2011 9th IEEE International Conference on Industrial Informatics	proceedings-article
41	10.5772/10294	2010	10.5772/10294	Petri Net as a Manufacturing System Scheduling Tool	Advances in Petri Net Theory and Applications	book-chapter
42	10.1007/s00366-008-0122-1	2009	10.1007/s00366-008-0122-1	A deadlock prevention approach for flexible manufacturing systems without complete siphon enumeration of their Petri net models	Engineering with Computers	journal-article
43	10.1063/1.5079141	2018	10.1063/1.5079141	Selection of state machine components for a Petri net based on the computation of an exact transversal	AIP Conference Proceedings	proceedings-article
44	10.1007/978-1-4615-4493-7_16	2000	10.1007/978-1-4615-4493-7_16	On Partially Controlled Free Choice Petri Nets	Discrete Event Systems	book-chapter
45	10.1007/978-3-540-40022-6_3	2003	10.1007/978-3-540-40022-6_3	Petri Net Transformations in the ≫Petri Net Baukasten≪	Lecture Notes in Computer Science	book-chapter
46	10.1109/tkde.2025.3623162/mm1	None	10.1109/tkde.2025.3623162/mm1	Efficient Maximal Balanced CliPlex Enumeration in Signed Graphs_supp1-3623162.pdf		component
47	10.1016/j.tcs.2018.02.014	2019	10.1016/j.tcs.2018.02.014	Enumeration of maximal irredundant sets for claw-free graphs	Theoretical Computer Science	journal-article
48	10.1002/9781119262114.part1	2016	10.1002/9781119262114.part1	Short Review of Petri Net Modeling	Systems Dependability Assessment	other
49	10.1007/978-3-642-33278-4_17	2013	10.1007/978-3-642-33278-4_17	Free-Choice Nets	Understanding Petri Nets	book-chapter
50	10.1007/978-3-642-17493-3_21	2010	10.1007/978-3-642-17493-3_21	Small Vertex Cover Makes Petri Net Coverability and Boundedness Easier	Lecture Notes in Computer Science	book-chapter
51	10.1142/9789814324298_0003	2012	10.1142/9789814324298_0003	Petri Net Processes and Extension Operators	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
52	10.1117/12.2636478	2022	10.1117/12.2636478	Security protocol analysis based on run modes and Petri net	International Conference on Algorithms, Microchips and Network Applications	proceedings-article
53	10.5772/5323	2008	10.5772/5323	Error Recovery in Production Systems: A Petri Net Based Intelligent System Approach	Petri Net, Theory and Applications	book-chapter
54	10.1109/icsmc.1995.537975	None	10.1109/icsmc.1995.537975	Synchronized choice ordinary Petri net	1995 IEEE International Conference on Systems, Man and Cybernetics. Intelligent Systems for the 21st Century	proceedings-article
55	10.1109/acc.2013.6579824	2013	10.1109/acc.2013.6579824	Parsimonious deadlock-free Petri net models of flexible manufacturing systems	2013 American Control Conference	proceedings-article
56	10.2139/ssrn.5066441	2024	10.2139/ssrn.5066441	Efficient Enumeration of Maximal Cliques in Weakly Closed Graphs		posted-content
57	10.1017/cbo9780511542756.014	2007	10.1017/cbo9780511542756.014	Maximal soluble linear groups	Enumeration of Finite Groups	book-chapter
58	10.1007/s11202-008-0106-9	2008	10.1007/s11202-008-0106-9	Enumeration of maximal subalgebras in free restricted lie algebras	Siberian Mathematical Journal	journal-article
59	10.5772/7499	2010	10.5772/7499	GPenSIM: A New Petri Net Simulator	Petri Nets Applications	book-chapter
60	10.2478/forma-2014-0004	2014	10.2478/forma-2014-0004	The Formalization of Decision-Free Petri Net	Formalized Mathematics	journal-article
61	10.5772/10297	2010	10.5772/10297	Modeling Multimedia Synchronization Using a Time Petri Net Based Approach	Advances in Petri Net Theory and Applications	book-chapter
62	10.1002/mana.200910154	2011	10.1002/mana.200910154	Maximal exact structures on additive categories	Mathematische Nachrichten	journal-article
63	10.1109/sbesc.2013.45	2013	10.1109/sbesc.2013.45	Analysis of Real-Time Scheduling Problems by Single Step and Maximal Step Semantics for Time Petri Net Models	2013 III Brazilian Symposium on Computing Systems Engineering	proceedings-article
64	10.1016/0026-2714(89)90182-0	1989	10.1016/0026-2714(89)90182-0	A petri net approach for the enumeration of all K-trees and K-cutsets and its application on K-terminal network reliability evaluation	Microelectronics Reliability	journal-article
65	10.1142/9789812839763_0007	1999	10.1142/9789812839763_0007	PETRI NET SIMULATION AND TOOLS	Modeling, Simulation, and Control of Flexible Manufacturing Systems	book-chapter
66	10.1057/9780230226203.2989	None	10.1057/9780230226203.2989	long-run and short-run	The New Palgrave Dictionary of Economics	reference-entry
67	10.1007/978-3-540-47919-2_8	1987	10.1007/978-3-540-47919-2_8	Structure Theory of Petri Nets: the Free Choice Hiatus	Lecture Notes in Computer Science	book-chapter
68	10.4249/scholarpedia.6477	2008	10.4249/scholarpedia.6477	Petri net	Scholarpedia	journal-article
69	10.1109/cica.2014.7013244	2014	10.1109/cica.2014.7013244	Enumeration of reachable, forbidden, live states of gen-left k-net system (with a non-sharing resource place) of Petri Nets	2014 IEEE Symposium on Computational Intelligence in Control and Automation (CICA)	proceedings-article
70	10.5772/5310	2008	10.5772/5310	Petri Net Transformations	Petri Net, Theory and Applications	book-chapter
71	10.1109/tkde.2026.3701661/mm1	None	10.1109/tkde.2026.3701661/mm1	Efficient Maximal Directed Plex Enumeration with Worst-Case Time Guarantee_supp1-3701661.pdf		component
72	10.1057/9780230226203.0992	None	10.1057/9780230226203.0992	long run and short run	The New Palgrave Dictionary of Economics	reference-entry
