rank	source_id	year	doi	title	venue	type
1	10.1007/s11265-012-0682-6	2013	10.1007/s11265-012-0682-6	Port Based Actor Model with Kahn Process Network Model and Decidable Dataflow Model	Journal of Signal Processing Systems	journal-article
2	10.1109/pdp.2016.34	2016	10.1109/pdp.2016.34	DKPN: A Composite Dataflow/Kahn Process Networks Execution Model	2016 24th Euromicro International Conference on Parallel, Distributed, and Network-Based Processing (PDP)	proceedings-article
3	10.4204/eptcs.145.7	2014	10.4204/eptcs.145.7	Worst-case Throughput Analysis for Parametric Rate and Parametric Actor Execution Time Scenario-Aware Dataflow Graphs	Electronic Proceedings in Theoretical Computer Science	journal-article
4	10.1109/tsp.2015.2411229	2015	10.1109/tsp.2015.2411229	Actor Merging for Dataflow Process Networks	IEEE Transactions on Signal Processing	journal-article
5	10.7763/ijmo.2012.v2.94	2012	10.7763/ijmo.2012.v2.94	Towards a New Conceptualization of the Optimization Process: Actor-Network Theory Approach	International Journal of Modeling and Optimization	journal-article
6	10.1109/icce.2015.7066449	2015	10.1109/icce.2015.7066449	A multicore DSP HEVC decoder using an actor-based dataflow model	2015 IEEE International Conference on Consumer Electronics (ICCE)	proceedings-article
7	10.1093/acprof:oso/9780199594566.003.0009	2010	10.1093/acprof:oso/9780199594566.003.0009	Actor‐Network Theory, Callon's Scallops, and Process‐Based Organization Studies	Process, Sensemaking, and Organizing	book-chapter
8	10.12785/ijcds/090610	2020	10.12785/ijcds/090610	Dynamics Process of Innovation Diffusion Model: Actor-Network Theory Approach	International Journal of Computing and Digital Systems	journal-article
9	10.14778/3377369.3377381	2020	10.14778/3377369.3377381	Amber	Proceedings of the VLDB Endowment	journal-article
10	10.1163/9789004503410_004	2022	10.1163/9789004503410_004	Port Cities as Urban Assemblages. Bringing Actor-Network Theory to Maritime Sociology	Maritime Spaces and Society	book-chapter
11	10.1111/j.1475-4762.2011.01000.x	2011	10.1111/j.1475-4762.2011.01000.x	Actor-network theory as a reflexive tool: (inter)personal relations and relationships in the research process	Area	journal-article
12	10.1016/b978-0-44-321515-5.00022-6	2024	10.1016/b978-0-44-321515-5.00022-6	Process algebra based actor model	Handbook of Truly Concurrent Process Algebra	book-chapter
13	10.4018/ijantti.2017040103	2017	10.4018/ijantti.2017040103	Towards of Quantitative Model of Stacked Actor-Network Dynamics	International Journal of Actor-Network Theory and Technological Innovation	journal-article
14	10.33767/osf.io/m2au5_v1	2026	10.33767/osf.io/m2au5_v1	Actor-network storytelling: Narrative-as-a-network and the gacha game model in Genshin Impact		posted-content
15	10.1109/mwsym.1985.1132022	None	10.1109/mwsym.1985.1132022	Stokes Vector Representation of the Six-Port Network Analyzer: Calibration and Measurement	MTT-S International Microwave Symposium Digest	proceedings-article
16	10.4135/9781473957954.n10	2016	10.4135/9781473957954.n10	Actor-Network Theory	The SAGE Handbook of Process Organization Studies	book-chapter
17	10.7717/peerj-cs.2914/fig-7	None	10.7717/peerj-cs.2914/fig-7	Figure 7: Dataflow of encryption/decryption process.		component
18	10.4337/9781785364884.00022	2016	10.4337/9781785364884.00022	Actor- network theory and the entrepreneurial process	Entrepreneurial Process and Social Networks	book-chapter
19	10.1016/b978-0-44-321515-5.00023-8	2024	10.1016/b978-0-44-321515-5.00023-8	Process algebra based actor model of Map–Reduce	Handbook of Truly Concurrent Process Algebra	book-chapter
20	10.1109/aps.1989.134872	None	10.1109/aps.1989.134872	Polarization measurement using six-port network analyzer: a theoretical and experimental approach	Digest on Antennas and Propagation Society International Symposium	proceedings-article
