rank	source_id	year	doi	title	venue	type
1	10.1109/acsd.2011.25	2011	10.1109/acsd.2011.25	Compositional Analysis for Weak Stubborn Sets	2011 Eleventh International Conference on Application of Concurrency to System Design	proceedings-article
2	10.3233/fi-2021-2001	2021	10.3233/fi-2021-2001	Stubborn Sets, Frozen Actions, and Fair Testing	Fundamenta Informaticae	journal-article
3	10.1007/s10009-017-0481-2	2018	10.1007/s10009-017-0481-2	Fair testing and stubborn sets	International Journal on Software Tools for Technology Transfer	journal-article
4	10.24963/ijcai.2021/573	2021	10.24963/ijcai.2021/573	On Weak Stubborn Sets in Classical Planning	Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence	proceedings-article
5	10.1007/978-3-319-32582-8_16	2016	10.1007/978-3-319-32582-8_16	Fair Testing and Stubborn Sets	Lecture Notes in Computer Science	book-chapter
6	10.3233/fi-2011-613	2011	10.3233/fi-2011-613	Can Stubborn Sets Be Optimal?	Fundamenta Informaticae	journal-article
7	10.1109/tse.1982.235571	1982	10.1109/tse.1982.235571	Weak Mutation Testing and Completeness of Test Sets	IEEE Transactions on Software Engineering	journal-article
8	10.4337/9781781007808.00013	2009	10.4337/9781781007808.00013	Industrial Districts and Large Firms: The Stubborn Persistence of a ‘Weak’ Productive Model	A Handbook of Industrial Districts	book-chapter
9	10.3233/fi-2000-43123418	2000	10.3233/fi-2000-43123418	Stable Models for Stubborn Sets	Fundamenta Informaticae	journal-article
10	10.1007/978-3-319-67089-8_12	2017	10.1007/978-3-319-67089-8_12	Stubborn Sets with Frozen Actions	Lecture Notes in Computer Science	book-chapter
11	10.64628/aa.4xhygugdy	2024	10.64628/aa.4xhygugdy	NZ school science results improve – but international testing highlights a stubborn socioeconomic gap		posted-content
12	10.2139/ssrn.378600	2003	10.2139/ssrn.378600	Stable Sets of Weak Tournaments		posted-content
13	10.1007/978-3-319-45994-3_7	2016	10.1007/978-3-319-45994-3_7	Safety Property-Driven Stubborn Sets	Lecture Notes in Computer Science	book-chapter
14	10.1016/s0165-0114(99)00089-5	2001	10.1016/s0165-0114(99)00089-5	Fuzzy weak totally semicontinuous and fuzzy weak totally precontinuous mappings	Fuzzy Sets and Systems	journal-article
15	10.1609/socs.v9i1.18467	2021	10.1609/socs.v9i1.18467	Stubborn Sets Pruning for Privacy Preserving Planning	Proceedings of the International Symposium on Combinatorial Search	journal-article
16	10.4324/9780429284649-10	2022	10.4324/9780429284649-10	Compositional Sets	Active Landscape Photography	book-chapter
17	10.1007/3-540-56922-7_33	1993	10.1007/3-540-56922-7_33	On-the-fly verification with stubborn sets	Lecture Notes in Computer Science	book-chapter
18	10.1017/cbo9780511569951.007	1996	10.1017/cbo9780511569951.007	Isomorphism and Weak Isomorphism	A Compositional Approach to Performance Modelling	book-chapter
19	10.1007/978-3-540-30182-0_58	2004	10.1007/978-3-540-30182-0_58	Stubborn Sets for Priority Nets	Lecture Notes in Computer Science	book-chapter
20	10.1016/s0165-0114(97)00198-x	1999	10.1016/s0165-0114(97)00198-x	Continuity in Zadeh's compositional rule of inference	Fuzzy Sets and Systems	journal-article
21	10.1007/3-540-48745-x_4	1999	10.1007/3-540-48745-x_4	Stubborn Sets for Standard Properties	Lecture Notes in Computer Science	book-chapter
22	10.1016/0165-0114(90)90187-b	1990	10.1016/0165-0114(90)90187-b	Reasonableness of the compositional rule of fuzzy inference	Fuzzy Sets and Systems	journal-article
23	10.1016/0165-0114(90)90191-8	1990	10.1016/0165-0114(90)90191-8	Closure properties of the compositional rule of inference	Fuzzy Sets and Systems	journal-article
24	10.1108/02580541311304634	2013	10.1108/02580541311304634	How to mitigate the impact of visceral behaviors	Strategic Direction	journal-article
25	10.5194/egusphere-egu25-20064	2025	10.5194/egusphere-egu25-20064	Opportunities and limitations of applied FAIR evaluation of data sets		posted-content
26	10.1044/policy.rp2004-00195	2004	10.1044/policy.rp2004-00195	Code of Fair Testing Practices in Education		report
27	10.1515/9789633862155-017	2019	10.1515/9789633862155-017	Russia’s Network State and Reiderstvo Practices: The Roots to Weak Property Rights Protection after the post-Communist Transition	Stubborn Structures	book-chapter
28	10.12794/metadc2356192	None	10.12794/metadc2356192	Fair Housing: An Ethnographic Evaluation of Fair Housing through Civil Rights Testing		dissertation
29	10.1016/s0165-0114(96)00202-3	1998	10.1016/s0165-0114(96)00202-3	Weak topological categories	Fuzzy Sets and Systems	journal-article
30	10.1201/9781420010619-12	2006	10.1201/9781420010619-12	Choquet Weak Convergence	An Introduction to Random Sets	book-chapter
31	10.1007/3-540-53863-1_36	1991	10.1007/3-540-53863-1_36	Stubborn sets for reduced state space generation	Lecture Notes in Computer Science	book-chapter
32	10.1007/978-3-319-51046-0_6	2017	10.1007/978-3-319-51046-0_6	Abstractions for Transition Systems with Applications to Stubborn Sets	Lecture Notes in Computer Science	book-chapter
33	10.1145/2680541	2015	10.1145/2680541	Stubborn Sets for Time Petri Nets	ACM Transactions on Embedded Computing Systems	journal-article
34	10.1016/0165-0114(92)90064-b	1992	10.1016/0165-0114(92)90064-b	Fuzzy weak semicontinuity	Fuzzy Sets and Systems	journal-article
35	10.1609/icaps.v24i1.13638	2014	10.1609/icaps.v24i1.13638	Efficient Stubborn Sets: Generalized Algorithms and Selection Strategies	Proceedings of the International Conference on Automated Planning and Scheduling	journal-article
36	10.1016/j.fss.2013.10.006	2014	10.1016/j.fss.2013.10.006	Weak bisimulations for fuzzy automata	Fuzzy Sets and Systems	journal-article
37	10.1007/978-3-642-13675-7_5	2010	10.1007/978-3-642-13675-7_5	Can Stubborn Sets Be Optimal?	Lecture Notes in Computer Science	book-chapter
38	10.2139/ssrn.1021366	2007	10.2139/ssrn.1021366	Robust Confidence Sets in the Presence of Weak Instruments		posted-content
39	10.4159/harvard.9780674333444	1994	10.4159/harvard.9780674333444	Testing Macroeconometric Models		edited-book
40	10.1891/9780826194893.ap02	None	10.1891/9780826194893.ap02	Code of Fair Testing Practices in Education	Evaluation and Testing in Nursing Education	book-chapter
41	10.1007/s11229-023-04165-8	2023	10.1007/s11229-023-04165-8	Stubborn emotions, stubborn beliefs	Synthese	journal-article
42	10.2172/2377943	2024	10.2172/2377943	Combining compositional data sets introduces error in covariance network reconstruction		report
43	10.1016/0165-0114(90)90080-p	1990	10.1016/0165-0114(90)90080-p	Representation of compositional relations in fuzzy reasoning	Fuzzy Sets and Systems	journal-article
44	10.1016/s0165-0114(97)00136-x	1997	10.1016/s0165-0114(97)00136-x	Weak arithmetics of fuzzy numbers	Fuzzy Sets and Systems	journal-article
