rank	source_id	year	doi	title	venue	type
1	10.1109/qrs.2016.26	2016	10.1109/qrs.2016.26	A Method for Pruning Infeasible Paths via Graph Transformations and Symbolic Execution	2016 IEEE International Conference on Software Quality, Reliability and Security (QRS)	proceedings-article
2	10.1016/j.infsof.2014.07.012	2015	10.1016/j.infsof.2014.07.012	Infeasible path generalization in dynamic symbolic execution	Information and Software Technology	journal-article
3	10.1155/2020/4258291	2020	10.1155/2020/4258291	Infeasible Path Detection Based on Code Pattern and Backward Symbolic Execution	Mathematical Problems in Engineering	journal-article
4	10.70675/ad02174dzc59bz412az9e9dz59e075e8f728	None	10.70675/ad02174dzc59bz412az9e9dz59e075e8f728	Infeasible Path Detection : a Formal Model and an Algorithm		dissertation
5	10.1109/cscwd68734.2026.11582111	2026	10.1109/cscwd68734.2026.11582111	Dataflow-Based Path Pruning in Symbolic Execution for Hardware Verification	2026 29th International Conference on Computer Supported Cooperative Work in Design (CSCWD)	proceedings-article
6	10.1007/978-3-642-15928-2_4	2010	10.1007/978-3-642-15928-2_4	Delaying Constraint Solving in Symbolic Graph Transformation	Lecture Notes in Computer Science	book-chapter
7	10.18653/v1/2025.emnlp-main.1279	2025	10.18653/v1/2025.emnlp-main.1279	HyperKGR: Knowledge Graph Reasoning in Hyperbolic Space with Graph Neural Network Encoding Symbolic Path	Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing	proceedings-article
8	10.1109/desec.2018.8625128	2018	10.1109/desec.2018.8625128	Dynamic Path Pruning in Symbolic Execution	2018 IEEE Conference on Dependable and Secure Computing (DSC)	proceedings-article
9	10.70675/a00b73c4z4b42z4d02z9db7z3731bd4ebc74	None	10.70675/a00b73c4z4b42z4d02z9db7z3731bd4ebc74	Algorithms for irreducible infeasible subset detection in CSP - Application to frequency planning and graph k-coloring		dissertation
10	10.1109/date.2011.5763043	2011	10.1109/date.2011.5763043	Pruning infeasible paths for tight WCRT analysis of synchronous programs	2011 Design, Automation &amp; Test in Europe	proceedings-article
