rank	source_id	year	doi	title	venue	type
1	10.1145/1379022.1375625	2008	10.1145/1379022.1375625	Fair stateless model checking	ACM SIGPLAN Notices	journal-article
2	10.1145/1375581.1375625	2008	10.1145/1375581.1375625	Fair stateless model checking	Proceedings of the 29th ACM SIGPLAN Conference on Programming Language Design and Implementation	proceedings-article
3	10.1017/cbo9780511626913.001	2009	10.1017/cbo9780511626913.001	Model checking and equivalence checking	Practical Design Verification	book-chapter
4	10.1145/3360576	2019	10.1145/3360576	Optimal stateless model checking for reads-from equivalence under sequential consistency	Proceedings of the ACM on Programming Languages	journal-article
5	10.1007/1-4020-2603-x_5	None	10.1007/1-4020-2603-x_5	SAT and ATPG Based Equivalence Checking	Equivalence Checking of Digital Circuits	book-chapter
6	10.1145/3092282.3092287	2017	10.1145/3092282.3092287	Stateless model checking of the Linux kernel's hierarchical read-copy-update (tree RCU)	Proceedings of the 24th ACM SIGSOFT International SPIN Symposium on Model Checking of Software	proceedings-article
7	10.1007/978-1-4615-3190-6_8	1993	10.1007/978-1-4615-3190-6_8	Equivalence Computations	Symbolic Model Checking	book-chapter
8	10.1007/1-4020-2603-x_7	None	10.1007/1-4020-2603-x_7	Checking Equivalence for Partial Implementations	Equivalence Checking of Digital Circuits	book-chapter
9	10.1007/978-3-030-81685-8_16	2021	10.1007/978-3-030-81685-8_16	Stateless Model Checking Under a Reads-Value-From Equivalence	Lecture Notes in Computer Science	book-chapter
10	10.1145/2889160.2891042	2016	10.1145/2889160.2891042	Maximally stateless model checking for concurrent bugs under relaxed memory models	Proceedings of the 38th International Conference on Software Engineering Companion	proceedings-article
11	10.1145/2813885.2737975	2015	10.1145/2813885.2737975	Stateless model checking concurrent programs with maximal causality reduction	ACM SIGPLAN Notices	journal-article
12	10.1007/3-540-47813-2_5	2002	10.1007/3-540-47813-2_5	An Abstract Schema for Equivalence-Checking Games	Lecture Notes in Computer Science	book-chapter
13	10.1145/3022671.2984036	2016	10.1145/3022671.2984036	Stateless model checking with data-race preemption points	ACM SIGPLAN Notices	journal-article
14	10.1145/2737924.2737975	2015	10.1145/2737924.2737975	Stateless model checking concurrent programs with maximal causality reduction	Proceedings of the 36th ACM SIGPLAN Conference on Programming Language Design and Implementation	proceedings-article
15	10.1007/978-3-540-85114-1_15	None	10.1007/978-3-540-85114-1_15	Improved On-the-Fly Equivalence Checking Using Boolean Equation Systems	Lecture Notes in Computer Science	book-chapter
16	10.21236/ada363498	1998	10.21236/ada363498	Core-Stateless Fair Queueing: Achieving Approximately Fair Bandwidth Allocations in High Speed Networks		report
17	10.1109/milcom.2002.1179643	None	10.1109/milcom.2002.1179643	Core-stateless fair rate estimation fair queuing	MILCOM 2002. Proceedings	proceedings-article
18	10.1016/0304-3975(84)90089-6	1984	10.1016/0304-3975(84)90089-6	On test sets for checking morphism equivalence on languages with fair distribution of letters	Theoretical Computer Science	journal-article
19	10.1007/978-3-642-39176-7_18	2013	10.1007/978-3-642-39176-7_18	Automatic Equivalence Checking of UF+IA Programs	Lecture Notes in Computer Science	book-chapter
20	10.1145/2858965.2814297	2015	10.1145/2858965.2814297	SATCheck: SAT-directed stateless model checking for SC and TSO	ACM SIGPLAN Notices	journal-article
21	10.1007/b105298	2004	10.1007/b105298	Equivalence Checking of Digital Circuits		book
22	10.1145/3276928	2018	10.1145/3276928	Replication Package for the paper	Artifact Digital Object Group	dataset
23	10.1109/iccad.2010.5653863	2010	10.1109/iccad.2010.5653863	Efficient state space exploration: Interleaving stateless and state-based model checking	2010 IEEE/ACM International Conference on Computer-Aided Design (ICCAD)	proceedings-article
24	10.1007/978-3-319-10575-8_2	2018	10.1007/978-3-319-10575-8_2	Temporal Logic and Fair Discrete Systems	Handbook of Model Checking	book-chapter
25	10.1007/1-4020-2603-x_2	None	10.1007/1-4020-2603-x_2	Preliminaries	Equivalence Checking of Digital Circuits	book-chapter
26	10.1007/1-4020-2603-x_1	None	10.1007/1-4020-2603-x_1	Introduction	Equivalence Checking of Digital Circuits	book-chapter
27	10.1145/3360599	2019	10.1145/3360599	Effective lock handling in stateless model checking	Proceedings of the ACM on Programming Languages	journal-article
28	10.21817/ijcsenet/2020/v9i3/200903013	2020	10.21817/ijcsenet/2020/v9i3/200903013	Stateless Model Checking for the C/C++11 Memory Model	International Journal of Computer Science Engineering	journal-article
29	10.15760/etd.2459	2000	10.15760/etd.2459	Scalable Equivalence Checking for Behavioral Synthesis		report
30	10.1145/2983990.2984036	2016	10.1145/2983990.2984036	Stateless model checking with data-race preemption points	Proceedings of the 2016 ACM SIGPLAN International Conference on Object-Oriented Programming, Systems, Languages, and Applications	proceedings-article
31	10.15760/etd.1066	2000	10.15760/etd.1066	Equivalence Checking for High-Assurance Behavioral Synthesis		report
32	10.1007/1-4020-2603-x_6	None	10.1007/1-4020-2603-x_6	Exploiting Similarities	Equivalence Checking of Digital Circuits	book-chapter
33	10.1007/3-540-48387-x_20	1999	10.1007/3-540-48387-x_20	Implementing Model Checking and Equivalence Checking for Time Petri Nets by the RT-MEC Tool	Lecture Notes in Computer Science	book-chapter
34	10.1007/1-4020-2603-x_9	None	10.1007/1-4020-2603-x_9	Formal Basics	Equivalence Checking of Digital Circuits	book-chapter
35	10.21203/rs.3.rs-1789092/v1	2022	10.21203/rs.3.rs-1789092/v1	Stateless and Rule-Based Verification For Compliance Checking Applications		posted-content
36	10.1016/s0890-5401(03)00171-8	2004	10.1016/s0890-5401(03)00171-8	DP lower bounds for equivalence-checking and model-checking of one-counter automata	Information and Computation	journal-article
