rank	source_id	year	doi	title	venue	type
1	10.1016/j.entcs.2006.02.024	2006	10.1016/j.entcs.2006.02.024	Synchronous Dataflow Pattern Matching	Electronic Notes in Theoretical Computer Science	journal-article
2	10.1109/icpr.1990.119397	None	10.1109/icpr.1990.119397	The synchronous dataflow machine: a computer architecture for real time image processing	[1990] Proceedings. 10th International Conference on Pattern Recognition	proceedings-article
3	10.1093/comjnl/28.3.264	1985	10.1093/comjnl/28.3.264	A Hardware Pattern Matching Algorithm On A Dataflow	The Computer Journal	journal-article
4	10.1109/compsac51774.2021.00018/video	None	10.1109/compsac51774.2021.00018/video	Video for Synthesis of Heterogeneous Dataflow Models from Synchronous Specifications		component
5	10.3990/1.9789036540414	None	10.3990/1.9789036540414	On the analysis of synchronous dataflow graphs		dissertation
6	10.70675/39a5d53bzce3fz4517z9ee1z77b5242313f9	None	10.70675/39a5d53bzce3fz4517z9ee1z77b5242313f9	Verified compilation of a synchronous dataflow language with state machines		dissertation
7	10.1007/978-1-4419-6345-1_30	2010	10.1007/978-1-4419-6345-1_30	Decidable Signal Processing Dataflow Graphs: Synchronous and Cyclo-Static Dataflow Graphs	Handbook of Signal Processing Systems	book-chapter
8	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	None	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	Mechanized semantics and verified compilation for a dataflow synchronous language with reset		dissertation
9	10.1007/978-1-4614-6859-2_33	2013	10.1007/978-1-4614-6859-2_33	Decidable Dataflow Models for Signal Processing: Synchronous Dataflow and Its Extensions	Handbook of Signal Processing Systems	book-chapter
10	10.70675/6f1bb95ez3f2fz485fz94f7z7b9e2575e76a	None	10.70675/6f1bb95ez3f2fz485fz94f7z7b9e2575e76a	Modeling, Scheduling, Pipelining and Configuration of Synchronous Dataflow Graphs with Throughput Constraints		dissertation
11	10.1093/oso/9780195113679.003.0014	1997	10.1093/oso/9780195113679.003.0014	Tree Pattern Matching	Pattern Matching Algorithms	book-chapter
12	10.1007/978-1-4615-4325-1_12	2000	10.1007/978-1-4615-4325-1_12	Synchronous Dataflow	Languages for Digital Embedded Systems	book-chapter
13	10.2172/1078549	2013	10.2172/1078549	Compositional Dataflow Via Abstract Transition Systems		report
14	10.17918/00001103	None	10.17918/00001103	Mapping DNNs onto a NoC-based MPSoC using synchronous dataflow graphs		dissertation
15	10.1007/978-1-4613-1389-2_3	1996	10.1007/978-1-4613-1389-2_3	Synchronous dataflow	The Kluwer International Series in Engineering and Computer Science	book-chapter
16	10.1007/bf01186644	1995	10.1007/bf01186644	A compositional dataflow semantics for Petri nets	Acta Informatica	journal-article
17	10.1109/cvprw67362.2025.00029	2025	10.1109/cvprw67362.2025.00029	Compositional Image-Text Matching and Retrieval by Grounding Entities	2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)	proceedings-article
