rank	source_id	year	doi	title	venue	type
1	10.1109/iccq65694.2025.11314570	2025	10.1109/iccq65694.2025.11314570	Path-Minimal Objects in ArkTS Symbolic Execution: From Path Constraints to TypeScript Tests	2025 5th International Conference on Code Quality (ICCQ)	proceedings-article
2	10.31274/td-20260804-208	None	10.31274/td-20260804-208	Symbolic execution for probabilistic programs: path probabilities testing and verification in prism model checker		dissertation
3	10.1109/ast58925.2023.00012	2023	10.1109/ast58925.2023.00012	Structural Test Input Generation for 3-Address Code Coverage Using Path-Merged Symbolic Execution	2023 IEEE/ACM International Conference on Automation of Software Test (AST)	proceedings-article
4	10.1145/zenodo.3895271	2020	10.1145/zenodo.3895271	Replication package for: Running Symbolic Execution Forever	Artifact Digital Object Group	dataset
5	10.1109/sp61157.2025.00190	2025	10.1109/sp61157.2025.00190	Empc: Effective Path Prioritization for Symbolic Execution with Path Cover	2025 IEEE Symposium on Security and Privacy (SP)	proceedings-article
6	10.14722/bar.2020.23006	2020	10.14722/bar.2020.23006	Creating Human Readable Path Constraints from Symbolic Execution	Proceedings 2020 Workshop on Binary Analysis Research	proceedings-article
7	10.1109/synasc.2010.78	2010	10.1109/synasc.2010.78	Path Directed Symbolic Execution in the K Framework	2010 12th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing	proceedings-article
8	10.51408/csit2025_44	2025	10.51408/csit2025_44	Program Path Feasibility Through Symbolic Execution	Proceedings of “Computer Science and Information Technologies” International Conference	proceedings-article
9	10.1145/3325980	2019	10.1145/3325980	G2	Artifact Digital Object Group	dataset
10	10.1109/icppw.2006.26	None	10.1109/icppw.2006.26	Automatic Flow Analysis Using Symbolic Execution and Path Enumeration	2006 International Conference on Parallel Processing Workshops (ICPPW'06)	proceedings-article
11	10.21203/rs.3.rs-10066367/v1	2026	10.21203/rs.3.rs-10066367/v1	Enhancing Symbolic Execution of Programs for Interprocedural Control Flow Path Feasibility Analysis		posted-content
12	10.1002/symb.464	2020	10.1002/symb.464	Outspoken Objects and Unspoken Myths: The Semiotics of Object‐Mediated Communication	Symbolic Interaction	journal-article
13	10.1145/3410246	2020	10.1145/3410246	Replication Package for Article: Past-Sensitive Pointer Analysis for Symbolic Execution	Artifact Digital Object Group	dataset
14	10.1007/springerreference_26145	None	10.1007/springerreference_26145	symbolic execution	SpringerReference	reference-entry
15	10.1109/csit56902.2022.10000433	2022	10.1109/csit56902.2022.10000433	Input decomposition by clusterization for symbolic execution	2022 IEEE 17th International Conference on Computer Sciences and Information Technologies (CSIT)	proceedings-article
16	10.1109/ase.2019.00089	2019	10.1109/ase.2019.00089	Fine-Grain Memory Object Representation in Symbolic Execution	2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE)	proceedings-article
17	10.1145/3395646	2020	10.1145/3395646	Gillian, Part I: A Multi-language Platform for Symbolic Execution	Artifact Digital Object Group	dataset
18	10.4028/www.scientific.net/amm.533.427	2014	10.4028/www.scientific.net/amm.533.427	Similar Execution Path Generation Based on Backward Symbolic Analysis	Applied Mechanics and Materials	journal-article
19	10.23919/icact68090.2026.11431363	2026	10.23919/icact68090.2026.11431363	Symbolic Execution for Control Flow Path Feasibility	2026 28th International Conference on Advanced Communications Technology (ICACT)	proceedings-article
20	10.1145/3325985	2019	10.1145/3325985	Artifact for PLDI 2019 paper	Artifact Digital Object Group	dataset
