rank	source_id	year	doi	title	venue	type
1	10.1145/512950.512961	1977	10.1145/512950.512961	Symbolic evaluation and the global value graph	Proceedings of the 4th ACM SIGACT-SIGPLAN symposium on Principles of programming languages  - POPL '77	proceedings-article
2	10.1109/icpp.1993.66	1993	10.1109/icpp.1993.66	Dataflow Graph Optimization for Dataflow Architectures a Dataflow Otimizing Compiler	1993 International Conference on Parallel Processing - ICPP'93 Vol2	proceedings-article
3	10.1145/2463209.2488736	2013	10.1145/2463209.2488736	Liveness evaluation of a cyclo-static DataFlow graph	Proceedings of the 50th Annual Design Automation Conference	proceedings-article
4	10.1109/dsd.2016.52	2016	10.1109/dsd.2016.52	Evaluation of Synchronous Dataflow Graph Mappings onto Distributed Memory Architectures	2016 Euromicro Conference on Digital System Design (DSD)	proceedings-article
5	10.1145/224538.224570	1995	10.1145/224538.224570	Enhancing array dataflow dependence analysis with on-demand global value propagation	Proceedings of the 9th international conference on Supercomputing  - ICS '95	proceedings-article
6	10.2172/764038	1998	10.2172/764038	Visualizing Macro-Dataflow Graph Final Report CRADA No. TSB-0725-93		report
7	10.21236/ada428029	2004	10.21236/ada428029	DIF - A Language for Dataflow Graph Specification and Exchange		report
8	10.1002/scj.4690270402	1996	10.1002/scj.4690270402	A compiling technique for dataflow machines — new algorithm for optimum translation from control flow graph into dataflow graph	Systems and Computers in Japan	journal-article
9	10.3724/sp.j.1087.2011.00935	2011	10.3724/sp.j.1087.2011.00935	Operation partitioning for heterogeneous VLIW DSP based on dataflow graph	Journal of Computer Applications	journal-article
10	10.2139/ssrn.6875241	2026	10.2139/ssrn.6875241	Graph as App: A GPU Dataflow Substrate for Domain-Agnostic Living Networks		posted-content
11	10.1007/s11265-021-01649-z	2021	10.1007/s11265-021-01649-z	Evaluation of the Exact Throughput of a Synchronous DataFlow Graph	Journal of Signal Processing Systems	journal-article
12	10.1109/icpr.2000.906035	None	10.1109/icpr.2000.906035	Symbolic graph matching using the EM algorithm and singular value decomposition	Proceedings 15th International Conference on Pattern Recognition. ICPR-2000	proceedings-article
13	10.7551/mitpress/14693.003.0012	2023	10.7551/mitpress/14693.003.0012	Prestige Projects: Symbolic Value and Failure	Lifelines of Our Society	book-chapter
14	10.1109/spl.2007.371755	2007	10.1109/spl.2007.371755	Execution of Algorithms Using a Dynamic Dataflow Model for Reconfigurable Hardware - Commands in Dataflow Graph	2007 3rd Southern Conference on Programmable Logic	proceedings-article
15	10.2172/1426077	2018	10.2172/1426077	Visualizing Macro-Dataflow Graph Final Report CRADA No. TSB-0725-93		report
16	10.59350/qm7jv-vgz46	2023	10.59350/qm7jv-vgz46	MLIR — A Global Optimization and Dataflow Analysis		posted-content
17	10.1145/96877.96892	1990	10.1145/96877.96892	Dataflow for logic program as substitution manipulator	Proceedings of the international symposium on Symbolic and algebraic computation	proceedings-article
18	10.64628/aai.wj7hy9try	2024	10.64628/aai.wj7hy9try	Svalbard Global Seed Vault evokes epic imagery and controversy because of the symbolic value of seeds		posted-content
19	10.59350/kvq7k-79293	2023	10.59350/kvq7k-79293	MLIR — A Global Optimization and Dataflow Analysis		posted-content
20	10.1109/9780470546512.ch10	2009	10.1109/9780470546512.ch10	Symbolic Signal Flow Graph Methods in SwitchedCapacitor Design	Symbolic Analysis Techniques	book-chapter
21	10.1145/2523616.2525962	2013	10.1145/2523616.2525962	Pregelix	Proceedings of the 4th annual Symposium on Cloud Computing	proceedings-article
22	10.1109/fdl.2017.8303894	2017	10.1109/fdl.2017.8303894	Symbolic simulation of dataflow synchronous programs with timers	2017 Forum on Specification and Design Languages (FDL)	proceedings-article
23	10.1016/0026-2714(87)90819-5	1987	10.1016/0026-2714(87)90819-5	Reliability analysis of computer systems using dataflow graph models	Microelectronics Reliability	journal-article
24	10.1145/2807702	2016	10.1145/2807702	Value State Flow Graph	ACM Transactions on Reconfigurable Technology and Systems	journal-article
25	10.1093/isagsq/ksaf091	2025	10.1093/isagsq/ksaf091	No Land to Give: Wartime Narratives and the Symbolic Value of Territory	Global Studies Quarterly	journal-article
26	10.1145/142920.134087	1992	10.1145/142920.134087	CONDOR: constraint-based dataflow	ACM SIGGRAPH Computer Graphics	journal-article
27	10.1007/978-3-319-66128-5_2	2017	10.1007/978-3-319-66128-5_2	Discrepancy Reduction Between the Topology of Dataflow Graph and the Topology of FPGA Structure	Computer Communications and Networks	book-chapter
28	10.1016/j.jsc.2010.09.009	2011	10.1016/j.jsc.2010.09.009	Symbolic graphs for attributed graph constraints	Journal of Symbolic Computation	journal-article
29	10.70675/3fd8a856zc4ddz4adfz9042zb9fea31a3da6	None	10.70675/3fd8a856zc4ddz4adfz9042zb9fea31a3da6	Efficient evaluation of mappings of dataflow applications onto distributed memory architectures		dissertation
30	10.7591/cornell/9781501759703.003.0013	2022	10.7591/cornell/9781501759703.003.0013	Symbolic Entrepreneurs	How to Build a Global City	book-chapter
31	10.31274/etd-180810-3900	None	10.31274/etd-180810-3900	Graph determined symbolic dynamics and hybrid systems		dissertation
32	10.1145/2593069.2593223	2014	10.1145/2593069.2593223	Symbolic Analysis of Dataflow Applications Mapped onto Shared Heterogeneous Resources	Proceedings of the 51st Annual Design Automation Conference	proceedings-article
33	10.1109/sips50750.2020.9195261	2020	10.1109/sips50750.2020.9195261	Graph Coordination for Compact Representation of Regular Dataflow Structures	2020 IEEE Workshop on Signal Processing Systems (SiPS)	proceedings-article
34	10.1145/204362.204364	1995	10.1145/204362.204364	apE—the original dataflow visualization environment	ACM SIGGRAPH Computer Graphics	journal-article
35	10.4324/9781315873503-5	2014	10.4324/9781315873503-5	Online Communities and Open Innovation: Governance and Symbolic Value Creation	Online Communities and Open Innovation	book-chapter
36	10.1109/icassp.1997.599865	None	10.1109/icassp.1997.599865	Code generation by using integer-controlled dataflow graph	1997 IEEE International Conference on Acoustics, Speech, and Signal Processing	proceedings-article
37	10.1108/jgm-09-2012-0001	2013	10.1108/jgm-09-2012-0001	The perceived value of Chinese expatriates’ career capital: a symbolic capital perspective	Journal of Global Mobility	journal-article
38	10.1079/9781836990093.0006	2025	10.1079/9781836990093.0006	Can Symbolic Value and Religious Beliefs Save Elephants’ Lives?	Elephant Welfare in Global Tourism	book-chapter
39	10.1109/iscas.2006.1692708	None	10.1109/iscas.2006.1692708	System-level verification on high-level synthesis of dataflow graph	2006 IEEE International Symposium on Circuits and Systems	proceedings-article
40	10.1109/fpl.2012.6339265	2012	10.1109/fpl.2012.6339265	Dataflow graph partitioning for high level synthesis	22nd International Conference on Field Programmable Logic and Applications (FPL)	proceedings-article
41	10.5772/intechopen.101597	2023	10.5772/intechopen.101597	The Hambach Forest in the German Debate on Climate Protection: Is There a Symbolic Value beyond the Environmental Value?	Sustainable Rural Development Perspective and Global Challenges	book-chapter
42	10.1016/0167-8191(92)90098-r	1992	10.1016/0167-8191(92)90098-r	Area optimization of dataflow-graph mappings	Parallel Computing	journal-article
43	10.1109/ipdpsw59300.2023.00147	2023	10.1109/ipdpsw59300.2023.00147	Optimizing the Critical Path of Distributed Dataflow Graph Algorithms	2023 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW)	proceedings-article
