rank	source_id	year	doi	title	venue	type
1	10.7717/peerj.2958/supp-2	None	10.7717/peerj.2958/supp-2	Supplemental Information 2: Phylogenetic tree using the 18S rRNA partition.		component
2	10.7717/peerj.8274/supp-4	None	10.7717/peerj.8274/supp-4	Supplemental Information 4: Partition for IQ-TREE identified by PartitionFinder.		component
3	10.70675/94e97d10z4f8cz4bf3zb33cz370a71174f48	None	10.70675/94e97d10z4f8cz4bf3zb33cz370a71174f48	Communication complexity : large output functions, partition bounds, and quantum nonlocality		dissertation
4	10.31234/osf.io/3razc	2019	10.31234/osf.io/3razc	Using anticlustering to partition data sets into equivalent parts		posted-content
5	10.7717/peerj.2958/supp-4	None	10.7717/peerj.2958/supp-4	Supplemental Information 4: Phylogenetic tree using the COI (M1–M6 partition).		component
6	10.7717/peerj.2958/supp-3	None	10.7717/peerj.2958/supp-3	Supplemental Information 3: Phylogenetic tree using the 28S rRNA (D3–D5 partition).		component
7	10.5220/0013163400003905	2025	10.5220/0013163400003905	Partition Tree Ensembles for Improving Multi-Class Classification	Proceedings of the 14th International Conference on Pattern Recognition Applications and Methods	proceedings-article
8	10.7717/peerj.6131/supp-4	None	10.7717/peerj.6131/supp-4	Supplemental Information 4: Partition file of 13 CDS and 2 rRNAs by IQ-TREE		component
9	10.2172/1396090	2017	10.2172/1396090	Choosing the best partition of the output from a large-scale simulation		report
10	10.7717/peerj.5175/supp-2	None	10.7717/peerj.5175/supp-2	Appendix S2: Example of phylogenetic tree inference from SECAPR output		component
11	10.1007/bf01236814	1985	10.1007/bf01236814	Elementarily non-equivalent infinite partition lattices	Algebra Universalis	journal-article
12	10.52710/cfs.938	2026	10.52710/cfs.938	Refined ReLU and Smooth Refined ReLU: A Bounded-Negative Activation Family Bridging ReLU Simplicity and GELU Smoothness	Computer Fraud and Security	journal-article
13	10.7717/peerj.7387/supp-3	None	10.7717/peerj.7387/supp-3	Supplemental Information 3: Original output files of the tree synthesis.		component
14	10.7717/peerj-cs.919/fig-5	None	10.7717/peerj-cs.919/fig-5	Figure 5: Output of 3-levels tree of wavelet decomposition.		component
15	10.1109/jrproc.1929.221864	1929	10.1109/jrproc.1929.221864	Equivalent Circuits of an Electron Triode and the Equivalent Input and Output Admittances	Proceedings of the IRE	journal-article
16	10.5772/6339	2008	10.5772/6339	A Partition-Based Suffix Tree Construction and Its Applications	Greedy Algorithms	book-chapter
17	10.7717/peerj.12765/table-1	None	10.7717/peerj.12765/table-1	Table 1: Best partition scheme and best-fit models selected by ModelFinder for the IQ-TREE analysis.		component
18	10.14257/astl.2017.146.14	2017	10.14257/astl.2017.146.14	Data Compression Hardware of the ReLu Output in Convolution Neural Network	Advanced Science and Technology Letters	proceedings-article
19	10.21203/rs.3.rs-6878548/v1	2026	10.21203/rs.3.rs-6878548/v1	Efficient and Privacy-Preserving Argmax Approximation Using Homomorphic Encryption for Neural Networks		posted-content
20	10.2139/ssrn.5503183	2025	10.2139/ssrn.5503183	Do equivalent settings produce equivalent research output? Gender Disparities in Research Among Urology Residents		posted-content
21	10.33039/ami.2022.12.007	2023	10.33039/ami.2022.12.007	Tree generating context-free grammars and regular tree grammars are equivalent	Annales Mathematicae et Informaticae	journal-article
22	10.1215/00127094-2022-0086	2023	10.1215/00127094-2022-0086	Partition and analytic rank are equivalent over large fields	Duke Mathematical Journal	journal-article
23	10.1002/9781394287062.ch11	2025	10.1002/9781394287062.ch11	Greedy Particle Swarm Optimization Approach Using Leaky ReLU Function for Minimum Spanning Tree Problem	AI‐Based Advanced Optimization Techniques for Edge Computing	other
24	10.1109/dcc.2013.40	2013	10.1109/dcc.2013.40	Partition Tree Weighting	2013 Data Compression Conference	proceedings-article
25	10.1587/transinf.2025edp7222	2026	10.1587/transinf.2025edp7222	Designing ReLU Generative Networks to Enumerate Trees with a Given Tree Edit Distance	IEICE Transactions on Information and Systems	journal-article
26	10.1109/eusipco.2015.7362535	2015	10.1109/eusipco.2015.7362535	Crossing-tree partition functions	2015 23rd European Signal Processing Conference (EUSIPCO)	proceedings-article
27	10.7717/peerj.3633/supp-1	None	10.7717/peerj.3633/supp-1	Supplemental Information 1: RAxML output tree in Newick format with bootstrap values		component
28	10.1109/tfuzz.2026.3664431/mm1	None	10.1109/tfuzz.2026.3664431/mm1	Types I &amp; II Partition-based Fuzzy Classifiers for Enhanced Interpretability, Smaller Output Variance and Denoising Capability_supp1-3664431.docx		component
29	10.1037/e562352011-157	1936	10.1037/e562352011-157	Output of Muscular Action Potentials and Output of Mental Work	PsycEXTRA Dataset	dataset
30	10.1109/ijcnn.2019.8852023	2019	10.1109/ijcnn.2019.8852023	The Cramming, Softening and Integrating Learning Algorithm with Parametric ReLU Activation Function for Binary Input/Output Problems	2019 International Joint Conference on Neural Networks (IJCNN)	proceedings-article
31	10.22541/au.176463768.86696409/v1	2025	10.22541/au.176463768.86696409/v1	Advancing RFID Missing Tag Identification: Theoretical Bounds, Existing Algorithm Quantification, and a Collision-Partition Tree-Based Approach		posted-content
32	10.22190/fumi1904671r	2019	10.22190/fumi1904671r	PARTITION-EQUIVALENT n-POINTS CONFIGURATIONS WITH TWO DISTANCES	Facta Universitatis, Series: Mathematics and Informatics	journal-article
33	10.1109/iconat57137.2023.10080570	2023	10.1109/iconat57137.2023.10080570	Language Identification System: Employing ReLu for India’s Regional Languages (ReLu)	2023 International Conference for Advancement in Technology (ICONAT)	proceedings-article
34	10.1007/978-3-642-59325-3_5	2003	10.1007/978-3-642-59325-3_5	Tree Partition of Unity Method	Lecture Notes in Computational Science and Engineering	book-chapter
35	10.7287/peerj.preprints.230/supp-3	None	10.7287/peerj.preprints.230/supp-3		Supplemental Information 3: Table 3: Nucleotide PBS values for each internal node on nucleotide simultaneous analysis tree for each data partition.	dataset
36	10.1007/978-3-662-41501-6_19	1979	10.1007/978-3-662-41501-6_19	OPEC Pricing and Output Decisions A Partition Function Approach to OPEC Stability	Applied Game Theory	book-chapter
37	10.7287/peerj.preprints.230v1/supp-3	None	10.7287/peerj.preprints.230v1/supp-3		Supplemental Information 3: Table 3: Nucleotide PBS values for each internal node on nucleotide simultaneous analysis tree for each data partition.	dataset
38	10.1037/met0000301	2021	10.1037/met0000301	Using anticlustering to partition data sets into equivalent parts.	Psychological Methods	journal-article
39	10.23919/ecc51009.2020.9143687	2020	10.23919/ecc51009.2020.9143687	Active Model Discrimination Using Partition-Based Output Feedback Input Design	2020 European Control Conference (ECC)	proceedings-article
40	10.2139/ssrn.5664410	2025	10.2139/ssrn.5664410	Advancing RFID Missing Tag Identification: Theoretical Bounds, Existing Algorithm Quantification, and a Collision-Partition Tree-Based Approach		posted-content
41	10.7717/peerj-cs.687/fig-5	None	10.7717/peerj-cs.687/fig-5	Figure 5: ReLU activation function graph.		component
42	10.1163/9789401200271	2011	10.1163/9789401200271	Michon lu et relu		monograph
43	10.23919/acc.1988.4790112	1988	10.23919/acc.1988.4790112	Discrete Equivalent of Multivariable Plants with Input and Output Delays	1988 American Control Conference	proceedings-article
44	10.1007/s11227-023-05737-8	2024	10.1007/s11227-023-05737-8	Research of ReLU output device in ternary optical computer based on parallel fully connected layer	The Journal of Supercomputing	journal-article
45	10.1515/eqc.2011.015	2011	10.1515/eqc.2011.015	Exact Distribution of Argmax (Argmin)	Economic Quality Control	journal-article
46	10.1093/treephys/5.3.269	1989	10.1093/treephys/5.3.269	Solar equivalent leaf area: an efficient biometrical parameter of individual leaves, trees and stands	Tree Physiology	journal-article
47	10.1109/cac.2017.8243844	2017	10.1109/cac.2017.8243844	Rough set based attributes partition in decision tree	2017 Chinese Automation Congress (CAC)	proceedings-article
48	10.7717/peerj-cs.1314/fig-4	None	10.7717/peerj-cs.1314/fig-4	Figure 4: Leaky ReLU and SiLU activation functions.		component
49	10.7287/peerj.preprints.230v1/supp-4	None	10.7287/peerj.preprints.230v1/supp-4		Supplemental Information 4: Table 4: Protein PBS values given for each internal node on protein simultaneous analysis tree for each data partition.	dataset
50	10.7717/peerj-cs.1830/fig-5	None	10.7717/peerj-cs.1830/fig-5	Figure 5: ReLU and SiLU activation functions.		component
51	10.1093/treephys/6.3.247	1990	10.1093/treephys/6.3.247	Localization of the porous partition responsible for pressurized gas transport in Alnus glutinosa (L.) Gaertn.	Tree Physiology	journal-article
52	10.1109/iita.2007.55	2007	10.1109/iita.2007.55	A New Partition Criterion for Fuzzy Decision Tree Algorithm	Workshop on Intelligent Information Technology Application (IITA 2007)	proceedings-article
