rank	source_id	year	doi	title	venue	type
1	10.1007/s00165-003-0018-1	2003	10.1007/s00165-003-0018-1	Intensional and Extensional Semantics of Dataflow Programs	Formal Aspects of Computing	journal-article
2	10.1007/978-1-4471-0963-1	1997	10.1007/978-1-4471-0963-1	Extensional Constructs in Intensional Type Theory		book
3	10.1515/9781501501852-018	2016	10.1515/9781501501852-018	7. Extensional/intensional	Wie Dinge sind	book-chapter
4	10.2139/ssrn.4658350	2023	10.2139/ssrn.4658350	Extensional Concepts in Intensional Type Theory, Revisited		posted-content
5	10.1016/b978-044451541-4/50024-5	2007	10.1016/b978-044451541-4/50024-5	Extensional vs. Intensional Logic	Philosophy of Logic	book-chapter
6	10.1007/978-1-4471-0963-1_1	1997	10.1007/978-1-4471-0963-1_1	Introduction	Extensional Constructs in Intensional Type Theory	book-chapter
7	10.1007/978-1-4471-0963-1_6	1997	10.1007/978-1-4471-0963-1_6	Applications	Extensional Constructs in Intensional Type Theory	book-chapter
8	10.1017/upo9781844654147.007	2010	10.1017/upo9781844654147.007	Intensional versus extensional logic and semantics	Logic and How it Gets That Way	book-chapter
9	10.1007/978-1-4471-0963-1_5	1997	10.1007/978-1-4471-0963-1_5	Extensionality and quotient types	Extensional Constructs in Intensional Type Theory	book-chapter
10	10.1016/0304-422x(79)90020-2	1979	10.1016/0304-422x(79)90020-2	Extensional and intensional narrative worlds	Poetics	journal-article
11	10.48047/nq.2022.20.3.nq22955	2023	10.48047/nq.2022.20.3.nq22955	Performance Analysis of Extensional Deep Learning And Boosted Intensional Deep Learning Method	neuroquantology	journal-article
12	10.1007/978-1-4471-0963-1_7	1997	10.1007/978-1-4471-0963-1_7	Conclusions and further work	Extensional Constructs in Intensional Type Theory	book-chapter
13	10.1007/978-1-4471-0963-1_3	1997	10.1007/978-1-4471-0963-1_3	Syntactic properties of propositional equality	Extensional Constructs in Intensional Type Theory	book-chapter
14	10.1007/978-1-4471-0963-1_4	1997	10.1007/978-1-4471-0963-1_4	Proof irrelevance and subset types	Extensional Constructs in Intensional Type Theory	book-chapter
15	10.1093/mind/lvii.228.494	1948	10.1093/mind/lvii.228.494	CONCERNING CARNAP'S DEFINITION OF ‘EXTENSIONAL’ AND ‘INTENSIONAL’	Mind	journal-article
16	10.21236/ada327435	1985	10.21236/ada327435	The Essence of Rum: A Theory of the Intensional and Extensional Aspects of Lisp-Type Computation,		report
17	10.1007/978-94-010-2294-1_8	1974	10.1007/978-94-010-2294-1_8	Extensional and Intensional Interpretation of Synthetic Propositions A Priori	Kant’s Theory of Knowledge	book-chapter
18	10.5220/0002415900920105	2007	10.5220/0002415900920105	The Role of Intensional and Extensional Interpretation in Semantic Representations – The Intensional and Preextensional Layers in MultiNet	Proceedings of the 4th International Workshop on Natural Language Processing and Cognitive Science	proceedings-article
19	10.1007/978-94-010-9188-6_18	1984	10.1007/978-94-010-9188-6_18	Intensional Man Vs Extensional Man: A Difficult Dialogue	Cognitive Constraints on Communication	book-chapter
20	10.3030/655222	2015	10.3030/655222			grant
