rank	source_id	year	doi	title	venue	type
1	10.1142/9789814324298_0005	2012	10.1142/9789814324298_0005	Property-Preserving Refinements	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
2	10.1142/9789814324298_0006	2012	10.1142/9789814324298_0006	Property-Preserving Reductions	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
3	10.1142/9789814324298_0003	2012	10.1142/9789814324298_0003	Petri Net Processes and Extension Operators	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
4	10.1142/9789814324298_0001	2012	10.1142/9789814324298_0001	Introduction	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
5	10.1142/9789814324298_fmatter	2012	10.1142/9789814324298_fmatter	FRONT MATTER	Property-Preserving Petri Net Process Algebra in Software Engineering	other
6	10.1142/9789814324298_bmatter	2012	10.1142/9789814324298_bmatter	BACK MATTER	Property-Preserving Petri Net Process Algebra in Software Engineering	other
7	10.1109/access.2022.3170094	2022	10.1109/access.2022.3170094	Dynamic Slicing of Time Petri Net Based on MTL Property	IEEE Access	journal-article
8	10.1142/9789814324298_0004	2012	10.1142/9789814324298_0004	Composition Operators of PPPA	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
9	10.1109/icoia.2013.6650266	2013	10.1109/icoia.2013.6650266	Modelling of distributed programming systems with using of property-preserving Petri net process algebras and P/T Petri net processes	2013 Second International Conference on Informatics &amp; Applications (ICIA)	proceedings-article
10	10.1142/9789814324298_0002	2012	10.1142/9789814324298_0002	Fundamentals on PPPA and Related Work	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
11	10.1142/9789814324298	2012	10.1142/9789814324298	Property-Preserving Petri Net Process Algebra in Software Engineering		monograph
12	10.1142/9789814324298_0007	2012	10.1142/9789814324298_0007	Place-Merging Operators for Resource Sharing	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
13	10.1142/9789814324298_0011	2012	10.1142/9789814324298_0011	Application of PPPA to Security Policy Design	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
14	10.1142/7919	2012	10.1142/7919	Property-Preserving Petri Net Process Algebra in Software Engineering		monograph
15	10.1142/9789814324298_0009	2012	10.1142/9789814324298_0009	Application of PPPA to Multi-Agent System Design	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
16	10.1142/9789814324298_0010	2012	10.1142/9789814324298_0010	Application of PPPA to Job-Shop Scheduling Systems	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
17	10.1142/9789814324298_0008	2012	10.1142/9789814324298_0008	Application of PPPA to Component-Based Design of Manufacturing Systems	Property-Preserving Petri Net Process Algebra in Software Engineering	book-chapter
18	10.1016/0045-7906(88)90012-2	1988	10.1016/0045-7906(88)90012-2	Invariant-preserving Petri net reduction and conditions for invariant-existence	Computers &amp; Electrical Engineering	journal-article
19	10.1109/icrms.2011.5979349	2011	10.1109/icrms.2011.5979349	A software safety analysis method based on S-invariant of Petri Net	The Proceedings of 2011 9th International Conference on Reliability, Maintainability and Safety	proceedings-article
20	10.1093/comjnl/bxh125	2005	10.1093/comjnl/bxh125	Handling Synchronization Problem in Petri Net-Based System Design by Property-Preserving Transition-Reduction	The Computer Journal	journal-article
21	10.1007/978-3-642-31131-4_15	2012	10.1007/978-3-642-31131-4_15	Safety Slicing Petri Nets	Lecture Notes in Computer Science	book-chapter
