rank	source_id	year	doi	title	venue	type
1	10.1201/9781003336945-2	2022	10.1201/9781003336945-2	Dataflow Computing	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
2	10.1109/tr.2008.2010170	2008	10.1109/tr.2008.2010170	Your Inputs Requested for the 2008 Annual Technical Report (ATR)	IEEE Transactions on Reliability	journal-article
3	10.1201/9781003336945-3	2022	10.1201/9781003336945-3	Acceleration of Imperative Code with Dataflow Computing	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
4	10.1097/00006199-197903000-00004	1979	10.1097/00006199-197903000-00004	Complete Report of Descriptive and Inferential Statistics Requested	Nursing Research	journal-article
5	10.1201/9781003336945	2022	10.1201/9781003336945	Acceleration of Biomedical Image Processing with Dataflow on FPGAs		monograph
6	10.1201/9781003336945-4	2022	10.1201/9781003336945-4	Biomedical Image Processing and Reconstruction	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
7	10.7554/elife.43761.007	None	10.7554/elife.43761.007	Table 2. Summary of the major FC inputs to each site.		component
8	10.1097/00149078-198812010-00011	1988	10.1097/00149078-198812010-00011	ON-SITE INCINERATION REQUESTED FOR LOW-LEVEL RADIOACTIVE WASTE	Biomedical Safety &amp; Standards	journal-article
9	10.1111/j.1547-5069.1998.tb01256.x	1998	10.1111/j.1547-5069.1998.tb01256.x	Clinical Trials ‐ Response from Reader's Requested	Image: the Journal of Nursing Scholarship	journal-article
10	10.1201/9781003336945-1	2022	10.1201/9781003336945-1	Introduction	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
11	10.1201/9781003336945-5	2022	10.1201/9781003336945-5	Conclusion	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
12	10.32657/10356/50583	None	10.32657/10356/50583	Algorithms for image saliency via sparse representation and multi-scale inputs image retargeting		dissertation
13	10.1023/a:1015565108790	2002	10.1023/a:1015565108790	Editorial: Open Letter to the Scientific Community of Mycologists. Inputs from Referees Requested	Water, Air, and Soil Pollution	journal-article
14	10.1201/b11716-30	2017	10.1201/b11716-30	Dataflow-Based Design and Implementation of Image Processing Applications	Multimedia Image and Video Processing	book-chapter
15	10.4204/eptcs.323.1	2020	10.4204/eptcs.323.1	A Complete Language for Faceted Dataflow Programs	Electronic Proceedings in Theoretical Computer Science	journal-article
16	10.1109/test.1991.519519	None	10.1109/test.1991.519519	ACHIEVING COMPLETE DELAY FAULT TESTABILITY BY EXTRA INPUTS	1991, Proceedings. International Test Conference	proceedings-article
17	10.5194/gmd-2019-24-rc2	2019	10.5194/gmd-2019-24-rc2	Requested review		peer-review
18	10.5194/cp-2017-28-rc1	2017	10.5194/cp-2017-28-rc1	Requested Review		peer-review
19	10.1080/13696998.2026.2655546	2026	10.1080/13696998.2026.2655546	Response to Kirshner et al.: updated cost consequence analyses using requested inputs	Journal of Medical Economics	journal-article
20	10.1145/2871744	2016	10.1145/2871744	On Memory Reuse Between Inputs and Outputs of Dataflow Actors	ACM Transactions on Embedded Computing Systems	journal-article
21	10.5194/gmd-2016-95-rc2	2016	10.5194/gmd-2016-95-rc2	Requested review		peer-review
22	10.7717/peerjcs.760/fig-4	None	10.7717/peerjcs.760/fig-4	Figure 4: Corresponding mapping relationships among the conditional inputs, refined image and ground truth.		component
23	10.1016/0262-8856(83)90057-4	1983	10.1016/0262-8856(83)90057-4	Slow scan inputs to Intellect 200	Image and Vision Computing	journal-article
24	10.5194/gmd-2016-95-rc5	2016	10.5194/gmd-2016-95-rc5	Requested review		peer-review
25	10.5194/bg-7-4037-2010	2010	10.5194/bg-7-4037-2010	Atmospheric nutrient inputs to the northern levantine basin from a long-term observation: sources and comparison with riverine inputs	Biogeosciences	journal-article
26	10.1093/jof/73.11.724	1975	10.1093/jof/73.11.724	Logging Around an Osprey Nest Site–An Observation	Journal of Forestry	journal-article
27	10.3403/30338627u	None	10.3403/30338627u	Space. Earth observation. Image processing levels		standard
28	10.3403/30338627	None	10.3403/30338627	Space. Earth observation. Image processing levels		standard
29	10.5220/0001339800130021	2007	10.5220/0001339800130021	ITKBOARD: A VISUAL DATAFLOW LANGUAGE FOR BIOMEDICAL IMAGE PROCESSING	Proceedings of the Second International Conference on Software and Data Technologies	proceedings-article
30	10.1007/s11554-014-0462-6	2016	10.1007/s11554-014-0462-6	High-level dataflow programming for real-time image processing on smart cameras	Journal of Real-Time Image Processing	journal-article
31	10.1109/cain58948.2023.00010	2023	10.1109/cain58948.2023.00010	Dataflow graphs as complete causal graphs	2023 IEEE/ACM 2nd International Conference on AI Engineering – Software Engineering for AI (CAIN)	proceedings-article
32	10.3030/838342	2019	10.3030/838342			grant
33	10.1109/dasip.2010.5706280	2010	10.1109/dasip.2010.5706280	Classification and transformation of dynamic dataflow programs	2010 Conference on Design and Architectures for Signal and Image Processing (DASIP)	proceedings-article
34	10.7717/peerj.4396/supp-8	None	10.7717/peerj.4396/supp-8	Data S3: TM-site results of the complete pB263R model		component
35	10.32388/cx7gu8	2020	10.32388/cx7gu8	Performed Observation Approach Anatomic Site Code	Definitions	reference-entry
36	10.7554/elife.35657.006	None	10.7554/elife.35657.006	Figure 2—figure supplement 1. Complete list of all inputs to ChAT and PV interneurons.		component
37	10.2352/cic.1994.2.1.art00028	1994	10.2352/cic.1994.2.1.art00028	A Dataflow Environment for Real-Time Image Processing Applications	Color and Imaging Conference	journal-article
38	10.5194/se-2019-41-ec2	2019	10.5194/se-2019-41-ec2	requested changes		peer-review
39	10.32388/z2nm41	2020	10.32388/z2nm41	Defined Observation Target Anatomic Site Code	Definitions	reference-entry
40	10.2307/j.ctt5hjn3x.3	None	10.2307/j.ctt5hjn3x.3	AS REQUESTED	Imperial	book-chapter
41	10.1007/s11119-004-0687-7	2005	10.1007/s11119-004-0687-7	Soil Test, Aerial Image and Yield Data as Inputs for Site-specific Fertility and Hybrid Management Under Maize	Precision Agriculture	journal-article
42	10.1145/3731302.3731319	2026	10.1145/3731302.3731319	Advanced: Optimal Dataflow Programs and Dataflow SPLs	Science of Software Product Lines	book-chapter
43	10.1007/3-540-54415-1_47	1991	10.1007/3-540-54415-1_47	Towards a complete hierarchy of compositional dataflow models	Lecture Notes in Computer Science	book-chapter
44	10.1016/j.image.2013.08.013	2013	10.1016/j.image.2013.08.013	Automated design of networks of transport-triggered architecture processors using dynamic dataflow programs	Signal Processing: Image Communication	journal-article
45	10.1021/acsomega.6c05429.s001	None	10.1021/acsomega.6c05429.s001	ImagiChem: Hybrid Deterministic Image-Conditioned Generation of Chemically Valid and Drug-like Molecules from Artistic Inputs		component
46	10.32388/5rc18o	2020	10.32388/5rc18o	Defined Observation Target Anatomic Site Laterality Code	Definitions	reference-entry
47	10.1036/1097-8542.181000	None	10.1036/1097-8542.181000	Dataflow systems	AccessScience	dataset
48	10.32388/1mchwl	2020	10.32388/1mchwl	Performed Observation Approach Anatomic Site Laterality Code	Definitions	reference-entry
49	10.1021/jacs.6b11525.s001	None	10.1021/jacs.6b11525.s001	Direct Observation of Nanosecond Water Exchange Dynamics at a Protein Metal Site		component
50	10.7717/peerj-cs.1626/table-5	None	10.7717/peerj-cs.1626/table-5	Table 5: Requested action satisfaction policy.		component
51	10.5194/cp-2016-78-rc1	2016	10.5194/cp-2016-78-rc1	Review requested by journal editor		peer-review
