rank	source_id	year	doi	title	venue	type
1	10.1007/bfb0120787	1978	10.1007/bfb0120787	On the parametric nonlinear complementarity problem	Mathematical Programming Studies	book-chapter
2	10.3233/978-1-58603-724-6-i	2007	10.3233/978-1-58603-724-6-i	Synergy in Polycentric Urban Regions	Sustainable Urban Areas	book-chapter
3	10.1007/bf01609013	1978	10.1007/bf01609013	A parametric linear complementarity problem involving derivatives	Mathematical Programming	journal-article
4	10.1080/02331939408843953	1994	10.1080/02331939408843953	A procedure for the one-parametric linear complementarity problem	Optimization	journal-article
5	10.1007/bf01584990	1972	10.1007/bf01584990	Monotone solutions of the parametric linear complementarity problem	Mathematical Programming	journal-article
6	10.1021/acs.analchem.1c03740.s001	None	10.1021/acs.analchem.1c03740.s001	Extending Native Top-Down Electron Capture Dissociation to MDa Immunoglobulin Complexes Provides Useful Sequence Tags Covering Their Critical Variable Complementarity-Determining Regions		component
7	10.1016/0377-2217(93)e0295-9	1995	10.1016/0377-2217(93)e0295-9	The linear complementarity problem with a parametric input	European Journal of Operational Research	journal-article
8	10.1007/bf02133868	1976	10.1007/bf02133868	Historical deformation analysis of elastoplastic structures as a parametric linear complementarity problem	Meccanica	journal-article
9	10.1007/978-3-030-61821-6_3	2021	10.1007/978-3-030-61821-6_3	Algebraic Properties of Invariancy Regions	SpringerBriefs in Optimization	book-chapter
10	10.1080/02331930701779955	2008	10.1080/02331930701779955	Critical sets in one-parametric mathematical programs with complementarity constraints	Optimization	journal-article
11	10.1137/0316004	1978	10.1137/0316004	A Maximization Problem Related to Parametric Linear Complementarity	SIAM Journal on Control and Optimization	journal-article
12	10.4064/am-24-2-113-125	1997	10.4064/am-24-2-113-125	The implicit generalized order complementarity problem and Leontief's input-output model	Applicationes Mathematicae	journal-article
13	10.1007/springerreference_72411	None	10.1007/springerreference_72411	Linear Complementarity Problem	SpringerReference	reference-entry
14	10.1007/978-3-642-46955-8_64	1994	10.1007/978-3-642-46955-8_64	K-Fold Complementarity Problem and the Order Complementarity Problem	Operations Research ’93	book-chapter
