rank	source_id	year	doi	title	venue	type
1	10.3233/fi-2009-148	2009	10.3233/fi-2009-148	"Modular Construction of Finite and Complete Prefixes of Petri net			 Unfoldings"	Fundamenta Informaticae	journal-article
2	10.1109/acsd.2008.4574598	2008	10.1109/acsd.2008.4574598	Modular construction of finite and complete prefixes of Petri net unfoldings	2008 8th International Conference on Application of Concurrency to System Design	proceedings-article
3	10.1007/3-540-48068-4_11	2002	10.1007/3-540-48068-4_11	Computing a Finite Prefix of a Time Petri Net	Lecture Notes in Computer Science	book-chapter
4	10.7551/mitpress/7056.003.0013	1999	10.7551/mitpress/7056.003.0013	10 - Beyond Message Passing	Using MPI	book-chapter
5	10.7551/mitpress/7056.003.0008	1999	10.7551/mitpress/7056.003.0008	5 - Advanced Message Passing in MPI	Using MPI	book-chapter
6	10.1524/9783486841008.259	2007	10.1524/9783486841008.259	10 Über Message-Passing hinaus	MPI - Eine Einführung	book-chapter
7	10.1098/rsfs.2024.0059	2025	10.1098/rsfs.2024.0059	Petri net on expanded networks computes the dynamics of finite multilevel models	Interface Focus	journal-article
8	10.1524/9783486841008.107	2007	10.1524/9783486841008.107	5 Weitergehende Details zum Message-Passing mit MPI	MPI - Eine Einführung	book-chapter
9	10.32614/cran.package.rmpi	2002	10.32614/cran.package.rmpi	Rmpi: Interface (Wrapper) to MPI (Message-Passing Interface)	CRAN: Contributed Packages	dataset
10	10.1007/978-981-19-6309-4_4	2022	10.1007/978-981-19-6309-4_4	Petri Nets Modeling Message Passing and Resource Sharing	Petri Nets	book-chapter
11	10.1007/3-540-45825-5_41	2002	10.1007/3-540-45825-5_41	Modular MPI and PVM Components	Lecture Notes in Computer Science	book-chapter
12	10.1007/978-3-319-17885-1_100765	2017	10.1007/978-3-319-17885-1_100765	Message Passing Interface	Encyclopedia of GIS	book-chapter
13	10.1007/bfb0056566	1998	10.1007/bfb0056566	WMPI Message Passing Interface for Win32 clusters	Lecture Notes in Computer Science	book-chapter
14	10.7551/mitpress/7055.003.0012	1999	10.7551/mitpress/7055.003.0012	Conclusions	Using MPI-2	book-chapter
15	10.7551/mitpress/7055.003.0017	1999	10.7551/mitpress/7055.003.0017	References	Using MPI-2	book-chapter
16	10.7551/mitpress/7055.003.0003	1999	10.7551/mitpress/7055.003.0003	Introduction	Using MPI-2	book-chapter
17	10.7551/mitpress/7056.003.0020	1999	10.7551/mitpress/7056.003.0020	References	Using MPI	book-chapter
18	10.1145/2810001	2017	10.1145/2810001	Petri Net Models and Collaborativeness for Parallel Processes with Resource Sharing and Message Passing	ACM Transactions on Embedded Computing Systems	journal-article
19	10.22215/etd/2015-11000	None	10.22215/etd/2015-11000	Finite Length Analysis of Verifcation-Based Message Passing Algorithms in Compressed Sensing		dissertation
20	10.7551/mitpress/7055.003.0018	1999	10.7551/mitpress/7055.003.0018	Subject Index	Using MPI-2	book-chapter
21	10.7551/mitpress/7055.003.0015	1999	10.7551/mitpress/7055.003.0015	Appendix C	Using MPI-2	book-chapter
22	10.1515/9781501506871	2018	10.1515/9781501506871	Inside the Message Passing Interface		edited-book
23	10.1515/9781501506871-003	2018	10.1515/9781501506871-003	Preface	Inside the Message Passing Interface	book-chapter
24	10.1007/3-540-63697-8_97	1997	10.1007/3-540-63697-8_97	Debugging message passing programs using invisible message tags	Lecture Notes in Computer Science	book-chapter
25	10.1515/9781501506871-015	2018	10.1515/9781501506871-015	Index	Inside the Message Passing Interface	book-chapter
26	10.7551/mitpress/7055.003.0014	1999	10.7551/mitpress/7055.003.0014	Appendix B	Using MPI-2	book-chapter
27	10.7551/mitpress/7055.003.0016	1999	10.7551/mitpress/7055.003.0016	Appendix D	Using MPI-2	book-chapter
28	10.1515/9781501506871-002	2018	10.1515/9781501506871-002	Acknowledgments	Inside the Message Passing Interface	book-chapter
29	10.7551/mitpress/7055.003.0006	1999	10.7551/mitpress/7055.003.0006	Understanding Synchronization	Using MPI-2	book-chapter
30	10.1515/9781501506871-004	2018	10.1515/9781501506871-004	Introduction	Inside the Message Passing Interface	book-chapter
31	10.1109/hipc.1996.565841	None	10.1109/hipc.1996.565841	Efficient parallel prefix algorithms on fully connected message-passing computers	Proceedings of 3rd International Conference on High Performance Computing (HiPC)	proceedings-article
32	10.1515/9781501506871-toc	2018	10.1515/9781501506871-toc	Contents	Inside the Message Passing Interface	book-chapter
33	10.7551/mitpress/7056.003.0021	1999	10.7551/mitpress/7056.003.0021	Subject Index	Using MPI	book-chapter
34	10.1515/9781501506871-fm	2018	10.1515/9781501506871-fm	Frontmatter	Inside the Message Passing Interface	book-chapter
35	10.1515/9781501506871-013	2018	10.1515/9781501506871-013	Bibliography	Inside the Message Passing Interface	book-chapter
36	10.7551/mitpress/7056.003.0004	1999	10.7551/mitpress/7056.003.0004	1 - Background	Using MPI	book-chapter
37	10.7551/mitpress/7055.003.0013	1999	10.7551/mitpress/7055.003.0013	Appendix A	Using MPI-2	book-chapter
38	10.7551/mitpress/7055.003.0011	1999	10.7551/mitpress/7055.003.0011	Advanced Features	Using MPI-2	book-chapter
39	10.7551/mitpress/7055.003.0009	1999	10.7551/mitpress/7055.003.0009	Dynamic Process Management	Using MPI-2	book-chapter
40	10.1101/716118	2019	10.1101/716118	Passing the message: representation transfer in modular balanced networks		posted-content
41	10.2139/ssrn.3467063	2019	10.2139/ssrn.3467063	Message Passing Interface - An Overview	SSRN Electronic Journal	journal-article
42	10.7551/mitpress/7055.003.0005	1999	10.7551/mitpress/7055.003.0005	Parallel I/O	Using MPI-2	book-chapter
43	10.7551/mitpress/7056.003.0019	1999	10.7551/mitpress/7056.003.0019	E - Language Details	Using MPI	book-chapter
44	10.1007/3-540-48158-3_21	1999	10.1007/3-540-48158-3_21	Native versus Java Message Passing	Lecture Notes in Computer Science	book-chapter
45	10.1524/9783486841008.toc	2007	10.1524/9783486841008.toc	Inhaltsverzeichnis	MPI - Eine Einführung	book-chapter
46	10.1524/9783486841008.265	2007	10.1524/9783486841008.265	Glossar	MPI - Eine Einführung	book-chapter
47	10.1524/9783486841008.fm	2007	10.1524/9783486841008.fm	Frontmatter	MPI - Eine Einführung	book-chapter
48	10.7551/mitpress/7056.003.0009	1999	10.7551/mitpress/7056.003.0009	6 - Parallel Libraries	Using MPI	book-chapter
49	10.7551/mitpress/7056.003.0007	1999	10.7551/mitpress/7056.003.0007	4 - Intermediate MPI	Using MPI	book-chapter
50	10.1524/9783486841008.345	2007	10.1524/9783486841008.345	Literaturverzeichnis	MPI - Eine Einführung	book-chapter
51	10.1016/s0020-0190(99)00087-3	1999	10.1016/s0020-0190(99)00087-3	Efficient parallel prefix algorithms on multiport message-passing systems	Information Processing Letters	journal-article
52	10.7551/mitpress/7056.003.0005	1999	10.7551/mitpress/7056.003.0005	2 - Introduction to MPI	Using MPI	book-chapter
