rank	source_id	year	doi	title	venue	type
1	10.2139/ssrn.3271387	2018	10.2139/ssrn.3271387	Exact Impulsive Observer with Predetermined Finite-Time Convergence of Fractional-Order Systems with Unknown Input	SSRN Electronic Journal	journal-article
2	10.2307/30134435	1988	10.2307/30134435	Input on Leucocytozoonosis Requested	AAV Today	journal-article
3	10.23919/ecc.2003.7086495	2003	10.23919/ecc.2003.7086495	Event-based observer design for observable nonlinear systems with bad input points	2003 European Control Conference (ECC)	proceedings-article
4	10.1016/j.automatica.2023.111504	2024	10.1016/j.automatica.2023.111504	Disturbance-observer-based event-triggered model predictive control of nonlinear input-affine systems	Automatica	journal-article
5	10.1016/j.oceaneng.2022.112650	2022	10.1016/j.oceaneng.2022.112650	Disturbance observer based finite-time exact bottom-following control for a BUV with input saturation	Ocean Engineering	journal-article
6	10.21203/rs.3.rs-1690634/v1	2022	10.21203/rs.3.rs-1690634/v1	Observer-based event-triggered optimal control for unknown nonlinear stochastic multi-agent systems with input constraints		posted-content
7	10.1109/cac48633.2019.8997424	2019	10.1109/cac48633.2019.8997424	Input-observer Event-based Secure Consensus Control of A Linear Multi-agent System under Deception Attacks	2019 Chinese Automation Congress (CAC)	proceedings-article
8	10.1007/s11071-026-12478-9	2026	10.1007/s11071-026-12478-9	Observer-based input–output finite-time event-triggered consensus for switched multi-agent systems	Nonlinear Dynamics	journal-article
9	10.1016/j.amc.2023.128235	2023	10.1016/j.amc.2023.128235	Observer-based adaptive event-triggered control method for input-saturated systems	Applied Mathematics and Computation	journal-article
10	10.1016/j.neucom.2019.07.050	2019	10.1016/j.neucom.2019.07.050	Observer-based event-triggered consensus of leader-following linear multi-agent systems with input saturation and switching topologies	Neurocomputing	journal-article
11	10.1155/2020/3951381	2020	10.1155/2020/3951381	Input-to-State Stabilization of a Class of Uncertain Nonlinear Systems via Observer-Based Event-Triggered Impulsive Control	Complexity	journal-article
12	10.1109/ccdc62350.2024.10587581	2024	10.1109/ccdc62350.2024.10587581	Event-Triggered Disturbance Observer-based Adaptive NN Fault-Tolerant Tracking Control for satellite with Input/Output Constraint	2024 36th Chinese Control and Decision Conference (CCDC)	proceedings-article
13	10.1007/s00034-026-03560-z	2026	10.1007/s00034-026-03560-z	Disturbance Observer-Based Adaptive Neural Network Dynamic Event-Triggered Control for Nonlinear Systems with Input Constraints	Circuits, Systems, and Signal Processing	journal-article
14	10.1109/tfuzz.2023.3338466	2024	10.1109/tfuzz.2023.3338466	Fuzzy Observer-Based Input/Output Event-Triggered Control for Euler–Lagrange Systems With Guaranteed Performance and Input Saturation	IEEE Transactions on Fuzzy Systems	journal-article
15	10.1016/j.oceaneng.2025.122657	2025	10.1016/j.oceaneng.2025.122657	Event-triggered adaptive heading control for unmanned surface vehicles with input quantification and disturbance observer	Ocean Engineering	journal-article
16	10.1360/ssi-2019-0105	2019	10.1360/ssi-2019-0105	Disturbance-observer-based event-triggered control for multi-agent systems with input saturation	SCIENTIA SINICA Informationis	journal-article
17	10.1016/j.neunet.2021.08.012	2021	10.1016/j.neunet.2021.08.012	Observer-based event-triggered control for zero-sum games of input constrained multi-player nonlinear systems	Neural Networks	journal-article
18	10.1109/yac53711.2021.9486583	2021	10.1109/yac53711.2021.9486583	Observer-based Event-triggered Robust Control for Input Constrained Uncertain Nonlinear Systems	2021 36th Youth Academic Annual Conference of Chinese Association of Automation (YAC)	proceedings-article
19	10.1002/asjc.3889	2025	10.1002/asjc.3889	Observer‐based event‐triggered input–output finite‐time control of fractional‐order switched systems with asynchronous switching	Asian Journal of Control	journal-article
20	10.1109/jsyst.2021.3115241	2022	10.1109/jsyst.2021.3115241	Finite-Time Consensus of Nonlinear Multiagent Systems With Nonidentical Input Delays via Event-Triggered Observer	IEEE Systems Journal	journal-article
21	10.1109/yac.2018.8406481	2018	10.1109/yac.2018.8406481	Observer-based event-triggered consensus of multi-agent systems with input saturation	2018 33rd Youth Academic Annual Conference of Chinese Association of Automation (YAC)	proceedings-article
22	10.1029/97eo00190	1997	10.1029/97eo00190	Community input requested	Eos, Transactions American Geophysical Union	journal-article
23	10.3724/sp.j.1004.2008.00880	2009	10.3724/sp.j.1004.2008.00880	Observer Design for a Class of Multi-input Multi-output Nonlinear Systems Based on Input-output Linearization Approach	Acta Automatica Sinica	journal-article
24	10.23943/princeton/9780691202549.003.0006	2020	10.23943/princeton/9780691202549.003.0006	Exact Predictor Feedback for Multi-Input Systems	Delay-Adaptive Linear Control	book-chapter
25	10.1016/j.oceaneng.2026.127073	2026	10.1016/j.oceaneng.2026.127073	Extended state observer based adaptive heading control for unmanned surface vehicles with event-triggered mechanism and input quantization	Ocean Engineering	journal-article
26	10.2139/ssrn.6505802	2026	10.2139/ssrn.6505802	Reservoir observer with extended input space		posted-content
27	10.1021/acs.iecr.6b04540.s001	None	10.1021/acs.iecr.6b04540.s001	Design of an Unknown Input Observer for Leak Detection under Process Disturbances		component
28	10.1016/j.oceaneng.2026.127032	2026	10.1016/j.oceaneng.2026.127032	Finite-time unmanned surface vehicles heading control based on event-triggering with neural network disturbance observer and input quantizer	Ocean Engineering	journal-article
29	10.1109/ticps.2023.3301445	2023	10.1109/ticps.2023.3301445	Observer-Based Consensus of Nonlinear Multi-Agent Systems With Input Delay via Delay-Dependent Event-Triggered Control	IEEE Transactions on Industrial Cyber-Physical Systems	journal-article
30	10.1016/j.jfranklin.2021.09.019	2021	10.1016/j.jfranklin.2021.09.019	Hybrid state observer‐based event‐triggered control for switched linear systems with quantized input	Journal of the Franklin Institute	journal-article
31	10.1109/tii.2025.3642798	2026	10.1109/tii.2025.3642798	Distributed Prescribed-Time Unknown Input Observer for LTI Systems With Event-Triggered Communication	IEEE Transactions on Industrial Informatics	journal-article
