rank	source_id	year	doi	title	venue	type
1	10.23919/ecc.1997.7082617	1997	10.23919/ecc.1997.7082617	Dynamic equivalence of input-output discrete-time systems	1997 European Control Conference (ECC)	proceedings-article
2	10.17587/it.27.625-633	2021	10.17587/it.27.625-633	Dynamic Control of Computation Consistency in the Parallel Dataflow Computing System	Informacionnye Tehnologii	journal-article
3	10.1006/inco.1996.0012	1996	10.1006/inco.1996.0012	On Schematological Equivalence of Dataflow Networks	Information and Computation	journal-article
4	10.1006/inco.1997.2658	1997	10.1006/inco.1997.2658	On Schematological Equivalence of Partially Interpreted Dataflow Networks	Information and Computation	journal-article
5	10.1016/0304-3975(85)90028-3	1985	10.1016/0304-3975(85)90028-3	Determinancy → (observation equivalence = trace equivalence)	Theoretical Computer Science	journal-article
6	10.70675/994b5767zbd2fz49a9zb09cze4a2a4a8737e	None	10.70675/994b5767zbd2fz49a9zb09cze4a2a4a8737e	Runtime mapping of dynamic dataflow applications on heterogeneous multiprocessor platforms		dissertation
7	10.36095/banxico/di.2017.13	2017	10.36095/banxico/di.2017.13	Equivalence between input-output and value-added economies		monograph
8	10.14264/uql.2015.242	None	10.14264/uql.2015.242	Design and implementation of a dynamic dataflow array processor system (PATTSY)		dissertation
9	10.1109/secon.1993.465763	None	10.1109/secon.1993.465763	An advanced dataflow processor architecture based on a multiple input node concept	Proceedings of Southeastcon '93	proceedings-article
10	10.1109/ipdpsw.2019.00133	2019	10.1109/ipdpsw.2019.00133	Exploring the Equivalence between Dynamic Dataflow Model and Gamma - General Abstract Model for Multiset mAnipulation	2019 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW)	proceedings-article
11	10.1109/isit.2017.8006970	2017	10.1109/isit.2017.8006970	On the input-degradedness and input-equivalence between channels	2017 IEEE International Symposium on Information Theory (ISIT)	proceedings-article
12	10.1109/cicsyn.2013.26	2013	10.1109/cicsyn.2013.26	Representing Guard Dependencies in Dataflow Execution Traces	2013 Fifth International Conference on Computational Intelligence, Communication Systems and Networks	proceedings-article
13	10.1163/1877-5888_rpp_sim_03982	None	10.1163/1877-5888_rpp_sim_03982	Dynamic Equivalence,	Religion Past and Present	dataset
14	10.9756/bijdm.8307	2016	10.9756/bijdm.8307	Multi Scheduling Reactive Resource Sharing for Dynamic Dataflow in Cloud Environment	Bonfring International Journal of Data Mining	journal-article
15	10.1145/2072274.2072278	2011	10.1145/2072274.2072278	Model checking dataflow for malicious input	Proceedings of the Workshop on Embedded Systems Security	proceedings-article
16	10.1109/superc.1988.44640	None	10.1109/superc.1988.44640	Elimination of bottlenecks in dynamic dataflow processors	Proceedings. SUPERCOMPUTING '88	proceedings-article
17	10.1109/spl.2007.371755	2007	10.1109/spl.2007.371755	Execution of Algorithms Using a Dynamic Dataflow Model for Reconfigurable Hardware - Commands in Dataflow Graph	2007 3rd Southern Conference on Programmable Logic	proceedings-article
18	10.1090/surv/060/03	1998	10.1090/surv/060/03	Morita equivalence	Mathematical Surveys and Monographs	book-chapter
19	10.1115/1.4036564	2017	10.1115/1.4036564	Disturbance Rejection of Interval Type-2 Fuzzy Systems Based on Equivalence-Input-Disturbance Approach	Journal of Dynamic Systems, Measurement, and Control	journal-article
20	10.1002/cpe.6176	2021	10.1002/cpe.6176	Gamma — General Abstract Model for Multiset mAnipulation and dynamic dataflow model: An equivalence study	Concurrency and Computation: Practice and Experience	journal-article
21	10.1007/bf02280834	1994	10.1007/bf02280834	A fully abstract trace model for dataflow and asynchronous networks	Distributed Computing	journal-article
22	10.22360/springsim.2018.hpc.007	2017	10.22360/springsim.2018.hpc.007	Toward Designing a Dynamic CPU Cap Manager for Timely Dataflow (TDF) Platform	High Performance Computing Symposium (HPC 2018)	proceedings-article
23	10.1021/acsmacrolett.9b00617.s001	None	10.1021/acsmacrolett.9b00617.s001	Dynamic Equivalence between Soft Star Polymers and Hard Spheres		component
24	10.2139/ssrn.4135102	2022	10.2139/ssrn.4135102	Definition of Multivariate Acceptance Limits (Guard-Bands) Applied to Pharmaceutical Equivalence Assessment	SSRN Electronic Journal	journal-article
25	10.1145/75277.75291	1989	10.1145/75277.75291	A fully abstract trace model for dataflow networks	Proceedings of the 16th ACM SIGPLAN-SIGACT symposium on Principles of programming languages  - POPL '89	proceedings-article
26	10.1090/surv/060/05	1998	10.1090/surv/060/05	Continuous-trace 𝐶*-algebras	Mathematical Surveys and Monographs	book-chapter
27	10.1109/ecie69549.2026.11565719	2026	10.1109/ecie69549.2026.11565719	A Multi-Level Dataflow Parallel Acceleration Framework for EPS-Based Equivalence Checking	2026 6th International Conference on Electronics, Circuits and Information Engineering (ECIE)	proceedings-article
28	10.1109/isemc.2014.6899028	2014	10.1109/isemc.2014.6899028	Investigating a guard trace ring to suppress the crosstalk due to a clock trace on a power electronics DSP control board	2014 IEEE International Symposium on Electromagnetic Compatibility (EMC)	proceedings-article
29	10.4337/9781783476329.00019	2017	10.4337/9781783476329.00019	Dynamic input–output analysis	Handbook of Input–Output Analysis	book-chapter
30	10.1109/tcsii.2024.3442873	2024	10.1109/tcsii.2024.3442873	A Reconfigurable Computing-in-Memory Accelerator With Dynamic Group-Based Dataflow and Dual-Input Macro Designs	IEEE Transactions on Circuits and Systems II: Express Briefs	journal-article
31	10.15446/fyf.v29n2.60194	2016	10.15446/fyf.v29n2.60194	Equivalence within the Dynamic Translation Model (DTM): Default Equivalence Position, Equivalence Range, Initiator’s Instructions, and Translational Norms	Forma y Función	journal-article
32	10.17764/jiet.56.2.41344333010617q6	2013	10.17764/jiet.56.2.41344333010617q6	Minimum Input Trace for Multiple Input Multiple Output Linear Systems	Journal of the IEST	journal-article
33	10.1109/sips.2014.6986103	2014	10.1109/sips.2014.6986103	Modeling dynamic partial reconfiguration in the dataflow paradigm	2014 IEEE Workshop on Signal Processing Systems (SiPS)	proceedings-article
34	10.1016/0950-5849(88)90146-2	1988	10.1016/0950-5849(88)90146-2	Dynamic dataflow analysis	Information and Software Technology	journal-article
