rank	source_id	year	doi	title	venue	type
1	10.1023/a:1016091902809	2002	10.1023/a:1016091902809	Bisimulation Minimization and Symbolic Model Checking	Formal Methods in System Design	journal-article
2	10.1007/978-3-319-10575-8_8	2018	10.1007/978-3-319-10575-8_8	BDD-Based Symbolic Model Checking	Handbook of Model Checking	book-chapter
3	10.1007/978-3-030-11245-5_25	2019	10.1007/978-3-030-11245-5_25	A Parallel Relation-Based Algorithm for Symbolic Bisimulation Minimization	Lecture Notes in Computer Science	book-chapter
4	10.1109/ddecs.2006.1649562	None	10.1109/ddecs.2006.1649562	Minimization of Large State Spaces using Symbolic Branching Bisimulation	2006 IEEE Design and Diagnostics of Electronic Circuits and systems	proceedings-article
5	10.1007/bfb0023458	1997	10.1007/bfb0023458	Efficient scaling-invariant checking of timed bisimulation	Lecture Notes in Computer Science	book-chapter
6	10.1007/0-387-25454-4_5	None	10.1007/0-387-25454-4_5	Path Minimization	Advanced BDD Optimization	book-chapter
7	10.4204/eptcs.54.2	2011	10.4204/eptcs.54.2	Improving BDD Based Symbolic Model Checking with Isomorphism Exploiting Transition Relations	Electronic Proceedings in Theoretical Computer Science	journal-article
8	10.1007/978-3-642-00602-9_40	2009	10.1007/978-3-642-00602-9_40	Symbolic Branching Bisimulation-Checking of Dense-Time Systems in an Environment	Lecture Notes in Computer Science	book-chapter
9	10.1609/socs.v4i1.18285	2021	10.1609/socs.v4i1.18285	Constrained Symbolic Search: On Mutexes, BDD Minimization and More	Proceedings of the International Symposium on Combinatorial Search	journal-article
10	10.1007/0-387-25454-4_4	None	10.1007/0-387-25454-4_4	Heuristic Node Minimization	Advanced BDD Optimization	book-chapter
11	10.1007/0-387-25454-4_3	None	10.1007/0-387-25454-4_3	Exact Node Minimization	Advanced BDD Optimization	book-chapter
12	10.1109/edtc.1995.470376	None	10.1109/edtc.1995.470376	Checking signal transition graph implementability by symbolic BDD traversal	Proceedings the European Design and Test Conference. ED&amp;TC 1995	proceedings-article
13	10.1007/978-1-4615-3190-6_3	1993	10.1007/978-1-4615-3190-6_3	Symbolic Model Checking	Symbolic Model Checking	book-chapter
14	10.1007/3-540-45988-x_5	2002	10.1007/3-540-45988-x_5	Integrating BDD-Based and SAT-Based Symbolic Model Checking	Lecture Notes in Computer Science	book-chapter
15	10.1007/bf02916743	1999	10.1007/bf02916743	Symbolic transition graph and its early bisimulation checking algorithms for the π-calculus	Science in China Series E: Technological Sciences	journal-article
16	10.1007/978-3-642-34281-3_28	2012	10.1007/978-3-642-34281-3_28	Symbolic Model-Checking of Stateful Timed CSP Using BDD and Digitization	Lecture Notes in Computer Science	book-chapter
17	10.1145/1228784.1228880	2007	10.1145/1228784.1228880	Optimization techniques for BDD-based bisimulation computation	Proceedings of the 17th ACM Great Lakes symposium on VLSI	proceedings-article
18	10.1016/j.entcs.2004.06.061	2005	10.1016/j.entcs.2004.06.061	Exploiting Target Enlargement and Dynamic Abstraction within Mixed BDD and SAT Invariant Checking	Electronic Notes in Theoretical Computer Science	journal-article
19	10.1007/978-3-540-24732-6_13	2004	10.1007/978-3-540-24732-6_13	Verification of Java Programs Using Symbolic Execution and Invariant Generation	Lecture Notes in Computer Science	book-chapter
20	10.1007/978-1-4615-3190-6_2	1993	10.1007/978-1-4615-3190-6_2	Model Checking	Symbolic Model Checking	book-chapter
21	10.1109/pic.2014.6972373	2014	10.1109/pic.2014.6972373	Implementations for checking bisimulation of LTS	2014 IEEE International Conference on Progress in Informatics and Computing	proceedings-article
22	10.1109/csf.2010.28	2010	10.1109/csf.2010.28	Automating Open Bisimulation Checking for the Spi Calculus	2010 23rd IEEE Computer Security Foundations Symposium	proceedings-article
23	10.1007/978-3-642-27940-9_27	2012	10.1007/978-3-642-27940-9_27	Loop Invariant Symbolic Execution for Parallel Programs	Lecture Notes in Computer Science	book-chapter
24	10.1007/978-1-4615-3190-6_6	1993	10.1007/978-1-4615-3190-6_6	Mu-Calculus Model Checking	Symbolic Model Checking	book-chapter
25	10.1007/978-1-4615-3190-6_7	1993	10.1007/978-1-4615-3190-6_7	Induction and Model Checking	Symbolic Model Checking	book-chapter
26	10.1016/s0167-9260(01)00021-9	2001	10.1016/s0167-9260(01)00021-9	History-based dynamic BDD minimization	Integration	journal-article
27	10.1007/978-1-4615-1425-1_6	2001	10.1007/978-1-4615-1425-1_6	BDD Minimization	Spectral Techniques in VLSI CAD	book-chapter
28	10.1109/dac.1999.781225	None	10.1109/dac.1999.781225	Using lower bounds during dynamic BDD minimization	Proceedings 1999 Design Automation Conference (Cat. No. 99CH36361)	proceedings-article
29	10.1109/iscas.2009.5118427	2009	10.1109/iscas.2009.5118427	Approximate BDD Minimization by Weighted A.	2009 IEEE International Symposium on Circuits and Systems	proceedings-article
30	10.1109/dac.1998.724515	None	10.1109/dac.1998.724515	Incremental CTL model checking using BDD subsetting	Proceedings 1998 Design and Automation Conference. 35th DAC. (Cat. No.98CH36175)	proceedings-article
31	10.1007/springerreference_57935	None	10.1007/springerreference_57935	Symbolic Model Checking, 1990; Burch, Clarke, McMillan, Dill	SpringerReference	reference-entry
32	10.1109/icasic.2005.1611465	2005	10.1109/icasic.2005.1611465	BDD minimization based on genetic tabu hybrid strategy	2005 6th International Conference on ASIC	proceedings-article
