rank	source_id	year	doi	title	venue	type
1	10.1016/0165-6074(90)90167-8	1990	10.1016/0165-6074(90)90167-8	A demand-driven macro-dataflow schema for distributed graph reduction on multiple G-machines	Microprocessing and Microprogramming	journal-article
2	10.1109/icpp.1993.66	1993	10.1109/icpp.1993.66	Dataflow Graph Optimization for Dataflow Architectures a Dataflow Otimizing Compiler	1993 International Conference on Parallel Processing - ICPP'93 Vol2	proceedings-article
3	10.2172/764038	1998	10.2172/764038	Visualizing Macro-Dataflow Graph Final Report CRADA No. TSB-0725-93		report
4	10.21236/ada428029	2004	10.21236/ada428029	DIF - A Language for Dataflow Graph Specification and Exchange		report
5	10.1002/scj.4690270402	1996	10.1002/scj.4690270402	A compiling technique for dataflow machines — new algorithm for optimum translation from control flow graph into dataflow graph	Systems and Computers in Japan	journal-article
6	10.3724/sp.j.1087.2011.00935	2011	10.3724/sp.j.1087.2011.00935	Operation partitioning for heterogeneous VLIW DSP based on dataflow graph	Journal of Computer Applications	journal-article
7	10.2139/ssrn.6875241	2026	10.2139/ssrn.6875241	Graph as App: A GPU Dataflow Substrate for Domain-Agnostic Living Networks		posted-content
8	10.1109/spl.2007.371755	2007	10.1109/spl.2007.371755	Execution of Algorithms Using a Dynamic Dataflow Model for Reconfigurable Hardware - Commands in Dataflow Graph	2007 3rd Southern Conference on Programmable Logic	proceedings-article
9	10.2172/1426077	2018	10.2172/1426077	Visualizing Macro-Dataflow Graph Final Report CRADA No. TSB-0725-93		report
10	10.1016/0026-2714(87)90819-5	1987	10.1016/0026-2714(87)90819-5	Reliability analysis of computer systems using dataflow graph models	Microelectronics Reliability	journal-article
11	10.1145/2523616.2525962	2013	10.1145/2523616.2525962	Pregelix	Proceedings of the 4th annual Symposium on Cloud Computing	proceedings-article
12	10.1145/142920.134087	1992	10.1145/142920.134087	CONDOR: constraint-based dataflow	ACM SIGGRAPH Computer Graphics	journal-article
13	10.1007/978-3-319-66128-5_2	2017	10.1007/978-3-319-66128-5_2	Discrepancy Reduction Between the Topology of Dataflow Graph and the Topology of FPGA Structure	Computer Communications and Networks	book-chapter
14	10.1007/springerreference_19444	None	10.1007/springerreference_19444	mux	SpringerReference	reference-entry
15	10.1007/springerreference_19445	None	10.1007/springerreference_19445	MUX	SpringerReference	reference-entry
16	10.1109/sips50750.2020.9195261	2020	10.1109/sips50750.2020.9195261	Graph Coordination for Compact Representation of Regular Dataflow Structures	2020 IEEE Workshop on Signal Processing Systems (SiPS)	proceedings-article
17	10.4016/23679.01	2010	10.4016/23679.01	mux mp4	SciVee	dataset
18	10.1145/204362.204364	1995	10.1145/204362.204364	apE—the original dataflow visualization environment	ACM SIGGRAPH Computer Graphics	journal-article
19	10.1109/icassp.1997.599865	None	10.1109/icassp.1997.599865	Code generation by using integer-controlled dataflow graph	1997 IEEE International Conference on Acoustics, Speech, and Signal Processing	proceedings-article
20	10.1109/iscas.2006.1692708	None	10.1109/iscas.2006.1692708	System-level verification on high-level synthesis of dataflow graph	2006 IEEE International Symposium on Circuits and Systems	proceedings-article
21	10.1109/fpl.2012.6339265	2012	10.1109/fpl.2012.6339265	Dataflow graph partitioning for high level synthesis	22nd International Conference on Field Programmable Logic and Applications (FPL)	proceedings-article
22	10.1016/0167-8191(92)90098-r	1992	10.1016/0167-8191(92)90098-r	Area optimization of dataflow-graph mappings	Parallel Computing	journal-article
23	10.1109/ipdpsw59300.2023.00147	2023	10.1109/ipdpsw59300.2023.00147	Optimizing the Critical Path of Distributed Dataflow Graph Algorithms	2023 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW)	proceedings-article
24	10.1109/cmpeur.1991.257371	None	10.1109/cmpeur.1991.257371	On reducing the dataflow-graph hosting area	[1991] Proceedings, Advanced Computer Technology, Reliable Systems and Applications	proceedings-article
25	10.7717/peerj-cs.2391/fig-1	None	10.7717/peerj-cs.2391/fig-1	Figure 1: Demand graph for bike-sharing stations.		component
26	10.1109/ipps.1991.153848	None	10.1109/ipps.1991.153848	A simulation of demand-driven dataflow: translation from Lucid into MDC language	[1991] Proceedings. The Fifth International Parallel Processing Symposium	proceedings-article
27	10.1109/acqed.2015.7274006	2015	10.1109/acqed.2015.7274006	SynDFG: Synthetic dataflow graph generator for high-level synthesis	2015 6th Asia Symposium on Quality Electronic Design (ASQED)	proceedings-article
28	10.1145/222124.222146	1995	10.1145/222124.222146	Demand interprocedural dataflow analysis	Proceedings of the 3rd ACM SIGSOFT symposium on Foundations of software engineering	proceedings-article
29	10.1109/isss.1998.730615	None	10.1109/isss.1998.730615	Memory efficient software synthesis from dataflow graph	Proceedings. 11th International Symposium on System Synthesis (Cat. No.98EX210)	proceedings-article
30	10.1145/222132.222146	1995	10.1145/222132.222146	Demand interprocedural dataflow analysis	ACM SIGSOFT Software Engineering Notes	journal-article
