rank	source_id	year	doi	title	venue	type
1	10.1109/date.2004.1269025	None	10.1109/date.2004.1269025	Generalized latency-insensitive systems for single-clock and multi-clock architectures	Proceedings Design, Automation and Test in Europe Conference and Exhibition	proceedings-article
2	10.1109/hldvt.2009.5340183	2009	10.1109/hldvt.2009.5340183	Analysis of scheduled Latency insensitive systems with periodic clock calculus	2009 IEEE International High Level Design Validation and Test Workshop	proceedings-article
3	10.1109/iccad.2005.1560209	None	10.1109/iccad.2005.1560209	An architecture and a wrapper synthesis approach for multi-clock latency-insensitive systems	ICCAD-2005. IEEE/ACM International Conference on Computer-Aided Design, 2005.	proceedings-article
4	10.1016/j.entcs.2005.05.033	2006	10.1016/j.entcs.2005.05.033	Multi-Clock Latency-Insensitive Architecture and Wrapper Synthesis	Electronic Notes in Theoretical Computer Science	journal-article
5	10.1109/icecs.2011.6122333	2011	10.1109/icecs.2011.6122333	Efficient periodic clock calculus in latency-insensitive design	2011 18th IEEE International Conference on Electronics, Circuits, and Systems	proceedings-article
6	10.1109/prdc.2011.37	2011	10.1109/prdc.2011.37	A Self-Stabilizing Synchronization Protocol for Arbitrary Digraphs: A Self-Stabilizing Distributed Clock Synchronization Protocol For Arbitrary Digraphs	2011 IEEE 17th Pacific Rim International Symposium on Dependable Computing	proceedings-article
7	10.1016/j.entcs.2005.05.041	2006	10.1016/j.entcs.2005.05.041	A Functional Programming Framework for Latency Insensitive Protocol Validation	Electronic Notes in Theoretical Computer Science	journal-article
8	10.1007/s10836-010-5145-z	2010	10.1007/s10836-010-5145-z	Analysis of Scheduled Latency Insensitive Systems with Periodic Clock Calculus	Journal of Electronic Testing	journal-article
9	10.1109/dac.2007.375198	2007	10.1109/dac.2007.375198	Topology-Based Optimization of Maximal Sustainable Throughput in a Latency-Insensitive System	2007 44th ACM/IEEE Design Automation Conference	proceedings-article
10	10.1109/socc.2005.1554462	None	10.1109/socc.2005.1554462	Synchronous latency-insensitive design for multiple clock domain	2005 Joint 30th International Conference on Infrared and Millimeter Waves and 13th International Conference on Terahertz Electronics	proceedings-article
11	10.1109/hldvt.2005.1568826	None	10.1109/hldvt.2005.1568826	Validating families of latency insensitive protocols	Tenth IEEE International High-Level Design Validation and Test Workshop, 2005.	proceedings-article
12	10.17487/rfc3945	2004	10.17487/rfc3945	Generalized Multi-Protocol Label Switching (GMPLS) Architecture		report
13	10.1049/iet-cdt.2013.0121	2015	10.1049/iet-cdt.2013.0121	Heuristic algorithm for periodic clock optimisation in scheduling‐based latency‐insensitive design	IET Computers &amp; Digital Techniques	journal-article
14	10.1145/1278480.1278586	2007	10.1145/1278480.1278586	Topology-based optimization of maximal sustainable throughput in a latency-insensitive system	Proceedings of the 44th annual conference on Design automation - DAC '07	proceedings-article
15	10.1109/icc.2006.255190	2006	10.1109/icc.2006.255190	Generalized Multi-Protocol Label Switching (GMPLS) Unified Control Plane Validation	2006 IEEE International Conference on Communications	proceedings-article
16	10.2139/ssrn.7127218	2026	10.2139/ssrn.7127218	Nexus Protocol: A Cryptographically Secure, Zero-Latency Semantic Routing Engine for Multi-Agent Systems		posted-content
17	10.17487/rfc3473	2003	10.17487/rfc3473	Generalized Multi-Protocol Label Switching (GMPLS) Signaling Resource ReserVation Protocol-Traffic Engineering (RSVP-TE) Extensions		report
18	10.17487/rfc3471	2003	10.17487/rfc3471	Generalized Multi-Protocol Label Switching (GMPLS) Signaling Functional Description		report
19	10.1109/hpsr.2003.1226711	None	10.1109/hpsr.2003.1226711	Multi-rate and multi-hop hybrid optical networks with arbitrary topology	Workshop on High Performance Switching and Routing, 2003, HPSR.	proceedings-article
20	10.1145/97880.97917	1990	10.1145/97880.97917	Generalized B-spline surfaces of arbitrary topology	ACM SIGGRAPH Computer Graphics	journal-article
21	10.1007/978-3-642-74570-6_40	1989	10.1007/978-3-642-74570-6_40	One Flood Routing Protocol for LANs with Arbitrary Topology	Informatik-Fachberichte	book-chapter
22	10.1109/icm.2006.373261	2006	10.1109/icm.2006.373261	Low-latency Multi-Level Mesh Topology for NoCs	2006 International Conference on Microelectronics	proceedings-article
23	10.1145/97879.97917	1990	10.1145/97879.97917	Generalized B-spline surfaces of arbitrary topology	Proceedings of the 17th annual conference on Computer graphics and interactive techniques	proceedings-article
24	10.1007/s11128-024-04561-0	2024	10.1007/s11128-024-04561-0	Bidirectional quantum controlled teleportation in multi-hop networks: a generalized protocol for the arbitrary n-qubit state through the noisy channel	Quantum Information Processing	journal-article
25	10.1109/icta53157.2021.9661759	2021	10.1109/icta53157.2021.9661759	A Highly Linear Multi-Clock Combining Phase Interpolator Insensitive to Interpolation Error	2021 IEEE International Conference on Integrated Circuits, Technologies and Applications (ICTA)	proceedings-article
26	10.1109/cloudsummit68932.2026.00044	2026	10.1109/cloudsummit68932.2026.00044	Distributed PostgreSQL as an IDP Primitive: Multi-Region Topology and Tail-Latency Remediation	2026 IEEE Cloud Summit	proceedings-article
27	10.4064/bc76-0-12	2007	10.4064/bc76-0-12	On generalized Chern classes and Chern numbers of irreducible complex algebraic varieties with arbitrary singularities	Banach Center Publications	proceedings-article
28	10.17487/rfc3472	2003	10.17487/rfc3472	Generalized Multi-Protocol Label Switching (GMPLS) Signaling Constraint-based Routed Label Distribution Protocol (CR-LDP) Extensions		report
29	10.3390/en13061368	2020	10.3390/en13061368	Multi-Hop LoRa Network Protocol with Minimized Latency	Energies	journal-article
30	10.1109/tcad.2008.2008914	2008	10.1109/tcad.2008.2008914	Topology-Based Performance Analysis and Optimization of Latency-Insensitive Systems	IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems	journal-article
31	10.1145/1086228.1086279	2005	10.1145/1086228.1086279	From multi-clocked synchronous processes to latency-insensitive modules	Proceedings of the 5th ACM international conference on Embedded software	proceedings-article
32	10.17487/rfc7722	2015	10.17487/rfc7722	Multi-Topology Extension for the Optimized Link State Routing Protocol Version 2 (OLSRv2)		report
33	10.1016/j.cpc.2025.109758	2025	10.1016/j.cpc.2025.109758	Development and validation of generalized Monte Carlo track-structure simulation model applicable to arbitrary ions in arbitrary materials	Computer Physics Communications	journal-article
34	10.17487/rfc4426	2006	10.17487/rfc4426	Generalized Multi-Protocol Label Switching (GMPLS) Recovery Functional Specification		report
35	10.17487/rfc4203	2005	10.17487/rfc4203	OSPF Extensions in Support of Generalized Multi-Protocol Label Switching (GMPLS)		report
36	10.17487/rfc4202	2005	10.17487/rfc4202	Routing Extensions in Support of Generalized Multi-Protocol Label Switching (GMPLS)		report
37	10.2139/ssrn.4753654	2024	10.2139/ssrn.4753654	Multi-Material Topology Optimization Considering Arbitrary Strength and Yield Criteria Constraints with Single-Variable Interpolation		posted-content
38	10.2139/ssrn.5397715	2025	10.2139/ssrn.5397715	Distributed Arbitrary-Time Cooperative Guidance Law for Multi-Aircraft with Dynamic Communication Topology		posted-content
39	10.17487/rfc5307	2008	10.17487/rfc5307	IS-IS Extensions in Support of Generalized Multi-Protocol Label Switching (GMPLS)		report
40	10.1109/tcad.2022.3226156	2023	10.1109/tcad.2022.3226156	Clock-Latency-Aware Fault-Tolerant DLL for Multi-Die Clock Synchronization	IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems	journal-article
41	10.1109/iccd.2012.6378615	2012	10.1109/iccd.2012.6378615	Xpipes: A latency insensitive parameterized network-on-chip architecture for multi-processor SoCs	2012 IEEE 30th International Conference on Computer Design (ICCD)	proceedings-article
42	10.17487/rfc4427	2006	10.17487/rfc4427	Recovery (Protection and Restoration) Terminology for Generalized Multi-Protocol Label Switching (GMPLS)		report
43	10.1021/acs.macromol.4c01197.s001	None	10.1021/acs.macromol.4c01197.s001	Convenient Protocol for Preparing Hydrogels with Temperature-Insensitive Swellability		component
44	10.1016/j.measurement.2021.109760	2021	10.1016/j.measurement.2021.109760	Wicsync: A wireless multi-node clock synchronization solution based on optimized UWB two-way clock synchronization protocol	Measurement	journal-article
45	10.1109/icc59461.2026.11587378	2026	10.1109/icc59461.2026.11587378	Clock Parameters Estimation for Inactive Nodes Under Arbitrary Distributed Delays in Multi-UAV Networks	ICC 2026 - IEEE International Conference on Communications	proceedings-article
46	10.17487/rfc4328	2006	10.17487/rfc4328	Generalized Multi-Protocol Label Switching (GMPLS) Signaling Extensions for G.709 Optical Transport Networks Control		report
47	10.1109/cac48633.2019.8996690	2019	10.1109/cac48633.2019.8996690	A Low Latency WuR Protocol in Multi-Hop Wireless Sensor Networks	2019 Chinese Automation Congress (CAC)	proceedings-article
48	10.21203/rs.3.rs-1765628/v1	2022	10.21203/rs.3.rs-1765628/v1	Effective Virtualization based on Generalized Multi protocol Label Switching for Cloud Computing		posted-content
49	10.1109/async.2004.1299282	None	10.1109/async.2004.1299282	Synchronous latency insensitive design	10th International Symposium on Asynchronous Circuits and Systems, 2004. Proceedings.	proceedings-article
50	10.1149/1.3567579	2011	10.1149/1.3567579	Temperature Insensitive Clock Buffer and Its Application on Clock Tree	ECS Transactions	journal-article
51	10.17487/rfc4258	2005	10.17487/rfc4258	Requirements for Generalized Multi-Protocol Label Switching (GMPLS) Routing for the Automatically Switched Optical Network (ASON)		report
52	10.1038/435291a	2005	10.1038/435291a	Light-insensitive optical clock	Nature	journal-article
53	10.1109/memcod.2007.371256	2007	10.1109/memcod.2007.371256	Design, Implementation, and Validation of a New Class of Interface Circuits for Latency-Insensitive Design	2007 5th IEEE/ACM International Conference on Formal Methods and Models for Codesign (MEMOCODE 2007)	proceedings-article
54	10.1109/tcsii.2020.3010535	2020	10.1109/tcsii.2020.3010535	A Picosecond-Resolution Digitally-Controlled Timing Generator With One-Clock-Latency at Arbitrary Instantaneous Input	IEEE Transactions on Circuits and Systems II: Express Briefs	journal-article
55	10.1016/s0040-9383(78)90025-3	1978	10.1016/s0040-9383(78)90025-3	Derham cohomology with arbitrary coefficients	Topology	journal-article
56	10.1115/imece2008-68651	2008	10.1115/imece2008-68651	Multi-Objective Synthesis Optimization of Heat Exchanger Networks With Arbitrary Topology	Volume 8: Energy Systems: Analysis, Thermodynamics and Sustainability; Sustainable Products and Processes	proceedings-article
57	10.1109/vetecs.2011.5956397	2011	10.1109/vetecs.2011.5956397	Achieving Minimum Latency in Multi-Hop MAC Protocol for Wireless Sensor Networks	2011 IEEE 73rd Vehicular Technology Conference (VTC Spring)	proceedings-article
58	10.31838/njap/08.01.04	2026	10.31838/njap/08.01.04	RF-Constrained Protocol Stack Redesign for Low-Latency Multi-Access Edge Computing in mmWave Wireless Architectures	National Journal of Antennas and Propagation	journal-article
59	10.1109/iscas.2006.1693483	None	10.1109/iscas.2006.1693483	Process-insensitive modulated-clock voltage comparator	2006 IEEE International Symposium on Circuits and Systems	proceedings-article
60	10.2139/ssrn.4217581	2022	10.2139/ssrn.4217581	An Order Insensitive Optimal Generalized Sequential Fusion Estimation for Stochastic Uncertain Multi-Sensor Systems with Correlated Noise	SSRN Electronic Journal	journal-article
61	10.17487/rfc6001	2010	10.17487/rfc6001	Generalized MPLS (GMPLS) Protocol Extensions for Multi-Layer and Multi-Region Networks (MLN/MRN)		report
62	10.17487/rfc4206	2005	10.17487/rfc4206	Label Switched Paths (LSP) Hierarchy with Generalized Multi-Protocol Label Switching (GMPLS) Traffic Engineering (TE)		report
63	10.2139/ssrn.7015638	2026	10.2139/ssrn.7015638	A Transparent, Set-Identified Framework for Cross-Era NBA Player Ranking: Possession-Clock Deflation, Skill-Environment Attribution, and Multi-Layer Validation		posted-content
64	10.17487/rfc4428	2006	10.17487/rfc4428	Analysis of Generalized Multi-Protocol Label Switching (GMPLS)-based Recovery Mechanisms (including Protection and Restoration)		report
65	10.33612/diss.192301532	None	10.33612/diss.192301532	Arbitrary topology meshes in geometric design and vector graphics		dissertation
66	10.1109/access.2019.2947064	2019	10.1109/access.2019.2947064	Proactive Caching Placement for Arbitrary Topology With Multi-Hop Forwarding in ICN	IEEE Access	journal-article
67	10.1109/chicc.2015.7260782	2015	10.1109/chicc.2015.7260782	A framework of stability analysis for multi-agent systems on arbitrary topology graph: Linear systems	2015 34th Chinese Control Conference (CCC)	proceedings-article
68	10.4028/www.scientific.net/amm.536-537.364	2014	10.4028/www.scientific.net/amm.536-537.364	Low-Latency MAC (LL-MAC) Protocol for a Multi-Hop Wireless Sensor Networks	Applied Mechanics and Materials	journal-article
69	10.1109/med51440.2021.9480167	2021	10.1109/med51440.2021.9480167	Optimal Network Topology of Multi-Agent Systems subject to Computation and Communication Latency	2021 29th Mediterranean Conference on Control and Automation (MED)	proceedings-article
70	10.1109/date.2005.287	None	10.1109/date.2005.287	Synchronization Processor Synthesis for Latency Insensitive Systems	Design, Automation and Test in Europe	proceedings-article
71	10.1088/1674-1056/22/9/090202	2013	10.1088/1674-1056/22/9/090202	Pinning consensus analysis of multi-agent networks with arbitrary topology	Chinese Physics B	journal-article
72	10.20454/jast.2017.1208	2017	10.20454/jast.2017.1208	Soft multi generalized regular sets in soft multi topological spaces	Journal of Advanced Studies in Topology	journal-article
73	10.1016/j.patcog.2024.111061	2025	10.1016/j.patcog.2024.111061	MBQuant: A novel multi-branch topology method for arbitrary bit-width network quantization	Pattern Recognition	journal-article
