rank	source_id	year	doi	title	venue	type
1	10.1109/tc.2008.214	2009	10.1109/tc.2008.214	A Process Algebraic View of Latency-Insensitive Systems	IEEE Transactions on Computers	journal-article
2	10.1109/async.2004.1299282	None	10.1109/async.2004.1299282	Synchronous latency insensitive design	10th International Symposium on Asynchronous Circuits and Systems, 2004. Proceedings.	proceedings-article
3	10.7717/peerj-cs.426/fig-6	None	10.7717/peerj-cs.426/fig-6	Figure 6: Process to identify data latency.		component
4	10.1109/date.2005.287	None	10.1109/date.2005.287	Synchronization Processor Synthesis for Latency Insensitive Systems	Design, Automation and Test in Europe	proceedings-article
5	10.1109/date.2004.1269102	None	10.1109/date.2004.1269102	Issues in implementing latency insensitive protocols	Proceedings Design, Automation and Test in Europe Conference and Exhibition	proceedings-article
6	10.1007/s00446-024-00466-4	2024	10.1007/s00446-024-00466-4	Liveness and latency of Byzantine state-machine replication	Distributed Computing	journal-article
7	10.1109/icrc64395.2024.10937010	2024	10.1109/icrc64395.2024.10937010	Superconnectors: A Latency Insensitive Approach to SFQ Design	2024 IEEE International Conference on Rebooting Computing (ICRC)	proceedings-article
8	10.7717/peerj-cs.801/fig-5	None	10.7717/peerj-cs.801/fig-5	Figure 5: Performance analysis based on the latency of process executions.		component
9	10.1109/fpl.2018.00068	2018	10.1109/fpl.2018.00068	Latency Insensitive Design Styles for FPGAs	2018 28th International Conference on Field Programmable Logic and Applications (FPL)	proceedings-article
10	10.1145/996566.996725	2004	10.1145/996566.996725	A new approach to latency insensitive design	Proceedings of the 41st annual Design Automation Conference	proceedings-article
11	10.1016/j.vlsi.2014.01.003	2015	10.1016/j.vlsi.2014.01.003	A synchronous latency-insensitive RISC for better than worst-case design	Integration	journal-article
12	10.1109/iccd.2010.5647580	2010	10.1109/iccd.2010.5647580	Optimization of back pressure and throughput for latency insensitive systems	2010 IEEE International Conference on Computer Design	proceedings-article
13	10.7873/date2014.116	2014	10.7873/date2014.116	Recovery-based resilient latency-insensitive systems	Design, Automation &amp; Test in Europe Conference &amp; Exhibition (DATE), 2014	proceedings-article
14	10.1109/acsd.2007.54	2007	10.1109/acsd.2007.54	Modelling Latency-Insensitive Systems in CSP	Seventh International Conference on Application of Concurrency to System Design (ACSD 2007)	proceedings-article
15	10.7873/date.2014.116	2014	10.7873/date.2014.116	Recovery-based resilient latency-insensitive systems	Design, Automation &amp; Test in Europe Conference &amp; Exhibition (DATE), 2014	proceedings-article
16	10.1109/mdt.2007.152	2007	10.1109/mdt.2007.152	Adaptive Latency-Insensitive Protocols	IEEE Design &amp; Test of Computers	journal-article
17	10.1109/hldvt.2005.1568826	None	10.1109/hldvt.2005.1568826	Validating families of latency insensitive protocols	Tenth IEEE International High-Level Design Validation and Test Workshop, 2005.	proceedings-article
18	10.1109/memcod.2009.5185393	2009	10.1109/memcod.2009.5185393	Bounded Dataflow Networks and Latency-Insensitive circuits	2009 7th IEEE/ACM International Conference on Formal Methods and Models for Co-Design	proceedings-article
19	10.1109/icecs.2011.6122333	2011	10.1109/icecs.2011.6122333	Efficient periodic clock calculus in latency-insensitive design	2011 18th IEEE International Conference on Electronics, Circuits, and Systems	proceedings-article
20	10.1109/date.2004.1269025	None	10.1109/date.2004.1269025	Generalized latency-insensitive systems for single-clock and multi-clock architectures	Proceedings Design, Automation and Test in Europe Conference and Exhibition	proceedings-article
21	10.1109/date.2010.5457101	2010	10.1109/date.2010.5457101	Control network generator for latency insensitive designs	2010 Design, Automation &amp; Test in Europe Conference &amp; Exhibition (DATE 2010)	proceedings-article
22	10.1109/dac.2001.935470	None	10.1109/dac.2001.935470	Robust interfaces for mixed-timing systems with application to latency-insensitive protocols	Proceedings of the 38th Design Automation Conference (IEEE Cat. No.01CH37232)	proceedings-article
23	10.1109/candar57322.2022.00023	2022	10.1109/candar57322.2022.00023	Dynamic Routing Reconfiguration for Low-Latency and Deadlock-Free Interconnection Networks	2022 Tenth International Symposium on Computing and Networking (CANDAR)	proceedings-article
24	10.1109/candarw57323.2022.00011	2022	10.1109/candarw57323.2022.00011	Load-Balancing Routing Algorithms for Reducing Packet Latency and Avoiding Deadlock in Datacenter Interconnection Networks	2022 Tenth International Symposium on Computing and Networking Workshops (CANDARW)	proceedings-article
25	10.1109/hldvt.2009.5340183	2009	10.1109/hldvt.2009.5340183	Analysis of scheduled Latency insensitive systems with periodic clock calculus	2009 IEEE International High Level Design Validation and Test Workshop	proceedings-article
26	10.3390/electronics9111838	2020	10.3390/electronics9111838	A Latency-Insensitive Design Approach to Programmable FPGA-Based Real-Time Simulators	Electronics	journal-article
27	10.1007/978-0-387-34127-9_3	None	10.1007/978-0-387-34127-9_3	Cytomegalovirus Latency	Latency Strategies of Herpesviruses	book-chapter
28	10.1109/memcod.2008.4547689	2008	10.1109/memcod.2008.4547689	Latency-Insensitive Hardware/Software Interfaces	2008 6th ACM/IEEE International Conference on Formal Methods and Models for Co-Design	proceedings-article
29	10.1021/jacs.3c10826.s001	None	10.1021/jacs.3c10826.s001	Latency for All: Enabling Latency of HoveydaGrubbs Second-Generation Catalysts by Adding Phosphite Ligands		component
30	10.1109/jproc.2015.2480849	2015	10.1109/jproc.2015.2480849	From Latency-Insensitive Design to Communication-Based System-Level Design	Proceedings of the IEEE	journal-article
