rank	source_id	year	doi	title	venue	type
1	10.1007/11823230_27	2006	10.1007/11823230_27	Path-Sensitive Dataflow Analysis with Iterative Refinement	Lecture Notes in Computer Science	book-chapter
2	10.1145/1108768.1108808	2006	10.1145/1108768.1108808	Symbolic path simulation in path-sensitive dataflow analysis	ACM SIGSOFT Software Engineering Notes	journal-article
3	10.1145/1108792.1108808	2005	10.1145/1108792.1108808	Symbolic path simulation in path-sensitive dataflow analysis	Proceedings of the 6th ACM SIGPLAN-SIGSOFT workshop on Program analysis for software tools and engineering	proceedings-article
4	10.1109/cscwd68734.2026.11582111	2026	10.1109/cscwd68734.2026.11582111	Dataflow-Based Path Pruning in Symbolic Execution for Hardware Verification	2026 29th International Conference on Computer Supported Cooperative Work in Design (CSCWD)	proceedings-article
5	10.51408/csit2025_44	2025	10.51408/csit2025_44	Program Path Feasibility Through Symbolic Execution	Proceedings of “Computer Science and Information Technologies” International Conference	proceedings-article
6	10.21203/rs.3.rs-10066367/v1	2026	10.21203/rs.3.rs-10066367/v1	Enhancing Symbolic Execution of Programs for Interprocedural Control Flow Path Feasibility Analysis		posted-content
7	10.1145/2442829.2442858	2012	10.1145/2442829.2442858	Improving the accuracy of linear programming solvers with iterative refinement	Proceedings of the 37th International Symposium on Symbolic and Algebraic Computation	proceedings-article
8	10.1109/iros51168.2021.9636071	2021	10.1109/iros51168.2021.9636071	Iterative Refinement for Real-Time Multi-Robot Path Planning	2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)	proceedings-article
9	10.23919/icact68090.2026.11431363	2026	10.23919/icact68090.2026.11431363	Symbolic Execution for Control Flow Path Feasibility	2026 28th International Conference on Advanced Communications Technology (ICACT)	proceedings-article
10	10.1006/jsco.1994.1029	1994	10.1006/jsco.1994.1029	Symbolic Local Refinement of Tetrahedral Grids	Journal of Symbolic Computation	journal-article
11	10.18653/v1/2024.eacl-long.1	2024	10.18653/v1/2024.eacl-long.1	Enhancing Ethical Explanations of Large Language Models through Iterative Symbolic Refinement	Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)	proceedings-article
12	10.1109/sips.2014.6986105	2014	10.1109/sips.2014.6986105	Efficient fixed-point refinement of DSP dataflow systems	2014 IEEE Workshop on Signal Processing Systems (SiPS)	proceedings-article
13	10.1109/isctis58954.2023.10213139	2023	10.1109/isctis58954.2023.10213139	Iterative Refinement via Adaptive Subproblem Generation Algorithm (ASGA) for Anytime Multi-Agent Path Finding	2023 3rd International Symposium on Computer Technology and Information Science (ISCTIS)	proceedings-article
14	10.1021/acs.jctc.7b00464.s002	None	10.1021/acs.jctc.7b00464.s002	Iterative Molecular DynamicsRosetta Membrane Protein Structure Refinement Guided by Cryo-EM Densities		component
15	10.1021/acs.jctc.7b00464.s001	None	10.1021/acs.jctc.7b00464.s001	Iterative Molecular DynamicsRosetta Membrane Protein Structure Refinement Guided by Cryo-EM Densities		component
16	10.31673/2412-9070.2026.318109	2026	10.31673/2412-9070.2026.318109	ITERATIVE REFINEMENT FUNNEL: AN ARCHITECTURAL PATTERN FOR INTERACTIVE DIAGNOSTIC SYSTEMS WITH ASYMMETRIC RESPONSE PROCESSING	Connectivity	journal-article
17	10.1109/tpami.2023.3307567/mm1	None	10.1109/tpami.2023.3307567/mm1	DeepSFM: Robust Deep Iterative Refinement for Structure From Motion_supp1-3307567.pdf		component
