rank	source_id	year	doi	title	venue	type
1	10.1007/978-1-4471-3860-0_11	1990	10.1007/978-1-4471-3860-0_11	Defining Fair Merge as a Colimit: Towards a Fixed-Point Theory for Indeterminate Dataflow	Workshops in Computing	book-chapter
2	10.1016/0890-5401(92)90043-f	1992	10.1016/0890-5401(92)90043-f	The expressive power of indeterminate dataflow primitives	Information and Computation	journal-article
3	10.1109/iccw.2008.65	2008	10.1109/iccw.2008.65	A Distributed Merge and Split Algorithm for Fair Cooperation in Wireless Networks	ICC Workshops - 2008 IEEE International Conference on Communications Workshops	proceedings-article
4	10.1609/icaps.v25i1.13732	2015	10.1609/icaps.v25i1.13732	On the Expressive Power of Non-Linear Merge-and-Shrink Representations	Proceedings of the International Conference on Automated Planning and Scheduling	journal-article
5	10.1007/3-540-12896-4_352	1984	10.1007/3-540-12896-4_352	Compactness in semantics for merge and fair merge	Lecture Notes in Computer Science	book-chapter
6	10.1016/j.neunet.2022.12.016	2023	10.1016/j.neunet.2022.12.016	Tucker network: Expressive power and comparison	Neural Networks	journal-article
7	10.1007/978-981-16-6054-2_5	2022	10.1007/978-981-16-6054-2_5	The Expressive Power of Graph Neural Networks	Graph Neural Networks: Foundations, Frontiers, and Applications	book-chapter
8	10.1016/b978-1-4832-0771-1.50011-4	1991	10.1016/b978-1-4832-0771-1.50011-4	TOWARD THE EXPRESSIVE POWER OF NATURAL LANGUAGE	Principles of Semantic Networks	book-chapter
9	10.1016/j.neunet.2024.106297	2024	10.1016/j.neunet.2024.106297	Expressive power of ReLU and step networks under floating-point operations	Neural Networks	journal-article
10	10.1016/0004-3702(76)90003-5	1976	10.1016/0004-3702(76)90003-5	Extending the expressive power of semantic networks	Artificial Intelligence	journal-article
11	10.1016/j.neunet.2025.108112	2026	10.1016/j.neunet.2025.108112	On the theoretical expressive power of graph transformers for solving graph problems	Neural Networks	journal-article
12	10.1016/bs.adcom.2014.10.001	2015	10.1016/bs.adcom.2014.10.001	Sorting Networks on Maxeler Dataflow Supercomputing Systems	Advances in Computers	book-chapter
13	10.2139/ssrn.6174562	2026	10.2139/ssrn.6174562	No Purpose, No Character Intermediate Copying and Expressive Competition in Fair Use Factor One		posted-content
14	10.1016/0893-6080(88)90471-6	1988	10.1016/0893-6080(88)90471-6	Analysis of dataflow diagrams by neural network	Neural Networks	journal-article
15	10.52202/075280-3135	2023	10.52202/075280-3135	The expressive power of pooling in Graph Neural Networks	Advances in Neural Information Processing Systems 36	proceedings-article
