rank	source_id	year	doi	title	venue	type
1	10.7717/peerj.3815/fig-3	None	10.7717/peerj.3815/fig-3	Figure 3: Pruned ultrametric MCC tree produced with BEAST.		component
2	10.1109/ictta.2006.1684577	None	10.1109/ictta.2006.1684577	Data Mining using Pruned Artificial Neural Network Tree (ANNT)	2006 2nd International Conference on Information &amp; Communication Technologies	proceedings-article
3	10.7717/peerj-cs.2558/fig-6	None	10.7717/peerj-cs.2558/fig-6	Figure 6: Prefix tree pruning: (A) example of discarding attributes; (B) whole prefix tree; (C) pruned prefix tree after the discarding of two attributes.		component
4	10.1201/9781003076568-67	2020	10.1201/9781003076568-67	Pruned Tree and Leafless Tree Signs	Classic Radiologic Signs	book-chapter
5	10.7717/peerj.3058/fig-5	None	10.7717/peerj.3058/fig-5	Figure 5: Exemplified input trees (A–B) and pruned taxonomy tree (C) from Fig. 4.		component
6	10.1016/0026-2714(84)90287-7	1984	10.1016/0026-2714(84)90287-7	A pruned tree approach to reliability computation	Microelectronics Reliability	journal-article
7	10.2139/ssrn.6998719	2026	10.2139/ssrn.6998719	Pruned Neural Networks for Pediatric Pneumonia Diagnosis		posted-content
8	10.2139/ssrn.6205944	2026	10.2139/ssrn.6205944	Exact Pruned Route Enumeration with Set Partitioning for Multi-Pickup and Delivery Problem with Time Windows		posted-content
9	10.1109/icsipa.2017.8120626	2017	10.1109/icsipa.2017.8120626	Hybrid neural network and regression tree ensemble pruned by simulated annealing for virtual flow metering application	2017 IEEE International Conference on Signal and Image Processing Applications (ICSIPA)	proceedings-article
10	10.5220/0012928000003886	2024	10.5220/0012928000003886	Analyzing Exact Output Regions of Reinforcement Learning Policy Neural Networks for High-Dimensional Input-Output Spaces	Proceedings of the 1st International Conference on Explainable AI for Neural and Symbolic Methods	proceedings-article
11	10.21203/rs.3.rs-2322627/v1	2022	10.21203/rs.3.rs-2322627/v1	A pruned feed-forward neural network (pruned-FNN) approach to measure air pollution exposure		posted-content
12	10.1109/dcc.1992.227466	None	10.1109/dcc.1992.227466	Real time implementation of pruned tree search vector quantization	Data Compression Conference, 1992.	proceedings-article
13	10.1109/icdmw.2015.54	2015	10.1109/icdmw.2015.54	Pruned Simple Model Sets for Fast Exact Recovery of Image	2015 IEEE International Conference on Data Mining Workshop (ICDMW)	proceedings-article
14	10.1016/j.neunet.2009.02.001	2009	10.1016/j.neunet.2009.02.001	Generating rules with predicates, terms and variables from the pruned neural networks	Neural Networks	journal-article
15	10.5220/0008960300520059	2020	10.5220/0008960300520059	On the Similarity between Hidden Layers of Pruned and Unpruned Convolutional Neural Networks	Proceedings of the 9th International Conference on Pattern Recognition Applications and Methods	proceedings-article
16	10.1093/treephys/4.1.53	1988	10.1093/treephys/4.1.53	Lateral bud outgrowth on decapitated shoots of low-pruned mulberry (Morus alba L.)	Tree Physiology	journal-article
17	10.1049/el:19971345	1997	10.1049/el:19971345	Pruned tree-structured vector quantisation withdead zones	Electronics Letters	journal-article
18	10.31219/osf.io/2y7u5	2022	10.31219/osf.io/2y7u5	Designing Efficient Memristors for resource-constrained inference on pruned Deep Neural Networks		posted-content
19	10.1109/tr.1983.5221519	1983	10.1109/tr.1983.5221519	A Pruned Tree Approach to Reliability Computation	IEEE Transactions on Reliability	journal-article
20	10.2139/ssrn.5148046	2025	10.2139/ssrn.5148046	Compact Bayesian Neural Networks Via Pruned MCMC Sampling		posted-content
21	10.1109/pacrim.1995.519422	None	10.1109/pacrim.1995.519422	The front-pruned 3D-tree fault-tolerant networks	IEEE Pacific Rim Conference on Communications, Computers, and Signal Processing. Proceedings	proceedings-article
22	10.47839/ijc.12.3.601	2014	10.47839/ijc.12.3.601	SELF-ORGANIZING NEURAL GROVE: EFFICIENT NEURAL NETWORK ENSEMBLES USING PRUNED SELF-GENERATIONG NEURAL TREES	International Journal of Computing	journal-article
23	10.1109/icassp.1989.266784	None	10.1109/icassp.1989.266784	Pruned tree-structured vector quantization in image coding	International Conference on Acoustics, Speech, and Signal Processing	proceedings-article
24	10.1109/icassp.2009.4960122	2009	10.1109/icassp.2009.4960122	On radius control of tree-pruned sphere decoding	2009 IEEE International Conference on Acoustics, Speech and Signal Processing	proceedings-article
25	10.3990/1.9789036526609	None	10.3990/1.9789036526609	Exact algorithms for Steiner tree problem		dissertation
26	10.7554/elife.40292.017	None	10.7554/elife.40292.017	Figure 9—figure supplement 1. Method to estimate false positives and false negatives.		component
27	10.1109/icip.1995.537585	None	10.1109/icip.1995.537585	A scalable wavelet image coding scheme using multi-stage pruned tree-structured vector quantization	Proceedings., International Conference on Image Processing	proceedings-article
28	10.1109/ijcnn.1991.155374	None	10.1109/ijcnn.1991.155374	Fault tolerance of pruned multilayer networks	IJCNN-91-Seattle International Joint Conference on Neural Networks	proceedings-article
29	10.1145/2567948.2582735	2014	10.1145/2567948.2582735	Pruned labeling algorithms	Proceedings of the 23rd International Conference on World Wide Web	proceedings-article
