rank	source_id	year	doi	title	venue	type
1	10.30996/mapo.v5i01	2025	10.30996/mapo.v5i01		MAP Observer: Jurnal Penelitian Administrasi Publik	journal-issue
2	10.30996/mapo.v3i02	2023	10.30996/mapo.v3i02		MAP Observer: Jurnal Penelitian Administrasi Publik	journal-issue
3	10.30996/mapo.v2i02	2022	10.30996/mapo.v2i02		MAP Observer: Jurnal Penelitian Administrasi Publik	journal-issue
4	10.30996/mapo.v4i02	2024	10.30996/mapo.v4i02		MAP Observer: Jurnal Penelitian Administrasi Publik	journal-issue
5	10.30996/mapo.v3i01	2023	10.30996/mapo.v3i01		MAP Observer: Jurnal Penelitian Administrasi Publik	journal-issue
6	10.30996/mapo.v2i01	2022	10.30996/mapo.v2i01		MAP Observer: Jurnal Penelitian Administrasi Publik	journal-issue
7	10.30996/mapo.v4i01	2024	10.30996/mapo.v4i01		MAP Observer: Jurnal Penelitian Administrasi Publik	journal-issue
8	10.30996/mapo.v1i1	2021	10.30996/mapo.v1i1		MAP Observer: Jurnal Penelitian Administrasi Publik	journal-issue
9	10.30996/mapo.v1i1.5608	2021	10.30996/mapo.v1i1.5608	CRITICAL VIEW ON AUTONOMY HIGHER EDUCATION IN INDONESIA	MAP Observer: Jurnal Penelitian Administrasi Publik	journal-article
10	10.30996/mapo.v5i01.13132	2025	10.30996/mapo.v5i01.13132	ECONOMY DE POLITICS: ANALYSIS CRITICAL ON POLICY INDONESIAN ECONOMY	MAP Observer: Jurnal Penelitian Administrasi Publik	journal-article
11	10.30996/mapo.v3i02.9587	2023	10.30996/mapo.v3i02.9587	COMMUNITY-BASED DEVELOPMENT ANALYSIS IN COMMUNITY RESOURCE DEVELOPMENT	MAP Observer: Jurnal Penelitian Administrasi Publik	journal-article
12	10.30996/mapo.v1i1.5607	2021	10.30996/mapo.v1i1.5607	MANAGEMENT OF DRINKING WATER SUPPLY SYSTEM (UMBULAN)  IN OPEN GOVERNMENT CONTEXT	MAP Observer: Jurnal Penelitian Administrasi Publik	journal-article
13	10.30996/mapo.v3i02.8379	2023	10.30996/mapo.v3i02.8379	EFFECTIVENESS OF HEALTH SERVICES IN JAILOLO REGIONAL GENERAL HOSPITAL	MAP Observer: Jurnal Penelitian Administrasi Publik	journal-article
