rank	source_id	year	doi	title	venue	type
1	10.1142/9789812811042_0049	2001	10.1142/9789812811042_0049	Optimal Reward Functions in Distributed Reinforcement Learning	Intelligent Agent Technology	proceedings-article
2	10.1109/icra40945.2020.9197456	2020	10.1109/icra40945.2020.9197456	Predicting optimal value functions by interpolating reward functions in scalarized multi-objective reinforcement learning	2020 IEEE International Conference on Robotics and Automation (ICRA)	proceedings-article
3	10.3280/ep2023-003001	2024	10.3280/ep2023-003001	Tax evasion, tax reward and the optimal fiscal policy	ECONOMIA PUBBLICA	journal-article
4	10.1016/j.spa.2009.05.005	2009	10.1016/j.spa.2009.05.005	Optimal stopping with irregular reward functions	Stochastic Processes and their Applications	journal-article
5	10.7554/elife.36018.021	None	10.7554/elife.36018.021	Figure 5—figure supplement 1. Predicted versus optimal reward rate (RR).		component
6	10.1021/acs.iecr.3c00836.s001	None	10.1021/acs.iecr.3c00836.s001	Optimal Operation of an Industrial Dividing Wall Column through Multiparametric Programming		component
7	10.2139/ssrn.5102698	2025	10.2139/ssrn.5102698	Optimal Partitions for Multiparametric Semidefinite Programming		posted-content
8	10.7717/peerj.20609/fig-1	None	10.7717/peerj.20609/fig-1	Figure 1: Payoff matrix for the typical payoff and same reward group.		component
9	10.7717/peerj-cs.2823/table-1	None	10.7717/peerj-cs.2823/table-1	Table 1: Summary of reward functions.		component
10	10.1093/oso/9780198717195.003.0004	2017	10.1093/oso/9780198717195.003.0004	Functions of Same-Tracking	Oxford Scholarship Online	book
11	10.23919/acc55779.2023.10156033	2023	10.23919/acc55779.2023.10156033	Time Optimal Data Harvesting in Two Dimensions through Reinforcement Learning Without Engineered Reward Functions	2023 American Control Conference (ACC)	proceedings-article
12	10.1007/bf01919242	1980	10.1007/bf01919242	Optimal stopping in terminating one-sided processes with unbounded reward functions	Zeitschrift für Operations Research	journal-article
13	10.1214/ejp.v19-3745	2014	10.1214/ejp.v19-3745	Logconcave reward functions and optimal stopping rules of threshold form	Electronic Journal of Probability	journal-article
14	10.7717/peerj.20609/fig-3	None	10.7717/peerj.20609/fig-3	Figure 3: Plotted effect of session for the same reward and typical payoff group.		component
15	10.1109/ijcnn.2018.8489029	2018	10.1109/ijcnn.2018.8489029	Towards Designing Optimal Reward Functions in Multi-Agent Reinforcement Learning Problems	2018 International Joint Conference on Neural Networks (IJCNN)	proceedings-article
16	10.1016/j.neucom.2020.11.014	2021	10.1016/j.neucom.2020.11.014	A partial policy iteration ADP algorithm for nonlinear neuro-optimal control with discounted total reward	Neurocomputing	journal-article
17	10.52202/079017-3879	2024	10.52202/079017-3879	Robot Policy Learning with Temporal Optimal Transport Reward	Advances in Neural Information Processing Systems 37	proceedings-article
18	10.1080/23815639.2017.1310637	2017	10.1080/23815639.2017.1310637	Strategies for energy pricing to modify energy consumption using reward process functions	Energy and Policy Research	journal-article
19	10.1017/apr.2019.4	2019	10.1017/apr.2019.4	One-sided solutions for optimal stopping problems with logconcave reward functions	Advances in Applied Probability	journal-article
20	10.1007/978-3-642-20009-0_60	2011	10.1007/978-3-642-20009-0_60	Optimal Maintenance Scheduling of N-Vehicles with Time-Varying Reward Functions and Constrained Maintenance Decisions	Operations Research Proceedings	book-chapter
21	10.2307/1911380	1976	10.2307/1911380	Asymmetric Policymaker Utility Functions and Optimal Policy under Uncertainty	Econometrica	journal-article
22	10.1080/15326349208807223	1992	10.1080/15326349208807223	Optimal policy for a general repair replacement model: discounted reward case	Communications in Statistics. Stochastic Models	journal-article
23	10.64897/si.2025v1i1.005	2025	10.64897/si.2025v1i1.005	Using Reward Machines for Offline Reinforcement Learning With Non-Markovian Reward Functions	Scientific Insights	journal-article
24	10.36227/techrxiv.24708198.v1	2023	10.36227/techrxiv.24708198.v1	Adaptive Reinforcement Learning with LLM-augmented Reward Functions		posted-content
25	10.36227/techrxiv.24708198	2023	10.36227/techrxiv.24708198	Adaptive Reinforcement Learning with LLM-augmented Reward Functions		posted-content
26	10.7717/peerj.20609/table-2	None	10.7717/peerj.20609/table-2	Table 2: In bold, matrix of choice of the dyads, in the same reward and typical payoff group.		component
27	10.1016/0035-5054(94)90024-8	1994	10.1016/0035-5054(94)90024-8	Policy functions of strictly concave optimal growth models	Ricerche Economiche	journal-article
28	10.1016/b978-044453049-3.50010-2	2008	10.1016/b978-044453049-3.50010-2	EXPERIMENTAL INVESTIGATION OF SPECTRAL FUNCTIONS OF LARGE SAMPLE COVARIANCE MATRICES	Multiparametric Statistics	book-chapter
29	10.1093/imaman/3.2.117	1991	10.1093/imaman/3.2.117	Optimal policy for a general repair replacement model: average reward case	IMA Journal of Management Mathematics	journal-article
30	10.1037/e636952013-017	2013	10.1037/e636952013-017	Beyond reward: Characterizing the diverse functions of the neural 'reward ' system in human cognition	PsycEXTRA Dataset	dataset
31	10.1090/s0094-9000-2013-00895-3	2013	10.1090/s0094-9000-2013-00895-3	Optimal stopping time problem for random walks with polynomial reward functions	Theory of Probability and Mathematical Statistics	journal-article
32	10.1017/s0269964800004113	1995	10.1017/s0269964800004113	Optimal Allocation of Machines to Distinguishable Repairmen in Order to Maximize Some Reward Functions	Probability in the Engineering and Informational Sciences	journal-article
33	10.1109/tai.2021.3117743	2022	10.1109/tai.2021.3117743	Delayed Reward Bernoulli Bandits: Optimal Policy and Predictive Meta-Algorithm PARDI	IEEE Transactions on Artificial Intelligence	journal-article
34	10.1016/j.lungcan.2020.03.028	2020	10.1016/j.lungcan.2020.03.028	High risk, same reward?	Lung Cancer	journal-article
