rank	source_id	year	doi	title	venue	type
1	10.1007/s11265-015-0971-y	2016	10.1007/s11265-015-0971-y	Tokens vs. Signals: On Conformance between Formal Models of Dataflow and Hardware	Journal of Signal Processing Systems	journal-article
2	10.21236/ada563897	2012	10.21236/ada563897	On Tokens and Signals: Bridging the Semantic Gap between Dataflow Models and Hardware Implementations		report
3	10.1109/samos.2014.6893194	2014	10.1109/samos.2014.6893194	On tokens and signals: Bridging the semantic gap between dataflow models and hardware implementations	2014 International Conference on Embedded Computer Systems: Architectures, Modeling, and Simulation (SAMOS XIV)	proceedings-article
4	10.1109/hsc.2001.924648	None	10.1109/hsc.2001.924648	MAGELLAN: multiway hardware-software partitioning and scheduling for latency minimization of hierarchical control-dataflow task graphs	Ninth International Symposium on Hardware/Software Codesign. CODES 2001 (IEEE Cat. No.01TH8571)	proceedings-article
5	10.1145/371636.371671	2001	10.1145/371636.371671	MAGELLAN	Proceedings of the ninth international symposium on Hardware/software codesign  - CODES '01	proceedings-article
6	10.1109/acssc.1996.599166	None	10.1109/acssc.1996.599166	Synthesis of parallel hardware implementations from synchronous dataflow graph specifications	Conference Record of The Thirtieth Asilomar Conference on Signals, Systems and Computers	proceedings-article
7	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	None	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	Mechanized semantics for circuits : from dataflow to hardware		dissertation
8	10.1016/b978-0-12-420232-0.00002-7	2014	10.1016/b978-0-12-420232-0.00002-7	Survey on System I/O Hardware Transactions and Impact on Latency, Throughput, and Other Factors	Advances in Computers	book-chapter
9	10.1007/978-3-319-65025-8_3	2018	10.1007/978-3-319-65025-8_3	High-Throughput Hardware Architecture for LDPC Decoders	Signals and Communication Technology	book-chapter
10	10.15760/etd.2320	2000	10.15760/etd.2320	Hardware/Software Interface Assurance with Conformance Checking		report
11	10.1109/issc.2019.8904959	2019	10.1109/issc.2019.8904959	Hardware and Latency Optimisation for 5G Digital Pre-Distortion	2019 30th Irish Signals and Systems Conference (ISSC)	proceedings-article
12	10.1117/12.2650978	2023	10.1117/12.2650978	Photonics ASICs: a promising approach toward high throughput, short latency, and parallelized computing hardware	AI and Optical Data Sciences IV	proceedings-article
13	10.2139/ssrn.4346398	2023	10.2139/ssrn.4346398	Hardware Latency-Aware Differential Architecture Search: Search for Latency-Friendly Architectures on Different Hardware		posted-content
14	10.70675/6f1bb95ez3f2fz485fz94f7z7b9e2575e76a	None	10.70675/6f1bb95ez3f2fz485fz94f7z7b9e2575e76a	Modeling, Scheduling, Pipelining and Configuration of Synchronous Dataflow Graphs with Throughput Constraints		dissertation
15	10.1145/2933349.2933359	2016	10.1145/2933349.2933359	OLTP on a server-grade ARM	Proceedings of the 12th International Workshop on Data Management on New Hardware	proceedings-article
16	10.1109/icfpt51103.2020.00043	2020	10.1109/icfpt51103.2020.00043	Hardware Implementations with High Throughput, Low-Latency and Low-Area for Matrix Inversion	2020 International Conference on Field-Programmable Technology (ICFPT)	proceedings-article
17	10.70675/735dedb0zb1dfz4fc4za721z8bd427534742	None	10.70675/735dedb0zb1dfz4fc4za721z8bd427534742	Performance monitoring of throughput constrained dataflow programs executed on shared-memory multi-core architectures		dissertation
18	10.1109/hsc.1994.336710	None	10.1109/hsc.1994.336710	A dynamic dataflow model suitable for efficient mixed hardware and software implementations of DSP applications	Third International Workshop on Hardware/Software Codesign	proceedings-article
19	10.1109/ecoc.2015.7342015	2015	10.1109/ecoc.2015.7342015	Experimental demonstration of high-throughput low-latency mobile fronthaul supporting 48 20-MHz LTE signals with 59-Gb/s CPRI-equivalent rate and 2-&amp;#x03BC;s processing latency	2015 European Conference on Optical Communication (ECOC)	proceedings-article
20	10.1109/acssc.1996.599073	None	10.1109/acssc.1996.599073	Efficient pipelined multi-operand adders with high throughput and low latency: designs and applications	Conference Record of The Thirtieth Asilomar Conference on Signals, Systems and Computers	proceedings-article
21	10.1109/pimrc.2018.8580974	2018	10.1109/pimrc.2018.8580974	Throughput Enhancement with Hardware Accelerated Resource Scheduler in Low-Latency 5G Systems	2018 IEEE 29th Annual International Symposium on Personal, Indoor and Mobile Radio Communications (PIMRC)	proceedings-article
22	10.1109/spl.2007.371755	2007	10.1109/spl.2007.371755	Execution of Algorithms Using a Dynamic Dataflow Model for Reconfigurable Hardware - Commands in Dataflow Graph	2007 3rd Southern Conference on Programmable Logic	proceedings-article
23	10.1109/access.2023.3306420	2023	10.1109/access.2023.3306420	A Hardware Architecture of NIST Lightweight Cryptography Applied in IPSec to Secure High-Throughput Low-Latency IoT Networks	IEEE Access	journal-article
24	10.1007/978-3-031-52872-9	2024	10.1007/978-3-031-52872-9	Accelerating Network Functions Using Reconfigurable Hardware	Springer Theses	book
25	10.1109/tcsii.2008.2008061	2008	10.1109/tcsii.2008.2008061	Hardware Efficient Low-Latency Architecture for High Throughput Rate Viterbi Decoders	IEEE Transactions on Circuits and Systems II: Express Briefs	journal-article
26	10.1364/3d.2023.jth1a.3	2023	10.1364/3d.2023.jth1a.3	Hardware-implemented Photonic Neural Network for High-throughput and Low-latency Image Transmission	Optica Imaging Congress (3D, COSI, DH, FLatOptics, IS, pcAOP)	proceedings-article
27	10.11606/t.55.2015.tde-30062015-141638	None	10.11606/t.55.2015.tde-30062015-141638	ChipCflow: tool for convert C code in a static dataflow architecture in reconfigurable hardware		dissertation
28	10.36227/techrxiv.176539688.81587421/v1	2025	10.36227/techrxiv.176539688.81587421/v1	Adaptive Dataflow and Precision Optimization for Deep Learning on Configurable Hardware Architectures		posted-content
29	10.1109/acssc.2010.5757810	2010	10.1109/acssc.2010.5757810	Study of throughput and latency in finite-buffer coded networks	2010 Conference Record of the Forty Fourth Asilomar Conference on Signals, Systems and Computers	proceedings-article
30	10.33140/pcii.06.04.08	2023	10.33140/pcii.06.04.08	FSO-5G Networks with Enhanced Throughput, Reliability and Low Latency	Petroleum and Chemical Industry International	journal-article
31	10.1007/978-3-319-91734-4_21	2019	10.1007/978-3-319-91734-4_21	Throughput analysis of dataflow graphs	Handbook of Signal Processing Systems	book-chapter
32	10.1007/978-3-031-52872-9_1	2024	10.1007/978-3-031-52872-9_1	Introduction	Springer Theses	book-chapter
33	10.1007/s42979-024-03275-5	2024	10.1007/s42979-024-03275-5	An Efficient Low-Latency and High Throughput LED Cipher Architecture for IoT Security on a Hardware Platform	SN Computer Science	journal-article
34	10.1007/978-3-031-52872-9_5	2024	10.1007/978-3-031-52872-9_5	Evaluation	Springer Theses	book-chapter
35	10.1145/1878961.1878978	2010	10.1145/1878961.1878978	Optimal synthesis of latency and throughput constrained pipelined MPSoCs targeting streaming applications	Proceedings of the eighth IEEE/ACM/IFIP international conference on Hardware/software codesign and system synthesis	proceedings-article
36	10.11601/ijates.v9i2.288	2020	10.11601/ijates.v9i2.288	Gaming with the Throughput and the Latency Benchmarking Measurement Procedures of RFC 2544	International Journal of Advances in Telecommunications, Electrotechnics, Signals and Systems	journal-article
37	10.1109/acssc.2002.1196930	None	10.1109/acssc.2002.1196930	A high-throughput pipelined architecture for blind adaptive equalization with minimum latency	Conference Record of the Thirty-Sixth Asilomar Conference on Signals, Systems and Computers, 2002.	proceedings-article
38	10.1007/3-540-55895-0_477	1992	10.1007/3-540-55895-0_477	A hybrid dataflow architecture with multiple tokens	Lecture Notes in Computer Science	book-chapter
39	10.1109/icsict55466.2022.9963186	2022	10.1109/icsict55466.2022.9963186	High Throughput and Low Latency Hardware of Contrast Limited Adaptive Histogram Equalization Algorithm	2022 IEEE 16th International Conference on Solid-State &amp; Integrated Circuit Technology (ICSICT)	proceedings-article
40	10.1109/dac.1990.114899	None	10.1109/dac.1990.114899	Global hardware synthesis from behavioral dataflow descriptions	27th ACM/IEEE Design Automation Conference	proceedings-article
41	10.1006/jpdc.1993.1068	1993	10.1006/jpdc.1993.1068	Fine Grain Dataflow Computation without Tokens for Balanced Execution	Journal of Parallel and Distributed Computing	journal-article
42	10.1109/issc59246.2023.10162003	2023	10.1109/issc59246.2023.10162003	User Grouping and Scheduling in OFDMA-NOMA for Industrial Communication: A Low Latency Throughput-aware Approach	2023 34th Irish Signals and Systems Conference (ISSC)	proceedings-article
43	10.1109/host49136.2021.9702283	2021	10.1109/host49136.2021.9702283	HERMES: Hardware-Efficient Speculative Dataflow Architecture for Bonsai Merkle Tree-Based Memory Authentication	2021 IEEE International Symposium on Hardware Oriented Security and Trust (HOST)	proceedings-article
44	10.1007/978-3-031-52872-9_6	2024	10.1007/978-3-031-52872-9_6	Summary, Conclusions, and Outlook	Springer Theses	book-chapter
45	10.20944/preprints202510.0454.v1	2025	10.20944/preprints202510.0454.v1	Adaptive Dataflow and Precision Optimization for Deep Learning on Configurable Hardware Architectures		posted-content
46	10.1109/isca.1992.753331	None	10.1109/isca.1992.753331	An Analysis of Loop Latency in Dataflow Execution	[1992] Proceedings the 19th Annual International Symposium on Computer Architecture	proceedings-article
47	10.1109/mcg.2020.2980183	2020	10.1109/mcg.2020.2980183	Low-Latency Rendering With Dataflow Architectures	IEEE Computer Graphics and Applications	journal-article
48	10.1007/978-0-387-36682-1_3	None	10.1007/978-0-387-36682-1_3	Reconfigurable Hardware Technology	Signals and Communication Technology	book-chapter
49	10.1109/itc-cscc55581.2022.9894958	2022	10.1109/itc-cscc55581.2022.9894958	A Token-Replay-Based Conformance Checking Method for Dataflow in IoT System	2022 37th International Technical Conference on Circuits/Systems, Computers and Communications (ITC-CSCC)	proceedings-article
50	10.1145/1629335.1629372	2009	10.1145/1629335.1629372	Dataflow models for shared memory access latency analysis	Proceedings of the seventh ACM international conference on Embedded software	proceedings-article
51	10.1109/acssc.1999.832310	None	10.1109/acssc.1999.832310	Real-time high-throughput sonar beamforming kernels using native signal processing and memory latency hiding techniques	Conference Record of the Thirty-Third Asilomar Conference on Signals, Systems, and Computers (Cat. No.CH37020)	proceedings-article
52	10.1109/fpl.2015.7293974	2015	10.1109/fpl.2015.7293974	Ultra low latency dataflow renderer	2015 25th International Conference on Field Programmable Logic and Applications (FPL)	proceedings-article
53	10.1109/glocomw.2015.7414154	2015	10.1109/glocomw.2015.7414154	Two Factor Encryption in Cloud Storage Providers Using Hardware Tokens	2015 IEEE Globecom Workshops (GC Wkshps)	proceedings-article
54	10.1109/ats.1995.485324	None	10.1109/ats.1995.485324	Hardware-accelerated concurrent fault simulation: eventflow computing versus dataflow computing	Proceedings of the Fourth Asian Test Symposium	proceedings-article
55	10.1109/memcod.2009.5185393	2009	10.1109/memcod.2009.5185393	Bounded Dataflow Networks and Latency-Insensitive circuits	2009 7th IEEE/ACM International Conference on Formal Methods and Models for Co-Design	proceedings-article
56	10.1007/978-3-031-52872-9_3	2024	10.1007/978-3-031-52872-9_3	Design of QoS-Aware Network Functions	Springer Theses	book-chapter
57	10.23919/fpl.2017.8056858	2017	10.23919/fpl.2017.8056858	DFiant: A dataflow hardware description language	2017 27th International Conference on Field Programmable Logic and Applications (FPL)	proceedings-article
58	10.1007/978-3-031-52872-9_2	2024	10.1007/978-3-031-52872-9_2	Background and State-of-the-Art	Springer Theses	book-chapter
59	10.7717/peerj-cs.2702/fig-6	None	10.7717/peerj-cs.2702/fig-6	Figure 6: Fixed-rate controller-varying tps (A) latency (B) throughput (C) execution time.		component
60	10.1007/978-3-031-52872-9_4	2024	10.1007/978-3-031-52872-9_4	P4STA: High Precision Network Function Benchmarking	Springer Theses	book-chapter
61	10.7717/peerj-cs.2702/fig-7	None	10.7717/peerj-cs.2702/fig-7	Figure 7: Fixed-rate controller–vary workers (A) latency (B) throughput (C) execution time.		component
62	10.7717/peerj-cs.2702/fig-8	None	10.7717/peerj-cs.2702/fig-8	Figure 8: Fixed-rate controller–varying TxNum (A) latency (B) throughput (C) execution time.		component
63	10.1109/iscas45731.2020.9181065/video	None	10.1109/iscas45731.2020.9181065/video	Video for A High-Throughput Hardware Implementation of SHA-256 Algorithm		component
64	10.1002/9780470425497.ch12	2008	10.1002/9780470425497.ch12	Tokens: Something You Have	Hardware‐Based Computer Security Techniques to Defeat Hackers: From Biometrics to Quantum Cryptography	other
65	10.1109/trustcom63139.2024.00367	2024	10.1109/trustcom63139.2024.00367	Hardware Latency-Aware Differential Architecture Search: Search for Latency-Friendly Architectures on Different Hardware	2024 IEEE 23rd International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)	proceedings-article
66	10.46586/tches.v2018.i2.1-21	2018	10.46586/tches.v2018.i2.1-21	Generic Low-Latency Masking in Hardware	IACR Transactions on Cryptographic Hardware and Embedded Systems	journal-article
67	10.1109/isocc56007.2022.10031305	2022	10.1109/isocc56007.2022.10031305	Dataflow and Hardware Design for The Sharing of Feature Maps	2022 19th International SoC Design Conference (ISOCC)	proceedings-article
68	10.1007/978-3-642-14452-3_17	2010	10.1007/978-3-642-14452-3_17	Efficient Secure Two-Party Computation with Untrusted Hardware Tokens (Full Version)*	Information Security and Cryptography	book-chapter
69	10.7717/peerj-cs.3524/table-4	None	10.7717/peerj-cs.3524/table-4	Table 4: Comparison of proposed Binary-SegNet model and other methods through Latency and Throughput.		component
70	10.1145/3206333.3206334	2018	10.1145/3206333.3206334	Latency-conscious dataflow reconfiguration	Proceedings of the 5th ACM SIGMOD Workshop on Algorithms and Systems for MapReduce and Beyond	proceedings-article
71	10.1109/tnsre.2014.2370510	2015	10.1109/tnsre.2014.2370510	Complexity Optimization and High-Throughput Low-Latency Hardware Implementation of a Multi-Electrode Spike-Sorting Algorithm	IEEE Transactions on Neural Systems and Rehabilitation Engineering	journal-article
72	10.23919/date.2017.7927116	2017	10.23919/date.2017.7927116	Latency analysis of homogeneous synchronous dataflow graphs using timed automata	Design, Automation &amp; Test in Europe Conference &amp; Exhibition (DATE), 2017	proceedings-article
73	10.1145/1016720.1016730	2004	10.1145/1016720.1016730	Hardware synthesis from coarse-grained dataflow specification for fast HW/SW cosynthesis	Proceedings of the 2nd IEEE/ACM/IFIP international conference on Hardware/software codesign and system synthesis  - CODES+ISSS '04	proceedings-article
74	10.1007/978-0-387-36682-1_7	None	10.1007/978-0-387-36682-1_7	Reconfigurable Hardware Implementation of Hash Functions	Signals and Communication Technology	book-chapter
75	10.1109/hsc.1998.666236	None	10.1109/hsc.1998.666236	Domain-specific interface generation from dataflow specifications	Proceedings of the Sixth International Workshop on Hardware/Software Codesign. (CODES/CASHE'98)	proceedings-article
76	10.7717/peerj-cs.3615/fig-11	None	10.7717/peerj-cs.3615/fig-11	Figure 11: Correlation matrix showing relationships between ProtChain performance metrics, including latency measures, throughput, and success rate, highlighting strong intra-latency correlations and weak cross-metric dependencies.		component
