rank	source_id	year	doi	title	venue	type
1	10.1109/icc.2012.6364035	2012	10.1109/icc.2012.6364035	Throughput and latency of finite-buffer wireless erasure networks with backpressure routing	2012 IEEE International Conference on Communications (ICC)	proceedings-article
2	10.1109/memcod.2009.5185393	2009	10.1109/memcod.2009.5185393	Bounded Dataflow Networks and Latency-Insensitive circuits	2009 7th IEEE/ACM International Conference on Formal Methods and Models for Co-Design	proceedings-article
3	10.1109/memcod.2015.7340485	2015	10.1109/memcod.2015.7340485	Implementing latency-insensitive dataflow blocks	2015 ACM/IEEE International Conference on Formal Methods and Models for Codesign (MEMOCODE)	proceedings-article
4	10.7717/peerj-cs.3423/table-6	None	10.7717/peerj-cs.3423/table-6	Table 6: Latency, token usage, and accuracy comparison.		component
5	10.1109/iccad.2003.159694	2003	10.1109/iccad.2003.159694	Performance optimization of latency insensitive systems through buffer queue sizing of communication channels	ICCAD-2003. International Conference on Computer Aided Design (IEEE Cat. No.03CH37486)	proceedings-article
6	10.7717/peerj-cs.455/fig-2	None	10.7717/peerj-cs.455/fig-2	Figure 2: Token generation sequence diagram.		component
7	10.1109/ipps.1992.222978	None	10.1109/ipps.1992.222978	A functional execution model for a non-dataflow tagged token architecture	Proceedings Sixth International Parallel Processing Symposium	proceedings-article
8	10.1109/tcad.2020.3040244	2021	10.1109/tcad.2020.3040244	A Scalable Buffer Queue Sizing Algorithm for Latency Insensitive Systems	IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems	journal-article
9	10.1109/fpt.2018.00032	2018	10.1109/fpt.2018.00032	DaCO: A High-Performance Token Dataflow Coprocessor Overlay for FPGAs	2018 International Conference on Field-Programmable Technology (FPT)	proceedings-article
10	10.1109/dfm.2014.21	2014	10.1109/dfm.2014.21	Limits of Statically-Scheduled Token Dataflow Processing	2014 Fourth Workshop on Data-Flow Execution Models for Extreme Scale Computing	proceedings-article
11	10.1109/12.8726	1989	10.1109/12.8726	Code optimization for tagged-token dataflow machines	IEEE Transactions on Computers	journal-article
12	10.1145/3375235.3375239	2019	10.1145/3375235.3375239	Backpressure Flow Control	Proceedings of the 2019 Workshop on Buffer Sizing	proceedings-article
13	10.1109/12.48862	1990	10.1109/12.48862	Executing a program on the MIT tagged-token dataflow architecture	IEEE Transactions on Computers	journal-article
14	10.21437/interspeech.2023-933	2023	10.21437/interspeech.2023-933	Average Token Delay: A Latency Metric for Simultaneous Translation	INTERSPEECH 2023	proceedings-article
15	10.1109/async.2004.1299282	None	10.1109/async.2004.1299282	Synchronous latency insensitive design	10th International Symposium on Asynchronous Circuits and Systems, 2004. Proceedings.	proceedings-article
16	10.1145/1363686.1363742	2008	10.1145/1363686.1363742	Improving flow-insensitive solutions for non-separable dataflow problems	Proceedings of the 2008 ACM symposium on Applied computing	proceedings-article
17	10.1109/aict.2008.7	2008	10.1109/aict.2008.7	Approximating Low Latency Queueing Buffer Latency	2008 Fourth Advanced International Conference on Telecommunications	proceedings-article
18	10.1109/isvlsi.2004.1339565	None	10.1109/isvlsi.2004.1339565	Autonomous buffer controller design for concurrent execution in block level pipelined dataflow	IEEE Computer Society Annual Symposium on VLSI	proceedings-article
19	10.1109/icassp.1993.319147	1993	10.1109/icassp.1993.319147	Scheduling dynamic dataflow graphs with bounded memory using the token flow model	IEEE International Conference on Acoustics Speech and Signal Processing	proceedings-article
20	10.1109/isca.1992.753331	None	10.1109/isca.1992.753331	An Analysis of Loop Latency in Dataflow Execution	[1992] Proceedings the 19th Annual International Symposium on Computer Architecture	proceedings-article
21	10.1109/isss.1999.814264	None	10.1109/isss.1999.814264	A buffer merging technique for reducing memory requirements of synchronous dataflow specifications	Proceedings 12th International Symposium on System Synthesis	proceedings-article
22	10.1109/dac.2005.193928	2005	10.1109/dac.2005.193928	Minimising buffer requirements of synchronous dataflow graphs with model checking	Proceedings. 42nd Design Automation Conference, 2005.	proceedings-article
23	10.1109/iwrsp.1998.676682	None	10.1109/iwrsp.1998.676682	FLYSIG: dataflow oriented delay-insensitive processor for rapid prototyping of signal processing	Proceedings. Ninth International Workshop on Rapid System Prototyping (Cat. No.98TB100237)	proceedings-article
24	10.1109/mcg.2020.2980183	2020	10.1109/mcg.2020.2980183	Low-Latency Rendering With Dataflow Architectures	IEEE Computer Graphics and Applications	journal-article
25	10.1145/1629335.1629372	2009	10.1145/1629335.1629372	Dataflow models for shared memory access latency analysis	Proceedings of the seventh ACM international conference on Embedded software	proceedings-article
26	10.1109/fpl.2015.7293974	2015	10.1109/fpl.2015.7293974	Ultra low latency dataflow renderer	2015 25th International Conference on Field Programmable Logic and Applications (FPL)	proceedings-article
