rank	source_id	year	doi	title	venue	type
1	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	None	10.70675/33859af0z9c09z423dzb345z62ae1ec51d10	Mechanized semantics for circuits : from dataflow to hardware		dissertation
2	10.1109/iscas48785.2022.9937927	2022	10.1109/iscas48785.2022.9937927	HLS-based dataflow hardware architecture for Support Vector Machine in FPGA	2022 IEEE International Symposium on Circuits and Systems (ISCAS)	proceedings-article
3	10.1109/hsc.1994.336710	None	10.1109/hsc.1994.336710	A dynamic dataflow model suitable for efficient mixed hardware and software implementations of DSP applications	Third International Workshop on Hardware/Software Codesign	proceedings-article
4	10.1109/spl.2007.371755	2007	10.1109/spl.2007.371755	Execution of Algorithms Using a Dynamic Dataflow Model for Reconfigurable Hardware - Commands in Dataflow Graph	2007 3rd Southern Conference on Programmable Logic	proceedings-article
5	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	None	10.70675/0d242e5czfe16z49f6za04ezf51f4dabb08e	Mechanized semantics and verified compilation for a dataflow synchronous language with reset		dissertation
6	10.2139/ssrn.6749762	2026	10.2139/ssrn.6749762	An Algorithm-Hardware Co-Optimized Accelerator for Efficient Deep GCN Inference with Hybrid Dataflow and Dynamic Pruning		posted-content
7	10.1109/reconf.2006.307754	2006	10.1109/reconf.2006.307754	Executing Algorithms for Dynamic Dataflow Reconfigurable Hardware -The Operators Protocol	2006 IEEE International Conference on Reconfigurable Computing and FPGA's (ReConFig 2006)	proceedings-article
8	10.1049/pbcs084e_ch11	2024	10.1049/pbcs084e_ch11	Hardware Trojans - detective countermeasure against HLS-based hardware Trojan attack	High-Level Synthesis based Methodologies for Hardware Security, Trust and IP Protection	book-chapter
9	10.70675/f24b403ezf8c5z4da7z9887z2481cb3d2d84	None	10.70675/f24b403ezf8c5z4da7z9887z2481cb3d2d84	Transient obfuscation for HLS security : application to cloud security, birthmarking and hardware Trojan defense		dissertation
10	10.1145/3706628.3708878	2025	10.1145/3706628.3708878	Stream-HLS: Towards Automatic Dataflow Acceleration	Proceedings of the 2025 ACM/SIGDA International Symposium on Field Programmable Gate Arrays	proceedings-article
11	10.1049/pbcs090e_ch4	2025	10.1049/pbcs090e_ch4	Hardware Trojan attacks on HLS-based machine learning accelerators	High-Level Synthesis Hardware Trojan Attacks and Countermeasures	book-chapter
12	10.1049/pbcs090e_ch3	2025	10.1049/pbcs090e_ch3	Time-bomb HLS-based hardware Trojan attack for performance degradation	High-Level Synthesis Hardware Trojan Attacks and Countermeasures	book-chapter
13	10.1049/pbcs084e_ch10	2024	10.1049/pbcs084e_ch10	Fundamentals on HLS-based hardware Trojan	High-Level Synthesis based Methodologies for Hardware Security, Trust and IP Protection	book-chapter
14	10.1049/pbcs090e_ch9	2025	10.1049/pbcs090e_ch9	Compromising IP designs via malicious exploitation of commercial CAD-HLS tools vs. backdoor Trojan-inserted HLS frameworks	High-Level Synthesis Hardware Trojan Attacks and Countermeasures	book-chapter
15	10.1109/mdat.2026.3715573	2026	10.1109/mdat.2026.3715573	HLS Register Allocation Attack for Compromising Hardware IP Designs using HLS-aided Trojan	IEEE Design &amp; Test	journal-article
16	10.5220/0012119400003555	2023	10.5220/0012119400003555	Design of a New Hardware IP-HLS for Real-Time Image Chaos-Based Encryption	Proceedings of the 20th International Conference on Security and Cryptography	proceedings-article
17	10.1049/pbcs084e_ch4	2024	10.1049/pbcs084e_ch4	HLS-based mathematical watermarks for hardware security and trust	High-Level Synthesis based Methodologies for Hardware Security, Trust and IP Protection	book-chapter
18	10.23919/date56975.2023.10137306	2023	10.23919/date56975.2023.10137306	Dynamic Refinement of Hardware Assertion Checkers	2023 Design, Automation &amp; Test in Europe Conference &amp; Exhibition (DATE)	proceedings-article
19	10.1109/iwsoc.2006.348219	2006	10.1109/iwsoc.2006.348219	Execution of algorithms using a Dynamic Dataflow Model for Reconfigurable Hardware - A purpose for Matching Data	2006 6th International Workshop on System on Chip for Real Time Applications	proceedings-article
20	10.1109/fpl64840.2024.00025	2024	10.1109/fpl64840.2024.00025	Fast Switching Activity Estimation for HLS-Produced Dataflow Circuits	2024 34th International Conference on Field-Programmable Logic and Applications (FPL)	proceedings-article
21	10.1109/orss62274.2024.10697958	2024	10.1109/orss62274.2024.10697958	Cask HLS++: Web-Application Debugger to Accelerate Hardware Design Development	2024 IEEE Opportunity Research Scholars Symposium (ORSS)	proceedings-article
22	10.1145/3706628.3708872	2025	10.1145/3706628.3708872	Latency Insensitivity Testing for Dataflow HLS Designs	Proceedings of the 2025 ACM/SIGDA International Symposium on Field Programmable Gate Arrays	proceedings-article
23	10.17587/it.27.625-633	2021	10.17587/it.27.625-633	Dynamic Control of Computation Consistency in the Parallel Dataflow Computing System	Informacionnye Tehnologii	journal-article
24	10.11606/t.55.2015.tde-30062015-141638	None	10.11606/t.55.2015.tde-30062015-141638	ChipCflow: tool for convert C code in a static dataflow architecture in reconfigurable hardware		dissertation
25	10.36227/techrxiv.176539688.81587421/v1	2025	10.36227/techrxiv.176539688.81587421/v1	Adaptive Dataflow and Precision Optimization for Deep Learning on Configurable Hardware Architectures		posted-content
26	10.1145/2491845.2491865	2013	10.1145/2491845.2491865	Hardware design space exploration using HercuLeS HLS	Proceedings of the 17th Panhellenic Conference on Informatics	proceedings-article
27	10.1049/pbcs090e_ch5	2025	10.1049/pbcs090e_ch5	Power exhaustion attacks in HLS	High-Level Synthesis Hardware Trojan Attacks and Countermeasures	book-chapter
28	10.1145/3720432	2025	10.1145/3720432	A Mechanized Semantics for Dataflow Circuits	Proceedings of the ACM on Programming Languages	journal-article
29	10.1016/0141-9331(94)90022-1	1994	10.1016/0141-9331(94)90022-1	Mechanized Reasoning and Hardware Design	Microprocessors and Microsystems	journal-article
30	10.1145/3373108	2019	10.1145/3373108	Models, Algorithms, and Proofs for &amp;quot;Mechanized Semantics and Verified Compilation for a Dataflow Synchronous Language with Reset&amp;quot;	Artifact Digital Object Group	dataset
31	10.1049/pbcs090e_ch2	2025	10.1049/pbcs090e_ch2	Trojan attacks via malicious HLS framework	High-Level Synthesis Hardware Trojan Attacks and Countermeasures	book-chapter
32	10.1049/pbcs090e_ch7	2025	10.1049/pbcs090e_ch7	HLS Trojan detection using Dual Modular Redundancy (DMR) techniques	High-Level Synthesis Hardware Trojan Attacks and Countermeasures	book-chapter
33	10.1049/pbcs084e_ch7	2024	10.1049/pbcs084e_ch7	HLS-based fingerprinting	High-Level Synthesis based Methodologies for Hardware Security, Trust and IP Protection	book-chapter
34	10.1109/sips.2014.6986105	2014	10.1109/sips.2014.6986105	Efficient fixed-point refinement of DSP dataflow systems	2014 IEEE Workshop on Signal Processing Systems (SiPS)	proceedings-article
35	10.1109/dac.1990.114899	None	10.1109/dac.1990.114899	Global hardware synthesis from behavioral dataflow descriptions	27th ACM/IEEE Design Automation Conference	proceedings-article
36	10.1016/j.nima.2022.167594	2023	10.1016/j.nima.2022.167594	Data pre-processing with high-level-synthesis and dataflow programming using HLS C++ dataflow template library	Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment	journal-article
37	10.70675/994b5767zbd2fz49a9zb09cze4a2a4a8737e	None	10.70675/994b5767zbd2fz49a9zb09cze4a2a4a8737e	Runtime mapping of dynamic dataflow applications on heterogeneous multiprocessor platforms		dissertation
38	10.1049/pbcs090e_ch6	2025	10.1049/pbcs090e_ch6	Machine learning-based detection of HLS Trojans	High-Level Synthesis Hardware Trojan Attacks and Countermeasures	book-chapter
39	10.21236/ada563897	2012	10.21236/ada563897	On Tokens and Signals: Bridging the Semantic Gap between Dataflow Models and Hardware Implementations		report
40	10.1109/host49136.2021.9702283	2021	10.1109/host49136.2021.9702283	HERMES: Hardware-Efficient Speculative Dataflow Architecture for Bonsai Merkle Tree-Based Memory Authentication	2021 IEEE International Symposium on Hardware Oriented Security and Trust (HOST)	proceedings-article
41	10.1109/ises67504.2025.00036	2025	10.1109/ises67504.2025.00036	Timer-Driven HLS Trojan Attack on Medical System Hardware	2025 IEEE International Symposium on Smart Electronic Systems (iSES)	proceedings-article
42	10.1109/apccas60141.2023.00076	2023	10.1109/apccas60141.2023.00076	High Throughput Hardware Acceleration for Image Generation using HLS	2023 IEEE Asia Pacific Conference on Circuits and Systems (APCCAS)	proceedings-article
43	10.20944/preprints202510.0454.v1	2025	10.20944/preprints202510.0454.v1	Adaptive Dataflow and Precision Optimization for Deep Learning on Configurable Hardware Architectures		posted-content
44	10.1109/hsc.2001.924648	None	10.1109/hsc.2001.924648	MAGELLAN: multiway hardware-software partitioning and scheduling for latency minimization of hierarchical control-dataflow task graphs	Ninth International Symposium on Hardware/Software Codesign. CODES 2001 (IEEE Cat. No.01TH8571)	proceedings-article
45	10.1145/2656075.2656081	2014	10.1145/2656075.2656081	Code generation from a domain-specific language for C-based HLS of hardware accelerators	Proceedings of the 2014 International Conference on Hardware/Software Codesign and System Synthesis	proceedings-article
46	10.1109/icfpt47387.2019.00015	2019	10.1109/icfpt47387.2019.00015	Synchronizing On-Chip Software and Hardware Traces for HLS-Accelerated Programs	2019 International Conference on Field-Programmable Technology (ICFPT)	proceedings-article
47	10.14264/uql.2015.242	None	10.14264/uql.2015.242	Design and implementation of a dynamic dataflow array processor system (PATTSY)		dissertation
48	10.1109/ats.1995.485324	None	10.1109/ats.1995.485324	Hardware-accelerated concurrent fault simulation: eventflow computing versus dataflow computing	Proceedings of the Fourth Asian Test Symposium	proceedings-article
49	10.1109/isvlsi.2012.74	2012	10.1109/isvlsi.2012.74	A Dataflow Framework for DSP Algorithm Refinement	2012 IEEE Computer Society Annual Symposium on VLSI	proceedings-article
50	10.1109/fpt.2018.00072	2018	10.1109/fpt.2018.00072	Unified On-Chip Software and Hardware Debug for HLS-Accelerated Programs	2018 International Conference on Field-Programmable Technology (FPT)	proceedings-article
51	10.1109/famcad.2007.45	2007	10.1109/famcad.2007.45	A Mechanized Refinement Framework for Analysis of Custom Memories	Formal Methods in Computer Aided Design (FMCAD'07)	proceedings-article
52	10.23919/fpl.2017.8056858	2017	10.23919/fpl.2017.8056858	DFiant: A dataflow hardware description language	2017 27th International Conference on Field Programmable Logic and Applications (FPL)	proceedings-article
53	10.1109/mdat.2026.3656303	2026	10.1109/mdat.2026.3656303	Detecting HLS Hardware Trojans Using Random Forest Classifier	IEEE Design &amp; Test	journal-article
