rank	source_id	year	doi	title	venue	type
1	10.5772/5322	2008	10.5772/5322	Scheduling Analysis of FMS Using the Unfolding Time Petri Nets	Petri Net, Theory and Applications	book-chapter
2	10.1177/0037549707079226	2007	10.1177/0037549707079226	A Petri Net-based Approach for Automated Goal-Driven Web Service Composition	SIMULATION	journal-article
3	10.1109/fuzzy.1994.343522	1994	10.1109/fuzzy.1994.343522	Goal-driven reasoning for fuzzy knowledge-based systems using a Petri net formalism	Proceedings of 1994 IEEE 3rd International Fuzzy Systems Conference	proceedings-article
4	10.1109/dac.1996.545546	None	10.1109/dac.1996.545546	Verification of asynchronous circuits using time Petri net unfolding	33rd Design Automation Conference Proceedings, 1996	proceedings-article
5	10.31274/etd-180810-1016	None	10.31274/etd-180810-1016	WS-Pro: a Petri net based performance-driven service composition framework		dissertation
6	10.1016/s1474-6670(17)30723-1	2004	10.1016/s1474-6670(17)30723-1	Control of safe ordinary petri nets with marking specifications using unfolding	IFAC Proceedings Volumes	journal-article
7	10.2139/ssrn.5009694	2024	10.2139/ssrn.5009694	Petri Net Identification of Automated Discrete Event Systems by Variation Character of Observable Marking Vectors		posted-content
8	10.1109/wodes.2002.1167694	None	10.1109/wodes.2002.1167694	On minimal representations of Petri net languages	Sixth International Workshop on Discrete Event Systems, 2002. Proceedings.	proceedings-article
9	10.1109/tla.2017.7912599	2017	10.1109/tla.2017.7912599	Unfolding for Time Petri Net	IEEE Latin America Transactions	journal-article
10	10.1109/icsmc.1997.637370	None	10.1109/icsmc.1997.637370	A concurrency characteristic in Petri net unfolding	1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation	proceedings-article
11	10.1007/978-3-319-49583-5_7	2016	10.1007/978-3-319-49583-5_7	Deciding the Deadlock and Livelock in a Petri Net with a Target Marking Based on Its Basic Unfolding	Lecture Notes in Computer Science	book-chapter
12	10.12988/jite.2016.6831	2016	10.12988/jite.2016.6831	Modeling of adaptive traffic lights using basic Petri net marking	Journal of Innovative Technology and Education	journal-article
13	10.1109/compsac.2005.148	None	10.1109/compsac.2005.148	Supervisory Control of Time Petri Nets Using Net Unfolding	29th Annual International Computer Software and Applications Conference (COMPSAC'05)	proceedings-article
14	10.46298/.7346	2023	10.46298/.7346	Maximal and minimal dynamic Petri net slicing	Fundamenta Informaticae	journal-article
15	10.1145/240518.240530	1996	10.1145/240518.240530	Verification of asynchronous circuits using time Petri net unfolding	Proceedings of the 33rd annual conference on Design automation conference  - DAC '96	proceedings-article
16	10.70675/dc3ce9f4z288fz470az833azebc33d7f3c9e	None	10.70675/dc3ce9f4z288fz470az833azebc33d7f3c9e	Goal-driven agents for the tolerance of unforeseen faults. A safety net for the programmers		dissertation
17	10.3182/20130904-3-uk-4041.00039	2013	10.3182/20130904-3-uk-4041.00039	Supervision Patterns: Formal Diagnosability Checking by Petri Net Unfolding	IFAC Proceedings Volumes	journal-article
18	10.1109/access.2024.3384489	2024	10.1109/access.2024.3384489	Petri Net Unfolding-Based Detection and Replay of Program Deadlocks	IEEE Access	journal-article
19	10.1109/simsym.2000.844905	None	10.1109/simsym.2000.844905	Event-driven simulation of timed Petri net models	Proceedings 33rd Annual Simulation Symposium (SS 2000)	proceedings-article
20	10.1109/icsmc.2002.1167945	None	10.1109/icsmc.2002.1167945	Improving the calculus of the marking graph of petri net with BDD like structure	IEEE International Conference on Systems, Man and Cybernetics	proceedings-article
21	10.5220/0007360602810289	2019	10.5220/0007360602810289	Categorical Modeling Method, Proof of Concept for the Petri Net Language	Proceedings of the 7th International Conference on Model-Driven Engineering and Software Development	proceedings-article
22	10.5220/0007360602830291	2019	10.5220/0007360602830291	Categorical Modeling Method, Proof of Concept for the Petri Net Language	Proceedings of the 7th International Conference on Model-Driven Engineering and Software Development	proceedings-article
23	10.1109/tac.2006.875026	2006	10.1109/tac.2006.875026	On Minimal Representations of Petri Net Languages	IEEE Transactions on Automatic Control	journal-article
24	10.1145/3290420.3290430	2018	10.1145/3290420.3290430	An introduction and review of petri net unfolding technology	Proceedings of the 4th International Conference on Communication and Information Processing	proceedings-article
25	10.5772/5321	2008	10.5772/5321	Timed Hierarchical Object-Oriented Petri Net	Petri Net, Theory and Applications	book-chapter
26	10.7551/mitpress/8811.003.0010	2011	10.7551/mitpress/8811.003.0010	Analyzing Petri Net Models	Modeling Business Processes	book-chapter
27	10.1109/icsmc.2005.1571159	None	10.1109/icsmc.2005.1571159	Optimal Liveness Petri Net Controllers with Minimal Structures for Automated Manufacturing Systems	2005 IEEE International Conference on Systems, Man and Cybernetics	proceedings-article
28	10.1109/tase.2025.3578598/mm1	None	10.1109/tase.2025.3578598/mm1	An interpretable data-driven fuzzy Petri net method for industrial domain knowledge modeling of energy efficiency management_supp1-3578598.pdf		component
29	10.1007/springerreference_21281	None	10.1007/springerreference_21281	Petri net	SpringerReference	reference-entry
30	10.1016/j.ins.2019.07.008	2019	10.1016/j.ins.2019.07.008	Optimal Petri net supervisor synthesis for forbidden state problems using marking mask	Information Sciences	journal-article
31	10.1609/icaps.v19i1.13343	2009	10.1609/icaps.v19i1.13343	Optimality Properties of Planning Via Petri Net Unfolding: A Formal Analysis	Proceedings of the International Conference on Automated Planning and Scheduling	journal-article
32	10.1609/icaps.v29i1.3473	2019	10.1609/icaps.v29i1.3473	On the Relation between Star-Topology Decoupling and Petri Net Unfolding	Proceedings of the International Conference on Automated Planning and Scheduling	journal-article
33	10.1109/icnsc.2017.8000077	2017	10.1109/icnsc.2017.8000077	DICER: Data Inconsistency CheckER based on the unfolding technique of Petri net	2017 IEEE 14th International Conference on Networking, Sensing and Control (ICNSC)	proceedings-article
34	10.1007/3-540-26821-9_7	None	10.1007/3-540-26821-9_7	Hybrid Petri Nets with Speeds Depending on the C-Marking	Discrete, Continuous, and Hybrid Petri Nets	book-chapter
35	10.4304/jsw.9.3.582-588	2014	10.4304/jsw.9.3.582-588	A Fast Method for Extracting all Minimal Siphons from Maximal Unmarked Siphons of a Petri Net	Journal of Software	journal-article
36	10.1016/j.dam.2019.04.023	2020	10.1016/j.dam.2019.04.023	Generating all minimal petri net unsolvable binary words	Discrete Applied Mathematics	journal-article
37	10.1016/j.comnet.2006.05.008	2007	10.1016/j.comnet.2006.05.008	Improving the quality of alerts and predicting intruder’s next goal with Hidden Colored Petri-Net	Computer Networks	journal-article
38	10.3233/fi-222148	2023	10.3233/fi-222148	Maximal and Minimal Dynamic Petri Net Slicing	Fundamenta Informaticae	journal-article
39	10.5772/10294	2010	10.5772/10294	Petri Net as a Manufacturing System Scheduling Tool	Advances in Petri Net Theory and Applications	book-chapter
40	10.31979/etd.wy3e-5zgt	None	10.31979/etd.wy3e-5zgt	Goal orientation and achievement behavior		dissertation
41	10.1007/978-3-540-40022-6_3	2003	10.1007/978-3-540-40022-6_3	Petri Net Transformations in the ≫Petri Net Baukasten≪	Lecture Notes in Computer Science	book-chapter
42	10.1007/3-540-69108-1_16	1998	10.1007/3-540-69108-1_16	Petri Net Based Certification of Event-Driven Process Chains	Lecture Notes in Computer Science	book-chapter
43	10.1002/9781119262114.part1	2016	10.1002/9781119262114.part1	Short Review of Petri Net Modeling	Systems Dependability Assessment	other
44	10.4028/www.scientific.net/amr.490-495.1353	2012	10.4028/www.scientific.net/amr.490-495.1353	An Algorithm for Seeking the Minimal Cost Maximal Flow Based on Petri Net	Advanced Materials Research	journal-article
45	10.1109/icsmc.1997.635345	None	10.1109/icsmc.1997.635345	Goal setting mechanism in Petri net models of human decision making	1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation	proceedings-article
