rank	openalex_id	year	doi	title	venue	type
250	W2081593634	2014	https://doi.org/10.1145/2642937.2642973	Symbolic state validation through runtime data		conference-paper
251	W4398225335	2024	https://doi.org/10.1134/s0361768824010079	A Survey of Software Dynamic Analysis Methods	Programming and Computer Software	article
252	W4400583101	2024	https://doi.org/10.1145/3643740	PBE-Based Selective Abstraction and Refinement for Efficient Property Falsification of Embedded Software	Proceedings of the ACM on software engineering.	article
253	W4409310733	2025	https://doi.org/10.1145/3720470	LOUD: Synthesizing Strongest and Weakest Specifications	Proceedings of the ACM on Programming Languages	article
254	W2112338270	2009	https://doi.org/10.1109/tase.2009.10	Test Data Generation for Derived Types in C Program		conference-paper
255	W1507201375	2011	https://doi.org/10.1007/978-3-642-24372-1_34	Efficient Loop Navigation for Symbolic Execution	Lecture notes in computer science	conference-paper
256	W1981471464	2009	https://doi.org/10.1007/s10703-009-0075-z	Full simulation coverage for SystemC transaction-level models of systems-on-a-chip	Formal Methods in System Design	article
257	W1968929858	2014	https://doi.org/10.1109/tr.2014.2363153	Test Generation for Embedded Executables via Concolic Execution in a Real Environment	IEEE Transactions on Reliability	article
258	W1975474596	2014	https://doi.org/10.1145/2544135	Generating Test Cases for Programs that Are Coded against Interfaces and Annotations	ACM Transactions on Software Engineering and Methodology	article
259	W1978331087	2012	https://doi.org/10.1109/icst.2012.196	Combining Static Analysis and Constraint Solving for Automatic Test Case Generation		conference-paper
260	W2109092649	2013	https://doi.org/10.1002/smr.1601	Design and implementation of a dynamic symbolic execution tool for windows executables	Journal of Software Evolution and Process	article
261	W2135730677	2009	https://doi.org/10.1109/qsic.2009.53	Towards Scalable Compositional Test Generation		conference-paper
262	W2146544336	2008	https://doi.org/10.1007/978-3-540-85114-1_4	Using Dynamic Symbolic Execution to Improve Deductive Verification	Lecture notes in computer science	conference-paper
263	W2562172891	2016	https://doi.org/10.1109/scam.2016.26	LLSPLAT: Improving Concolic Testing by Bounded Model Checking		conference-paper
264	W1994098459	2012	https://doi.org/10.1109/hicss.2012.233	Effectiveness of Random Testing of Embedded Systems		conference-paper
265	W2132941720	2014	https://doi.org/10.1016/j.scico.2014.02.007	Test generation for sequential nets of Abstract State Machines with information passing	Science of Computer Programming	article
266	W2152417349	2008	https://doi.org/10.1109/sefm.2008.13	Behaviour Directed Testing of Auto-code Generators		conference-paper
267	W2202321577	2012	https://doi.org/10.1007/978-3-642-28891-3_6	Symbolic Execution of Communicating and Hierarchically Composed UML-RT State Machines	Lecture notes in computer science	conference-paper
268	W2579989956	2017	https://doi.org/10.1109/icst.2017.29	Non-Semantics-Preserving Transformations for Higher-Coverage Test Generation Using Symbolic Execution		conference-paper
269	W3114617537	2020	https://doi.org/10.1109/iccke50421.2020.9303643	Compositional Taint Analysis of Native Codes for Security Vetting of Android Applications		conference-paper
270	W132621875	2012	https://doi.org/10.1007/978-3-642-35746-6_2	From Program to Logic: An Introduction	Lecture notes in computer science	conference-paper
271	W1917209295	2015	https://doi.org/10.1016/j.infsof.2015.05.007	Goal-oriented dynamic test generation	Information and Software Technology	article
272	W2034485713	2012	https://doi.org/10.1016/j.scico.2012.07.004	Dual analysis for proving safety and finding bugs	Science of Computer Programming	article
273	W2110862183	2014	https://doi.org/10.1145/2670979.2670980	Automating Distributed Partial Aggregation		conference-paper
274	W2775526484	2017	https://doi.org/10.1007/978-3-319-72389-1_24	Learn to Accelerate Identifying New Test Cases in Fuzzing	Lecture notes in computer science	conference-paper
275	W2903510814	2018	https://doi.org/10.1016/j.infsof.2018.11.006	FSCT: A new fuzzy search strategy in concolic testing	Information and Software Technology	article
276	W2021799513	2015	https://doi.org/10.1145/2752489.2752495	Automatic Consequence Analysis of Automotive Standards (AUTO-CAAS)		conference-paper
277	W2044072951	2015	https://doi.org/10.1145/2786805.2786837	Improving model-based test generation by model decomposition		conference-paper
278	W2144950612	2009	https://doi.org/10.1134/s0361768809040057	Integration of verification methods for program systems	Programming and Computer Software	article
279	W2339080697	2009		Symbolic execution algorithms for test generation		article
280	W2514268875	2016	https://doi.org/10.1145/2970276.2970318	Symbolic execution of stored procedures in database management systems		conference-paper
281	W2777984949	2017	https://doi.org/10.1016/bs.adcom.2017.11.001	Advances in Software Model Checking	Advances in computers	book-chapter
282	W110635735	2011		Generating Fast String Manipulating Code Through Transducer Exploration and SIMD Integration		article
283	W2103277148	2011	https://doi.org/10.1016/j.entcs.2011.07.008	A Parallel Approach to Concolic Testing with Low-cost Synchronization	Electronic Notes in Theoretical Computer Science	article
284	W2550115983	2015		Adaptable Static Analysis of Executables for proving the Absence of Vulnerabilities		article
285	W2957505323	2019	https://doi.org/10.1007/s11219-019-09453-6	Extending symbolic execution for automated testing of stored procedures	Software Quality Journal	article
286	W3153675824	2021		Oblique: Accelerating page loads using symbolic execution		article
287	W3161854212	2021		ObliCheck: Efficient Verification of Oblivious Algorithms with Unobservable State	USENIX Security Symposium	conference-paper
288	W2113733667	2011	https://doi.org/10.1145/1985793.1986035	Problem identification for structural test generation		conference-paper
289	W2949182414	2019	https://doi.org/10.1109/icst.2019.00013	Extension-Aware Automated Testing Based on Imperative Predicates		conference-paper
290	W4296900116	2022	https://doi.org/10.1007/978-3-031-17196-3_17	TestSelector: Automatic Test Suite Selection for Student Projects	Lecture notes in computer science	conference-paper
291	W2765419294	2017	https://doi.org/10.14232/actacyb.23.2.2017.9	The Optimization of a Symbolic Execution Engine for Detecting Runtime Errors	Acta Cybernetica	article
292	W4406222301	2025	https://doi.org/10.1145/3704850	On Extending Incorrectness Logic with Backwards Reasoning	Proceedings of the ACM on Programming Languages	article
293	W2130550680	2010	https://doi.org/10.1007/978-3-642-14295-6_43	Abstract Analysis of Symbolic Executions	Lecture notes in computer science	conference-paper
294	W649671021	2010		Automatic Unit Test Generation		article
295	W1557422289	2009		Oasis: Concolic Execution Driven by Test Suites and Code Modifications		article
296	W2072366534	2013	https://doi.org/10.1007/s11334-013-0196-9	Scaling symbolic execution using staged analysis	Innovations in Systems and Software Engineering	article
297	W2114418805	2009		Dynamic test generation for large binary programs		article
298	W2277464043	2015	https://doi.org/10.1109/issrew.2015.7392042	A scalable and accurate hybrid vulnerability analysis framework		conference-paper
299	W2403719849	2009		A Comparative Study of Randomized Constraint Solvers for Random-Symbolic Testing		article
300	W1572317885	2009		Effective software testing with a string-constraint solver		article
301	W2029068537	2011	https://doi.org/10.4028/www.scientific.net/amr.211-212.500	Research on Fuzzing Test Data Engine for Web Vulnerability	Advanced materials research	article
302	W2148905481	2009	https://doi.org/10.1109/kam.2009.34	A Novel Program Analysis Method Based on Execution Path Correlation		conference-paper
303	W1578985913	2015	https://doi.org/10.1109/sies.2015.7185048	Building an interactive test development environment for cyclic executive systems		conference-paper
304	W1784567382	2011	https://doi.org/10.1007/978-3-642-24559-6_24	Symbolic Execution of Alloy Models	Lecture notes in computer science	conference-paper
305	W1985978231	2009	https://doi.org/10.1109/iwast.2009.5069044	Lazy symbolic evaluation and its path constraints solution		conference-paper
306	W2022140066	2014	https://doi.org/10.4304/jmm.9.6.843-850	Dynamic Obfuscation Algorithm based on Demand-Driven Symbolic Execution	Journal of Multimedia	article
307	W2158576154	2010	https://doi.org/10.1145/1868321.1868322	An approach for modeling dynamic analysis using ontologies		conference-paper
308	W2185407019	2013	https://doi.org/10.1007/978-3-642-40787-1_20	A Late Treatment of C Precondition in Dynamic Symbolic Execution Testing Tools	Lecture notes in computer science	conference-paper
309	W2406335907	2013	https://doi.org/10.3233/978-1-61499-207-3-313	Symbolic Execution and Software Testing	NATO science for peace and security series. D, Information and communication security	book-chapter
310	W2710413185	2015		StaDy: Deep Integration of Static and Dynamic Analysis in Frama-C		article
311	W27509964	2018	https://doi.org/10.1184/r1/6467870	Efficient Directionless Weakest Preconditions (CMU-CyLab-10-002)		article
312	W2782011181	2017	https://doi.org/10.4018/ijossp.2017040104	Heuristic Guided Selective Path Exploration for Loop Structure in Coverage Testing	International Journal of Open Source Software and Processes	article
313	W3136121010	2021	https://doi.org/10.1007/978-3-030-72019-3_23	Sound and Complete Concolic Testing for Higher-order Functions	Lecture notes in computer science	conference-paper
314	W1779373593	2013		Scaling Concolic Execution of Binary Programs for Security Applications		article
315	W2056183852	2013	https://doi.org/10.1109/qsic.2013.68	A Search Strategy Guided by Uncovered Branches for Concolic Testing		conference-paper
316	W2073538005	2012	https://doi.org/10.5755/j01.eee.122.6.1814	Generating Unit Tests for Floating Point Embedded Software using Compositional Dynamic Symbolic Execution	Elektronika ir Elektrotechnika	article
317	W2139590779	2009	https://doi.org/10.1109/kse.2009.47	A Parameterized Unit Test Framework Based on Symbolic Java PathFinder		conference-paper
318	W2145123812	2013		Automated test case generation to validate non-functional software requirements	Lincoln (University of Nebraska)	article
319	W2149856054	2009	https://doi.org/10.1109/icbnmt.2009.5347802	A novel symbolic execution framework for multi-procedure program analysis		conference-paper
320	W2151352916	2011	https://doi.org/10.1109/itaic.2011.6030179	Effective code coverage in compositional systematic dynamic testing		conference-paper
321	W2293384675	2015	https://doi.org/10.1145/2811681.2817758	Looking Closer at Compositional Symbolic Execution		conference-paper
322	W2465983365	2015	https://doi.org/10.17485/ijst/2016/v9i19/91025	Testing Program for Security using Symbolic Execution and Exception Injection	Indian Journal of Science and Technology	article
323	W2602455043	2016	https://doi.org/10.1109/apsec.2016.046	Compositional Symbolic Execution: Incremental Solving Revisited		conference-paper
324	W2618112392	2016	https://doi.org/10.15514/ispras-2016-28(1)-3	Summary-based method of implementing arbitrary context-sensitive checks for source-based analysis via symbolic execution	Proceedings of the Institute for System Programming of RAS	article
325	W2798366535	2018		Efficient and Correct Test Scheduling for Ensembles of Network Policies	Networked Systems Design and Implementation	article
326	W2904079634	2018	https://doi.org/10.1007/978-981-13-1951-8_7	Grammar-Based White-Box Testing via Automated Constraint Path Generation	Advances in intelligent systems and computing	book-chapter
327	W3110753053	2020	https://doi.org/10.1109/qrs51102.2020.00044	On Symbolic Execution of Decompiled Programs		conference-paper
328	W2751484799	2017	https://doi.org/10.1007/978-3-319-68167-2_12	Compositional Safety Refutation Techniques	Lecture notes in computer science	conference-paper
329	W2113791307	2012	https://doi.org/10.1145/2338965.2336772	Abstracting path conditions		conference-abstract
330	W1965945673	2014		Compositional Symbolic Execution with Memoized Replay	Texas ScholarWorks (Texas Digital Library)	dissertation
331	W145972366	2007		LATEST : Lazy Dynamic Test Input Generation	UC Berkeley	report
332	W2892229407	2018	https://doi.org/10.48550/arxiv.1809.03260	Automated Test Generation to Detect Individual Discrimination in AI Models	arXiv (Cornell University)	preprint
333	W2187370761	2012		Techniques to facilitate symbolic execution of real-world programs		dissertation
334	W2189122526	2013	https://doi.org/10.18130/v3kz3c	Automatic Program Repair Using Genetic Programming		dissertation
335	W3152901931	2022	https://doi.org/10.2139/ssrn.4106945	Sailfish: Vetting Smart Contract State-Inconsistency Bugs in Seconds	SSRN Electronic Journal	preprint
336	W2129752927	2010		Grammar and model extraction for security applications using dynamic program binary analysis		dissertation
337	W2247219265	2015	https://doi.org/10.3929/ethz-a-010487200	Narrowing the gap between verification and systematic testing	Repository for Publications and Research Data (ETH Zurich)	dissertation
338	W2768829148	2017	https://doi.org/10.48550/arxiv.1711.09362	Improving Function Coverage with Munch: A Hybrid Fuzzing and Directed Symbolic Execution Approach	arXiv (Cornell University)	preprint
339	W2921469068	2019	https://doi.org/10.48550/arxiv.1903.02981	Compositional Fuzzing Aided by Targeted Symbolic Execution	arXiv (Cornell University)	preprint
340	W1590932886	2015	https://doi.org/10.5075/epfl-thesis-6735	Techniques for Identifying Elusive Corner-Case Bugs in Systems Software	Infoscience (Ecole Polytechnique Fédérale de Lausanne)	dissertation
341	W1963267537	2011		MultiOtter: Multiprocess Symbolic Execution	University Libraries (University of Maryland)	report
342	W1647283329	2012		Improving systematic constraint-driven analysis using incremental and parallel techniques	Texas ScholarWorks (Texas Digital Library)	other
343	W2140849264	2007	https://doi.org/10.1109/sefm.2007.24	How to Test Program Generators? A Case Study using flex		conference-paper
344	W2810533955	2018	https://doi.org/10.48550/arxiv.1807.00575	Neuro-Symbolic Execution: The Feasibility of an Inductive Approach to Symbolic Execution	arXiv (Cornell University)	preprint
345	W2950968983	2017	https://doi.org/10.48550/arxiv.1702.01160	LeakSemantic: Identifying Abnormal Sensitive Network Transmissions in Mobile Applications	arXiv (Cornell University)	preprint
346	W2952721695	2015	https://doi.org/10.48550/arxiv.1501.07174	Enhancing Reuse of Constraint Solutions to Improve Symbolic Execution	arXiv (Cornell University)	preprint
347	W1496835330	2015	https://doi.org/10.5075/epfl-thesis-6719	Improving Scalability of Symbolic Execution for Software with Complex Environment Interfaces	Infoscience (Ecole Polytechnique Fédérale de Lausanne)	dissertation
348	W1553821841	2008	https://doi.org/10.1007/978-3-540-69166-2_6	Protocol Inference Using Static Path Profiles	Lecture notes in computer science	conference-paper
349	W2184393356	2014		Language Specific Analysis of State Machine Models of Reactive Systems	QSpace (Queen's University Library)	dissertation
350	W2186645324	2013		SEMANTIC ANALYSES TO DETECT AND LOCALIZE SOFTWARE REGRESSION ERRORS	National University of Singapore	dissertation
351	W2278873596	2008	https://doi.org/10.4271/2008-01-0124	"Verification of Model Processing Tools&lt;xref ref-type=""fn"" rid=""FN1""&gt;*&lt;/xref&gt;"	SAE International journal of passenger cars. Electronic and electrical systems	article
352	W2399896222	2014		An empirical study of the influence of compiler optimizations on symbolic execution	Texas ScholarWorks (Texas Digital Library)	dissertation
353	W2514597554	2009		SPA: Symbolic Program Approximation for Scalable Path-sensitive Analysis	SMARTech Repository (Georgia Institute of Technology)	report
354	W2950293995	2011	https://doi.org/10.48550/arxiv.1107.1398	Efficient Loop Navigation for Symbolic Execution	arXiv (Cornell University)	preprint
355	W2950403898	2011	https://doi.org/10.48550/arxiv.1112.5671	Abstracting Path Conditions	arXiv (Cornell University)	preprint
356	W1203992524	2000	https://doi.org/10.15760/etd.2459	Scalable Equivalence Checking for Behavioral Synthesis		report
357	W1277543147	2008		Predicting and Explaining Automatic Testing Tool Effectiveness	Illinois Digital Environment for Access to Learning and Scholarship (University of Illinois at Urbana-Champaign)	article
358	W2168515694	2007		Contract-based verification and test case generation for open systems		dissertation
359	W2275187606	2014		Avoiding State-Space Explosion in Multithreaded Programs with Input-Covering Schedules and Symbolic Execution	ResearchWorks at the University of Washington (University of Washington)	dissertation
360	W2403990000	2011	https://doi.org/10.48550/arxiv.1112.4703	Abstracting Path Conditions for Effective Symbolic Execution	arXiv (Cornell University)	preprint
361	W2519573658	2010		Precise and progressing compositional symbolic execution	Lirias	report
362	W2584140948	2009		Generalized Abstract Symbolic Summaries	NASA STI Repository (National Aeronautics and Space Administration)	other
363	W2949494388	2015	https://doi.org/10.48550/arxiv.1511.02615	Abstraction-driven Concolic Testing	arXiv (Cornell University)	preprint
364	W2951281226	2012	https://doi.org/10.48550/arxiv.1201.4715	Compact Symbolic Execution	arXiv (Cornell University)	preprint
365	W2963346671	2019	https://doi.org/10.48550/arxiv.1907.09700	Enhancing Dynamic Symbolic Execution by Automatically Learning Search Heuristics	arXiv (Cornell University)	preprint
366	W3167048767	2021	https://doi.org/10.48550/arxiv.2106.02179	Distributed Symbolic Execution using Test-Depth Partitioning	arXiv (Cornell University)	preprint
367	W791737226	2010		Mixing Type Checking and Symbolic Execution (Extended Version)	University Libraries (University of Maryland)	report
368	W103911034	2009	https://doi.org/10.5220/0001992701440150	SYMBOLIC EXECUTION FOR DYNAMIC, EVOLUTIONARY TEST DATA GENERATION		conference-paper
369	W110457516	2010		Towards Compositional CLP-based Test Data Generation for Imperative Languages.	Logic-based Program Synthesis and Transformation	article
370	W1498664242	2015	https://doi.org/10.1109/icaci.2015.7184730	Enhancing fuzzing with a minimum set solver		conference-paper
371	W1500010939	2012	https://doi.org/10.48550/arxiv.1201.6033	Compact Symbolic Execution (technical report)	arXiv (Cornell University)	preprint
372	W1500528718	2007	https://doi.org/10.1007/978-3-540-75221-9_17	Engineering the Development of Embedded Systems	Lecture notes in computer science	conference-paper
373	W1510860328	2015	https://doi.org/10.1109/icaci.2015.7184737	Enhancing symbolic execution method with a taint layer		conference-paper
374	W157088208	2012	https://doi.org/10.1007/978-3-642-33308-8_22	Generating Test Data Using Symbolic Execution: Challenges with Floating Point Data Types	Communications in computer and information science	conference-paper
375	W1579393468	2012		Use of constraint solving for testing software product lines		article
376	W1595338806	2012	https://doi.org/10.48550/arxiv.1201.4719	On Synergy of Metal, Slicing, and Symbolic Execution	arXiv (Cornell University)	preprint
377	W175076625	2009	https://doi.org/10.21236/ada504935	The Open Source Hardening Project		report
378	W1807339296	2011	https://doi.org/10.5075/epfl-thesis-5087	An Integrated Framework for Improving the Quality and Reliability of Software Upgrades	Infoscience (Ecole Polytechnique Fédérale de Lausanne)	dissertation
379	W1893195086	2013		Integrated Module Testing and Module Verification		other
380	W1913104612	2014		Contract-driven data structure repair : a novel approach for error recovery		dissertation
381	W1965767399	2014	https://doi.org/10.1109/icsai.2014.7009438	Improving guide-based vulnerability detection with hybrid symbolic execution		conference-paper
382	W2043140846	2014	https://doi.org/10.1109/cis.2014.16	SymWalker: Symbolic Execution in Routines of Binary Code		conference-paper
383	W2057810348	2013	https://doi.org/10.2991/icaiees-13.2013.57	Research on Complicate Array Object via Region-Based Memory Model	Advances in intelligent systems research/Advances in Intelligent Systems Research	conference-paper
384	W2087492310	2012	https://doi.org/10.1109/mines.2012.199	SEA: Analyzing Memory Access of Executables		conference-paper
385	W2087930812	2010	https://doi.org/10.1109/sefm.2010.9	"""Fly Me to the Moon"": Verification of Aerospace Systems"		conference-paper
386	W2100514450	2008	https://doi.org/10.1109/icycs.2008.211	DBTG: Demand-Driven Backtracking Test Generation		conference-paper
387	W2101264565	2012	https://doi.org/10.5555/2663608.2663636	All-values symbolic execution	Automation of Software Test	article
388	W2151998262	2014	https://doi.org/10.14257/ijdta.2014.7.1.02	An Intelligent Method for Test Data Generation Based on Optimized Interval Arithmetic	International Journal of Database Theory and Application	article
389	W2166916140	2008		Combining over- and under-approximating program analyses for automatic software testing		dissertation
390	W2182839840	2010		Strategies for Scalable Symbolic Execution-based Test Generation	VTechWorks (Virginia Tech)	dissertation
391	W2185752062	2009		Search{Based Testing		article
392	W2204070920	2015	https://doi.org/10.5821/dissertation-2117-95760	Automatic program analysis using Max-SMT		dissertation
393	W2208150498	2015	https://doi.org/10.21236/ada623732	Preventing Exploits Against Software of Uncertain Provenance (PEASOUP)		report
394	W2288655720	2015		Building Evolvable Networks: Flexible and Predictable Packet Processing		article
395	W2340665414	2016		Improving Scalability of Compositional Symbolic Execution through Parameterized Summary		article
396	W2464760071	2016	https://doi.org/10.5075/epfl-thesis-7055	Improving systems software security through program analysis and instrumentation	Infoscience (Ecole Polytechnique Fédérale de Lausanne)	article
397	W2465107960	2009		Improving the static resolution of dynamic java features		article
398	W2903847437	2016	https://doi.org/10.37569/dalatuniversity.6.2.44(2016)	THỰC THI TƯỢNG TRƯNG TRONG SINH TỰ ĐỘNG DỮ LIỆU KIỂM THỬ PHẦN MỀM	Dalat University Journal of Science	article
399	W2919980613	2018	https://doi.org/10.1145/3297156.3297276	An Improved Offline Symbolic Execution Approach	Proceedings of the 2018 2nd International Conference on Computer Science and Artificial Intelligence	conference-paper
400	W2953407573	2019	https://doi.org/10.15514/ispras-2019-31(5)-3	Automatic verification of heap-manipulating programs	Proceedings of the Institute for System Programming of RAS	article
401	W2959281581	2019	https://doi.org/10.1145/3339363.3339379	SYMAC		conference-paper
402	W2965582549	2019	https://doi.org/10.1587/transinf.2018edp7298	SCSE: Boosting Symbolic Execution via State Concretization	IEICE Transactions on Information and Systems	article
403	W2978402415	2011	https://doi.org/10.1201/b10928-10	Path-Aware Static Program Analyses for Specification Mining	Chapman & Hall/CRC data mining and knowledge discovery series	book-chapter
404	W2996599508	2024	https://doi.org/10.58088/cb3f-fm84	Automated techniques for improving the quality of existing test suites	Library, Museums and Press - UDSpace (University of Delaware)	dissertation
405	W3036778367	2020	https://doi.org/10.48550/arxiv.2006.11639	Dynamic Symbolic Execution of Higher-Order Functions	arXiv (Cornell University)	preprint
406	W3101775483	2020	https://doi.org/10.7916/d8-2bry-am81	Structure and Feedback in Cloud Service API Fuzzing		article
407	W3120677523	2021		On Solving String Constraints	Uppsala University Publications (Uppsala University)	dissertation
408	W4390924077	2023	https://doi.org/10.15514/ispras-2023-35(4)-1	Survey of Software Dynamic Analysis Methods	Proceedings of the Institute for System Programming of RAS	article
409	W4401436951	2024	https://doi.org/10.21203/rs.3.rs-4727765/v1	ART: An Efficient Framework for Automated Regression Testing for C/C++ Projects	Research Square	preprint
410	W625062756	2018	https://doi.org/10.1184/r1/6468098	Towards Generating High Coverage Vulnerability-based Signatures with Protocol-level Constraint-guided Exploration (CMU-CyLab-08-009)	KiltHub Repository	article
411	W7152489198	2026	https://doi.org/10.1007/978-3-032-22720-1_11	Specification-Driven Generation of Summaries for Symbolic Execution	Lecture notes in computer science	conference-paper
