rank	source_id	year	doi	title	venue	type
1	10.5220/0008362904240433	2019	10.5220/0008362904240433	Exact and Approximate Rule Extraction from Neural Networks with Boolean Features	Proceedings of the 11th International Joint Conference on Computational Intelligence	proceedings-article
2	10.1109/ijcnn.1999.833457	None	10.1109/ijcnn.1999.833457	Rule extraction from Boolean artificial neural networks	IJCNN'99. International Joint Conference on Neural Networks. Proceedings (Cat. No.99CH36339)	proceedings-article
3	10.22541/au.173990736.62275159/v1	2025	10.22541/au.173990736.62275159/v1	A Boolean Algebra Based Rule Extraction Algorithm That Extracts If-then Classification Rules from Threelayer Neural Networks with General Inputs		posted-content
4	10.36227/techrxiv.22122200	2023	10.36227/techrxiv.22122200	A Boolean Algebra Based Rule Extraction Algorithm That Extracts If-then Classification Rules from Three-layer Neural Networks with General Inputs		posted-content
5	10.36227/techrxiv.22122200.v2	2023	10.36227/techrxiv.22122200.v2	A Boolean Algebra Based Rule Extraction Algorithm That Extracts If-then Classification Rules from Three-layer Neural Networks with General Inputs		posted-content
6	10.36227/techrxiv.22122200.v1	2023	10.36227/techrxiv.22122200.v1	A Boolean Algebra Based Rule Extraction Algorithm That Extracts If-then Classification Rules from Three-layer Neural Networks with General Inputs		posted-content
7	10.32614/rj-2018-080	2019	10.32614/rj-2018-080	Consistency Cubes: a fast, efficient method for exact Boolean minimization.	The R Journal	journal-article
8	10.1515/9783112567364-005	1988	10.1515/9783112567364-005	An Exact Penalty Approach for Solving a Class of Minimization Problems with Boolean Variables	Optimization Volume 19, Number 6	book-chapter
9	10.1109/hicss.1990.205139	None	10.1109/hicss.1990.205139	Exact algorithms for output encoding, state assignment and four-level Boolean minimization	Twenty-Third Annual Hawaii International Conference on System Sciences	proceedings-article
10	10.1080/02331938808843396	1988	10.1080/02331938808843396	An exact penalty approach for solving a class of minimization problems with boolean variables	Optimization	journal-article
11	10.7717/peerjcs.1821/table-3	None	10.7717/peerjcs.1821/table-3	Table 3: Feature extraction pattern rule from existing studies.		component
12	10.7717/peerj-cs.3317/table-2	None	10.7717/peerj-cs.3317/table-2	Table 2: Feature extraction pattern rule from existing studies.		component
13	10.1109/72.88163	1991	10.1109/72.88163	Exact associative neural memory dynamics utilizing Boolean matrices	IEEE Transactions on Neural Networks	journal-article
14	10.1007/springerreference_57965	None	10.1007/springerreference_57965	Two-Level Boolean Minimization, 1956; McCluskey	SpringerReference	reference-entry
15	10.21136/am.1965.102933	1965	10.21136/am.1965.102933	Minimization of Boolean functions	Applications of Mathematics	journal-article
16	10.1109/jictee.2014.6804099	2014	10.1109/jictee.2014.6804099	Associate rule minimization using boolean algebra set function	The 4th Joint International Conference on Information and Communication Technology, Electronic and Electrical Engineering (JICTEE)	proceedings-article
17	10.1109/ijcnn.2013.6706823	2013	10.1109/ijcnn.2013.6706823	A new approach to three ensemble neural network rule extraction using recursive-rule extraction algorithm	The 2013 International Joint Conference on Neural Networks (IJCNN)	proceedings-article
18	10.32657/10356/2544	None	10.32657/10356/2544	Rule extraction frameworks using rough sets and neural networks		dissertation
19	10.1109/intlec.2006.251636	2006	10.1109/intlec.2006.251636	Reliability Estimation of Uninterruptible Power Supply Systems: Boolean Truth Table Method	INTELEC 06 - Twenty-Eighth International Telecommunications Energy Conference	proceedings-article
