rank	source_id	year	doi	title	venue	type
1	10.1201/9781003336945-2	2022	10.1201/9781003336945-2	Dataflow Computing	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
2	10.1117/12.2008131	2013	10.1117/12.2008131	Exact confidence intervals for channelized Hotelling observer performance	SPIE Proceedings	proceedings-article
3	10.1007/978-3-030-13803-5_8	2019	10.1007/978-3-030-13803-5_8	An Overview of Selected DataFlow Applications in Physics Simulations	Computer Communications and Networks	book-chapter
4	10.1201/9781003336945-3	2022	10.1201/9781003336945-3	Acceleration of Imperative Code with Dataflow Computing	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
5	10.1201/9781003336945	2022	10.1201/9781003336945	Acceleration of Biomedical Image Processing with Dataflow on FPGAs		monograph
6	10.1007/978-3-030-13803-5_9	2019	10.1007/978-3-030-13803-5_9	Bitcoin Mining Using Maxeler DataFlow Computers	Computer Communications and Networks	book-chapter
7	10.1201/9781003336945-4	2022	10.1201/9781003336945-4	Biomedical Image Processing and Reconstruction	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
8	10.1016/bs.adcom.2014.11.003	2015	10.1016/bs.adcom.2014.11.003	An Overview of Selected Heterogeneous and Reconfigurable Architectures	Advances in Computers	book-chapter
9	10.21236/ada458136	2001	10.21236/ada458136	Use of the Fisher Exact Test for the Design of Observer Tests		report
10	10.1007/978-3-030-13803-5_2	2019	10.1007/978-3-030-13803-5_2	On Cloud-Supported Web-Based Integrated Development Environment for Programming DataFlow Architectures	Computer Communications and Networks	book-chapter
11	10.1007/978-3-030-13803-5_6	2019	10.1007/978-3-030-13803-5_6	Face Recognition Using Maxeler DataFlow	Computer Communications and Networks	book-chapter
12	10.1007/978-3-030-13803-5_7	2019	10.1007/978-3-030-13803-5_7	Biomedical Images Processing Using Maxeler DataFlow Engines	Computer Communications and Networks	book-chapter
13	10.1007/978-3-030-13803-5_4	2019	10.1007/978-3-030-13803-5_4	Matrix-Based Algorithms for DataFlow Computer Architecture: An Overview and Comparison	Computer Communications and Networks	book-chapter
14	10.1201/9781003336945-1	2022	10.1201/9781003336945-1	Introduction	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
15	10.1201/9781003336945-5	2022	10.1201/9781003336945-5	Conclusion	Acceleration of Biomedical Image Processing with Dataflow on FPGAs	book-chapter
16	10.1007/978-3-030-13803-5_5	2019	10.1007/978-3-030-13803-5_5	Application of Maxeler DataFlow Supercomputing to Spherical Code Design	Computer Communications and Networks	book-chapter
17	10.1109/nssmic.2004.1466701	None	10.1109/nssmic.2004.1466701	Exact image reconstruction for selected ROI in helical cone-beam CT	IEEE Symposium Conference Record Nuclear Science 2004.	proceedings-article
18	10.1109/ipps.1991.153848	None	10.1109/ipps.1991.153848	A simulation of demand-driven dataflow: translation from Lucid into MDC language	[1991] Proceedings. The Fifth International Parallel Processing Symposium	proceedings-article
19	10.1201/b11716-30	2017	10.1201/b11716-30	Dataflow-Based Design and Implementation of Image Processing Applications	Multimedia Image and Video Processing	book-chapter
20	10.1109/tmi.2014.2360496	2015	10.1109/tmi.2014.2360496	Exact Confidence Intervals for Channelized Hotelling Observer Performance in Image Quality Studies	IEEE Transactions on Medical Imaging	journal-article
21	10.1145/222124.222146	1995	10.1145/222124.222146	Demand interprocedural dataflow analysis	Proceedings of the 3rd ACM SIGSOFT symposium on Foundations of software engineering	proceedings-article
22	10.1145/222132.222146	1995	10.1145/222132.222146	Demand interprocedural dataflow analysis	ACM SIGSOFT Software Engineering Notes	journal-article
23	10.1145/224538.224570	1995	10.1145/224538.224570	Enhancing array dataflow dependence analysis with on-demand global value propagation	Proceedings of the 9th international conference on Supercomputing  - ICS '95	proceedings-article
24	10.3390/act13040133	2024	10.3390/act13040133	Two-Stage Predefined-Time Exact Sliding Mode Control Based on Predefined-Time Exact Disturbance Observer	Actuators	journal-article
25	10.1142/9789812839442_0018	2010	10.1142/9789812839442_0018	DATAFLOW COMPUTATIONS ON ENTERPRISE GRIDS	Selected Topics in Communication Networks and Distributed Systems	book-chapter
26	10.7717/peerj-cs.2329/fig-5	None	10.7717/peerj-cs.2329/fig-5	Figure 5: Selected attractions’ tourism demand distribution.		component
27	10.1007/bf03259389	1994	10.1007/bf03259389	Stability, Sequentiality and Demand Driven Evaluation in Dataflow	Formal Aspects of Computing	journal-article
28	10.1007/978-3-030-13803-5	2019	10.1007/978-3-030-13803-5	Exploring the DataFlow Supercomputing Paradigm	Computer Communications and Networks	book
29	10.1007/3-540-16042-6_23	1985	10.1007/3-540-16042-6_23	Demand-driven evaluation on dataflow machine	Lecture Notes in Computer Science	book-chapter
30	10.1007/s11265-021-01649-z	2021	10.1007/s11265-021-01649-z	Evaluation of the Exact Throughput of a Synchronous DataFlow Graph	Journal of Signal Processing Systems	journal-article
31	10.7717/peerj.12280/table-3	None	10.7717/peerj.12280/table-3	Table 3: Effects of observer and image magnification on aging accuracy.		component
