rank	source_id	year	doi	title	venue	type
1	10.2139/ssrn.3271387	2018	10.2139/ssrn.3271387	Exact Impulsive Observer with Predetermined Finite-Time Convergence of Fractional-Order Systems with Unknown Input	SSRN Electronic Journal	journal-article
2	10.2307/30134435	1988	10.2307/30134435	Input on Leucocytozoonosis Requested	AAV Today	journal-article
3	10.1016/j.oceaneng.2022.112650	2022	10.1016/j.oceaneng.2022.112650	Disturbance observer based finite-time exact bottom-following control for a BUV with input saturation	Ocean Engineering	journal-article
4	10.1109/acc.2012.6315058	2012	10.1109/acc.2012.6315058	Unknown input high-gain observer for internal combustion engine test benches	2012 American Control Conference (ACC)	proceedings-article
5	10.1029/97eo00190	1997	10.1029/97eo00190	Community input requested	Eos, Transactions American Geophysical Union	journal-article
6	10.23943/princeton/9780691202549.003.0006	2020	10.23943/princeton/9780691202549.003.0006	Exact Predictor Feedback for Multi-Input Systems	Delay-Adaptive Linear Control	book-chapter
7	10.1016/0097-8485(87)85001-5	1987	10.1016/0097-8485(87)85001-5	An algorithm for evaluation of the exact partition function of free internal rotation, and other quantal systems having quadratically dependent energy levels	Computers &amp; Chemistry	journal-article
8	10.3724/sp.j.1004.2008.00880	2009	10.3724/sp.j.1004.2008.00880	Observer Design for a Class of Multi-input Multi-output Nonlinear Systems Based on Input-output Linearization Approach	Acta Automatica Sinica	journal-article
9	10.2139/ssrn.6505802	2026	10.2139/ssrn.6505802	Reservoir observer with extended input space		posted-content
10	10.1021/acs.iecr.6b04540.s001	None	10.1021/acs.iecr.6b04540.s001	Design of an Unknown Input Observer for Leak Detection under Process Disturbances		component
11	10.2139/ssrn.3549335	2020	10.2139/ssrn.3549335	Antiduality in Exact Partition Games	SSRN Electronic Journal	journal-article
12	10.1109/cvci63518.2024.10830203	2024	10.1109/cvci63518.2024.10830203	Quantitative Diagnosis of Internal Short Circuit Fault for Lithium-Ion Battery Based on Unknown Input Observer	2024 8th CAA International Conference on Vehicular Control and Intelligence (CVCI)	proceedings-article
13	10.2139/ssrn.6992804	2026	10.2139/ssrn.6992804	Partition and Block: Defeating Input Reconstruction Attacks for Split Inference Models		posted-content
14	10.1515/9783111667317.275	1967	10.1515/9783111667317.275	CHAPTER XXII. The partition between subject and observer	From Anxiety to Method in the Behavioral Sciences	book-chapter
15	10.1007/978-1-4899-1843-7_20	1997	10.1007/978-1-4899-1843-7_20	Openness to Emotion as Predictor of Perceived, Requested, and Observer Reports of Social Support	Sourcebook of Social Support and Personality	book-chapter
16	10.1016/j.automatica.2022.110744	2023	10.1016/j.automatica.2022.110744	Asymptotic convergence unknown input observer design via interval observer	Automatica	journal-article
17	10.21236/ada458136	2001	10.21236/ada458136	Use of the Fisher Exact Test for the Design of Observer Tests		report
18	10.2139/ssrn.7198891	2026	10.2139/ssrn.7198891	Unknown Input Observer for MIMO Systems with Delay		posted-content
19	10.1021/ed077p296	2000	10.1021/ed077p296	Input Requested for a History of the Division of Chemical Education	Journal of Chemical Education	journal-article
20	10.31234/osf.io/ctu9z	2019	10.31234/osf.io/ctu9z	Rounded Input Variables, Exact Test Statistics (RIVETS)		posted-content
21	10.7326/0003-4819-89-3-431_3	1978	10.7326/0003-4819-89-3-431_3	Progeria: Blood Samples Requested	Annals of Internal Medicine	journal-article
22	10.1007/978-0-8176-4564-9_7	None	10.1007/978-0-8176-4564-9_7	Exact input-decoupling filters	Systems &amp; Control: Foundations &amp; Applications	book-chapter
23	10.3724/sp.j.1004.2013.01225	2014	10.3724/sp.j.1004.2013.01225	An Optimal Unknown Input Observer Based Fault Diagnosis Method	Acta Automatica Sinica	journal-article
24	10.1515/9781400887255-008	2017	10.1515/9781400887255-008	Lecture 7. Breiman Theorem. Pinsker Partition. K-Systems. Exact Endomorphisms. Gibbs Measures	Topics in Ergodic Theory (PMS-44)	book-chapter
25	10.1021/acs.jctc.0c00493.s001	None	10.1021/acs.jctc.0c00493.s001	Internal Conversion and Intersystem Crossing with the Exact Factorization		component
26	10.3390/act13040133	2024	10.3390/act13040133	Two-Stage Predefined-Time Exact Sliding Mode Control Based on Predefined-Time Exact Disturbance Observer	Actuators	journal-article
27	10.5220/0012143600003595	2023	10.5220/0012143600003595	The Partition Problem, and How The Distribution of Input Bits Affects the Solving Process	Proceedings of the 15th International Joint Conference on Computational Intelligence	proceedings-article
28	10.15676/ijeei.2014.6.2.8	2014	10.15676/ijeei.2014.6.2.8	Sensorless Exact Input-Output Linearization Control of the Induction Machine, Based on Parallel Stator Resistance and Speed MRAS Observer, with a Flux Sliding Mode Observer	International Journal on Electrical Engineering and Informatics	journal-article
29	10.1109/sii59315.2025.10871027	2025	10.1109/sii59315.2025.10871027	Unknown Input Observer for Takagi-Sugeno Fuzzy Bilinear System with Input and Output Disturbances	2025 IEEE/SICE International Symposium on System Integration (SII)	proceedings-article
30	10.7326/0003-4819-68-4-960_1	1968	10.7326/0003-4819-68-4-960_1	SURVIVAL AFTER PROLONGED COMA: INFORMATION REQUESTED	Annals of Internal Medicine	journal-article
31	10.1021/jp710341h.s002	None	10.1021/jp710341h.s002	How Accurate Are Approximate Methods for Evaluating Partition Functions for Hindered Internal Rotations?		component
32	10.1515/9780691203317-010	2020	10.1515/9780691203317-010	Chapter Six. Exact Predictor Feedback for Multi-Input Systems	Delay-Adaptive Linear Control	book-chapter
33	10.7717/peerj-cs.1122/fig-1	None	10.7717/peerj-cs.1122/fig-1	Figure 1: The internal hole error and external island error in partition diagram.		component
34	10.1109/chicc.2014.6895465	2014	10.1109/chicc.2014.6895465	The design of unknown input observer based on unknown input and measurement noise compensation	Proceedings of the 33rd Chinese Control Conference	proceedings-article
35	10.1016/j.mathsocsci.2020.04.006	2020	10.1016/j.mathsocsci.2020.04.006	Antiduality in exact partition games	Mathematical Social Sciences	journal-article
